Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
82,Rinky Hijikata[AUS],6,2-4,33.3%,56.5%,56.2%,21,5.5%,14,3.6%,9.2%,60.4%,61.6%,48.7%,53.6%,68.4%,6.7,2.9,Rinky Hijikata[AUS],6,31.4%,35.4%,12.5%,0.7%,25.3%,41.0%,18.2%,5.5,1.7,66.0,69.3,Rinky Hijikata[AUS],6,52.6%,10,19,0.35,1.5,3.2,0.77,1.7,55.0%,22,40,0.70,3.1,6.7,1.38,3.0,Rinky Hijikata[AUS],6,0.72,687,45.4%,0,0-0,-,0.0%,13,5-8,38.5%,112,49-63,43.8%,1:22,37.7,42.8
83,Corentin Moutet[FRA],4,1-3,25.0%,58.6%,58.2%,13,4.1%,7,2.2%,7.1%,69.0%,60.9%,53.5%,57.6%,67.3%,6.5,2.7,Corentin Moutet[FRA],4,38.1%,35.6%,1.2%,4.4%,29.6%,54.3%,23.4%,7.2,2.7,105.5,95.8,Corentin Moutet[FRA],4,31.4%,11,35,0.74,3.5,8.8,1.10,2.8,57.9%,22,38,0.78,3.8,9.5,1.60,4.0,Corentin Moutet[FRA],4,0.92,658,48.0%,2,0-2,0.0%,20.0%,10,3-7,30.0%,96,44-52,45.8%,2:13,53.1,48.4
84,Borna Coric[CRO],1,0-1,0.0%,60.7%,55.6%,7,11.5%,0,0.0%,0.0%,67.2%,70.7%,40.0%,40.0%,70.0%,6.1,2.4,Borna Coric[CRO],1,30.6%,29.3%,3.2%,3.2%,21.4%,50.0%,9.1%,5.6,1.7,177.0,177.0,Borna Coric[CRO],1,50.0%,1,2,0.18,1.0,2.0,0.50,1.0,40.0%,2,5,0.50,2.5,5.0,1.50,3.0,Borna Coric[CRO],1,0.78,123,45.5%,0,0-0,-,0.0%,2,0-2,0.0%,21,8-13,38.1%,1:38,49.0,47.8
85,Botic Van De Zandschulp[NED],7,2-5,28.6%,60.3%,61.9%,34,6.5%,34,6.5%,17.8%,63.4%,70.4%,42.9%,52.2%,71.8%,6.1,2.4,Botic Van De Zandschulp[NED],7,38.6%,38.4%,4.0%,2.8%,32.8%,47.6%,19.5%,6.7,2.6,46.0,82.6,Botic Van De Zandschulp[NED],7,33.3%,17,51,0.59,2.8,7.3,0.94,2.4,47.8%,22,46,0.54,2.6,6.6,1.33,3.4,Botic Van De Zandschulp[NED],7,0.97,1103,48.9%,1,0-1,0.0%,5.6%,18,7-11,38.9%,172,78-94,45.3%,2:02,47.6,46.6
86,Raphael Collignon[BEL],2,1-1,50.0%,61.8%,64.6%,8,6.1%,10,7.6%,27.0%,71.8%,70.2%,40.5%,55.6%,83.3%,7.3,2.8,Raphael Collignon[BEL],2,34.2%,33.0%,5.3%,4.4%,27.3%,43.8%,21.1%,6.0,2.1,97.5,97.5,Raphael Collignon[BEL],2,30.8%,4,13,0.68,3.3,6.5,1.00,2.0,78.6%,11,14,0.78,3.5,7.0,0.75,1.5,Raphael Collignon[BEL],2,0.90,245,49.0%,0,0-0,-,0.0%,4,2-2,50.0%,37,19-18,51.4%,1:25,42.3,41.4
87,Jan Lennard Struff[GER],6,2-4,33.3%,64.4%,61.5%,56,12.1%,13,2.8%,7.3%,61.9%,73.5%,49.7%,53.7%,82.1%,6.9,2.5,Jan Lennard Struff[GER],6,34.5%,33.8%,8.0%,5.1%,24.4%,49.5%,13.4%,7.1,2.4,54.0,80.2,Jan Lennard Struff[GER],6,25.0%,9,36,0.54,2.8,6.0,0.69,1.5,63.6%,21,33,0.49,2.5,5.5,0.92,2.0,Jan Lennard Struff[GER],6,0.97,937,49.3%,5,1-4,20.0%,38.5%,13,5-8,38.5%,134,64-70,47.8%,1:40,45.9,38.2
88,Adam Walton[AUS],6,2-4,33.3%,58.7%,55.8%,42,9.9%,11,2.6%,7.4%,64.9%,68.7%,40.3%,43.5%,69.2%,6.5,2.7,Adam Walton[AUS],6,35.3%,37.8%,14.1%,4.5%,27.9%,47.8%,19.4%,6.3,2.2,81.0,116.0,Adam Walton[AUS],6,40.6%,13,32,0.48,2.5,5.3,1.00,2.2,54.5%,24,44,0.68,3.4,7.3,1.54,3.3,Adam Walton[AUS],6,0.86,843,47.1%,4,2-2,50.0%,30.8%,13,4-9,30.8%,132,58-74,43.9%,1:43,47.3,43.8
89,Kamil Majchrzak[POL],1,1-0,100.0%,72.7%,72.0%,4,7.3%,1,1.8%,5.0%,63.6%,77.1%,65.0%,68.4%,90.0%,5.5,1.5,Kamil Majchrzak[POL],1,44.4%,43.2%,9.3%,9.3%,13.0%,67.7%,33.3%,6.0,2.7,55.0,55.0,Kamil Majchrzak[POL],1,42.9%,3,7,0.78,3.5,7.0,1.50,3.0,66.7%,2,3,0.30,1.5,3.0,0.50,1.0,Kamil Majchrzak[POL],1,1.63,109,58.7%,0,0-0,-,0.0%,2,2-0,100.0%,19,12-7,63.2%,1:29,44.5,49.0
90,James Duckworth[AUS],3,0-3,0.0%,59.6%,58.7%,16,7.9%,8,3.9%,11.6%,66.0%,66.4%,46.4%,52.5%,66.7%,6.2,2.5,James Duckworth[AUS],3,27.8%,27.5%,9.8%,4.1%,20.8%,40.6%,3.1%,6.1,1.7,179.0,128.0,James Duckworth[AUS],3,5.9%,1,17,0.53,2.4,5.7,0.14,0.3,50.0%,11,22,0.67,3.1,7.3,1.57,3.7,James Duckworth[AUS],3,0.69,397,44.1%,0,0-0,-,0.0%,7,1-6,14.3%,65,23-42,35.4%,1:31,38.9,41.1
91,Cameron Norrie[GBR],8,3-5,37.5%,56.4%,55.3%,42,6.4%,21,3.2%,9.8%,67.3%,64.8%,39.3%,43.5%,67.4%,6.9,3.0,Cameron Norrie[GBR],8,37.7%,38.3%,6.8%,3.3%,29.2%,54.7%,26.9%,6.2,2.3,78.0,75.5,Cameron Norrie[GBR],8,41.0%,25,61,0.66,3.2,7.6,1.32,3.1,62.2%,51,82,0.86,4.3,10.3,1.63,3.9,Cameron Norrie[GBR],8,0.87,1229,47.7%,3,2-1,66.7%,15.8%,19,8-11,42.1%,188,89-99,47.3%,1:50,46.4,43.1
92,Vit Kopriva[CZE],1,1-0,100.0%,59.5%,60.3%,3,3.6%,3,3.6%,9.7%,63.1%,64.2%,51.6%,57.1%,69.2%,6.5,2.6,Vit Kopriva[CZE],1,42.5%,42.2%,6.8%,5.5%,35.6%,53.6%,38.5%,5.6,2.4,414.0,414.0,Vit Kopriva[CZE],1,100.0%,5,5,0.38,1.7,5.0,1.67,5.0,55.6%,5,9,0.69,3.0,9.0,1.33,4.0,Vit Kopriva[CZE],1,1.05,157,51.6%,0,0-0,-,0.0%,3,2-1,66.7%,26,14-12,53.8%,1:58,39.3,45.1
93,Jesper De Jong[NED],3,2-1,66.7%,70.5%,71.9%,11,7.9%,7,5.0%,11.7%,56.8%,73.4%,66.7%,75.5%,80.0%,5.6,1.6,Jesper De Jong[NED],3,38.9%,40.6%,10.2%,4.2%,25.5%,56.2%,20.8%,7.0,2.7,74.0,230.0,Jesper De Jong[NED],3,35.7%,5,14,0.58,2.3,4.7,0.83,1.7,16.7%,1,6,0.24,1.0,2.0,0.83,1.7,Jesper De Jong[NED],3,1.32,306,53.3%,1,1-0,100.0%,16.7%,6,4-2,66.7%,49,25-24,51.0%,1:16,38.0,44.7
94,Reilly Opelka[USA],5,3-2,60.0%,71.9%,66.5%,63,21.6%,8,2.7%,7.8%,65.1%,78.4%,59.8%,64.9%,90.2%,5.7,1.6,Reilly Opelka[USA],5,26.7%,28.0%,9.7%,2.1%,20.7%,38.0%,7.8%,5.6,1.5,82.0,72.0,Reilly Opelka[USA],5,40.0%,4,10,0.20,1.0,2.0,0.40,0.8,54.5%,6,11,0.22,1.1,2.2,0.50,1.0,Reilly Opelka[USA],5,0.95,580,49.5%,3,2-1,66.7%,30.0%,10,6-4,60.0%,102,50-52,49.0%,1:16,38.1,39.4
95,Luca Nardi[ITA],5,3-2,60.0%,57.0%,57.7%,11,3.4%,12,3.7%,8.8%,57.6%,70.3%,39.0%,42.7%,72.1%,7.5,3.2,Luca Nardi[ITA],5,37.6%,38.1%,8.4%,4.4%,30.4%,48.0%,21.4%,6.0,2.2,80.0,67.8,Luca Nardi[ITA],5,45.0%,9,20,0.48,2.0,4.0,0.90,1.8,66.7%,24,36,0.84,3.6,7.2,1.20,2.4,Luca Nardi[ITA],5,0.87,571,48.5%,0,0-0,-,0.0%,10,5-5,50.0%,85,40-45,47.1%,1:20,40.2,42.2
96,Mackenzie Mcdonald[USA],2,2-0,100.0%,67.7%,67.4%,8,4.1%,3,1.5%,4.8%,67.7%,74.2%,54.0%,56.7%,84.4%,6.1,2.0,Mackenzie Mcdonald[USA],2,38.0%,39.7%,5.7%,1.0%,28.1%,54.9%,25.0%,6.0,2.3,92.5,92.5,Mackenzie Mcdonald[USA],2,66.7%,8,12,0.38,2.0,6.0,1.33,4.0,44.4%,4,9,0.28,1.5,4.5,0.83,2.5,Mackenzie Mcdonald[USA],2,1.18,387,53.0%,2,1-1,50.0%,33.3%,6,4-2,66.7%,64,35-29,54.7%,2:24,47.8,44.5
97,Alexander Shevchenko[KAZ],6,2-4,33.3%,57.2%,56.5%,29,6.6%,17,3.9%,10.7%,63.6%,66.5%,40.9%,45.8%,67.7%,6.7,2.9,Alexander Shevchenko[KAZ],6,38.6%,39.6%,7.0%,2.9%,32.4%,48.1%,27.7%,6.4,2.5,147.0,159.0,Alexander Shevchenko[KAZ],6,40.0%,18,45,0.69,3.5,7.5,1.38,3.0,55.3%,26,47,0.72,3.6,7.8,1.62,3.5,Alexander Shevchenko[KAZ],6,0.90,852,48.1%,3,0-3,0.0%,23.1%,13,4-9,30.8%,130,62-68,47.7%,1:37,44.5,40.8
98,Pablo Carreno Busta[ESP],3,1-2,33.3%,65.4%,66.2%,7,3.4%,6,2.9%,7.6%,62.0%,72.9%,53.2%,57.5%,84.8%,6.3,2.2,Pablo Carreno Busta[ESP],3,34.1%,35.5%,10.6%,3.7%,25.4%,50.7%,17.6%,6.4,2.2,49.0,418.7,Pablo Carreno Busta[ESP],3,40.0%,6,15,0.44,2.1,5.0,0.86,2.0,58.3%,7,12,0.36,1.7,4.0,0.71,1.7,Pablo Carreno Busta[ESP],3,0.99,425,49.4%,1,0-1,0.0%,14.3%,7,3-4,42.9%,67,34-33,50.7%,1:40,43.0,42.5
99,Mariano Navone[ARG],7,6-1,85.7%,63.7%,64.5%,21,3.8%,19,3.4%,9.8%,65.3%,68.9%,53.9%,59.8%,80.7%,6.7,2.4,Mariano Navone[ARG],7,41.4%,40.4%,3.0%,3.8%,34.4%,52.4%,34.1%,6.4,2.7,73.0,62.4,Mariano Navone[ARG],7,51.9%,28,54,0.66,3.2,7.7,1.65,4.0,61.9%,26,42,0.51,2.5,6.0,0.94,2.3,Mariano Navone[ARG],7,1.14,1082,52.9%,4,2-2,50.0%,23.5%,17,12-5,70.6%,165,95-70,57.6%,2:02,50.4,47.5
100,Nishesh Basavareddy[USA],4,1-3,25.0%,56.4%,55.4%,12,4.7%,5,1.9%,5.2%,62.3%,65.0%,42.3%,44.6%,63.4%,6.3,2.7,Nishesh Basavareddy[USA],4,37.0%,39.1%,12.6%,4.6%,30.5%,48.8%,26.8%,5.8,2.1,70.0,103.3,Nishesh Basavareddy[USA],4,42.3%,11,26,0.63,2.9,6.5,1.22,2.8,44.4%,12,27,0.66,3.0,6.8,1.67,3.8,Nishesh Basavareddy[USA],4,0.85,495,47.1%,0,0-0,-,0.0%,9,3-6,33.3%,82,37-45,45.1%,1:32,40.9,44.6
