Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
45,Marcos Giron[USA],5,2-3,40.0%,60.7%,60.5%,22,4.6%,13,2.7%,6.4%,57.6%,70.1%,48.0%,51.3%,77.4%,7.7,3.0,Marcos Giron[USA],5,32.1%,32.7%,7.7%,2.9%,26.0%,42.1%,9.7%,6.7,2.2,31.0,36.6,Marcos Giron[USA],5,33.3%,6,18,0.29,1.4,3.6,0.46,1.2,68.2%,30,44,0.71,3.4,8.8,1.08,2.8,Marcos Giron[USA],5,0.82,893,47.4%,6,4-2,66.7%,46.2%,13,6-7,46.2%,124,54-70,43.5%,2:05,48.0,41.9
46,Luciano Darderi[ITA],14,9-5,64.3%,65.0%,64.7%,61,6.3%,28,2.9%,7.2%,60.0%,70.6%,56.7%,61.0%,81.9%,6.5,2.3,Luciano Darderi[ITA],14,35.9%,36.6%,7.0%,2.9%,28.9%,47.5%,17.3%,6.6,2.4,51.5,61.9,Luciano Darderi[ITA],14,29.9%,26,87,0.58,2.9,6.2,0.87,1.9,63.0%,46,73,0.49,2.4,5.2,0.90,1.9,Luciano Darderi[ITA],14,1.03,1966,50.4%,7,7-0,100.0%,23.3%,30,18-12,60.0%,299,148-151,49.5%,1:41,47.2,43.2
47,Miomir Kecmanovic[SRB],4,1-3,25.0%,63.6%,63.5%,16,3.8%,8,1.9%,4.9%,60.8%,69.7%,54.3%,57.1%,84.5%,7.2,2.6,Miomir Kecmanovic[SRB],4,36.3%,36.4%,5.2%,2.9%,27.8%,48.6%,17.2%,7.3,2.6,44.0,38.0,Miomir Kecmanovic[SRB],4,27.8%,10,36,0.62,3.3,9.0,0.91,2.5,74.3%,26,35,0.60,3.2,8.8,0.82,2.3,Miomir Kecmanovic[SRB],4,1.00,839,49.9%,5,1-4,20.0%,45.5%,11,4-7,36.4%,116,59-57,50.9%,2:29,54.3,42.7
48,David Goffin[BEL],4,2-2,50.0%,57.4%,58.4%,10,3.5%,12,4.2%,9.2%,55.0%,65.4%,47.7%,52.5%,66.7%,6.4,2.7,David Goffin[BEL],4,42.3%,40.8%,1.6%,3.5%,36.4%,50.8%,34.0%,6.6,2.8,54.5,59.3,David Goffin[BEL],4,47.1%,16,34,0.72,3.1,8.5,1.45,4.0,59.5%,22,37,0.82,3.4,9.3,1.36,3.8,David Goffin[BEL],4,0.99,599,49.6%,1,0-1,0.0%,9.1%,11,5-6,45.5%,92,46-46,50.0%,1:54,41.5,45.8
49,Pedro Martinez[ESP],12,5-7,41.7%,57.7%,59.1%,8,0.9%,28,3.0%,11.4%,73.7%,61.3%,47.3%,53.5%,69.1%,6.9,2.9,Pedro Martinez[ESP],12,39.1%,41.2%,9.0%,2.8%,31.9%,52.3%,21.7%,6.7,2.6,65.0,87.7,Pedro Martinez[ESP],12,32.6%,30,92,0.67,3.1,7.7,1.00,2.5,58.0%,58,100,0.74,3.3,8.3,1.40,3.5,Pedro Martinez[ESP],12,0.92,1863,48.4%,2,2-0,100.0%,6.7%,30,12-18,40.0%,274,124-150,45.3%,2:04,49.4,47.8
50,Zizou Bergs[BEL],4,2-2,50.0%,62.8%,63.6%,15,5.6%,12,4.5%,12.4%,63.9%,69.2%,51.5%,58.8%,80.5%,6.6,2.4,Zizou Bergs[BEL],4,35.9%,35.9%,7.2%,4.0%,33.3%,40.6%,23.3%,6.4,2.3,78.0,195.5,Zizou Bergs[BEL],4,45.5%,10,22,0.51,2.4,5.5,1.11,2.5,38.5%,5,13,0.32,1.4,3.3,0.89,2.0,Zizou Bergs[BEL],4,0.96,545,49.2%,2,0-2,0.0%,22.2%,9,4-5,44.4%,84,43-41,51.2%,1:32,40.8,40.4
51,Tomas Martin Etcheverry[ARG],12,5-7,41.7%,62.2%,60.8%,62,6.9%,18,2.0%,5.3%,62.1%,70.8%,48.2%,50.9%,79.7%,6.8,2.5,Tomas Martin Etcheverry[ARG],12,35.9%,35.8%,4.7%,2.8%,29.2%,45.7%,20.0%,6.3,2.3,63.5,63.8,Tomas Martin Etcheverry[ARG],12,36.5%,27,74,0.55,2.7,6.2,1.00,2.3,74.5%,79,106,0.80,3.9,8.8,1.00,2.3,Tomas Martin Etcheverry[ARG],12,0.95,1748,49.4%,5,1-4,20.0%,18.5%,27,11-16,40.7%,268,133-135,49.6%,1:59,52.7,48.9
52,Quentin Halys[FRA],1,0-1,0.0%,62.7%,62.0%,6,10.2%,3,5.1%,9.7%,47.5%,71.4%,54.8%,60.7%,70.0%,5.9,2.2,Quentin Halys[FRA],1,20.8%,23.3%,10.4%,0.0%,20.7%,21.1%,10.0%,4.8,1.0,46.0,46.0,Quentin Halys[FRA],1,33.3%,1,3,0.30,1.5,3.0,0.50,1.0,57.1%,4,7,0.70,3.5,7.0,1.50,3.0,Quentin Halys[FRA],1,0.56,107,43.9%,0,0-0,-,0.0%,2,0-2,0.0%,20,8-12,40.0%,1:13,36.5,40.9
53,Nicolas Jarry[CHI],9,2-7,22.2%,66.2%,65.8%,68,8.6%,31,3.9%,10.0%,60.8%,73.8%,54.5%,60.6%,83.3%,6.6,2.2,Nicolas Jarry[CHI],9,34.5%,33.3%,4.6%,4.2%,26.8%,46.6%,13.8%,6.8,2.4,69.0,97.4,Nicolas Jarry[CHI],9,26.2%,17,65,0.53,2.7,7.2,0.71,1.9,68.8%,44,64,0.53,2.7,7.1,0.83,2.2,Nicolas Jarry[CHI],9,1.02,1630,49.9%,6,1-5,16.7%,25.0%,24,9-15,37.5%,243,117-126,48.1%,2:23,53.5,47.2
54,Gabriel Diallo[CAN],7,5-2,71.4%,67.0%,66.2%,39,7.0%,13,2.3%,7.3%,68.1%,71.8%,56.7%,61.2%,83.5%,6.1,2.0,Gabriel Diallo[CAN],7,35.7%,35.3%,5.8%,3.9%,27.6%,51.0%,19.1%,6.4,2.3,50.0,56.4,Gabriel Diallo[CAN],7,35.4%,17,48,0.54,2.7,6.9,0.94,2.4,58.3%,21,36,0.40,2.0,5.1,0.83,2.1,Gabriel Diallo[CAN],7,1.08,1126,51.2%,4,3-1,75.0%,22.2%,18,11-7,61.1%,180,93-87,51.7%,1:59,46.2,44.3
56,Roberto Bautista Agut[ESP],7,3-4,42.9%,58.2%,58.7%,8,1.5%,10,1.9%,5.0%,62.5%,62.1%,51.7%,54.5%,70.4%,6.6,2.8,Roberto Bautista Agut[ESP],7,37.0%,39.9%,9.5%,1.5%,30.6%,49.4%,23.5%,5.7,2.1,53.0,44.7,Roberto Bautista Agut[ESP],7,63.3%,19,30,0.37,1.7,4.3,1.06,2.7,63.1%,41,65,0.80,3.6,9.3,1.33,3.4,Roberto Bautista Agut[ESP],7,0.89,998,48.4%,0,0-0,-,0.0%,18,8-10,44.4%,162,76-86,46.9%,1:57,45.3,49.1
57,Jacob Fearnley[GBR],5,3-2,60.0%,61.1%,61.2%,26,8.0%,17,5.2%,12.1%,56.5%,71.6%,47.5%,54.0%,75.5%,6.6,2.6,Jacob Fearnley[GBR],5,40.7%,40.8%,6.8%,4.5%,32.5%,50.6%,26.9%,6.8,2.8,20.0,34.0,Jacob Fearnley[GBR],5,36.8%,14,38,0.73,3.5,7.6,1.27,2.8,58.6%,17,29,0.59,2.6,5.8,1.09,2.4,Jacob Fearnley[GBR],5,1.05,678,50.4%,2,1-1,50.0%,18.2%,11,6-5,54.5%,101,51-50,50.5%,1:40,45.5,44.3
58,Benjamin Bonzi[FRA],3,2-1,66.7%,70.8%,69.5%,13,6.8%,2,1.0%,3.3%,68.2%,71.8%,68.9%,71.2%,93.5%,6.2,1.8,Benjamin Bonzi[FRA],3,37.6%,39.1%,7.0%,2.2%,26.3%,50.6%,23.3%,6.2,2.3,28.0,47.0,Benjamin Bonzi[FRA],3,53.8%,7,13,0.43,2.2,4.3,1.17,2.3,83.3%,10,12,0.39,2.0,4.0,0.33,0.7,Benjamin Bonzi[FRA],3,1.29,378,54.5%,0,0-0,-,0.0%,6,5-1,83.3%,61,36-25,59.0%,1:32,46.0,43.8
59,Roberto Carballes Baena[ESP],7,3-4,42.9%,54.3%,55.2%,12,2.4%,18,3.6%,9.9%,63.2%,61.2%,42.3%,47.0%,63.4%,7.0,3.2,Roberto Carballes Baena[ESP],7,40.5%,41.4%,6.0%,2.8%,30.6%,53.8%,29.0%,6.7,2.7,74.0,162.7,Roberto Carballes Baena[ESP],7,42.6%,20,47,0.68,3.4,6.7,1.43,2.9,60.6%,40,66,0.93,4.7,9.4,1.86,3.7,Roberto Carballes Baena[ESP],7,0.89,958,47.6%,2,1-1,50.0%,14.3%,14,6-8,42.9%,140,65-75,46.4%,1:47,53.5,46.9
60,Camilo Ugo Carabelli[ARG],13,7-6,53.8%,61.1%,61.6%,32,3.5%,27,3.0%,8.7%,65.9%,70.5%,43.1%,47.2%,73.5%,6.2,2.4,Camilo Ugo Carabelli[ARG],13,38.4%,38.1%,4.9%,3.5%,32.9%,49.1%,22.4%,6.6,2.5,87.0,92.6,Camilo Ugo Carabelli[ARG],13,35.9%,33,92,0.63,3.0,7.1,1.06,2.5,47.3%,35,74,0.50,2.4,5.7,1.26,3.0,Camilo Ugo Carabelli[ARG],13,0.99,1882,49.4%,3,3-0,100.0%,9.7%,31,16-15,51.6%,294,141-153,48.0%,1:51,46.5,45.9
61,Fabian Marozsan[HUN],6,3-3,50.0%,62.6%,63.5%,16,3.7%,15,3.5%,9.4%,62.6%,69.4%,51.2%,56.6%,81.3%,6.7,2.5,Fabian Marozsan[HUN],6,36.8%,37.0%,7.6%,4.1%,29.5%,48.4%,19.0%,6.5,2.4,40.0,83.5,Fabian Marozsan[HUN],6,41.4%,12,29,0.46,2.2,4.8,0.92,2.0,64.7%,22,34,0.53,2.6,5.7,0.92,2.0,Fabian Marozsan[HUN],6,0.99,838,50.0%,3,1-2,33.3%,23.1%,13,7-6,53.8%,127,64-63,50.4%,1:33,42.9,40.0
62,Kei Nishikori[JPN],4,2-2,50.0%,63.8%,63.8%,9,4.5%,5,2.5%,7.9%,68.3%,71.3%,47.6%,51.7%,76.5%,5.9,2.1,Kei Nishikori[JPN],4,35.3%,36.5%,8.1%,2.7%,28.9%,46.8%,19.4%,6.1,2.2,100.0,92.8,Kei Nishikori[JPN],4,36.8%,7,19,0.53,2.4,4.8,0.88,1.8,55.6%,10,18,0.53,2.3,4.5,1.00,2.0,Kei Nishikori[JPN],4,0.98,420,48.8%,0,0-0,-,0.0%,8,4-4,50.0%,70,33-37,47.1%,1:10,35.1,40.1
63,Francisco Comesana[ARG],13,8-5,61.5%,64.8%,63.6%,100,8.5%,35,3.0%,7.7%,61.3%,73.1%,51.8%,56.1%,81.8%,6.5,2.3,Francisco Comesana[ARG],13,35.9%,35.1%,3.8%,3.4%,30.3%,46.8%,18.0%,6.7,2.4,47.0,79.2,Francisco Comesana[ARG],13,33.7%,32,95,0.53,2.8,7.3,0.94,2.5,63.3%,57,90,0.50,2.6,6.9,0.97,2.5,Francisco Comesana[ARG],13,1.02,2365,50.3%,11,7-4,63.6%,32.4%,34,19-15,55.9%,359,180-179,50.1%,2:20,53.7,46.3
64,Laslo Djere[SRB],13,10-3,76.9%,66.7%,67.0%,72,7.6%,40,4.2%,10.8%,61.2%,75.1%,53.4%,59.9%,84.4%,6.2,2.1,Laslo Djere[SRB],13,39.1%,37.9%,3.3%,4.0%,30.9%,53.7%,25.2%,6.6,2.6,59.5,66.3,Laslo Djere[SRB],13,42.4%,39,92,0.59,2.8,7.1,1.18,3.0,68.0%,51,75,0.49,2.3,5.8,0.73,1.8,Laslo Djere[SRB],13,1.17,1970,52.4%,5,3-2,60.0%,15.2%,33,22-11,66.7%,309,169-140,54.7%,1:53,44.5,44.7
65,Joao Fonseca[BRA],8,6-2,75.0%,63.1%,62.4%,38,6.1%,16,2.6%,8.0%,67.9%,70.2%,48.0%,52.2%,81.7%,6.7,2.5,Joao Fonseca[BRA],8,39.3%,40.1%,4.7%,1.8%,34.1%,48.0%,27.4%,6.9,2.7,53.5,66.5,Joao Fonseca[BRA],8,35.1%,26,74,0.78,3.9,9.3,1.37,3.3,60.5%,26,43,0.46,2.3,5.4,0.89,2.1,Joao Fonseca[BRA],8,1.07,1279,50.9%,5,2-3,40.0%,26.3%,19,12-7,63.2%,188,102-86,54.3%,1:58,49.6,44.2
66,Jaume Munar[ESP],6,2-4,33.3%,59.3%,59.9%,18,3.9%,17,3.7%,9.7%,62.1%,68.4%,44.3%,49.1%,72.2%,6.4,2.6,Jaume Munar[ESP],6,38.9%,38.8%,3.2%,2.3%,30.8%,50.8%,26.7%,5.9,2.3,65.0,67.3,Jaume Munar[ESP],6,44.4%,20,45,0.60,2.8,7.5,1.25,3.3,59.2%,29,49,0.68,3.1,8.2,1.25,3.3,Jaume Munar[ESP],6,0.96,906,49.3%,0,0-0,-,0.0%,16,6-10,37.5%,147,72-75,49.0%,2:05,47.0,49.8
68,Mattia Bellucci[ITA],4,2-2,50.0%,64.2%,64.3%,23,8.8%,13,5.0%,12.1%,58.8%,71.9%,53.3%,60.6%,81.4%,6.0,2.2,Mattia Bellucci[ITA],4,37.4%,36.6%,3.6%,3.2%,32.6%,46.8%,20.5%,6.4,2.4,85.0,94.0,Mattia Bellucci[ITA],4,30.0%,9,30,0.68,3.3,7.5,1.00,2.3,52.9%,9,17,0.40,1.9,4.3,0.89,2.0,Mattia Bellucci[ITA],4,1.04,541,50.3%,0,0-0,-,0.0%,9,5-4,55.6%,87,44-43,50.6%,1:46,47.2,47.1
69,Damir Dzumhur[BIH],14,8-6,57.1%,57.9%,59.4%,11,1.1%,33,3.2%,9.8%,67.3%,59.5%,54.8%,60.7%,72.4%,7.1,3.0,Damir Dzumhur[BIH],14,42.9%,42.5%,2.7%,2.7%,39.4%,50.3%,31.8%,6.8,2.9,55.5,81.8,Damir Dzumhur[BIH],14,41.6%,47,113,0.76,3.3,8.1,1.38,3.4,65.2%,75,115,0.79,3.4,8.2,1.18,2.9,Damir Dzumhur[BIH],14,1.02,2036,50.5%,1,0-1,0.0%,2.9%,34,17-17,50.0%,293,152-141,51.9%,1:51,45.6,45.7
70,Learner Tien[USA],3,0-3,0.0%,59.3%,60.4%,6,2.8%,8,3.7%,8.6%,56.9%,66.7%,49.5%,54.1%,67.7%,7.0,2.8,Learner Tien[USA],3,32.8%,33.5%,10.0%,4.0%,23.4%,49.3%,12.9%,6.5,2.1,37.0,38.7,Learner Tien[USA],3,30.8%,4,13,0.42,1.9,4.3,0.57,1.3,54.5%,12,22,0.71,3.1,7.3,1.43,3.3,Learner Tien[USA],3,0.81,417,46.5%,1,0-1,0.0%,14.3%,7,1-6,14.3%,62,25-37,40.3%,1:29,38.3,38.6
71,Daniel Altmaier[GER],7,3-4,42.9%,57.9%,56.5%,31,5.8%,11,2.0%,4.9%,58.3%,70.4%,40.4%,42.5%,66.7%,6.9,2.9,Daniel Altmaier[GER],7,37.3%,36.1%,3.0%,3.7%,30.1%,48.5%,22.8%,6.2,2.3,57.0,69.1,Daniel Altmaier[GER],7,47.4%,18,38,0.48,2.4,5.4,1.13,2.6,59.4%,38,64,0.82,4.0,9.1,1.63,3.7,Daniel Altmaier[GER],7,0.89,1032,48.1%,4,3-1,75.0%,25.0%,16,7-9,43.8%,157,70-87,44.6%,1:54,50.0,46.5
72,Hamad Medjedovic[SRB],3,1-2,33.3%,64.5%,62.3%,17,6.4%,1,0.4%,1.0%,63.4%,67.9%,58.8%,59.4%,80.0%,6.6,2.4,Hamad Medjedovic[SRB],3,38.2%,38.5%,6.6%,3.8%,32.1%,50.5%,12.5%,8.0,3.1,34.0,31.7,Hamad Medjedovic[SRB],3,13.2%,5,38,0.95,5.4,12.7,0.71,1.7,66.7%,16,24,0.60,3.4,8.0,1.14,2.7,Hamad Medjedovic[SRB],3,1.08,584,50.2%,2,2-0,100.0%,28.6%,7,3-4,42.9%,80,37-43,46.3%,2:23,61.4,44.2
73,Bu Yunchaokete[CHN],4,0-4,0.0%,57.8%,56.6%,18,5.2%,6,1.7%,4.3%,59.0%,66.0%,46.1%,48.1%,70.6%,6.7,2.8,Bu Yunchaokete[CHN],4,36.4%,35.4%,3.6%,3.6%,31.8%,44.1%,19.2%,6.5,2.4,34.0,34.5,Bu Yunchaokete[CHN],4,38.5%,10,26,0.50,2.6,6.5,1.00,2.5,48.3%,14,29,0.57,2.9,7.3,1.50,3.8,Bu Yunchaokete[CHN],4,0.86,682,47.2%,2,0-2,0.0%,20.0%,10,2-8,20.0%,103,46-57,44.7%,2:20,56.0,49.3
75,Arthur Rinderknech[FRA],3,1-2,33.3%,64.8%,63.8%,14,7.3%,5,2.6%,7.5%,65.3%,76.2%,43.3%,46.8%,71.9%,6.0,2.1,Arthur Rinderknech[FRA],3,31.6%,30.7%,5.1%,3.6%,26.4%,41.8%,15.2%,5.9,1.9,73.0,56.0,Arthur Rinderknech[FRA],3,41.7%,5,12,0.36,1.7,4.0,0.71,1.7,18.2%,2,11,0.34,1.6,3.7,1.29,3.0,Arthur Rinderknech[FRA],3,0.90,389,48.1%,2,2-0,100.0%,28.6%,7,3-4,42.9%,65,28-37,43.1%,1:34,40.1,43.3
76,Alexander Bublik[KAZ],5,3-2,60.0%,64.6%,64.0%,49,12.1%,24,5.9%,15.3%,61.1%,72.5%,52.2%,61.7%,80.3%,6.6,2.3,Alexander Bublik[KAZ],5,31.9%,32.4%,9.3%,3.6%,24.7%,46.8%,11.3%,6.3,2.0,26.0,29.0,Alexander Bublik[KAZ],5,25.9%,7,27,0.44,2.3,5.4,0.58,1.4,66.7%,24,36,0.59,3.0,7.2,1.00,2.4,Alexander Bublik[KAZ],5,0.90,793,48.5%,4,4-0,100.0%,33.3%,12,7-5,58.3%,123,56-67,45.5%,1:39,41.3,37.5
77,Roman Safiullin[RUS],1,0-1,0.0%,60.0%,60.7%,2,3.1%,2,3.1%,8.0%,61.5%,70.0%,44.0%,47.8%,66.7%,7.2,2.9,Roman Safiullin[RUS],1,24.6%,28.0%,12.3%,0.0%,11.9%,60.0%,10.0%,5.7,1.4,76.0,76.0,Roman Safiullin[RUS],1,100.0%,1,1,0.10,0.5,1.0,0.50,1.0,57.1%,4,7,0.78,3.5,7.0,1.50,3.0,Roman Safiullin[RUS],1,0.61,122,43.4%,1,0-1,0.0%,50.0%,2,0-2,0.0%,19,7-12,36.8%,1:21,40.5,39.8
78,Hugo Gaston[FRA],6,1-5,16.7%,53.7%,55.2%,12,2.7%,22,4.9%,10.1%,51.4%,63.6%,43.1%,48.0%,56.3%,7.0,3.3,Hugo Gaston[FRA],6,38.2%,39.2%,5.8%,2.2%,31.5%,46.9%,23.8%,6.5,2.5,86.0,87.0,Hugo Gaston[FRA],6,34.1%,15,44,0.70,3.1,7.3,1.07,2.5,59.4%,41,69,1.08,4.9,11.5,2.00,4.7,Hugo Gaston[FRA],6,0.82,860,46.3%,1,0-1,0.0%,7.1%,14,3-11,21.4%,127,51-76,40.2%,1:38,42.0,41.0
79,Aleksandar Vukic[AUS],2,0-2,0.0%,61.8%,58.2%,21,9.7%,2,0.9%,2.5%,63.6%,71.7%,44.3%,45.5%,80.6%,7.0,2.7,Aleksandar Vukic[AUS],2,32.5%,33.0%,4.7%,1.6%,30.4%,37.5%,12.9%,6.2,2.0,83.0,83.0,Aleksandar Vukic[AUS],2,44.4%,4,9,0.29,1.5,4.5,0.67,2.0,76.0%,19,25,0.81,4.2,12.5,1.00,3.0,Aleksandar Vukic[AUS],2,0.85,408,48.0%,0,0-0,-,0.0%,6,2-4,33.3%,62,29-33,46.8%,2:16,45.2,39.9
80,Aleksandar Kovacevic[USA],4,2-2,50.0%,65.0%,66.5%,18,6.1%,16,5.4%,11.9%,54.9%,75.5%,52.2%,59.3%,83.3%,6.2,2.2,Aleksandar Kovacevic[USA],4,39.0%,37.8%,5.8%,5.4%,29.1%,54.0%,22.2%,7.0,2.7,227.0,251.3,Aleksandar Kovacevic[USA],4,27.0%,10,37,0.82,3.7,9.3,1.00,2.5,68.0%,17,25,0.52,2.5,6.3,0.80,2.0,Aleksandar Kovacevic[USA],4,1.11,610,51.6%,0,0-0,-,0.0%,10,6-4,60.0%,93,50-43,53.8%,1:56,46.3,45.5
81,Christopher Oconnell[AUS],6,3-3,50.0%,61.0%,60.1%,26,6.0%,11,2.5%,6.2%,59.1%,69.5%,48.6%,51.8%,78.1%,6.8,2.6,Christopher Oconnell[AUS],6,36.5%,37.6%,5.8%,1.8%,29.4%,50.0%,19.0%,6.3,2.3,58.5,61.2,Christopher Oconnell[AUS],6,41.4%,12,29,0.46,2.2,4.8,0.92,2.0,68.2%,30,44,0.69,3.4,7.3,1.08,2.3,Christopher Oconnell[AUS],6,0.94,833,49.2%,3,1-2,33.3%,23.1%,13,6-7,46.2%,127,62-65,48.8%,1:44,47.9,44.9
82,Rinky Hijikata[AUS],2,0-2,0.0%,57.8%,58.6%,5,2.9%,6,3.5%,8.6%,59.5%,63.1%,50.0%,54.7%,76.0%,6.9,2.9,Rinky Hijikata[AUS],2,30.6%,33.1%,10.0%,1.3%,23.5%,43.1%,7.7%,6.2,1.9,110.0,110.0,Rinky Hijikata[AUS],2,28.6%,2,7,0.27,1.4,3.5,0.40,1.0,66.7%,12,18,0.72,3.6,9.0,1.20,3.0,Rinky Hijikata[AUS],2,0.73,333,44.7%,0,0-0,-,0.0%,5,1-4,20.0%,51,21-30,41.2%,2:00,48.0,43.2
83,Corentin Moutet[FRA],6,1-5,16.7%,58.2%,58.4%,12,3.1%,10,2.6%,7.6%,65.7%,61.3%,52.3%,56.6%,67.7%,6.2,2.6,Corentin Moutet[FRA],6,35.8%,34.1%,1.9%,3.6%,29.3%,51.2%,17.5%,6.7,2.4,68.0,80.7,Corentin Moutet[FRA],6,32.4%,11,34,0.54,2.4,5.7,0.79,1.8,50.0%,20,40,0.65,2.9,6.7,1.43,3.3,Corentin Moutet[FRA],6,0.86,804,46.5%,1,0-1,0.0%,7.1%,14,4-10,28.6%,125,53-72,42.4%,1:51,47.4,49.6
84,Borna Coric[CRO],1,0-1,0.0%,62.3%,62.2%,5,4.7%,3,2.8%,9.4%,69.8%,73.0%,37.5%,41.4%,81.3%,6.6,2.5,Borna Coric[CRO],1,35.1%,37.5%,13.4%,4.1%,26.5%,43.8%,12.5%,6.1,2.1,44.0,44.0,Borna Coric[CRO],1,25.0%,2,8,0.50,2.7,8.0,0.67,2.0,50.0%,3,6,0.38,2.0,6.0,1.00,3.0,Borna Coric[CRO],1,0.93,203,49.3%,0,0-0,-,0.0%,3,1-2,33.3%,32,15-17,46.9%,2:47,55.7,49.4
85,Botic Van De Zandschulp[NED],4,1-3,25.0%,60.1%,60.1%,29,9.0%,19,5.9%,15.3%,61.4%,72.1%,41.1%,48.6%,71.7%,6.1,2.4,Botic Van De Zandschulp[NED],4,35.3%,35.4%,3.1%,1.6%,30.4%,44.0%,19.6%,6.3,2.2,66.0,73.8,Botic Van De Zandschulp[NED],4,35.7%,10,28,0.55,2.5,7.0,0.91,2.5,48.3%,14,29,0.55,2.6,7.3,1.36,3.8,Botic Van De Zandschulp[NED],4,0.89,641,47.7%,1,0-1,0.0%,9.1%,11,4-7,36.4%,104,48-56,46.2%,2:01,43.8,45.1
86,Raphael Collignon[BEL],2,1-1,50.0%,63.2%,62.7%,14,8.6%,7,4.3%,12.7%,66.3%,69.4%,50.9%,58.3%,87.5%,6.8,2.5,Raphael Collignon[BEL],2,36.1%,37.8%,9.0%,2.8%,25.0%,53.6%,21.7%,6.3,2.3,71.0,71.0,Raphael Collignon[BEL],2,38.5%,5,13,0.57,2.6,6.5,1.00,2.5,72.7%,8,11,0.46,2.2,5.5,0.60,1.5,Raphael Collignon[BEL],2,0.98,307,50.5%,1,0-1,0.0%,20.0%,5,3-2,60.0%,47,26-21,55.3%,1:41,40.2,39.3
87,Jan Lennard Struff[GER],4,1-3,25.0%,56.5%,54.6%,15,6.1%,4,1.6%,3.8%,57.7%,65.5%,44.2%,46.0%,60.0%,6.2,2.7,Jan Lennard Struff[GER],4,34.5%,34.6%,9.1%,4.8%,19.7%,55.2%,16.7%,6.0,2.1,55.0,95.8,Jan Lennard Struff[GER],4,43.8%,7,16,0.38,1.6,4.0,0.70,1.8,46.7%,14,30,0.75,3.0,7.5,1.60,4.0,Jan Lennard Struff[GER],4,0.79,498,45.4%,0,0-0,-,0.0%,10,3-7,30.0%,82,31-51,37.8%,1:23,33.2,40.0
88,Adam Walton[AUS],2,1-1,50.0%,56.3%,55.3%,13,9.0%,8,5.6%,14.0%,60.4%,67.8%,38.6%,44.9%,63.6%,6.5,2.9,Adam Walton[AUS],2,40.4%,40.4%,7.9%,5.3%,30.2%,52.9%,30.0%,5.7,2.3,149.5,149.5,Adam Walton[AUS],2,85.7%,6,7,0.35,1.8,3.5,1.50,3.0,50.0%,8,16,0.73,4.0,8.0,2.00,4.0,Adam Walton[AUS],2,0.92,258,49.2%,1,1-0,100.0%,25.0%,4,2-2,50.0%,42,20-22,47.6%,1:37,48.5,45.1
89,Kamil Majchrzak[POL],5,3-2,60.0%,68.4%,67.6%,23,6.7%,7,2.0%,5.5%,63.2%,76.1%,55.1%,58.3%,84.7%,5.8,1.8,Kamil Majchrzak[POL],5,37.6%,37.8%,9.1%,5.2%,26.8%,54.2%,22.8%,6.4,2.4,55.0,61.8,Kamil Majchrzak[POL],5,41.9%,13,31,0.54,2.8,6.2,1.18,2.6,66.7%,18,27,0.46,2.5,5.4,0.82,1.8,Kamil Majchrzak[POL],5,1.19,709,52.6%,2,1-1,50.0%,18.2%,11,7-4,63.6%,116,63-53,54.3%,1:42,46.4,43.2
90,James Duckworth[AUS],1,0-1,0.0%,51.7%,51.9%,3,5.2%,3,5.2%,12.5%,58.6%,58.8%,41.7%,47.6%,50.0%,7.3,3.5,James Duckworth[AUS],1,25.0%,24.3%,11.4%,4.5%,21.4%,31.3%,0.0%,5.5,1.4,200.0,200.0,James Duckworth[AUS],1,0.0%,0,1,0.13,0.5,1.0,0.00,0.0,60.0%,6,10,1.25,5.0,10.0,2.00,4.0,James Duckworth[AUS],1,0.52,102,40.2%,0,0-0,-,0.0%,2,0-2,0.0%,16,4-12,25.0%,1:09,34.5,40.6
91,Cameron Norrie[GBR],4,2-2,50.0%,61.0%,61.0%,22,5.5%,14,3.5%,10.7%,67.3%,68.8%,45.0%,50.4%,79.3%,6.9,2.7,Cameron Norrie[GBR],4,37.4%,37.4%,9.6%,5.7%,29.1%,52.7%,23.7%,6.2,2.3,52.5,70.0,Cameron Norrie[GBR],4,38.9%,14,36,0.61,3.0,9.0,1.17,3.5,70.0%,28,40,0.69,3.3,10.0,1.00,3.0,Cameron Norrie[GBR],4,0.96,766,49.7%,2,1-1,50.0%,16.7%,12,6-6,50.0%,117,60-57,51.3%,2:16,45.4,42.7
