Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
43,Gael Monfils[FRA],13,8-5,61.5%,65.4%,64.8%,139,12.0%,64,5.5%,14.1%,60.7%,75.7%,49.4%,57.6%,81.4%,6.3,2.2,43,Gael Monfils[FRA],13,31.8%,31.6%,7.0%,3.5%,26.1%,40.8%,16.4%,6.1,1.9,15.0,42.5,43,Gael Monfils[FRA],13,35.4%,29,82,0.46,2.3,6.3,0.83,2.2,57.5%,46,80,0.44,2.3,6.2,0.97,2.6,43,Gael Monfils[FRA],13,0.92,2227,49.2%,10,7-3,70.0%,28.6%,35,18-17,51.4%,360,178-182,49.4%,2:04,46.1,43.5
44,Lorenzo Sonego[ITA],17,10-7,58.8%,68.3%,67.7%,89,7.0%,31,2.5%,7.3%,66.6%,76.0%,52.8%,57.0%,87.4%,6.4,2.0,44,Lorenzo Sonego[ITA],17,31.7%,31.9%,5.5%,2.3%,24.9%,44.3%,14.2%,6.2,2.0,85.0,128.5,44,Lorenzo Sonego[ITA],17,41.8%,28,67,0.34,1.7,3.9,0.70,1.6,70.9%,61,86,0.43,2.2,5.1,0.63,1.5,44,Lorenzo Sonego[ITA],17,1.00,2483,50.3%,12,8-4,66.7%,30.0%,40,22-18,55.0%,396,202-194,51.0%,1:52,47.8,46.2
45,Marcos Giron[USA],15,8-7,53.3%,64.3%,62.9%,77,6.9%,19,1.7%,4.2%,59.7%,73.6%,50.7%,52.9%,80.3%,6.5,2.3,45,Marcos Giron[USA],15,35.2%,36.4%,7.8%,2.6%,28.6%,46.5%,16.7%,6.5,2.3,43.0,43.0,45,Marcos Giron[USA],15,35.8%,29,81,0.47,2.3,5.4,0.81,1.9,64.9%,63,97,0.56,2.7,6.5,0.94,2.3,45,Marcos Giron[USA],15,0.99,2258,49.7%,8,7-1,87.5%,22.2%,36,19-17,52.8%,347,168-179,48.4%,1:45,43.6,41.7
46,Luciano Darderi[ITA],19,8-11,42.1%,62.7%,61.5%,117,8.7%,46,3.4%,8.3%,58.9%,70.9%,51.1%,55.7%,78.2%,6.7,2.5,46,Luciano Darderi[ITA],19,34.1%,35.6%,10.4%,3.4%,26.9%,47.3%,17.7%,6.2,2.1,87.0,90.4,46,Luciano Darderi[ITA],19,35.0%,36,103,0.51,2.6,5.4,0.90,1.9,60.4%,67,111,0.55,2.8,5.8,1.10,2.3,46,Luciano Darderi[ITA],19,0.92,2602,48.9%,9,6-3,66.7%,22.5%,40,17-23,42.5%,405,194-211,47.9%,1:36,45.4,41.9
47,Miomir Kecmanovic[SRB],18,8-10,44.4%,66.1%,66.2%,72,5.2%,38,2.7%,7.6%,63.8%,75.1%,50.3%,54.4%,82.7%,6.3,2.1,47,Miomir Kecmanovic[SRB],18,34.4%,36.1%,11.9%,4.0%,24.3%,51.0%,16.9%,6.5,2.2,44.5,69.3,47,Miomir Kecmanovic[SRB],18,34.5%,38,110,0.49,2.4,6.1,0.84,2.1,54.2%,45,83,0.38,1.8,4.6,0.84,2.1,47,Miomir Kecmanovic[SRB],18,1.01,2846,49.9%,12,6-6,50.0%,26.7%,45,22-23,48.9%,445,220-225,49.4%,1:45,42.2,40.0
48,David Goffin[BEL],15,6-9,40.0%,60.2%,59.9%,68,6.1%,40,3.6%,8.4%,57.1%,70.2%,46.8%,51.0%,70.7%,6.7,2.7,48,David Goffin[BEL],15,37.5%,37.8%,8.8%,4.9%,27.3%,50.6%,21.5%,6.6,2.5,68.0,69.3,48,David Goffin[BEL],15,34.9%,37,106,0.62,2.9,7.1,1.00,2.5,55.0%,60,109,0.65,2.9,7.3,1.32,3.3,48,David Goffin[BEL],15,0.94,2245,48.7%,4,1-3,25.0%,10.8%,37,14-23,37.8%,339,155-184,45.7%,1:47,43.2,42.8
49,Pedro Martinez[ESP],15,6-9,40.0%,58.9%,61.0%,26,2.3%,55,4.8%,16.6%,71.2%,64.0%,46.4%,55.6%,71.3%,6.7,2.8,49,Pedro Martinez[ESP],15,39.0%,41.0%,9.5%,3.3%,29.2%,55.5%,25.7%,6.4,2.5,52.0,63.4,49,Pedro Martinez[ESP],15,41.7%,45,108,0.62,3.0,7.2,1.25,3.0,60.5%,75,124,0.73,3.4,8.3,1.36,3.3,49,Pedro Martinez[ESP],15,0.95,2280,49.1%,6,3-3,50.0%,16.7%,36,16-20,44.4%,346,167-179,48.3%,1:59,49.6,47.0
50,Zizou Bergs[BEL],15,10-5,66.7%,67.1%,66.4%,91,8.3%,35,3.2%,8.3%,61.3%,74.0%,56.2%,61.2%,84.6%,6.0,2.0,50,Zizou Bergs[BEL],15,37.3%,36.9%,5.0%,3.7%,28.5%,51.4%,22.7%,6.3,2.3,62.5,158.6,50,Zizou Bergs[BEL],15,40.0%,42,105,0.57,2.9,7.0,1.17,2.8,61.1%,44,72,0.40,2.0,4.8,0.78,1.9,50,Zizou Bergs[BEL],15,1.14,2253,51.8%,4,1-3,25.0%,11.1%,36,23-13,63.9%,367,196-171,53.4%,1:38,41.0,39.3
51,Tomas Martin Etcheverry[ARG],22,6-16,27.3%,63.1%,61.6%,147,8.5%,50,2.9%,7.8%,62.6%,72.8%,46.9%,50.8%,77.0%,6.4,2.4,51,Tomas Martin Etcheverry[ARG],22,34.4%,35.3%,8.6%,3.3%,26.4%,48.1%,15.4%,6.4,2.2,70.5,72.3,51,Tomas Martin Etcheverry[ARG],22,31.6%,42,133,0.49,2.4,6.0,0.76,1.9,61.7%,100,162,0.60,2.9,7.4,1.13,2.8,51,Tomas Martin Etcheverry[ARG],22,0.93,3471,48.6%,12,6-6,50.0%,21.8%,55,20-35,36.4%,541,249-292,46.0%,1:52,45.0,42.8
52,Quentin Halys[FRA],9,4-5,44.4%,67.7%,65.6%,124,15.6%,39,4.9%,11.4%,57.0%,79.5%,52.0%,58.7%,89.0%,6.7,2.2,52,Quentin Halys[FRA],9,30.8%,31.2%,8.6%,3.3%,26.1%,38.3%,12.8%,6.2,1.9,52.0,134.8,52,Quentin Halys[FRA],9,36.6%,15,41,0.35,1.7,4.6,0.63,1.7,75.5%,40,53,0.45,2.2,5.9,0.54,1.4,52,Quentin Halys[FRA],9,0.96,1519,50.2%,10,5-5,50.0%,41.7%,24,12-12,50.0%,235,120-115,51.1%,1:52,42.0,39.9
53,Nicolas Jarry[CHI],9,3-6,33.3%,66.3%,64.9%,86,11.2%,30,3.9%,10.1%,61.6%,76.2%,50.3%,56.0%,81.5%,6.5,2.2,53,Nicolas Jarry[CHI],9,31.0%,30.8%,6.9%,3.4%,24.6%,42.9%,11.5%,6.3,2.0,47.0,102.1,53,Nicolas Jarry[CHI],9,30.4%,14,46,0.38,1.9,5.1,0.58,1.6,65.6%,42,64,0.54,2.7,7.1,0.92,2.4,53,Nicolas Jarry[CHI],9,0.92,1538,48.7%,5,2-3,40.0%,20.8%,24,10-14,41.7%,241,111-130,46.1%,2:11,49.0,45.9
54,Gabriel Diallo[CAN],8,4-4,50.0%,63.0%,62.0%,62,8.1%,26,3.4%,10.4%,67.1%,69.8%,49.0%,54.7%,78.9%,7.0,2.6,54,Gabriel Diallo[CAN],8,35.5%,34.3%,4.1%,3.9%,30.0%,45.1%,16.5%,7.0,2.5,64.5,64.4,54,Gabriel Diallo[CAN],8,25.4%,18,71,0.65,3.4,8.9,0.86,2.3,68.5%,50,73,0.67,3.5,9.1,1.10,2.9,54,Gabriel Diallo[CAN],8,0.96,1527,49.2%,9,5-4,55.6%,42.9%,21,10-11,47.6%,218,104-114,47.7%,2:23,54.5,45.0
55,Zhizhen Zhang[CHN],15,4-11,26.7%,65.2%,63.2%,117,10.5%,33,3.0%,7.9%,62.6%,72.4%,53.1%,57.7%,82.4%,6.3,2.2,55,Zhizhen Zhang[CHN],15,31.3%,33.1%,12.8%,3.7%,23.1%,45.0%,9.3%,6.5,2.0,58.0,62.1,55,Zhizhen Zhang[CHN],15,24.6%,17,69,0.38,1.9,4.6,0.47,1.1,53.0%,35,66,0.38,1.8,4.4,0.86,2.1,55,Zhizhen Zhang[CHN],15,0.90,2294,47.8%,10,3-7,30.0%,27.8%,36,10-26,27.8%,358,162-196,45.3%,1:35,39.5,37.2
56,Roberto Bautista Agut[ESP],14,8-6,57.1%,62.3%,62.5%,44,3.9%,30,2.7%,8.2%,67.3%,67.9%,50.8%,55.3%,79.0%,6.7,2.5,56,Roberto Bautista Agut[ESP],14,36.9%,38.5%,10.5%,4.0%,24.5%,54.5%,21.8%,6.3,2.3,67.5,76.9,56,Roberto Bautista Agut[ESP],14,50.7%,36,71,0.43,2.0,5.1,1.03,2.6,69.0%,78,113,0.68,3.2,8.1,1.00,2.5,56,Roberto Bautista Agut[ESP],14,0.98,2170,50.1%,6,4-2,66.7%,17.1%,35,18-17,51.4%,332,168-164,50.6%,1:59,47.4,45.9
57,Jacob Fearnley[GBR],5,2-3,40.0%,59.9%,61.1%,23,6.2%,22,6.0%,14.7%,59.3%,66.7%,50.0%,58.6%,74.5%,6.7,2.7,57,Jacob Fearnley[GBR],5,37.7%,39.6%,8.8%,2.7%,29.7%,50.7%,26.3%,6.6,2.5,55.0,56.6,57,Jacob Fearnley[GBR],5,35.7%,15,42,0.74,3.8,8.4,1.36,3.0,58.8%,20,34,0.62,3.1,6.8,1.27,2.8,57,Jacob Fearnley[GBR],5,0.94,743,48.7%,3,1-2,33.3%,27.3%,11,4-7,36.4%,112,56-56,50.0%,1:52,50.9,45.2
58,Benjamin Bonzi[FRA],6,2-4,33.3%,65.7%,64.5%,37,7.3%,11,2.2%,5.9%,63.3%,73.1%,52.9%,56.3%,81.0%,6.5,2.2,58,Benjamin Bonzi[FRA],6,34.2%,35.4%,9.7%,3.4%,24.0%,53.6%,14.1%,6.8,2.3,35.5,51.5,58,Benjamin Bonzi[FRA],6,32.4%,11,34,0.44,2.3,5.7,0.73,1.8,63.4%,26,41,0.52,2.7,6.8,1.00,2.5,58,Benjamin Bonzi[FRA],6,1.00,1037,49.7%,5,2-3,40.0%,33.3%,15,6-9,40.0%,157,75-82,47.8%,2:03,49.1,42.6
59,Roberto Carballes Baena[ESP],19,8-11,42.1%,60.8%,60.8%,73,4.8%,47,3.1%,8.5%,63.6%,68.4%,47.5%,52.0%,72.5%,6.5,2.5,59,Roberto Carballes Baena[ESP],19,38.9%,40.5%,6.9%,1.9%,30.8%,52.2%,23.1%,6.9,2.7,81.0,152.2,59,Roberto Carballes Baena[ESP],19,34.4%,53,154,0.67,3.3,8.1,1.15,2.8,54.0%,75,139,0.60,3.0,7.3,1.39,3.4,59,Roberto Carballes Baena[ESP],19,0.99,3088,49.6%,12,6-6,50.0%,26.1%,46,19-27,41.3%,462,222-240,48.1%,2:10,53.7,48.0
60,Camilo Ugo Carabelli[ARG],7,4-3,57.1%,61.6%,62.3%,15,2.7%,16,2.8%,7.7%,63.2%,70.7%,45.9%,49.7%,76.8%,6.9,2.6,60,Camilo Ugo Carabelli[ARG],7,38.1%,37.1%,4.9%,4.5%,30.9%,49.5%,24.1%,6.2,2.3,45.0,124.7,60,Camilo Ugo Carabelli[ARG],7,62.5%,20,32,0.39,1.9,4.6,1.18,2.9,64.2%,34,53,0.65,3.1,7.6,1.12,2.7,60,Camilo Ugo Carabelli[ARG],7,0.99,1074,50.4%,2,1-1,50.0%,11.8%,17,9-8,52.9%,165,83-82,50.3%,2:02,50.2,47.7
61,Fabian Marozsan[HUN],18,9-9,50.0%,64.2%,63.6%,98,6.6%,41,2.7%,7.2%,62.0%,71.7%,52.1%,56.2%,80.3%,6.5,2.3,61,Fabian Marozsan[HUN],18,34.7%,35.6%,10.4%,4.4%,25.2%,51.4%,18.1%,6.5,2.2,59.0,92.4,61,Fabian Marozsan[HUN],18,33.9%,41,121,0.54,2.6,6.7,0.89,2.3,56.3%,58,103,0.45,2.2,5.7,0.98,2.5,61,Fabian Marozsan[HUN],18,0.97,2954,49.7%,13,7-6,53.8%,28.3%,46,22-24,47.8%,455,225-230,49.5%,1:48,42.1,39.3
62,Kei Nishikori[JPN],8,4-4,50.0%,63.7%,62.7%,32,6.0%,10,1.9%,5.5%,65.8%,72.2%,47.5%,50.3%,79.8%,6.0,2.2,62,Kei Nishikori[JPN],8,35.2%,36.7%,10.2%,3.6%,24.6%,53.9%,22.7%,6.0,2.1,61.5,101.8,62,Kei Nishikori[JPN],8,42.6%,20,47,0.53,2.6,5.9,1.11,2.5,53.8%,21,39,0.44,2.2,4.9,1.00,2.3,62,Kei Nishikori[JPN],8,0.97,1066,49.5%,2,0-2,0.0%,11.1%,18,9-9,50.0%,177,91-86,51.4%,1:33,41.5,42.0
63,Francisco Comesana[ARG],9,3-6,33.3%,63.9%,63.2%,50,6.6%,21,2.8%,7.5%,63.1%,70.7%,52.3%,56.5%,78.8%,6.5,2.3,63,Francisco Comesana[ARG],9,33.5%,32.5%,5.0%,4.0%,28.0%,44.1%,8.4%,6.8,2.3,47.0,104.8,63,Francisco Comesana[ARG],9,17.2%,10,58,0.49,2.5,6.4,0.43,1.1,66.7%,50,75,0.64,3.3,8.3,1.09,2.8,63,Francisco Comesana[ARG],9,0.93,1570,48.3%,6,4-2,66.7%,26.1%,23,7-16,30.4%,237,103-134,43.5%,2:10,50.7,44.6
64,Laslo Djere[SRB],9,7-2,77.8%,66.6%,65.4%,50,8.4%,16,2.7%,7.1%,62.4%,74.4%,53.6%,57.7%,85.4%,6.2,2.1,64,Laslo Djere[SRB],9,40.1%,40.9%,5.7%,2.6%,30.3%,57.7%,28.4%,6.5,2.6,75.0,98.7,64,Laslo Djere[SRB],9,49.1%,27,55,0.58,2.6,6.1,1.29,3.0,64.1%,25,39,0.41,1.9,4.3,0.67,1.6,64,Laslo Djere[SRB],9,1.20,1208,53.1%,3,2-1,66.7%,14.3%,21,16-5,76.2%,191,109-82,57.1%,1:39,42.6,44.4
65,Joao Fonseca[BRA],4,1-3,25.0%,60.7%,58.4%,26,8.7%,7,2.3%,6.9%,66.3%,68.8%,44.6%,47.9%,79.5%,6.8,2.7,65,Joao Fonseca[BRA],4,33.1%,33.1%,5.6%,2.8%,27.1%,41.9%,15.2%,6.2,2.1,52.0,50.8,65,Joao Fonseca[BRA],4,33.3%,7,21,0.46,2.3,5.3,0.78,1.8,69.0%,20,29,0.66,3.2,7.3,1.00,2.3,65,Joao Fonseca[BRA],4,0.84,587,47.2%,1,0-1,0.0%,11.1%,9,3-6,33.3%,90,42-48,46.7%,1:45,46.4,42.7
66,Jaume Munar[ESP],11,4-7,36.4%,61.6%,62.6%,49,5.9%,43,5.1%,13.5%,62.0%,69.9%,48.1%,55.6%,76.3%,6.2,2.4,66,Jaume Munar[ESP],11,36.4%,36.8%,6.0%,2.8%,28.9%,48.1%,21.9%,6.0,2.2,54.0,58.8,66,Jaume Munar[ESP],11,41.1%,30,73,0.53,2.6,6.6,1.07,2.7,55.6%,40,72,0.53,2.6,6.5,1.14,2.9,66,Jaume Munar[ESP],11,0.95,1664,49.0%,3,0-3,0.0%,10.7%,28,11-17,39.3%,272,133-139,48.9%,1:58,46.5,46.9
67,Juncheng Shang[CHN],10,5-5,50.0%,63.7%,63.8%,42,5.5%,25,3.3%,8.9%,62.7%,70.7%,51.8%,56.8%,78.0%,6.4,2.3,67,Juncheng Shang[CHN],10,37.6%,39.9%,11.1%,3.7%,28.8%,52.8%,21.8%,6.4,2.4,81.5,124.8,67,Juncheng Shang[CHN],10,36.1%,26,72,0.61,2.9,7.2,1.04,2.6,63.4%,45,71,0.60,2.8,7.1,1.04,2.6,67,Juncheng Shang[CHN],10,1.04,1522,50.6%,5,4-1,80.0%,20.0%,25,15-10,60.0%,237,118-119,49.8%,1:48,43.3,42.7
68,Mattia Bellucci[ITA],8,5-3,62.5%,65.5%,62.4%,69,14.1%,17,3.5%,9.4%,63.1%,74.1%,50.8%,56.1%,83.8%,6.1,2.1,68,Mattia Bellucci[ITA],8,37.7%,39.1%,7.9%,2.8%,30.0%,51.6%,25.0%,6.6,2.5,82.0,169.1,68,Mattia Bellucci[ITA],8,36.4%,20,55,0.69,3.1,6.9,1.11,2.5,69.8%,30,43,0.54,2.4,5.4,0.72,1.6,68,Mattia Bellucci[ITA],8,1.09,1020,51.1%,2,0-2,0.0%,11.1%,18,11-7,61.1%,160,87-73,54.4%,1:39,43.8,46.4
69,Damir Dzumhur[BIH],8,3-5,37.5%,58.2%,59.6%,8,1.3%,19,3.2%,9.7%,67.2%,61.4%,51.8%,57.4%,73.3%,6.9,2.9,69,Damir Dzumhur[BIH],8,40.9%,40.8%,4.2%,3.2%,37.1%,48.3%,29.9%,6.9,2.8,73.0,90.3,69,Damir Dzumhur[BIH],8,38.8%,26,67,0.77,3.5,8.4,1.37,3.3,57.4%,31,54,0.63,2.8,6.8,1.21,2.9,69,Damir Dzumhur[BIH],8,0.98,1195,49.5%,2,0-2,0.0%,10.5%,19,8-11,42.1%,173,89-84,51.4%,1:53,47.5,45.3
70,Learner Tien[USA],7,4-3,57.1%,59.9%,61.0%,18,3.5%,21,4.0%,10.9%,63.0%,66.4%,49.0%,55.0%,70.9%,6.6,2.6,70,Learner Tien[USA],7,41.5%,43.3%,8.1%,3.0%,34.1%,57.9%,30.0%,6.6,2.7,49.0,57.3,70,Learner Tien[USA],7,42.1%,24,57,0.71,3.6,8.1,1.50,3.4,60.3%,35,58,0.73,3.6,8.3,1.44,3.3,70,Learner Tien[USA],7,1.03,1047,50.6%,4,3-1,75.0%,25.0%,16,9-7,56.3%,159,80-79,50.3%,1:45,45.9,42.1
71,Daniel Altmaier[GER],14,7-7,50.0%,63.2%,60.7%,122,10.3%,30,2.5%,6.3%,59.5%,73.7%,47.7%,50.9%,80.9%,6.7,2.4,71,Daniel Altmaier[GER],14,35.1%,34.8%,3.9%,2.6%,28.3%,44.9%,19.3%,6.1,2.2,73.0,133.4,71,Daniel Altmaier[GER],14,47.9%,34,71,0.40,2.0,5.1,0.97,2.4,67.0%,69,103,0.58,2.9,7.4,0.97,2.4,71,Daniel Altmaier[GER],14,0.95,2263,49.8%,9,5-4,55.6%,25.7%,35,18-17,51.4%,354,178-176,50.3%,2:02,49.0,45.4
72,Hamad Medjedovic[SRB],7,6-1,85.7%,72.8%,71.5%,70,11.4%,17,2.8%,9.1%,69.7%,79.0%,58.6%,64.5%,94.1%,6.0,1.6,72,Hamad Medjedovic[SRB],7,34.2%,35.8%,10.2%,3.2%,28.1%,45.9%,12.0%,6.9,2.3,42.0,87.0,72,Hamad Medjedovic[SRB],7,28.6%,12,42,0.42,2.2,6.0,0.63,1.7,77.8%,21,27,0.26,1.4,3.9,0.32,0.9,72,Hamad Medjedovic[SRB],7,1.26,1299,52.4%,6,4-2,66.7%,31.6%,19,13-6,68.4%,202,108-94,53.5%,2:08,47.2,41.4
73,Bu Yunchaokete[CHN],11,5-6,45.5%,63.7%,60.5%,84,10.1%,11,1.3%,3.4%,60.7%,71.6%,51.5%,53.3%,78.3%,6.4,2.3,73,Bu Yunchaokete[CHN],11,39.2%,40.4%,7.2%,2.9%,33.5%,48.8%,27.5%,6.6,2.6,54.0,52.6,73,Bu Yunchaokete[CHN],11,43.9%,36,82,0.63,3.2,7.5,1.38,3.3,61.6%,45,73,0.57,2.8,6.6,1.08,2.5,73,Bu Yunchaokete[CHN],11,1.08,1689,51.2%,7,2-5,28.6%,26.9%,26,13-13,50.0%,260,137-123,52.7%,1:59,50.2,46.4
74,Yoshihito Nishioka[JPN],10,8-2,80.0%,70.1%,69.7%,32,4.7%,10,1.5%,3.9%,62.2%,74.3%,63.1%,65.7%,90.9%,6.1,1.8,74,Yoshihito Nishioka[JPN],10,37.4%,40.3%,12.5%,3.5%,30.2%,49.3%,22.0%,6.8,2.5,72.0,95.5,74,Yoshihito Nishioka[JPN],10,32.4%,24,74,0.68,3.2,7.4,1.04,2.4,74.4%,29,39,0.35,1.7,3.9,0.43,1.0,74,Yoshihito Nishioka[JPN],10,1.25,1413,53.0%,5,4-1,80.0%,21.7%,23,18-5,78.3%,219,124-95,56.6%,1:44,45.0,44.0
75,Arthur Rinderknech[FRA],18,11-7,61.1%,65.2%,62.9%,142,12.3%,41,3.5%,10.0%,64.5%,76.3%,45.1%,50.1%,81.7%,6.4,2.2,75,Arthur Rinderknech[FRA],18,35.3%,35.4%,6.4%,3.3%,27.4%,46.9%,20.5%,6.1,2.2,66.5,85.2,75,Arthur Rinderknech[FRA],18,43.7%,38,87,0.47,2.3,4.8,1.00,2.1,66.7%,66,99,0.55,2.6,5.5,0.87,1.8,75,Arthur Rinderknech[FRA],18,1.01,2290,50.4%,7,6-1,85.7%,18.4%,38,21-17,55.3%,365,185-180,50.7%,1:34,44.6,44.4
76,Alexander Bublik[KAZ],12,3-9,25.0%,62.4%,61.7%,139,14.9%,76,8.2%,20.5%,60.2%,73.9%,44.9%,56.5%,75.0%,6.5,2.4,76,Alexander Bublik[KAZ],12,31.3%,30.8%,8.3%,4.5%,22.3%,48.7%,11.7%,6.1,1.9,39.5,45.4,76,Alexander Bublik[KAZ],12,41.5%,17,41,0.28,1.4,3.4,0.57,1.4,62.9%,61,97,0.67,3.2,8.1,1.20,3.0,76,Alexander Bublik[KAZ],12,0.83,1817,47.2%,5,3-2,60.0%,16.7%,30,10-20,33.3%,289,125-164,43.3%,1:35,37.9,37.5
77,Roman Safiullin[RUS],16,6-10,37.5%,65.3%,63.4%,141,10.4%,41,3.0%,8.2%,62.8%,74.1%,50.5%,55.0%,80.6%,6.3,2.2,77,Roman Safiullin[RUS],16,36.2%,37.5%,8.7%,3.2%,30.0%,47.0%,20.9%,6.6,2.4,55.0,76.2,77,Roman Safiullin[RUS],16,40.0%,46,115,0.52,2.7,7.2,1.07,2.9,59.6%,62,104,0.48,2.4,6.5,0.98,2.6,77,Roman Safiullin[RUS],16,1.04,2798,50.3%,9,2-7,22.2%,20.9%,43,20-23,46.5%,436,220-216,50.5%,2:02,45.2,41.7
78,Hugo Gaston[FRA],11,6-5,54.5%,57.6%,57.9%,32,3.5%,28,3.1%,6.6%,53.2%,63.9%,50.4%,53.9%,66.4%,6.8,2.9,78,Hugo Gaston[FRA],11,38.2%,39.4%,7.6%,2.9%,33.3%,46.0%,23.8%,6.6,2.5,115.0,119.9,78,Hugo Gaston[FRA],11,39.7%,31,78,0.60,2.9,7.1,1.15,2.8,57.9%,62,107,0.80,4.0,9.7,1.67,4.1,78,Hugo Gaston[FRA],11,0.90,1769,48.2%,6,4-2,66.7%,22.2%,27,12-15,44.4%,264,120-144,45.5%,1:53,46.2,42.3
79,Aleksandar Vukic[AUS],17,8-9,47.1%,65.9%,61.8%,191,14.1%,27,2.0%,5.1%,60.9%,76.8%,49.0%,51.6%,85.5%,6.6,2.2,79,Aleksandar Vukic[AUS],17,33.8%,35.6%,10.0%,2.7%,26.0%,46.8%,18.4%,6.2,2.1,63.0,89.4,79,Aleksandar Vukic[AUS],17,43.2%,38,88,0.43,2.0,5.2,0.88,2.2,70.9%,73,103,0.50,2.4,6.1,0.70,1.8,79,Aleksandar Vukic[AUS],17,0.99,2631,50.4%,7,3-4,42.9%,16.3%,43,22-21,51.2%,413,215-198,52.1%,1:49,43.1,42.3
80,Aleksandar Kovacevic[USA],10,5-5,50.0%,68.6%,68.3%,78,10.5%,33,4.4%,10.4%,57.6%,80.5%,52.5%,58.7%,89.9%,6.3,2.0,80,Aleksandar Kovacevic[USA],10,31.5%,34.6%,14.2%,2.7%,22.5%,44.3%,13.6%,5.9,1.9,108.5,221.5,80,Aleksandar Kovacevic[USA],10,42.1%,16,38,0.32,1.6,3.8,0.67,1.6,74.5%,35,47,0.39,2.0,4.7,0.50,1.2,80,Aleksandar Kovacevic[USA],10,1.00,1448,50.6%,5,3-2,60.0%,20.8%,24,13-11,54.2%,237,123-114,51.9%,1:45,43.9,43.7
81,Christopher Oconnell[AUS],14,7-7,50.0%,64.9%,63.4%,91,9.3%,29,3.0%,7.1%,58.5%,74.2%,51.8%,55.8%,83.2%,6.6,2.3,81,Christopher Oconnell[AUS],14,33.1%,35.2%,10.8%,2.7%,25.3%,46.9%,15.5%,6.3,2.1,55.0,63.1,81,Christopher Oconnell[AUS],14,32.9%,23,70,0.47,2.3,5.0,0.77,1.6,64.8%,46,71,0.48,2.4,5.1,0.83,1.8,81,Christopher Oconnell[AUS],14,0.94,1919,49.3%,8,4-4,50.0%,26.7%,30,15-15,50.0%,297,147-150,49.5%,1:40,46.9,44.0
82,Rinky Hijikata[AUS],14,6-8,42.9%,57.4%,57.8%,44,4.3%,39,3.8%,9.7%,60.4%,65.4%,45.2%,50.0%,67.5%,6.5,2.8,82,Rinky Hijikata[AUS],14,36.3%,37.8%,8.0%,2.5%,27.8%,50.1%,22.9%,6.1,2.2,66.0,64.5,82,Rinky Hijikata[AUS],14,40.9%,36,88,0.56,2.5,6.3,1.03,2.6,53.2%,58,109,0.69,3.1,7.8,1.46,3.6,82,Rinky Hijikata[AUS],14,0.85,1970,47.2%,3,2-1,66.7%,8.6%,35,15-20,42.9%,314,142-172,45.2%,1:41,40.6,43.2
83,Corentin Moutet[FRA],9,3-6,33.3%,58.6%,58.3%,26,3.8%,15,2.2%,6.9%,68.3%,62.2%,50.9%,54.7%,65.0%,6.6,2.7,83,Corentin Moutet[FRA],9,39.9%,38.5%,2.4%,3.8%,33.7%,52.6%,29.1%,7.0,2.8,71.0,75.9,83,Corentin Moutet[FRA],9,40.0%,30,75,0.73,3.4,8.3,1.36,3.3,57.1%,48,84,0.82,3.8,9.3,1.64,4.0,83,Corentin Moutet[FRA],9,0.96,1398,49.0%,4,0-4,0.0%,18.2%,22,8-14,36.4%,206,97-109,47.1%,1:45,43.0,40.6
84,Borna Coric[CRO],6,2-4,33.3%,64.5%,62.3%,49,11.1%,14,3.2%,8.1%,60.9%,76.9%,45.3%,49.4%,80.6%,6.6,2.3,84,Borna Coric[CRO],6,32.1%,33.8%,10.1%,2.6%,25.2%,43.9%,13.8%,6.4,2.1,74.5,78.3,84,Borna Coric[CRO],6,34.6%,9,26,0.40,2.0,4.3,0.69,1.5,60.6%,20,33,0.49,2.5,5.5,1.00,2.2,84,Borna Coric[CRO],6,0.91,857,48.8%,3,1-2,33.3%,23.1%,13,5-8,38.5%,132,63-69,47.7%,1:51,51.2,46.6
85,Botic Van De Zandschulp[NED],13,4-9,30.8%,59.0%,59.9%,67,7.0%,59,6.1%,16.0%,61.8%,70.8%,39.9%,47.6%,70.7%,6.4,2.6,85,Botic Van De Zandschulp[NED],13,38.5%,38.5%,7.0%,4.3%,29.8%,51.2%,19.5%,6.6,2.6,46.0,75.1,85,Botic Van De Zandschulp[NED],13,34.5%,30,87,0.56,2.6,6.7,0.91,2.3,53.7%,51,95,0.63,2.9,7.3,1.33,3.4,85,Botic Van De Zandschulp[NED],13,0.94,1985,48.4%,1,0-1,0.0%,3.0%,33,12-21,36.4%,304,136-168,44.7%,1:54,44.8,44.6
