Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
43,Gael Monfils[FRA],8,8-0,100.0%,68.3%,68.2%,91,11.3%,41,5.1%,13.2%,61.4%,77.7%,53.2%,61.3%,90.0%,6.2,2.0,43,Gael Monfils[FRA],8,38.5%,38.6%,4.5%,2.7%,34.0%,46.4%,24.8%,6.5,2.5,58.5,113.8,43,Gael Monfils[FRA],8,38.6%,32,83,0.64,3.1,10.4,1.19,4.0,71.7%,33,46,0.35,1.7,5.8,0.48,1.6,43,Gael Monfils[FRA],8,1.21,1648,53.0%,4,1-3,25.0%,14.8%,27,20-7,74.1%,259,149-110,57.5%,1:57,34.6,34.0
44,Lorenzo Sonego[ITA],8,5-3,62.5%,66.3%,67.4%,39,5.2%,31,4.1%,11.7%,64.7%,74.0%,52.3%,59.2%,82.9%,6.1,2.0,44,Lorenzo Sonego[ITA],8,36.4%,36.0%,4.0%,3.0%,28.9%,47.0%,19.7%,6.3,2.3,51.5,60.6,44,Lorenzo Sonego[ITA],8,37.5%,24,64,0.52,2.8,8.0,1.04,3.0,63.8%,37,58,0.47,2.5,7.3,0.91,2.6,44,Lorenzo Sonego[ITA],8,1.08,1522,51.1%,4,2-2,50.0%,17.4%,23,14-9,60.9%,245,126-119,51.4%,2:05,43.5,39.5
45,Marcos Giron[USA],8,5-3,62.5%,62.9%,61.9%,58,6.8%,22,2.6%,6.4%,60.0%,71.3%,50.3%,53.8%,80.8%,6.6,2.4,45,Marcos Giron[USA],8,39.1%,39.7%,7.1%,3.8%,30.4%,49.8%,23.7%,6.9,2.7,120.0,154.8,45,Marcos Giron[USA],8,32.6%,31,95,0.73,3.7,11.9,1.19,3.9,63.8%,44,69,0.53,2.7,8.6,0.96,3.1,45,Marcos Giron[USA],8,1.06,1760,50.7%,5,3-2,60.0%,19.2%,26,15-11,57.7%,261,136-125,52.1%,2:05,38.4,34.1
46,Luciano Darderi[ITA],8,4-4,50.0%,64.5%,63.7%,64,9.4%,28,4.1%,10.4%,60.3%,72.9%,51.7%,57.7%,77.5%,6.1,2.2,46,Luciano Darderi[ITA],8,37.5%,37.4%,4.6%,2.9%,30.3%,49.3%,20.4%,6.8,2.6,65.0,73.1,46,Luciano Darderi[ITA],8,27.2%,22,81,0.75,3.5,10.1,0.96,2.8,56.9%,33,58,0.52,2.5,7.3,1.09,3.1,46,Luciano Darderi[ITA],8,1.05,1414,50.4%,4,3-1,75.0%,17.4%,23,12-11,52.2%,219,108-111,49.3%,1:47,37.2,36.3
47,Miomir Kecmanovic[SRB],8,6-2,75.0%,65.1%,65.1%,49,6.0%,26,3.2%,8.0%,60.4%,73.1%,52.9%,57.5%,82.3%,6.3,2.2,47,Miomir Kecmanovic[SRB],8,39.7%,40.3%,7.5%,3.9%,30.8%,53.5%,24.6%,6.7,2.7,75.5,66.9,47,Miomir Kecmanovic[SRB],8,39.7%,31,78,0.62,2.9,9.8,1.15,3.9,69.3%,52,75,0.58,2.8,9.4,0.85,2.9,47,Miomir Kecmanovic[SRB],8,1.14,1662,52.2%,3,2-1,66.7%,11.1%,27,17-10,63.0%,256,138-118,53.9%,2:06,37.4,36.4
48,David Goffin[BEL],8,5-3,62.5%,59.9%,59.0%,65,8.7%,34,4.6%,10.1%,54.6%,71.2%,46.3%,51.5%,70.3%,6.3,2.5,48,David Goffin[BEL],8,44.0%,45.6%,7.3%,3.2%,35.9%,56.9%,36.1%,6.7,3.0,51.5,52.3,48,David Goffin[BEL],8,49.4%,44,89,0.73,3.4,11.1,1.69,5.5,50.7%,36,71,0.60,2.7,8.9,1.35,4.4,48,David Goffin[BEL],8,1.10,1563,51.6%,4,1-3,25.0%,15.4%,26,15-11,57.7%,240,127-113,52.9%,1:48,33.2,33.1
49,Pedro Martinez[ESP],8,3-5,37.5%,61.7%,64.1%,23,3.3%,39,5.6%,17.5%,67.9%,68.6%,47.1%,57.1%,74.3%,6.2,2.4,49,Pedro Martinez[ESP],8,35.0%,37.2%,10.6%,2.7%,27.1%,49.6%,18.1%,6.0,2.1,63.0,76.4,49,Pedro Martinez[ESP],8,46.7%,21,45,0.39,1.8,5.6,0.84,2.6,52.5%,32,61,0.54,2.4,7.6,1.16,3.6,49,Pedro Martinez[ESP],8,0.91,1390,48.3%,2,1-1,50.0%,8.0%,25,10-15,40.0%,229,105-124,45.9%,1:43,32.8,35.4
50,Zizou Bergs[BEL],8,5-3,62.5%,63.7%,62.7%,73,8.2%,30,3.4%,9.0%,62.3%,71.2%,51.2%,56.3%,79.5%,6.7,2.4,50,Zizou Bergs[BEL],8,38.0%,38.3%,7.2%,3.9%,29.6%,50.7%,21.2%,6.8,2.6,66.5,69.1,50,Zizou Bergs[BEL],8,40.0%,28,70,0.53,2.6,8.8,1.04,3.5,66.3%,53,80,0.61,3.0,10.0,1.00,3.4,50,Zizou Bergs[BEL],8,1.04,1779,50.8%,8,7-1,87.5%,29.6%,27,16-11,59.3%,264,133-131,50.4%,2:26,43.3,39.4
51,Tomas Martin Etcheverry[ARG],7,5-2,71.4%,66.3%,64.7%,48,7.8%,11,1.8%,5.0%,63.8%,73.5%,53.6%,56.4%,84.5%,6.3,2.1,51,Tomas Martin Etcheverry[ARG],7,41.8%,43.4%,9.7%,4.6%,33.8%,53.2%,31.6%,6.9,2.9,61.0,63.0,51,Tomas Martin Etcheverry[ARG],7,37.3%,31,83,0.85,4.0,11.9,1.48,4.4,72.2%,39,54,0.56,2.6,7.7,0.71,2.1,51,Tomas Martin Etcheverry[ARG],7,1.24,1294,53.4%,3,0-3,0.0%,14.3%,21,14-7,66.7%,195,113-82,57.9%,1:57,39.1,38.1
52,Quentin Halys[FRA],6,4-2,66.7%,68.4%,66.2%,94,17.1%,30,5.5%,13.2%,58.7%,81.4%,49.8%,57.4%,86.7%,6.1,1.9,52,Quentin Halys[FRA],6,31.4%,32.9%,8.9%,2.2%,27.3%,38.6%,14.8%,5.7,1.8,93.0,88.5,52,Quentin Halys[FRA],6,43.3%,13,30,0.34,1.7,5.0,0.72,2.2,67.6%,25,37,0.41,2.1,6.2,0.67,2.0,52,Quentin Halys[FRA],6,0.99,1053,50.7%,2,2-0,100.0%,11.1%,18,11-7,61.1%,178,91-87,51.1%,1:56,38.8,39.8
53,Nicolas Jarry[CHI],5,1-4,20.0%,62.8%,61.6%,40,8.8%,16,3.5%,9.6%,63.2%,71.4%,47.9%,53.0%,76.4%,6.3,2.3,53,Nicolas Jarry[CHI],5,29.1%,30.1%,8.1%,2.0%,22.3%,39.4%,6.8%,6.1,1.8,79.0,71.0,53,Nicolas Jarry[CHI],5,23.8%,5,21,0.29,1.3,4.2,0.31,1.0,66.0%,33,50,0.69,3.1,10.0,1.06,3.4,53,Nicolas Jarry[CHI],5,0.78,898,46.1%,2,0-2,0.0%,12.5%,16,4-12,25.0%,145,60-85,41.4%,1:45,32.8,35.1
54,Gabriel Diallo[CAN],7,5-2,71.4%,61.9%,59.3%,84,11.0%,24,3.1%,9.3%,66.3%,69.3%,47.5%,52.4%,80.7%,6.7,2.5,54,Gabriel Diallo[CAN],7,44.1%,43.3%,3.8%,4.2%,40.4%,50.5%,32.4%,6.9,3.0,64.0,103.7,54,Gabriel Diallo[CAN],7,42.9%,36,84,0.76,3.7,12.0,1.57,5.1,64.5%,40,62,0.54,2.7,8.9,0.96,3.1,54,Gabriel Diallo[CAN],7,1.16,1527,53.0%,5,2-3,40.0%,21.7%,23,14-9,60.9%,225,128-97,56.9%,2:03,37.5,33.9
55,Zhizhen Zhang[CHN],6,2-4,33.3%,65.4%,61.7%,68,12.3%,9,1.6%,4.5%,63.6%,74.6%,49.3%,51.6%,79.6%,5.9,2.1,55,Zhizhen Zhang[CHN],6,33.9%,36.1%,9.7%,1.9%,29.2%,42.3%,15.4%,6.2,2.1,80.5,85.5,55,Zhizhen Zhang[CHN],6,35.0%,14,40,0.44,2.0,6.7,0.70,2.3,54.8%,23,42,0.45,2.1,7.0,0.95,3.2,55,Zhizhen Zhang[CHN],6,0.98,1119,49.4%,2,1-1,50.0%,10.0%,20,9-11,45.0%,184,88-96,47.8%,1:43,31.0,33.2
56,Roberto Bautista Agut[ESP],8,3-5,37.5%,58.3%,58.7%,28,3.3%,25,3.0%,8.4%,64.4%,62.8%,50.2%,54.7%,72.4%,6.8,2.8,56,Roberto Bautista Agut[ESP],8,40.0%,41.1%,10.0%,5.2%,26.3%,60.5%,26.2%,6.3,2.5,60.0,67.5,56,Roberto Bautista Agut[ESP],8,46.4%,32,69,0.57,2.7,8.6,1.23,4.0,64.6%,62,96,0.78,3.7,12.0,1.31,4.3,56,Roberto Bautista Agut[ESP],8,0.96,1612,49.6%,4,2-2,50.0%,15.4%,26,13-13,50.0%,245,121-124,49.4%,2:12,40.5,39.2
57,Jacob Fearnley[GBR],5,4-1,80.0%,68.5%,68.6%,47,10.1%,22,4.7%,12.0%,60.8%,75.7%,57.4%,65.2%,87.3%,6.6,2.1,57,Jacob Fearnley[GBR],5,37.0%,37.4%,5.3%,2.6%,29.4%,52.4%,16.9%,7.1,2.6,76.0,100.8,57,Jacob Fearnley[GBR],5,30.0%,12,40,0.56,2.9,8.0,0.86,2.4,60.9%,14,23,0.32,1.6,4.6,0.64,1.8,57,Jacob Fearnley[GBR],5,1.18,972,52.2%,5,5-0,100.0%,35.7%,14,11-3,78.6%,142,74-68,52.1%,2:14,47.9,41.4
58,Benjamin Bonzi[FRA],4,2-2,50.0%,64.7%,63.3%,24,6.5%,6,1.6%,4.7%,65.5%,68.3%,57.8%,60.7%,83.3%,6.9,2.4,58,Benjamin Bonzi[FRA],4,42.1%,43.2%,7.4%,3.5%,30.8%,55.1%,33.3%,6.7,2.8,96.0,295.8,58,Benjamin Bonzi[FRA],4,41.5%,17,41,0.80,3.7,10.3,1.55,4.3,62.5%,15,24,0.44,2.2,6.0,0.82,2.3,58,Benjamin Bonzi[FRA],4,1.19,711,53.9%,2,1-1,50.0%,18.2%,11,7-4,63.6%,105,62-43,59.0%,2:09,46.8,43.5
59,Roberto Carballes Baena[ESP],7,5-2,71.4%,61.9%,61.2%,49,6.5%,23,3.0%,7.8%,61.1%,67.8%,52.5%,57.0%,76.5%,6.6,2.5,59,Roberto Carballes Baena[ESP],7,40.2%,41.8%,7.3%,2.6%,34.0%,52.1%,27.2%,6.5,2.6,75.0,86.7,59,Roberto Carballes Baena[ESP],7,35.6%,31,87,0.76,3.5,12.4,1.24,4.4,64.5%,49,76,0.66,3.0,10.9,1.08,3.9,59,Roberto Carballes Baena[ESP],7,1.06,1501,51.2%,3,2-1,66.7%,12.0%,25,14-11,56.0%,229,119-110,52.0%,2:20,39.3,39.3
60,Camilo Ugo Carabelli[ARG],4,1-3,25.0%,57.0%,58.2%,21,5.2%,23,5.7%,14.0%,59.5%,68.9%,39.6%,46.1%,63.5%,6.4,2.8,60,Camilo Ugo Carabelli[ARG],4,36.3%,35.4%,7.5%,5.5%,29.6%,47.7%,22.7%,6.1,2.2,101.5,84.0,60,Camilo Ugo Carabelli[ARG],4,39.5%,15,38,0.58,2.9,9.5,1.15,3.8,50.0%,23,46,0.73,3.5,11.5,1.77,5.8,60,Camilo Ugo Carabelli[ARG],4,0.85,807,46.7%,2,1-1,50.0%,15.4%,13,4-9,30.8%,129,55-74,42.6%,2:21,43.4,41.9
61,Fabian Marozsan[HUN],7,4-3,57.1%,66.1%,64.4%,75,10.4%,23,3.2%,9.2%,65.2%,72.1%,54.8%,60.4%,83.8%,6.1,2.1,61,Fabian Marozsan[HUN],7,37.3%,38.9%,11.2%,4.5%,26.7%,55.3%,21.7%,6.4,2.4,46.0,73.7,61,Fabian Marozsan[HUN],7,33.8%,25,74,0.64,3.1,10.6,1.04,3.6,62.0%,31,50,0.43,2.1,7.1,0.79,2.7,61,Fabian Marozsan[HUN],7,1.10,1457,51.5%,3,1-2,33.3%,12.5%,24,13-11,54.2%,232,123-109,53.0%,2:00,35.0,34.6
62,Kei Nishikori[JPN],6,5-1,83.3%,60.5%,60.5%,30,3.7%,20,2.4%,8.0%,69.4%,62.6%,55.8%,60.6%,81.0%,6.8,2.7,62,Kei Nishikori[JPN],6,38.5%,41.3%,11.0%,3.0%,32.8%,49.6%,20.7%,6.7,2.6,79.5,87.7,62,Kei Nishikori[JPN],6,31.3%,25,80,0.66,3.3,13.3,1.04,4.2,65.2%,43,66,0.55,2.8,11.0,0.96,3.8,62,Kei Nishikori[JPN],6,0.97,1626,49.6%,4,3-1,75.0%,16.7%,24,14-10,58.3%,242,123-119,50.8%,2:28,37.0,32.8
63,Francisco Comesana[ARG],5,3-2,60.0%,67.1%,64.1%,80,14.0%,18,3.2%,9.1%,65.3%,77.7%,47.0%,51.7%,86.2%,6.6,2.2,63,Francisco Comesana[ARG],5,34.5%,33.6%,5.2%,4.0%,23.6%,50.7%,18.2%,6.3,2.2,101.0,153.0,63,Francisco Comesana[ARG],5,51.6%,16,31,0.35,1.8,6.2,0.94,3.2,69.2%,27,39,0.45,2.3,7.8,0.71,2.4,63,Francisco Comesana[ARG],5,1.05,1125,51.0%,5,2-3,40.0%,29.4%,17,10-7,58.8%,175,91-84,52.0%,2:36,46.0,41.7
64,Laslo Djere[SRB],4,2-2,50.0%,62.3%,63.0%,37,6.4%,28,4.9%,12.8%,62.0%,71.1%,47.9%,55.0%,79.8%,6.9,2.6,64,Laslo Djere[SRB],4,39.3%,37.2%,6.1%,7.1%,27.4%,56.0%,29.1%,6.3,2.5,97.5,110.5,64,Laslo Djere[SRB],4,45.5%,25,55,0.64,3.2,13.8,1.47,6.3,63.0%,29,46,0.55,2.7,11.5,1.00,4.3,64,Laslo Djere[SRB],4,1.04,1115,51.2%,5,1-4,20.0%,29.4%,17,9-8,52.9%,170,92-78,54.1%,1:58,27.6,25.3
65,Joao Fonseca[BRA],4,4-0,100.0%,67.1%,65.3%,32,9.0%,7,2.0%,5.7%,65.4%,73.8%,54.5%,57.8%,90.6%,6.7,2.2,65,Joao Fonseca[BRA],4,39.9%,40.7%,7.1%,3.6%,36.1%,46.3%,25.0%,7.0,2.8,73.5,67.5,65,Joao Fonseca[BRA],4,31.0%,13,42,0.81,3.8,10.5,1.18,3.3,73.7%,14,19,0.36,1.7,4.8,0.45,1.3,65,Joao Fonseca[BRA],4,1.21,722,53.3%,3,2-1,66.7%,27.3%,11,9-2,81.8%,105,61-44,58.1%,2:01,43.9,40.1
66,Jaume Munar[ESP],8,4-4,50.0%,62.2%,62.5%,44,5.5%,30,3.8%,10.5%,64.1%,71.0%,46.5%,52.0%,77.8%,6.3,2.4,66,Jaume Munar[ESP],8,41.8%,42.6%,6.0%,2.9%,35.0%,54.1%,28.3%,7.0,2.9,78.0,78.9,66,Jaume Munar[ESP],8,36.4%,36,99,0.78,3.7,12.4,1.33,4.5,62.2%,46,74,0.59,2.7,9.3,1.04,3.5,66,Jaume Munar[ESP],8,1.11,1683,51.5%,2,1-1,50.0%,7.4%,27,15-12,55.6%,253,134-119,53.0%,2:17,40.6,39.1
67,Juncheng Shang[CHN],4,3-1,75.0%,65.4%,65.8%,24,6.3%,15,3.9%,9.6%,59.4%,74.1%,52.6%,58.2%,80.0%,6.4,2.2,67,Juncheng Shang[CHN],4,37.7%,39.5%,11.9%,4.9%,22.5%,58.2%,26.2%,6.1,2.3,86.0,81.8,67,Juncheng Shang[CHN],4,42.1%,16,38,0.62,3.2,9.5,1.33,4.0,61.3%,19,31,0.52,2.6,7.8,1.00,3.0,67,Juncheng Shang[CHN],4,1.09,755,51.8%,1,0-1,0.0%,8.3%,12,8-4,66.7%,121,64-57,52.9%,2:16,45.3,43.2
68,Mattia Bellucci[ITA],6,2-4,33.3%,66.7%,66.5%,53,8.7%,25,4.1%,9.8%,58.0%,78.8%,50.0%,55.4%,84.7%,6.2,2.1,68,Mattia Bellucci[ITA],6,32.5%,33.4%,8.0%,2.7%,27.3%,40.6%,12.4%,6.2,2.0,84.5,83.3,68,Mattia Bellucci[ITA],6,27.9%,12,43,0.44,2.2,7.2,0.60,2.0,66.7%,30,45,0.46,2.3,7.5,0.75,2.5,68,Mattia Bellucci[ITA],6,0.97,1209,49.7%,3,2-1,66.7%,15.0%,20,10-10,50.0%,195,95-100,48.7%,1:51,33.3,33.1
69,Damir Dzumhur[BIH],4,2-2,50.0%,58.6%,59.6%,4,1.0%,9,2.3%,6.7%,65.6%,60.4%,55.2%,59.2%,68.9%,6.4,2.6,69,Damir Dzumhur[BIH],4,38.1%,40.2%,8.7%,2.3%,33.1%,46.3%,21.3%,6.4,2.4,58.0,57.5,69,Damir Dzumhur[BIH],4,35.1%,13,37,0.61,2.8,9.3,1.00,3.3,53.7%,22,41,0.67,3.2,10.3,1.46,4.8,69,Damir Dzumhur[BIH],4,0.92,780,48.3%,2,2-0,100.0%,15.4%,13,6-7,46.2%,122,55-67,45.1%,2:26,44.8,44.8
70,Learner Tien[USA],5,1-4,20.0%,59.9%,61.9%,25,4.4%,34,6.0%,14.2%,57.8%,66.7%,50.6%,59.0%,72.3%,6.8,2.7,70,Learner Tien[USA],5,36.6%,36.7%,6.3%,3.4%,27.1%,51.9%,18.1%,6.7,2.4,60.0,57.2,70,Learner Tien[USA],5,36.6%,15,41,0.49,2.4,8.2,0.88,3.0,61.0%,36,59,0.71,3.5,11.8,1.35,4.6,70,Learner Tien[USA],5,0.91,1121,48.3%,3,2-1,66.7%,17.6%,17,6-11,35.3%,166,75-91,45.2%,2:35,45.6,41.5
71,Daniel Altmaier[GER],6,3-3,50.0%,64.8%,64.6%,54,8.2%,28,4.2%,11.6%,63.5%,76.9%,43.6%,49.3%,77.1%,6.1,2.1,71,Daniel Altmaier[GER],6,35.3%,35.4%,5.0%,2.7%,26.6%,49.0%,18.0%,6.6,2.3,71.0,109.8,71,Daniel Altmaier[GER],6,37.7%,20,53,0.48,2.3,8.8,0.87,3.3,55.4%,31,56,0.51,2.4,9.3,1.09,4.2,71,Daniel Altmaier[GER],6,1.00,1394,49.3%,4,3-1,75.0%,17.4%,23,10-13,43.5%,220,104-116,47.3%,2:02,31.7,31.4
72,Hamad Medjedovic[SRB],4,0-4,0.0%,58.3%,56.4%,43,9.0%,17,3.5%,9.1%,61.3%,66.3%,45.7%,50.3%,67.6%,6.5,2.7,72,Hamad Medjedovic[SRB],4,37.0%,38.2%,9.2%,3.7%,29.3%,49.7%,18.3%,6.9,2.5,52.0,60.3,72,Hamad Medjedovic[SRB],4,25.0%,13,52,0.73,3.5,13.0,0.87,3.3,58.6%,34,58,0.78,3.9,14.5,1.60,6.0,72,Hamad Medjedovic[SRB],4,0.89,967,47.6%,2,2-0,100.0%,13.3%,15,5-10,33.3%,145,63-82,43.4%,2:15,35.9,33.4
73,Bu Yunchaokete[CHN],6,2-4,33.3%,62.4%,60.3%,39,8.8%,10,2.3%,5.0%,55.0%,71.7%,51.0%,53.7%,80.3%,6.3,2.4,73,Bu Yunchaokete[CHN],6,28.5%,28.5%,12.4%,4.9%,18.3%,43.6%,14.1%,5.8,1.6,74.5,86.7,73,Bu Yunchaokete[CHN],6,38.5%,10,26,0.37,1.9,4.3,0.71,1.7,48.1%,13,27,0.38,1.9,4.5,1.00,2.3,73,Bu Yunchaokete[CHN],6,0.76,855,46.1%,4,0-4,0.0%,28.6%,14,4-10,28.6%,142,67-75,47.2%,1:48,46.3,45.5
74,Yoshihito Nishioka[JPN],6,2-4,33.3%,61.4%,61.7%,18,3.2%,14,2.5%,6.0%,58.6%,66.9%,53.6%,57.0%,75.3%,6.7,2.6,74,Yoshihito Nishioka[JPN],6,37.4%,38.0%,10.1%,5.2%,26.6%,53.8%,24.7%,6.3,2.4,71.0,147.3,74,Yoshihito Nishioka[JPN],6,50.0%,21,42,0.49,2.2,7.0,1.11,3.5,59.6%,31,52,0.61,2.7,8.7,1.11,3.5,74,Yoshihito Nishioka[JPN],6,0.97,1102,49.7%,3,2-1,66.7%,15.8%,19,9-10,47.4%,170,85-85,50.0%,1:46,33.5,34.6
75,Arthur Rinderknech[FRA],8,5-3,62.5%,68.2%,64.6%,128,15.1%,23,2.7%,7.7%,65.0%,76.4%,52.9%,57.3%,86.8%,6.2,2.0,75,Arthur Rinderknech[FRA],8,35.8%,36.2%,6.4%,3.0%,29.3%,47.2%,15.4%,7.0,2.5,84.5,136.6,75,Arthur Rinderknech[FRA],8,23.6%,21,89,0.65,3.3,11.1,0.78,2.6,60.0%,27,45,0.33,1.7,5.6,0.67,2.3,75,Arthur Rinderknech[FRA],8,1.12,1803,51.0%,7,4-3,57.1%,25.9%,27,16-11,59.3%,272,139-133,51.1%,2:21,41.7,37.5
76,Alexander Bublik[KAZ],7,4-3,57.1%,64.1%,63.7%,108,14.6%,57,7.7%,18.6%,58.6%,78.1%,44.3%,54.4%,81.9%,6.4,2.3,76,Alexander Bublik[KAZ],7,35.8%,35.6%,5.5%,3.4%,28.9%,47.4%,21.1%,6.4,2.3,72.0,102.3,76,Alexander Bublik[KAZ],7,33.8%,24,71,0.62,3.1,10.1,1.04,3.4,70.4%,50,71,0.61,3.1,10.1,0.91,3.0,76,Alexander Bublik[KAZ],7,1.00,1467,50.1%,4,2-2,50.0%,17.4%,23,13-10,56.5%,230,119-111,51.7%,1:55,35.0,32.9
77,Roman Safiullin[RUS],8,5-3,62.5%,64.2%,63.6%,56,6.6%,24,2.8%,8.4%,66.3%,71.0%,50.7%,55.3%,78.8%,6.4,2.3,77,Roman Safiullin[RUS],8,38.8%,41.0%,9.3%,2.7%,30.6%,54.4%,23.3%,6.7,2.6,95.0,367.5,77,Roman Safiullin[RUS],8,33.7%,31,92,0.69,3.5,11.5,1.19,3.9,58.8%,40,68,0.52,2.6,8.5,1.08,3.5,77,Roman Safiullin[RUS],8,1.08,1741,51.2%,6,3-3,50.0%,23.1%,26,15-11,57.7%,265,135-130,50.9%,2:05,38.4,34.4
78,Hugo Gaston[FRA],8,3-5,37.5%,58.9%,59.0%,27,4.3%,20,3.2%,7.0%,54.7%,67.3%,48.6%,52.3%,70.4%,6.4,2.6,78,Hugo Gaston[FRA],8,38.6%,38.6%,4.4%,2.8%,33.9%,48.6%,26.0%,6.5,2.5,66.0,88.0,78,Hugo Gaston[FRA],8,40.6%,26,64,0.64,2.9,8.0,1.18,3.3,58.6%,41,70,0.71,3.2,8.8,1.32,3.6,78,Hugo Gaston[FRA],8,0.94,1280,48.5%,2,0-2,0.0%,9.1%,22,8-14,36.4%,198,95-103,48.0%,1:30,32.9,33.9
79,Aleksandar Vukic[AUS],8,3-5,37.5%,62.3%,59.5%,102,11.1%,27,2.9%,6.9%,57.5%,72.1%,49.0%,52.6%,77.3%,6.5,2.5,79,Aleksandar Vukic[AUS],8,35.5%,36.9%,9.0%,3.1%,29.7%,44.2%,20.6%,6.3,2.2,68.0,72.0,79,Aleksandar Vukic[AUS],8,47.5%,29,61,0.43,2.1,7.6,1.00,3.6,62.8%,54,86,0.61,3.0,10.8,1.10,4.0,79,Aleksandar Vukic[AUS],8,0.94,1799,49.1%,4,1-3,25.0%,13.8%,29,12-17,41.4%,282,138-144,48.9%,2:11,36.0,34.9
80,Aleksandar Kovacevic[USA],7,0-7,0.0%,61.1%,58.8%,67,10.9%,23,3.7%,8.5%,56.0%,73.0%,45.9%,50.2%,74.5%,6.3,2.4,80,Aleksandar Kovacevic[USA],7,33.0%,33.7%,11.2%,4.6%,23.7%,47.1%,9.9%,6.4,2.1,35.0,57.9,80,Aleksandar Kovacevic[USA],7,19.6%,10,51,0.50,2.6,7.3,0.50,1.4,59.7%,37,62,0.63,3.1,8.9,1.25,3.6,80,Aleksandar Kovacevic[USA],7,0.85,1263,46.6%,1,0-1,0.0%,5.0%,20,3-17,15.0%,199,83-116,41.7%,1:52,39.3,37.3
81,Christopher Oconnell[AUS],7,3-4,42.9%,62.0%,60.6%,49,7.0%,16,2.3%,5.9%,61.6%,67.5%,53.2%,56.5%,79.6%,6.8,2.6,81,Christopher Oconnell[AUS],7,33.1%,34.9%,10.6%,3.0%,24.5%,47.5%,17.5%,6.2,2.1,44.0,36.7,81,Christopher Oconnell[AUS],7,35.3%,18,51,0.50,2.3,7.3,0.82,2.6,67.2%,43,64,0.62,2.9,9.1,0.95,3.0,81,Christopher Oconnell[AUS],7,0.87,1340,48.2%,4,1-3,25.0%,18.2%,22,10-12,45.5%,206,100-106,48.5%,2:20,44.7,44.0
82,Rinky Hijikata[AUS],8,3-5,37.5%,58.0%,58.6%,38,4.9%,35,4.5%,11.0%,59.2%,68.4%,42.9%,48.2%,68.8%,7.0,2.9,82,Rinky Hijikata[AUS],8,36.8%,38.1%,8.1%,3.0%,31.9%,44.9%,22.4%,6.3,2.3,66.0,77.8,82,Rinky Hijikata[AUS],8,49.1%,26,53,0.46,2.3,6.6,1.13,3.3,66.0%,68,103,0.92,4.5,12.9,1.52,4.4,82,Rinky Hijikata[AUS],8,0.88,1511,47.8%,2,1-1,50.0%,8.7%,23,8-15,34.8%,228,103-125,45.2%,1:55,39.9,36.5
83,Corentin Moutet[FRA],7,4-3,57.1%,62.3%,62.6%,18,3.0%,13,2.1%,5.5%,61.3%,68.6%,52.3%,55.4%,78.5%,6.5,2.5,83,Corentin Moutet[FRA],7,39.4%,38.8%,3.2%,3.1%,32.2%,51.0%,24.5%,6.9,2.7,38.0,73.0,83,Corentin Moutet[FRA],7,33.3%,23,69,0.73,3.3,9.9,1.10,3.3,63.0%,34,54,0.58,2.6,7.7,0.95,2.9,83,Corentin Moutet[FRA],7,1.05,1260,50.5%,2,1-1,50.0%,9.5%,21,11-10,52.4%,187,96-91,51.3%,1:58,39.2,39.2
84,Borna Coric[CRO],5,1-4,20.0%,61.8%,60.9%,40,8.0%,18,3.6%,9.1%,60.2%,70.3%,49.0%,53.9%,74.7%,6.6,2.5,84,Borna Coric[CRO],5,32.6%,33.0%,8.3%,3.5%,23.2%,44.0%,11.7%,5.9,1.9,124.0,101.0,84,Borna Coric[CRO],5,40.9%,9,22,0.29,1.5,4.4,0.60,1.8,61.2%,30,49,0.65,3.3,9.8,1.27,3.8,84,Borna Coric[CRO],5,0.85,955,47.9%,3,1-2,33.3%,20.0%,15,4-11,26.7%,152,65-87,42.8%,1:52,37.3,35.2
85,Botic Van De Zandschulp[NED],7,4-3,57.1%,61.2%,62.7%,34,6.0%,34,6.0%,13.9%,56.8%,73.3%,45.3%,52.6%,72.8%,6.2,2.4,85,Botic Van De Zandschulp[NED],7,38.6%,37.4%,6.1%,5.6%,29.4%,51.9%,26.7%,6.4,2.5,105.0,249.0,85,Botic Van De Zandschulp[NED],7,43.6%,24,55,0.61,2.8,7.9,1.20,3.4,55.4%,31,56,0.61,2.8,8.0,1.25,3.6,85,Botic Van De Zandschulp[NED],7,1.00,1139,49.9%,2,2-0,100.0%,10.0%,20,11-9,55.0%,182,91-91,50.0%,1:42,35.8,37.7
