Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
41,Jordan Thompson[AUS],32,20-12,62.5%,65.7%,62.8%,260,10.9%,43,1.8%,4.4%,59.2%,74.6%,52.8%,55.2%,80.9%,6.1,2.1,41,Jordan Thompson[AUS],32,36.1%,36.1%,7.6%,4.3%,28.2%,49.6%,20.5%,6.2,2.3,34.0,60.2,41,Jordan Thompson[AUS],32,42.6%,80,188,0.48,2.3,5.9,0.99,2.5,60.3%,114,189,0.48,2.3,5.9,0.93,2.3,41,Jordan Thompson[AUS],32,1.05,4820,50.8%,13,10-3,76.9%,16.0%,81,48-33,59.3%,782,397-385,50.8%,1:58,46.7,47.1
42,Alejandro Tabilo[CHI],25,8-17,32.0%,63.4%,61.8%,209,9.9%,75,3.6%,9.6%,62.8%,72.4%,48.2%,53.2%,80.8%,6.6,2.4,42,Alejandro Tabilo[CHI],25,34.6%,36.6%,11.5%,3.6%,27.0%,48.1%,15.5%,6.6,2.3,57.0,59.6,42,Alejandro Tabilo[CHI],25,32.5%,49,151,0.48,2.4,6.0,0.78,2.0,61.9%,99,160,0.50,2.5,6.4,0.97,2.4,42,Alejandro Tabilo[CHI],25,0.95,4189,49.1%,17,6-11,35.3%,27.0%,63,25-38,39.7%,635,306-329,48.2%,1:57,46.6,42.1
43,Gael Monfils[FRA],31,21-10,67.7%,67.0%,67.2%,305,11.4%,157,5.9%,14.8%,60.3%,77.2%,51.4%,60.3%,85.5%,6.3,2.1,43,Gael Monfils[FRA],31,34.9%,35.0%,5.9%,3.1%,28.7%,45.4%,19.1%,6.3,2.2,30.0,49.3,43,Gael Monfils[FRA],31,39.2%,80,204,0.49,2.4,6.6,0.94,2.6,65.2%,116,178,0.42,2.1,5.7,0.73,2.0,43,Gael Monfils[FRA],31,1.06,5325,51.1%,22,14-8,63.6%,25.9%,85,51-34,60.0%,846,445-401,52.6%,2:03,44.7,42.9
44,Lorenzo Sonego[ITA],32,15-17,46.9%,66.4%,65.1%,213,8.1%,60,2.3%,6.8%,66.1%,74.2%,51.2%,55.0%,85.4%,6.3,2.1,44,Lorenzo Sonego[ITA],32,32.9%,32.9%,5.8%,2.8%,26.4%,44.4%,15.2%,6.2,2.0,54.0,66.4,44,Lorenzo Sonego[ITA],32,37.1%,62,167,0.41,2.0,5.2,0.76,1.9,68.9%,133,193,0.47,2.4,6.0,0.73,1.9,44,Lorenzo Sonego[ITA],32,0.98,5146,50.0%,18,6-12,33.3%,22.0%,82,38-44,46.3%,820,414-406,50.5%,2:04,48.4,46.3
45,Marcos Giron[USA],31,17-14,54.8%,63.7%,62.2%,171,7.0%,45,1.8%,4.6%,59.8%,72.3%,50.9%,53.3%,79.8%,6.4,2.3,45,Marcos Giron[USA],31,37.0%,37.9%,8.2%,3.5%,28.7%,49.9%,21.0%,6.4,2.4,40.5,54.4,45,Marcos Giron[USA],31,37.8%,82,217,0.56,2.7,7.0,1.01,2.6,61.5%,123,200,0.52,2.5,6.5,0.95,2.5,45,Marcos Giron[USA],31,1.02,4969,50.2%,12,10-2,83.3%,14.8%,81,45-36,55.6%,772,387-385,50.1%,1:53,43.4,42.4
46,Luciano Darderi[ITA],19,3-16,15.8%,60.4%,58.9%,116,8.8%,49,3.7%,9.1%,59.0%,68.9%,48.1%,53.0%,72.9%,6.5,2.6,46,Luciano Darderi[ITA],19,31.3%,33.3%,12.6%,3.2%,22.7%,45.4%,11.8%,6.2,1.9,42.0,67.2,46,Luciano Darderi[ITA],19,27.9%,24,86,0.42,2.0,4.5,0.57,1.3,54.5%,66,121,0.60,2.9,6.4,1.31,2.9,46,Luciano Darderi[ITA],19,0.79,2568,46.2%,8,4-4,50.0%,19.0%,42,9-33,21.4%,406,172-234,42.4%,1:35,42.8,42.0
47,Miomir Kecmanovic[SRB],39,20-19,51.3%,64.9%,64.5%,178,6.0%,81,2.7%,7.0%,61.1%,73.6%,51.3%,55.1%,81.2%,6.3,2.2,47,Miomir Kecmanovic[SRB],39,36.0%,37.8%,11.4%,4.1%,26.4%,52.2%,20.3%,6.4,2.3,51.5,78.8,47,Miomir Kecmanovic[SRB],39,39.9%,97,243,0.51,2.3,6.2,0.93,2.5,58.0%,123,212,0.45,2.0,5.4,0.86,2.3,47,Miomir Kecmanovic[SRB],39,1.03,5996,50.3%,15,8-7,53.3%,14.4%,104,55-49,52.9%,950,481-469,50.6%,1:45,39.4,41.0
48,David Goffin[BEL],33,19-14,57.6%,60.5%,60.2%,156,6.3%,89,3.6%,8.7%,58.6%,69.1%,48.3%,52.9%,72.5%,6.6,2.6,48,David Goffin[BEL],33,39.5%,41.0%,8.9%,3.7%,29.6%,53.3%,27.0%,6.6,2.6,42.0,47.9,48,David Goffin[BEL],33,38.9%,103,265,0.69,3.3,8.0,1.27,3.1,57.8%,141,244,0.65,3.0,7.4,1.27,3.1,48,David Goffin[BEL],33,1.00,4981,49.9%,11,6-5,54.5%,13.6%,81,42-39,51.9%,757,375-382,49.5%,1:49,44.3,43.2
49,Pedro Martinez[ESP],24,8-16,33.3%,59.7%,61.6%,60,4.0%,84,5.6%,16.5%,66.1%,66.1%,47.2%,56.6%,70.5%,6.2,2.5,49,Pedro Martinez[ESP],24,35.2%,37.5%,12.1%,3.6%,25.3%,51.9%,19.6%,6.2,2.2,52.0,69.7,49,Pedro Martinez[ESP],24,39.3%,48,122,0.50,2.2,5.1,0.86,2.0,54.8%,86,157,0.65,2.8,6.5,1.27,3.0,49,Pedro Martinez[ESP],24,0.87,3008,47.4%,7,2-5,28.6%,12.5%,56,20-36,35.7%,486,218-268,44.9%,1:36,41.2,46.1
50,Zizou Bergs[BEL],42,26-16,61.9%,65.1%,64.3%,277,9.2%,116,3.8%,9.6%,59.8%,73.9%,52.0%,57.5%,81.2%,6.2,2.2,50,Zizou Bergs[BEL],42,36.9%,36.5%,5.3%,3.7%,28.6%,50.0%,21.0%,6.4,2.4,53.0,97.4,50,Zizou Bergs[BEL],42,38.3%,102,266,0.55,2.6,6.3,0.98,2.4,61.1%,143,234,0.48,2.3,5.6,0.88,2.2,50,Zizou Bergs[BEL],42,1.06,6150,50.7%,14,7-7,50.0%,13.5%,104,60-44,57.7%,971,496-475,51.1%,1:50,44.4,45.1
51,Tomas Martin Etcheverry[ARG],30,14-16,46.7%,64.7%,62.5%,243,9.7%,57,2.3%,6.2%,63.3%,73.9%,48.9%,52.1%,81.7%,6.5,2.3,51,Tomas Martin Etcheverry[ARG],30,35.5%,36.8%,10.0%,3.8%,25.8%,50.4%,18.2%,6.6,2.3,54.5,96.4,51,Tomas Martin Etcheverry[ARG],30,34.8%,70,201,0.52,2.5,6.7,0.86,2.3,64.3%,126,196,0.51,2.4,6.5,0.86,2.3,51,Tomas Martin Etcheverry[ARG],30,1.01,5034,50.0%,20,10-10,50.0%,24.7%,81,39-42,48.1%,768,383-385,49.9%,2:13,49.3,47.6
52,Quentin Halys[FRA],21,9-12,42.9%,66.3%,63.4%,280,15.5%,80,4.4%,10.9%,59.5%,78.1%,48.8%,54.8%,85.1%,6.4,2.2,52,Quentin Halys[FRA],21,31.4%,31.6%,7.7%,3.3%,24.6%,42.6%,12.7%,6.2,2.0,53.0,93.9,52,Quentin Halys[FRA],21,34.0%,35,103,0.37,1.8,4.9,0.63,1.7,68.4%,91,133,0.47,2.4,6.3,0.75,2.0,52,Quentin Halys[FRA],21,0.93,3524,49.3%,15,6-9,40.0%,26.8%,56,25-31,44.6%,558,275-283,49.3%,1:54,42.8,40.8
53,Nicolas Jarry[CHI],16,5-11,31.3%,66.5%,64.0%,169,13.4%,45,3.6%,9.7%,63.3%,76.8%,48.8%,54.1%,82.4%,6.2,2.1,53,Nicolas Jarry[CHI],16,29.1%,30.1%,9.0%,2.4%,21.8%,41.4%,9.2%,6.0,1.7,49.5,100.6,53,Nicolas Jarry[CHI],16,31.1%,19,61,0.29,1.5,3.8,0.46,1.2,62.9%,61,97,0.48,2.4,6.1,0.88,2.3,53,Nicolas Jarry[CHI],16,0.87,2500,48.0%,12,5-7,41.7%,29.3%,41,15-26,36.6%,411,187-224,45.5%,1:59,46.3,45.6
54,Gabriel Diallo[CAN],23,11-12,47.8%,63.1%,61.3%,190,9.9%,62,3.2%,9.9%,67.3%,71.0%,46.9%,52.0%,79.9%,6.6,2.4,54,Gabriel Diallo[CAN],23,34.9%,34.4%,6.0%,3.9%,28.5%,45.3%,19.0%,6.3,2.2,44.0,46.6,54,Gabriel Diallo[CAN],23,33.8%,54,160,0.56,2.5,7.0,0.86,2.3,63.7%,102,160,0.55,2.5,7.0,0.92,2.5,54,Gabriel Diallo[CAN],23,0.95,3717,49.4%,14,6-8,42.9%,22.2%,63,31-32,49.2%,573,285-288,49.7%,2:01,44.3,45.0
55,Zhizhen Zhang[CHN],26,9-17,34.6%,66.2%,63.8%,187,10.8%,42,2.4%,6.8%,64.4%,73.3%,53.3%,57.2%,82.8%,6.2,2.1,55,Zhizhen Zhang[CHN],26,31.5%,33.5%,13.7%,3.9%,23.6%,45.4%,12.4%,6.2,1.9,58.0,89.2,55,Zhizhen Zhang[CHN],26,31.0%,35,113,0.40,1.9,4.3,0.57,1.3,60.3%,73,121,0.43,2.0,4.7,0.79,1.8,55,Zhizhen Zhang[CHN],26,0.93,3471,48.7%,11,3-8,27.3%,18.0%,61,23-38,37.7%,562,266-296,47.3%,1:32,39.4,41.5
56,Roberto Bautista Agut[ESP],25,11-14,44.0%,62.0%,62.8%,73,3.6%,69,3.4%,10.0%,66.2%,68.3%,49.6%,55.2%,77.4%,6.7,2.5,56,Roberto Bautista Agut[ESP],25,36.5%,38.7%,13.3%,4.8%,24.5%,53.5%,19.5%,6.4,2.3,55.0,59.2,56,Roberto Bautista Agut[ESP],25,39.9%,59,148,0.49,2.3,5.9,0.94,2.4,65.2%,129,198,0.65,3.1,7.9,1.10,2.8,56,Roberto Bautista Agut[ESP],25,0.96,3968,49.5%,12,6-6,50.0%,19.0%,63,29-34,46.0%,607,295-312,48.6%,2:00,47.8,45.5
57,Jacob Fearnley[GBR],10,5-5,50.0%,61.5%,62.4%,57,8.1%,44,6.3%,16.1%,61.0%,68.2%,51.1%,60.9%,75.7%,6.6,2.5,57,Jacob Fearnley[GBR],10,35.7%,36.9%,8.1%,2.8%,27.6%,52.3%,20.8%,6.3,2.3,67.0,52.2,57,Jacob Fearnley[GBR],10,37.9%,22,58,0.55,2.2,5.8,0.85,2.2,55.9%,33,59,0.55,2.3,5.9,1.00,2.6,57,Jacob Fearnley[GBR],10,0.93,1371,48.9%,6,4-2,66.7%,23.1%,26,13-13,50.0%,213,103-110,48.4%,1:37,37.3,42.5
58,Benjamin Bonzi[FRA],16,9-7,56.3%,65.4%,64.1%,91,7.0%,24,1.8%,5.2%,64.2%,71.1%,55.2%,58.1%,81.2%,6.4,2.2,58,Benjamin Bonzi[FRA],16,36.9%,38.9%,9.8%,2.9%,27.9%,52.6%,23.4%,6.4,2.4,54.5,121.5,58,Benjamin Bonzi[FRA],16,39.8%,47,118,0.59,2.9,7.4,1.15,2.9,66.4%,75,113,0.56,2.8,7.1,0.93,2.4,58,Benjamin Bonzi[FRA],16,1.07,2592,51.2%,9,5-4,55.6%,22.0%,41,23-18,56.1%,403,211-192,52.4%,1:52,43.8,41.6
59,Roberto Carballes Baena[ESP],27,12-15,44.4%,62.7%,62.6%,130,5.9%,74,3.4%,9.2%,63.1%,70.5%,49.3%,54.3%,76.6%,6.4,2.4,59,Roberto Carballes Baena[ESP],27,38.3%,39.7%,7.5%,2.6%,29.8%,52.4%,22.0%,6.6,2.5,66.0,78.7,59,Roberto Carballes Baena[ESP],27,35.9%,75,209,0.61,2.8,7.7,1.01,2.8,59.0%,115,195,0.57,2.6,7.2,1.08,3.0,59,Roberto Carballes Baena[ESP],27,1.03,4452,50.3%,12,5-7,41.7%,16.2%,74,35-39,47.3%,683,337-346,49.3%,2:11,47.8,47.7
60,Camilo Ugo Carabelli[ARG],6,2-4,33.3%,57.3%,58.0%,28,4.7%,27,4.5%,10.9%,58.8%,68.1%,41.9%,47.1%,65.6%,6.7,2.9,60,Camilo Ugo Carabelli[ARG],6,36.4%,37.0%,8.9%,4.3%,30.7%,47.9%,23.9%,6.1,2.2,66.5,64.5,60,Camilo Ugo Carabelli[ARG],6,55.0%,22,40,0.43,2.2,6.7,1.22,3.7,56.3%,40,71,0.79,3.9,11.8,1.72,5.2,60,Camilo Ugo Carabelli[ARG],6,0.85,1165,47.2%,4,1-3,25.0%,22.2%,18,6-12,33.3%,182,81-101,44.5%,2:19,46.4,43.1
61,Fabian Marozsan[HUN],29,14-15,48.3%,63.5%,62.8%,176,7.2%,75,3.1%,8.7%,64.6%,70.7%,50.4%,55.2%,79.7%,6.6,2.4,61,Fabian Marozsan[HUN],29,35.6%,36.6%,10.5%,4.4%,25.9%,52.0%,19.9%,6.4,2.3,54.0,94.3,61,Fabian Marozsan[HUN],29,36.2%,72,199,0.55,2.5,6.9,0.91,2.5,60.5%,115,190,0.51,2.4,6.6,0.95,2.6,61,Fabian Marozsan[HUN],29,0.98,4729,49.9%,18,7-11,38.9%,22.8%,79,37-42,46.8%,730,366-364,50.1%,1:47,39.2,39.3
62,Kei Nishikori[JPN],25,14-11,56.0%,62.8%,62.7%,67,3.9%,36,2.1%,6.3%,66.5%,68.3%,51.8%,55.3%,77.6%,6.2,2.3,62,Kei Nishikori[JPN],25,36.7%,37.6%,8.7%,3.7%,27.3%,52.7%,22.3%,6.4,2.3,49.0,69.2,62,Kei Nishikori[JPN],25,39.9%,61,153,0.56,2.4,6.1,0.97,2.4,56.9%,82,144,0.52,2.3,5.8,0.98,2.5,62,Kei Nishikori[JPN],25,0.99,3463,49.6%,7,3-4,42.9%,11.1%,63,32-31,50.8%,551,276-275,50.1%,1:41,40.0,43.6
63,Francisco Comesana[ARG],7,2-5,28.6%,63.4%,62.2%,65,9.7%,27,4.0%,10.4%,61.3%,74.0%,46.5%,51.9%,77.4%,6.3,2.3,63,Francisco Comesana[ARG],7,31.8%,30.9%,8.5%,5.2%,22.6%,45.3%,13.1%,6.0,1.9,101.0,135.7,63,Francisco Comesana[ARG],7,38.9%,14,36,0.34,1.6,5.1,0.64,2.0,53.8%,28,52,0.49,2.4,7.4,1.09,3.4,63,Francisco Comesana[ARG],7,0.87,1310,48.0%,4,1-3,25.0%,18.2%,22,8-14,36.4%,213,96-117,45.1%,2:13,42.4,42.7
64,Laslo Djere[SRB],9,5-4,55.6%,63.2%,60.2%,88,13.0%,25,3.7%,10.0%,62.9%,72.5%,47.4%,52.7%,82.7%,6.5,2.4,64,Laslo Djere[SRB],9,38.7%,38.5%,7.1%,4.7%,27.9%,55.5%,26.0%,6.7,2.6,59.0,74.9,64,Laslo Djere[SRB],9,38.0%,27,71,0.68,3.1,7.9,1.17,3.0,64.7%,33,51,0.49,2.2,5.7,0.78,2.0,64,Laslo Djere[SRB],9,1.05,1377,50.7%,5,1-4,20.0%,21.7%,23,12-11,52.2%,208,113-95,54.3%,1:47,42.0,42.1
65,Joao Fonseca[BRA],16,11-5,68.8%,68.9%,67.2%,101,8.6%,20,1.7%,5.1%,66.5%,75.4%,55.9%,58.9%,86.0%,6.1,1.9,65,Joao Fonseca[BRA],16,35.6%,36.2%,9.3%,4.3%,28.2%,48.6%,19.5%,6.5,2.3,51.5,63.5,65,Joao Fonseca[BRA],16,29.9%,38,127,0.65,2.5,7.9,0.75,2.4,59.7%,40,67,0.35,1.3,4.2,0.53,1.7,65,Joao Fonseca[BRA],16,1.14,2442,51.6%,14,8-6,57.1%,27.5%,51,31-20,60.8%,388,204-184,52.6%,1:44,32.6,40.9
66,Jaume Munar[ESP],19,9-10,47.4%,64.0%,64.5%,85,5.1%,58,3.5%,10.1%,65.2%,70.7%,51.5%,57.3%,80.5%,6.3,2.3,66,Jaume Munar[ESP],19,37.5%,37.9%,7.2%,3.9%,29.1%,51.9%,22.2%,6.5,2.4,39.0,48.6,66,Jaume Munar[ESP],19,41.6%,57,137,0.53,2.6,7.2,1.10,3.0,60.5%,78,129,0.49,2.5,6.8,0.98,2.7,66,Jaume Munar[ESP],19,1.04,3313,50.7%,9,3-6,33.3%,17.3%,52,27-25,51.9%,519,268-251,51.6%,2:13,48.6,45.7
67,Juncheng Shang[CHN],30,17-13,56.7%,64.5%,64.4%,133,6.3%,70,3.3%,8.6%,61.4%,72.5%,51.8%,56.7%,81.2%,6.4,2.3,67,Juncheng Shang[CHN],30,37.7%,40.0%,11.4%,3.8%,27.7%,53.9%,22.9%,6.5,2.5,59.0,89.0,67,Juncheng Shang[CHN],30,37.1%,76,205,0.62,2.8,6.8,1.04,2.5,65.6%,118,180,0.55,2.5,6.0,0.85,2.1,67,Juncheng Shang[CHN],30,1.06,4290,51.0%,16,9-7,56.3%,21.9%,73,44-29,60.3%,661,343-318,51.9%,1:44,42.6,43.5
68,Mattia Bellucci[ITA],20,10-10,50.0%,64.9%,62.6%,170,11.3%,48,3.2%,8.6%,63.1%,72.9%,51.0%,55.8%,82.7%,6.7,2.3,68,Mattia Bellucci[ITA],20,33.3%,35.2%,10.5%,2.9%,25.0%,46.2%,16.1%,6.3,2.1,62.0,105.0,68,Mattia Bellucci[ITA],20,33.3%,36,108,0.48,2.3,5.4,0.75,1.8,71.3%,97,136,0.60,2.8,6.8,0.81,2.0,68,Mattia Bellucci[ITA],20,0.95,2921,49.6%,10,4-6,40.0%,20.8%,48,24-24,50.0%,450,223-227,49.6%,1:49,45.6,44.9
69,Damir Dzumhur[BIH],10,4-6,40.0%,56.7%,57.8%,8,1.5%,16,2.9%,8.0%,63.4%,60.5%,50.3%,54.6%,64.3%,6.5,2.8,69,Damir Dzumhur[BIH],10,36.9%,38.1%,8.4%,3.1%,30.7%,45.8%,23.8%,6.5,2.4,97.5,161.2,69,Damir Dzumhur[BIH],10,46.5%,20,43,0.51,1.6,4.3,0.74,2.0,43.4%,23,53,0.63,2.0,5.3,1.11,3.0,69,Damir Dzumhur[BIH],10,0.85,1091,46.7%,6,3-3,50.0%,22.2%,27,11-16,40.7%,168,74-94,44.0%,1:19,29.2,43.4
70,Learner Tien[USA],22,12-10,54.5%,60.3%,61.0%,87,4.3%,77,3.8%,10.9%,64.8%,66.3%,49.4%,55.5%,73.4%,6.6,2.6,70,Learner Tien[USA],22,37.4%,39.9%,10.1%,2.5%,28.3%,54.4%,23.8%,6.4,2.4,57.5,75.4,70,Learner Tien[USA],22,41.4%,72,174,0.58,2.5,7.9,1.01,3.3,62.3%,134,215,0.71,3.0,9.8,1.14,3.7,70,Learner Tien[USA],22,0.94,3952,49.1%,17,11-6,64.7%,23.9%,71,36-35,50.7%,606,295-311,48.7%,2:08,39.5,42.6
71,Daniel Altmaier[GER],21,9-12,42.9%,63.6%,60.5%,185,11.2%,36,2.2%,5.7%,61.7%,74.1%,46.6%,49.4%,78.9%,6.3,2.3,71,Daniel Altmaier[GER],21,34.3%,34.4%,6.4%,3.2%,25.5%,48.6%,16.0%,6.3,2.2,71.0,101.1,71,Daniel Altmaier[GER],21,35.0%,42,120,0.46,2.2,5.7,0.78,2.0,61.5%,88,143,0.55,2.6,6.8,1.02,2.6,71,Daniel Altmaier[GER],21,0.94,3322,48.9%,9,5-4,55.6%,16.7%,54,23-31,42.6%,524,248-276,47.3%,1:55,44.7,43.6
72,Hamad Medjedovic[SRB],15,10-5,66.7%,68.1%,67.0%,110,10.5%,37,3.5%,11.1%,68.1%,75.5%,52.3%,58.8%,86.0%,6.1,1.9,72,Hamad Medjedovic[SRB],15,35.5%,37.7%,12.1%,3.8%,28.1%,48.8%,19.6%,6.3,2.2,44.0,60.4,72,Hamad Medjedovic[SRB],15,37.1%,33,89,0.53,2.2,5.9,0.83,2.2,66.7%,48,72,0.42,1.8,4.8,0.60,1.6,72,Hamad Medjedovic[SRB],15,1.11,2102,51.7%,6,4-2,66.7%,15.0%,40,24-16,60.0%,339,180-159,53.1%,1:40,37.3,42.6
73,Bu Yunchaokete[CHN],29,14-15,48.3%,65.4%,63.0%,198,9.6%,38,1.8%,4.4%,58.5%,74.1%,53.1%,55.5%,81.9%,6.3,2.2,73,Bu Yunchaokete[CHN],29,34.8%,37.1%,11.1%,2.9%,27.4%,47.6%,20.6%,6.2,2.2,48.0,76.4,73,Bu Yunchaokete[CHN],29,42.2%,68,161,0.49,2.4,5.6,1.03,2.3,63.8%,104,163,0.50,2.5,5.6,0.89,2.0,73,Bu Yunchaokete[CHN],29,1.00,4110,50.2%,17,6-11,35.3%,25.8%,66,32-34,48.5%,656,335-321,51.1%,1:48,47.6,45.9
74,Yoshihito Nishioka[JPN],28,17-11,60.7%,64.6%,64.2%,77,4.2%,33,1.8%,4.9%,63.4%,69.3%,56.4%,59.4%,81.1%,6.4,2.3,74,Yoshihito Nishioka[JPN],28,34.5%,37.5%,14.2%,3.7%,25.7%,49.2%,19.0%,6.1,2.1,64.0,119.8,74,Yoshihito Nishioka[JPN],28,42.3%,55,130,0.45,1.9,4.6,0.80,2.0,63.3%,93,147,0.52,2.1,5.3,0.78,1.9,74,Yoshihito Nishioka[JPN],28,0.97,3587,49.8%,11,9-2,81.8%,15.9%,69,42-27,60.9%,574,286-288,49.8%,1:33,37.8,43.7
75,Arthur Rinderknech[FRA],33,14-19,42.4%,65.0%,61.8%,342,13.4%,82,3.2%,8.8%,63.3%,74.4%,48.6%,53.3%,81.4%,6.5,2.3,75,Arthur Rinderknech[FRA],33,32.6%,34.0%,9.3%,2.6%,23.8%,46.4%,14.2%,6.3,2.1,61.0,76.6,75,Arthur Rinderknech[FRA],33,31.5%,57,181,0.45,2.2,5.5,0.70,1.7,66.0%,142,215,0.55,2.6,6.5,0.89,2.2,75,Arthur Rinderknech[FRA],33,0.93,5078,48.8%,18,8-10,44.4%,22.0%,82,35-47,42.7%,792,376-416,47.5%,1:53,45.6,44.2
76,Alexander Bublik[KAZ],22,5-17,22.7%,62.7%,62.8%,244,14.7%,146,8.8%,21.2%,58.5%,77.1%,42.4%,53.9%,78.3%,6.7,2.5,76,Alexander Bublik[KAZ],22,31.7%,32.0%,8.4%,3.6%,23.9%,45.2%,13.5%,6.1,1.9,58.0,79.7,76,Alexander Bublik[KAZ],22,37.0%,34,92,0.37,1.7,4.2,0.63,1.5,66.5%,107,161,0.65,3.0,7.3,1.00,2.5,76,Alexander Bublik[KAZ],22,0.85,3200,47.8%,7,1-6,14.3%,13.0%,54,18-36,33.3%,500,229-271,45.8%,1:33,38.1,38.5
77,Roman Safiullin[RUS],26,11-15,42.3%,64.1%,63.1%,191,9.2%,80,3.9%,10.4%,62.9%,72.9%,49.2%,54.8%,78.6%,6.3,2.2,77,Roman Safiullin[RUS],26,37.1%,38.3%,9.4%,3.8%,28.7%,51.9%,20.3%,6.6,2.5,57.0,157.3,77,Roman Safiullin[RUS],26,35.8%,68,190,0.57,2.8,7.3,1.01,2.6,57.5%,96,167,0.50,2.5,6.4,1.06,2.7,77,Roman Safiullin[RUS],26,1.03,4297,50.1%,11,3-8,27.3%,16.4%,67,31-36,46.3%,667,329-338,49.3%,2:02,47.3,44.2
78,Hugo Gaston[FRA],16,7-9,43.8%,60.3%,59.7%,60,5.0%,28,2.3%,5.4%,56.9%,69.5%,48.2%,50.9%,74.5%,6.5,2.6,78,Hugo Gaston[FRA],16,34.5%,35.4%,7.6%,2.8%,28.5%,45.5%,19.8%,6.1,2.1,62.0,90.1,78,Hugo Gaston[FRA],16,44.6%,37,83,0.44,2.1,5.2,0.93,2.3,59.1%,68,115,0.63,2.9,7.2,1.18,2.9,78,Hugo Gaston[FRA],16,0.87,2335,47.8%,3,2-1,66.7%,7.5%,40,16-24,40.0%,371,174-197,46.9%,1:41,40.5,41.6
79,Aleksandar Vukic[AUS],27,12-15,44.4%,64.7%,61.3%,304,13.6%,69,3.1%,7.7%,59.9%,75.0%,49.2%,53.3%,81.4%,6.4,2.3,79,Aleksandar Vukic[AUS],27,33.1%,34.7%,10.1%,2.9%,26.3%,44.2%,17.0%,6.1,2.0,56.0,96.0,79,Aleksandar Vukic[AUS],27,41.1%,60,146,0.41,1.9,5.4,0.80,2.2,63.5%,113,178,0.51,2.4,6.6,0.87,2.4,79,Aleksandar Vukic[AUS],27,0.94,4381,49.2%,12,5-7,41.7%,16.0%,75,35-40,46.7%,701,344-357,49.1%,1:55,41.3,42.4
80,Aleksandar Kovacevic[USA],19,7-12,36.8%,65.8%,63.7%,193,12.6%,59,3.9%,9.2%,58.2%,77.2%,49.9%,55.0%,84.7%,6.5,2.2,80,Aleksandar Kovacevic[USA],19,32.1%,34.8%,13.8%,3.2%,23.5%,45.5%,13.9%,6.2,2.0,53.0,140.5,80,Aleksandar Kovacevic[USA],19,34.0%,33,97,0.41,2.1,5.1,0.70,1.7,71.2%,89,125,0.53,2.7,6.6,0.77,1.9,80,Aleksandar Kovacevic[USA],19,0.94,3015,49.2%,10,4-6,40.0%,21.3%,47,20-27,42.6%,474,233-241,49.2%,1:54,46.1,43.1
81,Christopher Oconnell[AUS],29,12-17,41.4%,64.2%,62.3%,204,9.2%,57,2.6%,6.4%,59.7%,72.1%,52.5%,56.0%,81.1%,6.5,2.3,81,Christopher Oconnell[AUS],29,33.0%,34.7%,10.8%,3.1%,24.4%,48.0%,14.9%,6.4,2.1,53.0,70.0,81,Christopher Oconnell[AUS],29,32.1%,51,159,0.46,2.2,5.5,0.72,1.8,62.0%,106,171,0.50,2.4,5.9,0.92,2.2,81,Christopher Oconnell[AUS],29,0.92,4402,48.7%,17,7-10,41.2%,23.9%,71,32-39,45.1%,686,330-356,48.1%,1:51,45.5,44.0
82,Rinky Hijikata[AUS],23,10-13,43.5%,58.1%,58.1%,84,5.0%,61,3.7%,9.2%,60.4%,65.6%,46.6%,51.3%,67.9%,6.6,2.8,82,Rinky Hijikata[AUS],23,34.9%,37.5%,11.3%,2.6%,29.4%,44.8%,21.3%,6.0,2.1,57.0,58.2,82,Rinky Hijikata[AUS],23,49.5%,55,111,0.43,2.0,4.8,1.00,2.4,56.2%,104,185,0.73,3.4,8.0,1.47,3.5,82,Rinky Hijikata[AUS],23,0.83,3205,47.0%,7,4-3,57.1%,12.7%,55,21-34,38.2%,510,226-284,44.3%,1:41,42.4,43.6
83,Corentin Moutet[FRA],18,7-11,38.9%,59.1%,59.3%,51,3.3%,40,2.6%,7.3%,64.9%,64.6%,48.9%,52.7%,70.9%,6.8,2.8,83,Corentin Moutet[FRA],18,38.0%,37.2%,3.8%,3.4%,31.5%,48.9%,22.7%,6.8,2.6,55.0,71.0,83,Corentin Moutet[FRA],18,36.1%,53,147,0.63,3.1,8.2,1.13,2.9,58.6%,95,162,0.70,3.4,9.0,1.43,3.7,83,Corentin Moutet[FRA],18,0.93,3145,48.5%,11,5-6,45.5%,23.4%,47,19-28,40.4%,463,216-247,46.7%,2:15,51.8,46.4
