Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
41,Jordan Thompson[AUS],5,2-3,40.0%,63.8%,59.3%,40,13.7%,5,1.7%,4.5%,62.1%,71.4%,51.4%,53.8%,77.6%,6.0,2.2,41,Jordan Thompson[AUS],5,31.6%,31.8%,9.8%,4.2%,24.9%,45.1%,12.2%,6.3,2.0,18.0,21.0,41,Jordan Thompson[AUS],5,22.2%,6,27,0.55,2.5,5.4,0.55,1.2,42.1%,8,19,0.39,1.7,3.8,1.00,2.2,41,Jordan Thompson[AUS],5,0.87,600,47.3%,2,1-1,50.0%,18.2%,11,4-7,36.4%,98,44-54,44.9%,1:34,42.9,47.2
42,Alejandro Tabilo[CHI],2,1-1,50.0%,64.6%,62.0%,15,10.2%,3,2.0%,5.3%,61.2%,74.4%,49.1%,51.9%,87.5%,6.1,2.2,42,Alejandro Tabilo[CHI],2,34.7%,35.7%,8.8%,3.4%,30.0%,44.7%,16.7%,6.1,2.1,101.5,101.5,42,Alejandro Tabilo[CHI],2,40.0%,4,10,0.42,2.0,5.0,0.80,2.0,62.5%,5,8,0.33,1.6,4.0,0.60,1.5,42,Alejandro Tabilo[CHI],2,0.98,294,49.7%,0,0-0,-,0.0%,5,3-2,60.0%,48,25-23,52.1%,1:45,41.8,42.7
43,Gael Monfils[FRA],2,2-0,100.0%,65.1%,63.3%,19,13.0%,7,4.8%,11.5%,58.2%,80.0%,44.3%,50.0%,87.0%,6.3,2.2,43,Gael Monfils[FRA],2,43.8%,43.5%,2.0%,2.0%,36.5%,56.1%,36.4%,7.0,3.0,100.0,100.0,43,Gael Monfils[FRA],2,53.3%,8,15,0.68,3.0,7.5,1.60,4.0,75.0%,9,12,0.52,2.4,6.0,0.60,1.5,43,Gael Monfils[FRA],2,1.25,299,54.2%,0,0-0,-,0.0%,5,4-1,80.0%,45,28-17,62.2%,1:55,45.8,46.0
44,Lorenzo Sonego[ITA],4,1-3,25.0%,67.3%,66.2%,20,5.4%,4,1.1%,3.4%,68.4%,71.7%,57.8%,59.8%,87.9%,6.3,2.1,44,Lorenzo Sonego[ITA],4,32.4%,32.4%,4.8%,2.4%,26.1%,45.5%,12.3%,6.6,2.1,28.5,34.3,44,Lorenzo Sonego[ITA],4,22.6%,7,31,0.54,2.8,7.8,0.64,1.8,70.8%,17,24,0.41,2.2,6.0,0.64,1.8,44,Lorenzo Sonego[ITA],4,0.99,743,49.7%,2,0-2,0.0%,18.2%,11,4-7,36.4%,115,58-57,50.4%,2:26,53.0,47.1
45,Marcos Giron[USA],6,2-4,33.3%,65.2%,63.7%,25,6.3%,5,1.3%,3.5%,64.4%,73.2%,50.7%,52.6%,81.3%,6.2,2.2,45,Marcos Giron[USA],6,36.5%,38.7%,10.1%,2.8%,28.8%,51.0%,21.5%,6.6,2.4,44.0,67.5,45,Marcos Giron[USA],6,33.3%,14,42,0.65,3.0,7.0,1.00,2.3,65.7%,23,35,0.55,2.5,5.8,0.86,2.0,45,Marcos Giron[USA],6,1.05,826,50.4%,2,0-2,0.0%,14.3%,14,6-8,42.9%,129,66-63,51.2%,1:36,40.9,41.6
46,Luciano Darderi[ITA],3,1-2,33.3%,59.0%,59.1%,12,5.2%,9,3.9%,10.8%,63.8%,63.7%,50.6%,56.8%,72.7%,6.9,2.8,46,Luciano Darderi[ITA],3,41.3%,42.3%,7.1%,3.6%,32.7%,57.7%,29.4%,6.6,2.7,46.0,53.3,46,Luciano Darderi[ITA],3,40.0%,10,25,0.74,3.6,8.3,1.43,3.3,64.0%,16,25,0.76,3.6,8.3,1.29,3.0,46,Luciano Darderi[ITA],3,1.01,454,50.2%,0,0-0,-,0.0%,7,3-4,42.9%,67,34-33,50.7%,1:49,46.6,43.1
47,Miomir Kecmanovic[SRB],4,2-2,50.0%,67.9%,64.8%,25,10.2%,2,0.8%,2.4%,65.9%,77.8%,48.8%,50.0%,81.0%,5.9,1.9,47,Miomir Kecmanovic[SRB],4,34.3%,36.3%,10.6%,2.9%,27.2%,46.5%,21.4%,6.5,2.2,59.5,56.5,47,Miomir Kecmanovic[SRB],4,56.3%,9,16,0.38,1.8,4.0,1.00,2.3,46.7%,7,15,0.36,1.7,3.8,0.89,2.0,47,Miomir Kecmanovic[SRB],4,1.07,520,50.2%,2,0-2,0.0%,22.2%,9,4-5,44.4%,84,43-41,51.2%,1:28,39.0,40.5
48,David Goffin[BEL],5,1-4,20.0%,54.7%,53.8%,16,5.3%,9,3.0%,7.8%,61.3%,60.9%,44.8%,48.6%,62.2%,6.7,3.0,48,David Goffin[BEL],5,38.2%,40.4%,10.5%,3.4%,29.7%,50.0%,23.9%,6.4,2.5,22.0,30.0,48,David Goffin[BEL],5,40.7%,11,27,0.59,2.7,5.4,1.10,2.2,57.5%,23,40,0.89,4.0,8.0,1.70,3.4,48,David Goffin[BEL],5,0.84,596,46.5%,1,0-1,0.0%,10.0%,10,2-8,20.0%,91,39-52,42.9%,1:24,42.2,42.5
49,Pedro Martinez[ESP],5,1-4,20.0%,53.2%,55.6%,3,0.8%,19,5.0%,17.0%,70.4%,56.8%,44.6%,53.8%,60.8%,7.4,3.5,49,Pedro Martinez[ESP],5,36.4%,36.9%,6.9%,3.1%,29.1%,48.3%,14.6%,6.6,2.4,49.0,48.2,49,Pedro Martinez[ESP],5,29.2%,7,24,0.50,2.0,4.8,0.58,1.4,60.0%,30,50,0.98,4.2,10.0,1.67,4.0,49,Pedro Martinez[ESP],5,0.78,697,45.5%,2,1-1,50.0%,16.7%,12,3-9,25.0%,99,38-61,38.4%,1:53,47.0,48.6
50,Zizou Bergs[BEL],5,2-3,40.0%,60.5%,58.7%,25,8.1%,8,2.6%,7.8%,66.7%,67.0%,47.6%,51.6%,69.4%,6.3,2.5,50,Zizou Bergs[BEL],5,35.0%,34.6%,4.6%,3.1%,26.6%,52.9%,17.3%,6.3,2.2,57.0,58.4,50,Zizou Bergs[BEL],5,39.1%,9,23,0.44,2.1,4.6,0.82,1.8,51.6%,16,31,0.63,2.8,6.2,1.36,3.0,50,Zizou Bergs[BEL],5,0.89,635,47.4%,2,1-1,50.0%,18.2%,11,4-7,36.4%,101,43-58,42.6%,1:30,41.0,42.6
51,Tomas Martin Etcheverry[ARG],3,1-2,33.3%,60.3%,59.1%,16,5.5%,5,1.7%,4.7%,63.1%,67.2%,48.6%,51.0%,84.6%,7.4,2.9,51,Tomas Martin Etcheverry[ARG],3,36.4%,34.9%,5.8%,5.4%,23.4%,53.3%,17.9%,6.2,2.3,37.0,43.3,51,Tomas Martin Etcheverry[ARG],3,41.2%,7,17,0.44,2.1,5.7,0.88,2.3,83.3%,30,36,0.92,4.5,12.0,0.75,2.0,51,Tomas Martin Etcheverry[ARG],3,0.92,532,49.4%,0,0-0,-,0.0%,8,4-4,50.0%,78,40-38,51.3%,2:17,51.3,46.2
52,Quentin Halys[FRA],3,2-1,66.7%,66.8%,64.7%,30,13.5%,9,4.0%,8.8%,54.3%,80.2%,51.0%,55.9%,83.3%,6.2,2.1,52,Quentin Halys[FRA],3,30.3%,29.2%,2.6%,2.6%,23.2%,39.8%,18.2%,5.9,1.8,124.0,127.0,52,Quentin Halys[FRA],3,27.3%,6,22,0.67,3.1,7.3,0.86,2.0,64.7%,11,17,0.47,2.4,5.7,0.86,2.0,52,Quentin Halys[FRA],3,0.91,418,49.8%,2,1-1,50.0%,28.6%,7,4-3,57.1%,69,36-33,52.2%,1:35,40.9,41.1
53,Nicolas Jarry[CHI],2,0-2,0.0%,61.3%,55.7%,19,16.0%,3,2.5%,6.3%,59.7%,74.6%,41.7%,44.4%,78.9%,6.3,2.4,53,Nicolas Jarry[CHI],2,28.7%,30.8%,10.7%,1.6%,14.8%,42.6%,0.0%,6.1,1.8,140.0,140.0,53,Nicolas Jarry[CHI],2,0.0%,0,5,0.25,1.3,2.5,0.00,0.0,63.6%,7,11,0.58,2.8,5.5,1.00,2.0,53,Nicolas Jarry[CHI],2,0.74,241,44.8%,0,0-0,-,0.0%,4,0-4,0.0%,39,15-24,38.5%,1:31,45.5,45.3
54,Gabriel Diallo[CAN],2,1-1,50.0%,62.5%,61.3%,6,4.2%,1,0.7%,2.2%,68.1%,71.4%,43.5%,44.4%,79.2%,6.0,2.3,54,Gabriel Diallo[CAN],2,33.8%,36.2%,9.0%,1.4%,25.6%,47.3%,13.0%,6.3,2.1,17.0,17.0,54,Gabriel Diallo[CAN],2,27.3%,3,11,0.48,2.2,5.5,0.60,1.5,50.0%,5,10,0.42,2.0,5.0,1.00,2.5,54,Gabriel Diallo[CAN],2,0.90,289,48.1%,0,0-0,-,0.0%,5,2-3,40.0%,47,22-25,46.8%,1:44,41.6,43.2
55,Zhizhen Zhang[CHN],5,2-3,40.0%,67.1%,64.3%,32,10.8%,5,1.7%,5.2%,67.5%,73.9%,53.1%,56.0%,82.4%,5.8,1.9,55,Zhizhen Zhang[CHN],5,26.8%,31.3%,19.7%,2.4%,21.0%,42.6%,14.0%,5.1,1.4,44.0,33.8,55,Zhizhen Zhang[CHN],5,53.8%,7,13,0.26,1.3,2.6,0.70,1.4,52.6%,10,19,0.37,1.9,3.8,0.90,1.8,55,Zhizhen Zhang[CHN],5,0.81,549,48.5%,0,0-0,-,0.0%,10,4-6,40.0%,101,49-52,48.5%,1:13,36.6,40.0
56,Roberto Bautista Agut[ESP],2,1-1,50.0%,60.0%,61.2%,5,2.6%,7,3.6%,9.3%,61.5%,65.8%,50.7%,55.9%,78.6%,7.0,2.8,56,Roberto Bautista Agut[ESP],2,37.6%,41.4%,16.8%,5.4%,27.6%,53.2%,20.0%,6.7,2.5,30.5,30.5,56,Roberto Bautista Agut[ESP],2,30.0%,6,20,0.67,3.3,10.0,1.00,3.0,57.1%,8,14,0.50,2.3,7.0,1.00,3.0,56,Roberto Bautista Agut[ESP],2,0.94,397,48.6%,1,1-0,100.0%,16.7%,6,3-3,50.0%,58,28-30,48.3%,2:37,52.3,47.5
58,Benjamin Bonzi[FRA],2,1-1,50.0%,69.7%,70.5%,2,1.8%,2,1.8%,4.7%,60.6%,74.2%,62.8%,65.9%,83.3%,6.1,1.8,58,Benjamin Bonzi[FRA],2,29.2%,37.5%,22.1%,0.0%,14.7%,51.1%,10.0%,5.7,1.7,69.5,69.5,58,Benjamin Bonzi[FRA],2,28.6%,2,7,0.35,1.8,3.5,0.50,1.0,57.1%,4,7,0.39,1.8,3.5,0.75,1.5,58,Benjamin Bonzi[FRA],2,0.96,222,49.1%,1,1-0,100.0%,25.0%,4,2-2,50.0%,38,17-21,44.7%,1:11,35.5,38.4
59,Roberto Carballes Baena[ESP],4,1-3,25.0%,57.3%,58.5%,7,2.3%,11,3.7%,12.1%,69.7%,64.1%,41.8%,47.5%,68.9%,6.7,2.8,59,Roberto Carballes Baena[ESP],4,36.7%,37.2%,7.8%,3.9%,27.2%,52.0%,26.1%,5.6,2.0,57.0,69.5,59,Roberto Carballes Baena[ESP],4,70.6%,12,17,0.37,1.7,4.3,1.20,3.0,68.9%,31,45,1.00,4.5,11.3,1.40,3.5,59,Roberto Carballes Baena[ESP],4,0.86,556,47.8%,0,0-0,-,0.0%,10,4-6,40.0%,91,43-48,47.3%,1:46,42.5,45.9
60,Camilo Ugo Carabelli[ARG],2,2-0,100.0%,64.1%,62.2%,10,7.6%,2,1.5%,4.2%,63.4%,72.3%,50.0%,52.2%,76.2%,6.2,2.2,60,Camilo Ugo Carabelli[ARG],2,45.9%,47.3%,7.4%,4.1%,34.0%,68.6%,40.0%,7.4,3.4,121.5,121.5,60,Camilo Ugo Carabelli[ARG],2,33.3%,8,24,1.20,6.0,12.0,2.00,4.0,28.6%,2,7,0.33,1.8,3.5,1.25,2.5,60,Camilo Ugo Carabelli[ARG],2,1.28,279,54.5%,1,1-0,100.0%,25.0%,4,4-0,100.0%,41,24-17,58.5%,1:43,51.3,44.1
61,Fabian Marozsan[HUN],4,1-3,25.0%,62.1%,61.9%,15,4.7%,8,2.5%,7.3%,65.6%,71.6%,44.0%,47.5%,75.0%,6.6,2.5,61,Fabian Marozsan[HUN],4,34.6%,37.7%,12.2%,2.4%,26.1%,51.0%,15.2%,6.2,2.2,50.0,62.5,61,Fabian Marozsan[HUN],4,41.2%,7,17,0.37,1.7,4.3,0.70,1.8,62.5%,20,32,0.67,3.2,8.0,1.20,3.0,61,Fabian Marozsan[HUN],4,0.91,603,49.1%,1,1-0,100.0%,10.0%,10,4-6,40.0%,94,43-51,45.7%,1:36,38.5,38.3
62,Kei Nishikori[JPN],3,1-2,33.3%,63.2%,63.0%,5,2.1%,2,0.8%,2.8%,70.7%,68.4%,50.7%,52.2%,76.9%,6.2,2.3,62,Kei Nishikori[JPN],3,37.0%,38.0%,7.8%,3.3%,28.8%,51.1%,18.4%,6.4,2.4,46.0,36.3,62,Kei Nishikori[JPN],3,36.8%,7,19,0.50,2.4,6.3,0.88,2.3,55.0%,11,20,0.51,2.5,6.7,1.13,3.0,62,Kei Nishikori[JPN],3,1.01,485,50.1%,0,0-0,-,0.0%,8,3-5,37.5%,77,37-40,48.1%,1:59,44.6,44.2
63,Francisco Comesana[ARG],2,1-1,50.0%,60.5%,60.7%,7,3.6%,5,2.6%,6.2%,58.5%,67.5%,50.6%,53.9%,75.9%,6.7,2.7,63,Francisco Comesana[ARG],2,37.3%,38.2%,6.0%,2.4%,36.0%,40.0%,25.9%,6.1,2.3,19.0,19.0,63,Francisco Comesana[ARG],2,41.2%,7,17,0.63,2.8,8.5,1.17,3.5,46.2%,6,13,0.45,2.2,6.5,1.17,3.5,63,Francisco Comesana[ARG],2,0.95,361,49.9%,1,0-1,0.0%,16.7%,6,3-3,50.0%,56,29-27,51.8%,2:25,48.2,48.0
64,Laslo Djere[SRB],3,3-0,100.0%,71.6%,70.2%,27,12.0%,7,3.1%,7.7%,59.6%,80.6%,58.2%,63.1%,91.7%,6.3,1.8,64,Laslo Djere[SRB],3,36.6%,35.2%,3.9%,4.3%,28.8%,51.9%,20.0%,6.6,2.4,77.0,74.3,64,Laslo Djere[SRB],3,33.3%,7,21,0.60,3.0,7.0,1.00,2.3,82.4%,14,17,0.47,2.4,5.7,0.43,1.0,64,Laslo Djere[SRB],3,1.29,457,53.8%,2,2-0,100.0%,28.6%,7,6-1,85.7%,71,40-31,56.3%,1:49,46.9,43.1
65,Joao Fonseca[BRA],1,1-0,100.0%,56.4%,53.6%,10,9.1%,3,2.7%,8.1%,66.4%,60.3%,48.6%,52.9%,66.7%,7.3,3.2,65,Joao Fonseca[BRA],1,42.2%,43.0%,2.0%,0.0%,50.8%,29.3%,37.5%,6.4,2.7,47.0,47.0,65,Joao Fonseca[BRA],1,50.0%,6,12,0.75,4.0,12.0,2.00,6.0,64.3%,9,14,0.93,4.7,14.0,1.67,5.0,65,Joao Fonseca[BRA],1,0.97,212,49.5%,0,0-0,-,0.0%,3,2-1,66.7%,31,16-15,51.6%,2:54,58.0,49.2
66,Jaume Munar[ESP],2,2-0,100.0%,66.5%,68.8%,6,3.1%,9,4.7%,13.8%,66.0%,71.4%,56.9%,66.1%,83.3%,6.4,2.1,66,Jaume Munar[ESP],2,34.4%,33.9%,6.8%,4.2%,22.0%,58.5%,16.7%,6.4,2.2,28.0,28.0,66,Jaume Munar[ESP],2,41.7%,5,12,0.40,2.0,6.0,0.83,2.5,68.8%,11,16,0.53,2.7,8.0,0.83,2.5,66,Jaume Munar[ESP],2,1.03,383,50.4%,1,1-0,100.0%,16.7%,6,4-2,66.7%,60,30-30,50.0%,2:26,48.7,45.7
67,Juncheng Shang[CHN],4,3-1,75.0%,69.9%,69.1%,28,8.8%,9,2.8%,9.1%,69.0%,75.9%,56.6%,62.2%,93.6%,6.8,2.0,67,Juncheng Shang[CHN],4,30.2%,34.1%,17.6%,3.1%,14.9%,56.4%,10.6%,6.8,2.0,42.5,41.0,67,Juncheng Shang[CHN],4,20.0%,5,25,0.53,2.8,6.3,0.56,1.3,84.2%,16,19,0.40,2.1,4.8,0.33,0.8,67,Juncheng Shang[CHN],4,1.00,637,50.1%,4,2-2,50.0%,44.4%,9,6-3,66.7%,94,49-45,52.1%,1:51,49.1,41.6
68,Mattia Bellucci[ITA],3,1-2,33.3%,65.2%,66.3%,17,8.5%,12,6.0%,13.8%,56.7%,71.9%,56.3%,65.3%,84.4%,6.3,2.2,68,Mattia Bellucci[ITA],3,33.9%,38.4%,13.8%,1.4%,26.1%,46.4%,15.2%,6.6,2.2,37.0,37.7,68,Mattia Bellucci[ITA],3,21.7%,5,23,0.70,3.3,7.7,0.71,1.7,64.3%,9,14,0.44,2.0,4.7,0.71,1.7,68,Mattia Bellucci[ITA],3,0.97,419,48.9%,1,0-1,0.0%,14.3%,7,3-4,42.9%,65,32-33,49.2%,1:44,44.6,44.7
69,Damir Dzumhur[BIH],2,1-1,50.0%,51.4%,53.5%,0,0.0%,4,3.8%,12.1%,68.6%,54.2%,45.5%,51.7%,57.1%,7.5,3.6,69,Damir Dzumhur[BIH],2,53.1%,53.2%,2.0%,2.0%,46.2%,66.7%,53.3%,6.5,3.5,39.0,39.0,69,Damir Dzumhur[BIH],2,61.5%,8,13,0.87,3.3,6.5,2.00,4.0,60.0%,9,15,1.07,3.8,7.5,1.50,3.0,69,Damir Dzumhur[BIH],2,1.09,203,52.2%,0,0-0,-,0.0%,4,2-2,50.0%,29,16-13,55.2%,1:15,37.5,44.3
70,Learner Tien[USA],2,0-2,0.0%,50.4%,48.8%,7,5.1%,3,2.2%,6.4%,65.7%,54.4%,42.6%,45.5%,50.0%,6.9,3.4,70,Learner Tien[USA],2,37.4%,37.3%,2.4%,1.6%,34.2%,43.2%,21.1%,6.5,2.4,162.0,162.0,70,Learner Tien[USA],2,44.4%,4,9,0.47,2.3,4.5,1.00,2.0,56.5%,13,23,1.15,5.8,11.5,2.50,5.0,70,Learner Tien[USA],2,0.75,260,44.2%,0,0-0,-,0.0%,4,0-4,0.0%,39,14-25,35.9%,1:32,45.8,42.2
71,Daniel Altmaier[GER],2,0-2,0.0%,59.6%,57.4%,13,7.6%,3,1.8%,4.2%,57.9%,72.7%,41.7%,43.5%,72.0%,6.8,2.8,71,Daniel Altmaier[GER],2,28.8%,28.5%,5.1%,2.6%,22.0%,41.1%,7.7%,6.0,1.7,52.0,52.0,71,Daniel Altmaier[GER],2,22.2%,2,9,0.35,1.8,4.5,0.40,1.0,61.1%,11,18,0.72,3.6,9.0,1.40,3.5,71,Daniel Altmaier[GER],2,0.71,327,45.0%,1,1-0,100.0%,20.0%,5,1-4,20.0%,51,20-31,39.2%,2:05,49.8,45.7
72,Hamad Medjedovic[SRB],2,2-0,100.0%,73.3%,72.3%,13,8.9%,3,2.1%,7.0%,70.5%,78.6%,60.5%,65.0%,92.3%,5.6,1.5,72,Hamad Medjedovic[SRB],2,39.6%,40.1%,6.5%,3.6%,30.1%,54.5%,26.9%,6.5,2.6,54.5,54.5,72,Hamad Medjedovic[SRB],2,35.0%,7,20,0.77,4.0,10.0,1.40,3.5,75.0%,6,8,0.31,1.6,4.0,0.40,1.0,72,Hamad Medjedovic[SRB],2,1.48,315,55.2%,1,0-1,0.0%,20.0%,5,4-1,80.0%,52,31-21,59.6%,1:58,47.0,44.8
73,Bu Yunchaokete[CHN],4,2-2,50.0%,65.4%,63.3%,25,8.7%,5,1.7%,4.3%,59.8%,74.3%,52.2%,54.5%,81.8%,6.5,2.3,73,Bu Yunchaokete[CHN],4,33.1%,35.4%,10.9%,2.3%,27.1%,46.3%,17.8%,5.7,1.9,33.5,46.3,73,Bu Yunchaokete[CHN],4,42.1%,8,19,0.42,2.1,4.8,0.89,2.0,70.4%,19,27,0.61,3.0,6.8,0.89,2.0,73,Bu Yunchaokete[CHN],4,0.96,543,50.1%,1,1-0,100.0%,11.1%,9,5-4,55.6%,89,44-45,49.4%,1:40,44.6,44.3
74,Yoshihito Nishioka[JPN],3,1-2,33.3%,70.0%,69.1%,13,6.2%,3,1.4%,4.5%,68.6%,75.0%,59.1%,61.9%,90.9%,6.4,1.9,74,Yoshihito Nishioka[JPN],3,31.4%,35.1%,13.2%,1.5%,23.7%,47.7%,11.8%,6.0,1.9,29.0,38.3,74,Yoshihito Nishioka[JPN],3,50.0%,4,8,0.24,1.1,2.7,0.57,1.3,80.0%,12,15,0.45,2.1,5.0,0.43,1.0,74,Yoshihito Nishioka[JPN],3,1.05,414,51.0%,2,1-1,50.0%,28.6%,7,3-4,42.9%,67,34-33,50.7%,1:37,41.6,42.2
75,Arthur Rinderknech[FRA],1,1-0,100.0%,66.3%,57.9%,21,21.4%,1,1.0%,2.9%,65.3%,73.4%,52.9%,54.5%,85.7%,7.0,2.4,75,Arthur Rinderknech[FRA],1,35.3%,36.4%,7.1%,2.4%,34.0%,36.8%,21.4%,6.1,2.1,96.5,96.5,75,Arthur Rinderknech[FRA],1,42.9%,3,7,0.50,2.3,7.0,1.00,3.0,77.8%,7,9,0.64,3.0,9.0,0.67,2.0,75,Arthur Rinderknech[FRA],1,1.05,183,51.9%,1,1-0,100.0%,33.3%,3,2-1,66.7%,28,15-13,53.6%,2:23,47.7,46.9
76,Alexander Bublik[KAZ],4,1-3,25.0%,61.8%,59.8%,54,15.7%,25,7.3%,18.2%,60.1%,76.7%,39.4%,48.2%,75.6%,7.6,2.9,76,Alexander Bublik[KAZ],4,33.4%,34.6%,5.7%,1.3%,28.1%,44.2%,13.3%,7.0,2.3,62.0,64.0,76,Alexander Bublik[KAZ],4,24.0%,6,25,0.56,2.5,6.3,0.60,1.5,65.6%,21,32,0.71,3.2,8.0,1.10,2.8,76,Alexander Bublik[KAZ],4,0.88,657,48.2%,3,1-2,33.3%,30.0%,10,3-7,30.0%,90,40-50,44.4%,1:54,45.6,41.6
78,Hugo Gaston[FRA],3,2-1,66.7%,60.6%,60.1%,12,3.6%,5,1.5%,3.6%,58.2%,66.7%,52.1%,54.1%,78.7%,7.1,2.8,78,Hugo Gaston[FRA],3,36.9%,36.3%,7.4%,5.1%,29.4%,50.9%,20.8%,6.5,2.4,18.0,48.0,78,Hugo Gaston[FRA],3,40.0%,10,25,0.52,2.8,8.3,1.11,3.3,67.7%,21,31,0.66,3.4,10.3,1.11,3.3,78,Hugo Gaston[FRA],3,0.94,647,49.1%,1,1-0,100.0%,11.1%,9,5-4,55.6%,95,47-48,49.5%,2:25,48.3,40.3
79,Aleksandar Vukic[AUS],4,2-2,50.0%,69.7%,66.4%,52,14.7%,9,2.5%,7.3%,64.9%,77.3%,55.6%,60.0%,90.9%,6.4,1.9,79,Aleksandar Vukic[AUS],4,30.4%,29.6%,9.6%,5.2%,22.4%,44.4%,10.7%,6.5,2.0,62.5,67.0,79,Aleksandar Vukic[AUS],4,20.7%,6,29,0.52,2.6,7.3,0.55,1.5,66.7%,10,15,0.27,1.4,3.8,0.45,1.3,79,Aleksandar Vukic[AUS],4,1.00,718,49.7%,4,2-2,50.0%,36.4%,11,6-5,54.5%,111,56-55,50.5%,1:56,42.1,38.7
80,Aleksandar Kovacevic[USA],3,1-2,33.3%,62.2%,59.6%,20,9.2%,4,1.8%,4.9%,62.7%,69.9%,49.4%,51.9%,78.8%,6.6,2.5,80,Aleksandar Kovacevic[USA],3,38.6%,37.8%,8.1%,6.2%,31.8%,50.0%,22.6%,6.8,2.6,61.0,202.3,80,Aleksandar Kovacevic[USA],3,33.3%,7,21,0.68,3.0,7.0,1.00,2.3,72.0%,18,25,0.76,3.6,8.3,1.00,2.3,80,Aleksandar Kovacevic[USA],3,1.02,427,50.6%,0,0-0,-,0.0%,7,3-4,42.9%,64,33-31,51.6%,1:40,43.0,42.3
81,Christopher Oconnell[AUS],2,0-2,0.0%,48.7%,47.4%,4,3.4%,1,0.8%,2.4%,64.7%,55.8%,35.7%,36.6%,43.8%,7.4,3.8,81,Christopher Oconnell[AUS],2,25.6%,28.6%,16.3%,2.3%,18.0%,44.0%,6.3%,5.4,1.4,84.0,84.0,81,Christopher Oconnell[AUS],2,33.3%,1,3,0.19,0.8,1.5,0.25,0.5,40.0%,6,15,0.94,3.8,7.5,2.25,4.5,81,Christopher Oconnell[AUS],2,0.50,205,39.0%,0,0-0,-,0.0%,4,0-4,0.0%,32,8-24,25.0%,1:15,37.5,43.9
82,Rinky Hijikata[AUS],4,0-4,0.0%,57.6%,57.7%,9,3.7%,7,2.9%,6.5%,55.6%,68.1%,44.4%,47.5%,69.0%,5.8,2.5,82,Rinky Hijikata[AUS],4,30.4%,32.2%,10.3%,2.2%,25.0%,38.1%,6.7%,6.1,1.8,31.0,41.0,82,Rinky Hijikata[AUS],4,23.1%,3,13,0.29,1.4,3.3,0.33,0.8,48.0%,12,25,0.60,2.8,6.3,1.44,3.3,82,Rinky Hijikata[AUS],4,0.72,516,43.2%,1,1-0,100.0%,11.1%,9,1-8,11.1%,87,32-55,36.8%,1:30,40.1,42.0
83,Corentin Moutet[FRA],0,0-0,-,-,-,0,-,0,-,-,-,-,-,-,-,-,-,83,Corentin Moutet[FRA],0,-,-,-,-,-,-,-,-,-,9.0,9.0,83,Corentin Moutet[FRA],0,-,0,0,-,-,-,-,-,-,0,0,-,-,-,-,-,83,Corentin Moutet[FRA],0,-,0,-,0,0-0,-,-,0,0-0,-,0,0-0,-,NaN:NaN,-,-
87,Jan Lennard Struff[GER],3,1-2,33.3%,63.4%,62.5%,30,10.3%,14,4.8%,12.2%,60.6%,71.8%,50.4%,57.4%,82.5%,7.3,2.7,87,Jan Lennard Struff[GER],3,30.7%,32.1%,10.2%,2.9%,21.9%,46.1%,5.1%,6.3,1.9,20.0,27.8,87,Jan Lennard Struff[GER],3,15.4%,2,13,0.33,1.6,4.3,0.25,0.7,81.1%,30,37,0.93,4.6,12.3,0.88,2.3,87,Jan Lennard Struff[GER],3,0.84,536,48.5%,2,1-1,50.0%,25.0%,8,3-5,37.5%,79,35-44,44.3%,2:01,45.5,40.7
89,Kamil Majchrzak[POL],1,1-0,100.0%,66.2%,64.1%,4,5.9%,0,0.0%,0.0%,70.6%,72.9%,50.0%,50.0%,81.8%,6.2,2.1,89,Kamil Majchrzak[POL],1,46.4%,47.3%,7.1%,4.8%,37.9%,65.4%,36.4%,7.6,3.5,41.0,41.0,89,Kamil Majchrzak[POL],1,50.0%,4,8,0.73,4.0,8.0,2.00,4.0,80.0%,8,10,0.91,5.0,10.0,1.00,2.0,89,Kamil Majchrzak[POL],1,1.37,152,55.3%,0,0-0,-,0.0%,2,2-0,100.0%,22,13-9,59.1%,1:36,48.0,37.9
90,James Duckworth[AUS],1,0-1,0.0%,60.8%,60.0%,3,3.8%,1,1.3%,2.9%,57.0%,64.4%,55.9%,57.6%,81.8%,7.2,2.8,90,James Duckworth[AUS],1,19.6%,20.0%,23.2%,5.4%,10.8%,36.8%,0.0%,5.1,1.0,95.0,95.0,90,James Duckworth[AUS],1,-,0,0,0.00,0.0,0.0,0.00,0.0,75.0%,6,8,0.73,4.0,8.0,1.00,2.0,90,James Duckworth[AUS],1,0.50,135,43.7%,0,0-0,-,0.0%,2,0-2,0.0%,22,9-13,40.9%,1:27,43.5,38.7
