Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
85,Botic Van De Zandschulp[NED],5,2-3,40.0%,60.9%,62.2%,27,5.8%,26,5.6%,14.8%,62.4%,69.9%,46.0%,54.0%,76.1%,7.0,2.7,85,Botic Van De Zandschulp[NED],5,37.0%,37.1%,4.7%,2.6%,29.7%,48.5%,25.8%,6.4,2.4,16.0,32.0,85,Botic Van De Zandschulp[NED],5,43.6%,17,39,0.59,2.8,7.8,1.21,3.4,62.8%,27,43,0.64,3.1,8.6,1.14,3.2,85,Botic Van De Zandschulp[NED],5,0.95,890,49.6%,3,0-3,0.0%,21.4%,14,6-8,42.9%,133,68-65,51.1%,2:23,51.2,48.3
87,Jan Lennard Struff[GER],7,4-3,57.1%,65.1%,65.3%,61,10.6%,34,5.9%,14.8%,60.0%,77.3%,46.7%,54.9%,83.0%,6.5,2.3,87,Jan Lennard Struff[GER],7,37.9%,40.0%,11.9%,4.4%,26.6%,55.9%,23.9%,6.5,2.5,17.5,59.2,87,Jan Lennard Struff[GER],7,42.0%,21,50,0.57,2.6,7.1,1.11,3.0,66.7%,30,45,0.51,2.4,6.4,0.79,2.1,87,Jan Lennard Struff[GER],7,1.09,1143,51.5%,2,2-0,100.0%,10.5%,19,12-7,63.2%,176,94-82,53.4%,1:17,28.5,28.5
88,Adam Walton[AUS],5,1-4,20.0%,65.2%,63.9%,43,9.5%,15,3.3%,9.2%,64.1%,73.2%,50.9%,56.1%,82.6%,6.6,2.3,88,Adam Walton[AUS],5,34.2%,35.6%,10.0%,3.3%,27.3%,44.4%,15.3%,6.7,2.3,120.0,101.2,88,Adam Walton[AUS],5,27.5%,11,40,0.56,2.9,8.0,0.79,2.2,60.0%,18,30,0.43,2.1,6.0,0.86,2.4,88,Adam Walton[AUS],5,0.98,936,49.3%,4,1-3,25.0%,28.6%,14,5-9,35.7%,141,68-73,48.2%,2:13,47.4,42.5
89,Kamil Majchrzak[POL],1,0-1,0.0%,64.3%,64.4%,7,7.1%,4,4.1%,10.5%,61.2%,75.0%,47.4%,52.9%,81.3%,6.1,2.2,89,Kamil Majchrzak[POL],1,29.8%,29.1%,10.6%,5.3%,25.8%,39.3%,12.5%,5.9,1.8,78.0,78.0,89,Kamil Majchrzak[POL],1,66.7%,2,3,0.19,1.0,3.0,0.67,2.0,70.0%,7,10,0.63,3.3,10.0,1.00,3.0,89,Kamil Majchrzak[POL],1,0.83,192,47.4%,0,0-0,-,0.0%,3,1-2,33.3%,32,15-17,46.9%,2:10,43.3,40.6
90,James Duckworth[AUS],4,1-3,25.0%,65.8%,66.2%,21,6.1%,13,3.8%,8.7%,56.8%,71.9%,57.7%,63.2%,83.6%,6.3,2.1,90,James Duckworth[AUS],4,28.6%,32.3%,14.8%,1.6%,21.6%,39.5%,9.3%,5.9,1.7,63.0,133.5,90,James Duckworth[AUS],4,33.3%,5,15,0.28,1.4,3.8,0.45,1.3,64.0%,16,25,0.45,2.3,6.3,0.82,2.3,90,James Duckworth[AUS],4,0.84,663,48.0%,1,1-0,100.0%,9.1%,11,4-7,36.4%,109,51-58,46.8%,2:07,46.0,45.8
91,Cameron Norrie[GBR],3,3-0,100.0%,64.9%,64.4%,17,5.6%,7,2.3%,6.3%,63.2%,72.3%,52.3%,55.8%,86.4%,6.9,2.4,91,Cameron Norrie[GBR],3,36.9%,38.3%,11.4%,4.8%,24.7%,53.0%,22.2%,6.0,2.2,27.0,26.3,91,Cameron Norrie[GBR],3,58.8%,10,17,0.38,1.9,5.7,1.11,3.3,71.4%,15,21,0.48,2.3,7.0,0.67,2.0,91,Cameron Norrie[GBR],3,1.05,573,51.7%,2,2-0,100.0%,22.2%,9,7-2,77.8%,89,48-41,53.9%,2:11,43.6,41.0
93,Jesper De Jong[NED],1,0-1,0.0%,50.8%,53.0%,2,1.6%,7,5.6%,13.5%,58.1%,55.6%,44.2%,51.1%,55.6%,6.9,3.4,93,Jesper De Jong[NED],1,40.2%,39.8%,1.8%,1.8%,35.9%,50.0%,29.4%,6.6,2.6,3.0,3.0,93,Jesper De Jong[NED],1,41.7%,5,12,0.71,3.0,12.0,1.25,5.0,55.6%,10,18,1.00,4.5,18.0,2.00,8.0,93,Jesper De Jong[NED],1,0.82,236,45.8%,0,0-0,-,0.0%,4,1-3,25.0%,35,15-20,42.9%,0:00,0.0,0.0
94,Reilly Opelka[USA],6,2-4,33.3%,72.4%,69.3%,138,22.1%,33,5.3%,15.2%,65.2%,82.1%,54.4%,64.1%,97.0%,6.2,1.7,94,Reilly Opelka[USA],6,25.2%,23.7%,7.0%,4.1%,17.1%,39.4%,5.1%,6.1,1.5,25.0,40.3,94,Reilly Opelka[USA],6,20.8%,5,24,0.24,1.3,4.0,0.28,0.8,80.0%,12,15,0.15,0.8,2.5,0.17,0.5,94,Reilly Opelka[USA],6,0.91,1227,49.2%,10,2-8,20.0%,55.6%,18,7-11,38.9%,199,102-97,51.3%,2:16,45.2,39.8
95,Luca Nardi[ITA],1,0-1,0.0%,50.7%,52.8%,0,0.0%,3,4.0%,11.5%,65.3%,53.1%,46.2%,52.2%,66.7%,8.3,4.1,95,Luca Nardi[ITA],1,30.4%,28.2%,8.7%,6.5%,17.9%,50.0%,12.5%,5.8,1.8,192.0,192.0,95,Luca Nardi[ITA],1,100.0%,1,1,0.13,0.5,1.0,0.50,1.0,72.7%,8,11,1.22,5.5,11.0,1.50,3.0,95,Luca Nardi[ITA],1,0.62,121,43.0%,1,0-1,0.0%,50.0%,2,0-2,0.0%,17,7-10,41.2%,1:27,43.5,43.1
96,Mackenzie Mcdonald[USA],3,0-3,0.0%,56.9%,56.6%,14,4.8%,9,3.1%,9.4%,66.9%,61.3%,47.9%,52.9%,69.0%,6.9,3.0,96,Mackenzie Mcdonald[USA],3,36.6%,37.1%,6.6%,3.1%,29.9%,45.5%,24.4%,6.3,2.3,46.0,65.7,96,Mackenzie Mcdonald[USA],3,50.0%,10,20,0.49,2.5,6.7,1.25,3.3,53.6%,15,28,0.67,3.5,9.3,1.63,4.3,96,Mackenzie Mcdonald[USA],3,0.85,547,47.3%,3,0-3,0.0%,37.5%,8,2-6,25.0%,83,39-44,47.0%,2:14,50.4,44.2
97,Alexander Shevchenko[KAZ],4,1-3,25.0%,58.0%,58.6%,13,4.5%,12,4.2%,11.7%,64.0%,63.9%,47.6%,53.8%,65.2%,6.2,2.6,97,Alexander Shevchenko[KAZ],4,38.1%,38.3%,2.5%,1.3%,33.5%,48.9%,20.8%,6.6,2.5,48.0,48.8,97,Alexander Shevchenko[KAZ],4,41.7%,10,24,0.50,2.2,6.0,0.91,2.5,56.8%,21,37,0.80,3.4,9.3,1.45,4.0,97,Alexander Shevchenko[KAZ],4,0.91,601,47.6%,1,1-0,100.0%,9.1%,11,3-8,27.3%,94,40-54,42.6%,0:52,18.8,20.7
98,Pablo Carreno Busta[ESP],4,3-1,75.0%,66.9%,66.9%,20,6.0%,10,3.0%,8.4%,64.2%,73.7%,54.6%,59.6%,84.9%,6.3,2.1,98,Pablo Carreno Busta[ESP],4,36.7%,37.5%,8.8%,3.9%,29.8%,47.0%,26.4%,6.2,2.3,34.5,129.3,98,Pablo Carreno Busta[ESP],4,43.8%,14,32,0.60,2.9,8.0,1.27,3.5,55.6%,10,18,0.34,1.6,4.5,0.73,2.0,98,Pablo Carreno Busta[ESP],4,1.11,662,51.8%,3,2-1,66.7%,27.3%,11,7-4,63.6%,106,59-47,55.7%,1:52,40.6,40.5
99,Mariano Navone[ARG],9,1-8,11.1%,56.0%,57.0%,16,2.5%,23,3.5%,11.6%,69.4%,60.2%,46.5%,52.6%,63.7%,6.4,2.8,99,Mariano Navone[ARG],9,36.7%,36.0%,5.5%,4.2%,35.2%,39.8%,20.0%,6.4,2.3,34.0,42.0,99,Mariano Navone[ARG],9,36.8%,21,57,0.54,2.5,6.3,0.91,2.3,46.4%,32,69,0.68,3.0,7.7,1.61,4.1,99,Mariano Navone[ARG],9,0.83,1318,46.2%,2,0-2,0.0%,8.7%,23,5-18,21.7%,207,86-121,41.5%,1:20,31.3,32.7
