Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time,TPW,RPW,vA%,v1st%,v2nd%,BPCnv,TP,Aces,DFs,SP,1SP,2SP,vA
23‑Oct‑2023,Basel,Hard,QF,6,32,(1)Runed.Tomas Martin Etcheverry[ARG],6-1 3-6 7-6(6),,0.83,9.8%,1.8%,55.4%,79.0%,48.0%,9/10,2:39,49.7%,28.9%,7.2%,27.4%,33.3%,2/5,195,11,2,112,62,50,6
23‑Oct‑2023,Basel,Hard,R16,6,29,(1)Runed.Sebastian Baez[ARG],7-6(2) 6-1,,1.76,11.9%,1.7%,61.0%,77.8%,78.3%,1/1,1:29,57.9%,38.7%,4.8%,32.0%,66.7%,2/6,121,7,1,59,36,23,3
23‑Oct‑2023,Basel,Hard,R32,6,55,(1)Runed.Miomir Kecmanovic[SRB],1-6 7-5 6-3,,1.07,3.9%,5.2%,55.8%,69.8%,58.8%,0/3,2:00,50.0%,37.4%,3.3%,29.3%,51.5%,3/9,168,3,4,77,43,34,3
16‑Oct‑2023,Stockholm,Hard,R16,6,53,Miomir Kecmanovic[SRB]d.(1)Rune,7-6(3) 6-2,,0.73,5.5%,2.7%,57.5%,64.3%,51.6%,5/8,1:44,44.5%,30.1%,2.7%,26.7%,35.7%,1/4,146,4,2,73,42,31,2
2‑Oct‑2023,Shanghai Masters,Hard,R64,5,122,Brandon Nakashima[USA]d.(3)Rune,6-0 6-2,,0.53,7.4%,5.6%,72.2%,48.7%,33.3%,9/14,1:09,37.8%,29.5%,11.4%,18.8%,58.3%,0/1,98,4,3,54,39,15,5
27‑Sep‑2023,Beijing,Hard,R16,4,19,Grigor Dimitrov[BUL]d.(3)Rune,6-3 7-5,(ch),0.65,4.1%,4.1%,64.9%,66.7%,34.6%,7/11,1:32,44.2%,29.1%,9.1%,21.2%,40.9%,1/2,129,3,3,74,48,26,5
27‑Sep‑2023,Beijing,Hard,R32,4,15,(3)Runed.Felix Auger Aliassime[CAN],6-4 6-4,(ch),1.69,13.5%,1.9%,61.5%,87.5%,65.0%,0/0,1:23,56.5%,35.7%,7.1%,30.8%,47.1%,2/4,108,7,1,52,32,20,4
15‑Sep‑2023,Davis Cup WG1 R1: DEN vs BRA,Hard,RR,4,116,Thiago Monteiro[BRA]d.Rune,6-7(4) 7-6(5) 6-2,,,,,,,,,,,,,,,,,,,,,,
28‑Aug‑2023,US Open,Hard,R128,4,63,Roberto Carballes Baena[ESP]d.(4)Rune,6-3 4-6 6-3 6-2,(ch),0.67,1.9%,3.7%,61.1%,60.6%,47.6%,7/14,2:42,43.1%,29.7%,6.9%,24.1%,36.2%,3/6,209,2,4,108,66,42,7
14‑Aug‑2023,Cincinnati Masters,Hard,R32,5,43,(WC)Mackenzie Mcdonald[USA]d.(6)Rune,6-4 2-0 RET,,0.41,2.5%,10.0%,70.0%,67.9%,33.3%,1/3,0:50,40.6%,17.2%,10.3%,5.3%,40.0%,0/0,69,1,4,40,28,12,3
7‑Aug‑2023,Canada Masters,Hard,R32,6,70,(Q)Marcos Giron[USA]d.(5)Rune,6-2 4-6 6-3,,0.81,6.3%,12.5%,58.3%,62.5%,40.0%,4/9,2:06,45.4%,37.8%,6.1%,21.3%,52.9%,2/8,194,6,12,96,56,40,6
3‑Jul‑2023,Wimbledon,Grass,QF,6,1,(1)Carlos Alcaraz[ESP]d.(6)Rune,7-6(3) 6-4 6-4,(ch),0.70,2.1%,3.1%,57.7%,75.0%,53.7%,1/3,2:21,45.5%,23.9%,4.3%,21.1%,28.6%,0/1,189,2,3,97,56,41,4
3‑Jul‑2023,Wimbledon,Grass,R16,6,24,(6)Runed.(21)Grigor Dimitrov[BUL],3-6 7-6(6) 7-6(4) 6-3,,1.19,8.7%,3.9%,61.4%,82.1%,59.2%,1/3,3:21,51.1%,32.0%,9.5%,19.8%,47.0%,2/9,274,11,5,127,78,49,14
3‑Jul‑2023,Wimbledon,Grass,R32,6,34,(6)Runed.(31)Alejandro Davidovich Fokina[ESP],6-3 4-6 3-6 6-4 7-6(8),,0.98,11.2%,5.3%,64.7%,75.5%,48.3%,12/16,3:59,49.9%,33.5%,4.2%,30.4%,40.4%,4/14,337,19,9,170,110,60,7
3‑Jul‑2023,Wimbledon,Grass,R64,6,57,(6)Runed.Roberto Carballes Baena[ESP],6-3 7-6(3) 6-4,,1.14,7.2%,9.9%,59.5%,75.8%,44.4%,8/11,2:39,53.4%,42.3%,2.1%,40.7%,44.2%,5/10,208,8,11,111,66,45,2
3‑Jul‑2023,Wimbledon,Grass,R128,6,371,(6)Runed.(WC)George Loffhagen[GBR],7-6(4) 6-3 6-2,,1.63,8.1%,2.3%,66.3%,80.7%,69.0%,5/5,2:09,55.6%,37.9%,8.7%,24.2%,62.2%,3/11,189,7,2,86,57,29,9
19‑Jun‑2023,Queen's Club,Grass,SF,6,18,(7)Alex De Minaur[AUS]d.(2)Rune,6-3 7-6(2),,0.79,4.5%,3.0%,58.2%,61.5%,64.3%,3/5,1:40,45.9%,29.4%,4.4%,22.2%,43.5%,0/3,135,3,2,67,39,28,3
19‑Jun‑2023,Queen's Club,Grass,QF,6,16,(2)Runed.(6)Lorenzo Musetti[ITA],6-4 7-5,(ch),1.20,7.4%,3.7%,65.4%,69.8%,53.6%,3/4,1:54,54.3%,42.9%,4.3%,32.7%,72.2%,3/5,151,6,3,81,53,28,3
19‑Jun‑2023,Queen's Club,Grass,R16,6,265,(2)Runed.(WC)Ryan Peniston[GBR],6-3 6-4,,1.23,8.1%,8.1%,66.1%,90.2%,33.3%,3/3,1:26,53.7%,35.6%,3.4%,26.5%,48.0%,2/5,121,5,5,62,41,21,2
19‑Jun‑2023,Queen's Club,Grass,R32,6,42,(2)Runed.Maxime Cressy[USA],7-6(4) 7-6(3),(ch),1.15,12.2%,2.4%,74.4%,77.0%,52.4%,3/4,1:56,51.8%,33.7%,12.8%,13.3%,56.1%,1/3,168,10,2,82,61,21,11
29‑May‑2023,Roland Garros,Clay,QF,6,4,(4)Casper Ruud[NOR]d.(6)Rune,6-1 6-2 3-6 6-3,(ch),0.75,0.9%,8.0%,54.0%,63.9%,48.1%,8/13,2:45,44.8%,32.7%,4.5%,27.5%,41.5%,1/7,223,1,9,113,61,52,5
29‑May‑2023,Roland Garros,Clay,R16,6,23,(6)Runed.(23)Francisco Cerundolo[ARG],7-6(3) 3-6 6-4 1-6 7-6(7),(ch),0.90,4.6%,5.8%,59.0%,65.7%,54.9%,13/20,3:59,48.4%,34.9%,3.0%,32.7%,39.3%,4/8,339,8,10,173,102,71,5
29‑May‑2023,Roland Garros,Clay,R32,6,231,(6)Runed.(Q)Genaro Alberto Olivieri[ARG],6-4 6-1 6-3,,1.58,5.1%,5.1%,73.1%,70.2%,47.6%,5/8,1:59,60.2%,56.6%,2.4%,47.3%,75.0%,8/20,161,4,4,78,57,21,2
29‑May‑2023,Roland Garros,Clay,R64,6,394,(6)Runed.Gael Monfils[FRA],W/O,,,,,,,,,,,,,,,,,,,,,,
29‑May‑2023,Roland Garros,Clay,R128,6,74,(6)Runed.Christopher Eubanks[USA],6-4 3-6 7-6(2) 6-2,,1.13,1.7%,7.6%,66.1%,75.6%,45.0%,2/5,2:54,52.1%,39.3%,12.3%,29.8%,60.5%,5/8,240,2,9,118,78,40,15
8‑May‑2023,Rome Masters,Clay,F,7,3,(3)Daniil Medvedev[RUS]d.(7)Rune,7-5 7-5,(ch),0.83,2.9%,1.5%,48.5%,51.5%,62.9%,2/6,1:42,46.6%,35.4%,7.7%,23.8%,56.5%,2/5,133,2,1,68,33,35,5
8‑May‑2023,Rome Masters,Clay,SF,7,4,(7)Runed.(4)Casper Ruud[NOR],6-7(2) 6-4 6-2,(ch),1.12,1.0%,1.0%,63.5%,60.6%,73.7%,5/6,2:43,53.1%,38.6%,10.2%,27.7%,51.2%,4/4,192,1,1,104,66,38,9
8‑May‑2023,Rome Masters,Clay,QF,7,1,(7)Runed.(1)Novak Djokovic[SRB],6-2 4-6 6-2,(ch),1.28,3.8%,2.6%,56.4%,77.3%,50.0%,3/5,2:19,54.8%,44.2%,5.2%,38.3%,53.3%,5/10,155,3,2,78,44,34,4
8‑May‑2023,Rome Masters,Clay,R16,7,77,(7)Runed.(Q)Alexei Popyrin[AUS],6-4 5-7 6-4,,1.21,2.1%,4.2%,61.5%,72.9%,64.9%,3/4,3:00,51.4%,36.7%,9.2%,20.0%,56.4%,2/15,216,2,4,96,59,37,11
8‑May‑2023,Rome Masters,Clay,R32,7,130,(7)Runed.(WC)Fabio Fognini[ITA],6-4 6-2,(ch),1.39,5.7%,5.7%,52.8%,78.6%,52.0%,3/4,1:16,56.7%,47.1%,2.0%,50.0%,43.5%,4/8,104,3,3,53,28,25,1
8‑May‑2023,Rome Masters,Clay,R64,7,119,(7)Runed.(Q)Arthur Fils[FRA],6-3 6-3,,1.74,3.8%,3.8%,58.5%,80.6%,59.1%,3/4,1:24,59.5%,49.2%,1.6%,41.0%,62.5%,4/12,116,2,2,53,31,22,1
24‑Apr‑2023,Madrid Masters,Clay,R32,7,35,(29)Alejandro Davidovich Fokina[ESP]d.(6)Rune,7-6(1) 5-7 7-6(5),,0.99,5.3%,1.8%,63.7%,66.7%,63.4%,7/10,3:05,49.2%,34.1%,1.6%,31.6%,42.9%,4/12,236,6,2,113,72,41,2
24‑Apr‑2023,Madrid Masters,Clay,R64,7,55,(6)Runed.Alexander Bublik[KAZ],6-1 4-6 7-6(9),,1.40,8.1%,4.7%,66.3%,86.0%,51.7%,3/4,2:04,53.8%,35.7%,13.3%,26.5%,56.7%,3/5,184,7,4,86,57,29,13
17‑Apr‑2023,Munich,Clay,F,7,29,(1)Runed.(4)Botic Van De Zandschulp[NED],6-4 1-6 7-6(3),(ch),0.95,4.2%,7.3%,63.5%,62.3%,45.7%,6/12,2:52,48.3%,41.6%,2.7%,34.6%,57.1%,5/14,209,4,7,96,61,35,3
17‑Apr‑2023,Munich,Clay,SF,7,82,(1)Runed.Christopher Oconnell[AUS],6-3 6-2,(ch),1.32,4.7%,4.7%,67.2%,81.4%,38.1%,8/8,1:19,57.4%,43.2%,2.3%,33.3%,52.2%,3/4,108,3,3,64,43,21,1
17‑Apr‑2023,Munich,Clay,QF,7,86,(1)Runed.Cristian Garin[CHI],6-2 6-4,,1.31,2.9%,5.9%,54.4%,75.7%,48.4%,1/2,1:33,56.3%,48.3%,1.7%,41.7%,59.1%,4/6,126,2,4,68,37,31,1
17‑Apr‑2023,Munich,Clay,R16,7,112,(1)Runed.(WC)Yannick Hanfmann[GER],6-3 6-4,,1.40,3.4%,6.9%,62.1%,80.6%,50.0%,1/2,1:24,55.9%,43.3%,0.0%,42.4%,44.4%,3/9,118,2,4,58,36,22,0
10‑Apr‑2023,Monte Carlo Masters,Clay,F,9,6,(5)Andrey Rublev[RUS]d.(6)Rune,5-7 6-2 7-5,(ch),0.81,5.4%,8.0%,50.0%,71.4%,37.5%,13/19,2:34,46.4%,36.8%,5.3%,25.5%,47.9%,4/8,207,6,9,112,56,56,5
10‑Apr‑2023,Monte Carlo Masters,Clay,SF,9,8,(6)Runed.(7)Jannik Sinner[ITA],1-6 7-5 7-5,(ch),1.04,4.7%,5.8%,65.1%,67.9%,53.3%,4/7,2:46,49.0%,38.8%,0.0%,35.4%,43.1%,3/14,202,4,5,86,56,30,0
10‑Apr‑2023,Monte Carlo Masters,Clay,QF,9,5,(6)Runed.(3)Daniil Medvedev[RUS],6-3 6-4,(ch),1.47,1.9%,3.8%,51.9%,74.1%,72.0%,1/2,1:17,55.5%,39.7%,1.7%,41.7%,36.4%,3/5,110,1,2,52,27,25,1
10‑Apr‑2023,Monte Carlo Masters,Clay,R16,9,22,(6)Runed.Matteo Berrettini[ITA],W/O,,,,,,,,,,,,,,,,,,,,,,
10‑Apr‑2023,Monte Carlo Masters,Clay,R32,9,106,(6)Runed.(WC)Dominic Thiem[AUT],6-2 6-4,,1.42,0.0%,5.4%,62.5%,80.0%,52.4%,2/2,1:35,56.1%,43.1%,3.4%,31.3%,57.7%,3/9,114,0,3,56,35,21,2
20‑Mar‑2023,Miami Masters,Hard,R16,8,10,(9)Taylor Fritz[USA]d.(7)Rune,6-3 6-4,(ch),0.76,6.9%,8.6%,69.0%,60.0%,50.0%,1/4,1:25,44.0%,32.8%,11.9%,21.6%,46.7%,1/6,125,4,5,58,40,18,8
20‑Mar‑2023,Miami Masters,Hard,R32,8,38,(7)Runed.(31)Diego Schwartzman[ARG],6-4 6-2,,1.32,11.7%,6.7%,60.0%,80.6%,45.8%,1/2,1:31,55.6%,43.9%,1.8%,37.5%,58.8%,4/4,117,7,4,60,36,24,1
20‑Mar‑2023,Miami Masters,Hard,R64,8,74,(7)Runed.Marton Fucsovics[HUN],6-3 7-5,,1.64,11.1%,0.0%,57.4%,80.6%,73.9%,1/1,1:21,55.6%,36.5%,4.8%,26.3%,52.0%,3/5,117,6,0,54,31,23,3
6‑Mar‑2023,Indian Wells Masters,Hard,R32,8,100,(PR)Stan Wawrinka[SUI]d.(7)Rune,6-2 6-7(5) 7-5,(ch),0.72,5.5%,5.5%,55.5%,63.9%,46.9%,3/8,2:40,44.3%,31.4%,11.8%,25.9%,38.6%,2/8,212,6,6,110,61,49,12
6‑Mar‑2023,Indian Wells Masters,Hard,R64,8,53,(7)Runed.Mackenzie Mcdonald[USA],7-5 6-3,(ch),1.18,4.7%,4.7%,65.6%,78.6%,63.6%,0/0,1:20,54.8%,31.4%,3.9%,29.0%,35.0%,2/5,115,3,3,64,42,22,2
27‑Feb‑2023,Acapulco,Hard,SF,10,22,(8)Alex De Minaur[AUS]d.(4)Rune,3-6 7-5 6-2,(ch),0.88,3.6%,4.5%,59.8%,62.7%,55.6%,11/14,2:48,48.3%,35.4%,3.0%,24.0%,46.9%,1/8,211,4,5,112,67,45,3
27‑Feb‑2023,Acapulco,Hard,QF,10,24,(4)Runed.Matteo Berrettini[ITA],6-0 1-0 RET,,6.35,5.6%,0.0%,61.1%,90.9%,85.7%,0/0,0:29,80.0%,70.6%,5.9%,66.7%,80.0%,3/4,35,1,0,18,11,7,1
27‑Feb‑2023,Acapulco,Hard,R16,10,85,(4)Runed.Nuno Borges[POR],6-0 6-2,,2.29,17.1%,2.4%,63.4%,80.8%,60.0%,1/1,1:00,67.1%,61.4%,2.3%,44.4%,88.2%,5/9,85,7,1,41,26,15,1
27‑Feb‑2023,Acapulco,Hard,R32,10,41,(4)Runed.(WC)Ben Shelton[USA],6-7(7) 6-4 6-2,(ch),1.43,5.8%,7.0%,60.5%,80.8%,70.6%,2/3,2:20,53.8%,33.3%,9.4%,20.0%,55.6%,4/9,182,5,6,86,52,34,9
13‑Feb‑2023,Rotterdam,Hard,R16,9,160,(WC)Gijs Brouwer[NED]d.(4)Rune,6-4 4-0 RET,(ch),0.83,7.0%,8.8%,64.9%,59.5%,35.0%,3/7,1:13,45.9%,40.7%,9.3%,29.4%,60.0%,1/3,111,4,5,57,37,20,5
13‑Feb‑2023,Rotterdam,Hard,R32,9,54,(4)Runed.(Q)Constant Lestienne[FRA],6-4 6-4,,1.22,7.7%,3.8%,73.1%,65.8%,50.0%,0/2,1:17,53.4%,47.0%,1.5%,35.0%,65.4%,4/12,118,4,2,52,38,14,1
6‑Feb‑2023,Montpellier,Hard,SF,9,51,Maxime Cressy[USA]d.(1)Rune,7-5 6-7(3) 7-6(4),(ch),0.87,7.7%,2.9%,69.2%,81.9%,62.5%,1/2,2:39,49.0%,21.0%,15.0%,7.0%,39.5%,0/0,204,8,3,104,72,32,15
6‑Feb‑2023,Montpellier,Hard,QF,9,75,(1)Runed.Gregoire Barrere[FRA],7-6(2) 7-6(5),,1.13,9.1%,1.3%,66.2%,64.7%,73.1%,2/3,1:52,50.6%,36.6%,2.2%,36.7%,36.4%,1/7,170,7,1,77,51,26,2
6‑Feb‑2023,Montpellier,Hard,R16,9,49,(1)Runed.Marc Andrea Huesler[SUI],7-6(5) 6-2,(ch),1.92,12.3%,0.0%,70.2%,80.0%,76.5%,2/2,1:32,56.6%,40.5%,2.5%,33.3%,50.0%,2/7,136,7,0,57,40,17,2
3‑Feb‑2023,Davis Cup WG1 PO: IND vs DEN,Hard,RR,9,571,Runed.Yuki Bhambri[IND],6-2 6-2,,3.62,8.1%,2.7%,48.6%,94.4%,78.9%,0/0,,65.1%,49.0%,0.0%,39.4%,68.8%,4/7,86,3,1,37,18,19,0
3‑Feb‑2023,Davis Cup WG1 PO: IND vs DEN,Hard,RR,9,506,Runed.Sumit Nagal[IND],7-5 6-3,,,,,,,,,,,,,,,,,,,,,,
16‑Jan‑2023,Australian Open,Hard,R16,10,6,(5)Andrey Rublev[RUS]d.(9)Rune,6-3 3-6 6-3 4-6 7-6(9),(ch),0.92,4.9%,7.3%,56.1%,68.5%,51.4%,8/13,3:37,48.5%,35.8%,13.6%,26.7%,52.6%,5/17,326,8,12,164,92,72,22
16‑Jan‑2023,Australian Open,Hard,R32,10,106,(9)Runed.Ugo Humbert[FRA],6-4 6-2 7-6(5),,1.35,5.5%,2.2%,67.0%,82.0%,50.0%,2/3,2:09,54.9%,38.5%,9.9%,33.3%,48.4%,4/7,182,5,2,91,61,30,9
16‑Jan‑2023,Australian Open,Hard,R64,10,41,(9)Runed.Maxime Cressy[USA],7-5 6-4 6-4,(ch),1.31,10.9%,5.4%,66.3%,85.2%,48.4%,1/2,2:07,55.1%,35.7%,11.9%,21.3%,54.1%,4/7,176,10,5,92,61,31,10
16‑Jan‑2023,Australian Open,Hard,R128,10,54,(9)Runed.Filip Krajinovic[SRB],6-2 6-3 6-4,(ch),1.34,13.3%,4.8%,67.5%,71.4%,51.9%,6/8,2:03,55.4%,46.8%,4.3%,35.5%,68.8%,7/13,177,11,4,83,56,27,4
2‑Jan‑2023,Adelaide 1,Hard,R32,11,36,Yoshihito Nishioka[JPN]d.(5)Rune,2-6 6-4 6-4,(ch),0.96,14.7%,8.4%,60.0%,70.2%,42.1%,7/11,2:05,49.7%,39.5%,0.0%,33.3%,50.0%,4/9,181,14,8,95,57,38,0
31‑Oct‑2022,Paris Masters,Hard,F,18,7,Runed.(6)Novak Djokovic[SRB],3-6 6-3 7-5,(ch),0.80,5.5%,6.4%,63.3%,71.0%,47.5%,10/12,2:33,48.7%,30.0%,10.0%,17.6%,51.7%,3/3,189,6,7,109,69,40,8
31‑Oct‑2022,Paris Masters,Hard,SF,18,8,Runed.(8)Felix Auger Aliassime[CAN],6-4 6-2,(ch),1.87,10.6%,2.1%,78.7%,86.5%,40.0%,0/0,1:27,57.7%,43.8%,6.3%,36.2%,64.7%,3/8,111,5,1,47,37,10,4
31‑Oct‑2022,Paris Masters,Hard,QF,18,1,Runed.(1)Carlos Alcaraz[ESP],6-3 6-6 RET,,1.02,6.9%,4.2%,73.6%,75.5%,63.2%,2/2,1:40,52.3%,28.3%,5.0%,18.4%,45.5%,1/4,132,5,3,72,53,19,3
31‑Oct‑2022,Paris Masters,Hard,R16,18,9,Runed.(7)Andrey Rublev[RUS],6-4 7-5,(ch),1.14,9.7%,5.6%,55.6%,75.0%,68.8%,6/6,1:29,53.3%,31.7%,14.3%,19.5%,54.5%,2/3,135,7,4,72,40,32,9
31‑Oct‑2022,Paris Masters,Hard,R32,18,10,Runed.(10)Hubert Hurkacz[POL],7-5 6-1,(ch),1.51,6.1%,2.0%,77.6%,76.3%,63.6%,0/0,1:04,55.0%,40.0%,16.7%,29.0%,51.7%,4/8,109,3,1,49,38,11,10
31‑Oct‑2022,Paris Masters,Hard,R64,18,153,Runed.(PR)Stan Wawrinka[SUI],4-6 7-5 7-6(3),,1.26,9.8%,6.9%,58.8%,80.0%,61.9%,7/9,2:30,53.4%,34.6%,1.9%,25.0%,44.2%,2/3,206,10,7,102,60,42,2
24‑Oct‑2022,Basel,Hard,F,25,9,(3)Felix Auger Aliassime[CAN]d.Rune,6-3 7-5,(ch),0.66,5.9%,0.0%,73.5%,64.0%,55.6%,3/5,1:39,44.3%,25.4%,17.5%,21.7%,35.3%,0/3,131,4,0,68,50,18,11
24‑Oct‑2022,Basel,Hard,SF,25,22,Runed.(6)Roberto Bautista Agut[ESP],7-6(1) 7-6(6),,0.89,12.4%,1.1%,66.3%,81.4%,50.0%,7/7,2:01,50.6%,26.0%,2.7%,18.8%,40.0%,0/2,162,11,1,89,59,30,2
24‑Oct‑2022,Basel,Hard,QF,25,51,Runed.(Q)Arthur Rinderknech[FRA],7-6(0) 6-2,(ch),1.93,5.4%,1.8%,71.4%,82.5%,75.0%,0/0,1:20,58.8%,37.9%,12.1%,23.8%,75.0%,2/3,114,3,1,56,40,16,7
24‑Oct‑2022,Basel,Hard,R16,25,103,Runed.(Q)Ugo Humbert[FRA],6-4 6-2,,1.81,9.8%,5.9%,66.7%,85.3%,58.8%,1/1,1:10,59.0%,42.6%,5.6%,35.1%,58.8%,3/5,105,5,3,51,34,17,3
24‑Oct‑2022,Basel,Hard,R32,25,24,Runed.(7)Alex De Minaur[AUS],6-2 7-5,,1.31,12.3%,3.1%,69.2%,77.8%,50.0%,3/3,1:29,55.7%,40.4%,1.8%,32.1%,48.3%,3/5,122,8,2,65,45,20,1
17‑Oct‑2022,Stockholm,Hard,F,27,5,(7)Runed.(1)Stefanos Tsitsipas[GRE],6-4 6-4,(ch),1.30,5.2%,0.0%,67.2%,74.4%,68.4%,1/1,1:31,53.3%,35.9%,4.7%,28.9%,52.6%,2/5,122,3,0,58,39,19,3
17‑Oct‑2022,Stockholm,Hard,SF,27,23,(7)Runed.(5)Alex De Minaur[AUS],4-6 7-6(1) 7-5,,1.16,3.0%,3.0%,68.3%,72.5%,40.6%,5/10,2:50,52.3%,43.7%,2.5%,43.2%,44.7%,5/15,220,3,3,101,69,32,3
17‑Oct‑2022,Stockholm,Hard,QF,27,14,(7)Runed.(2)Cameron Norrie[GBR],6-7(4) 6-3 6-3,,1.48,13.8%,3.8%,73.8%,78.0%,61.9%,0/1,2:06,54.9%,38.9%,4.2%,27.4%,60.6%,4/7,175,11,3,80,59,21,4
17‑Oct‑2022,Stockholm,Hard,R16,27,89,(7)Runed.Cristian Garin[CHI],7-6(2) 6-1,,1.78,12.1%,1.7%,65.5%,86.8%,45.0%,2/4,1:24,61.1%,49.1%,0.0%,37.0%,60.7%,4/5,113,7,1,58,38,20,0
17‑Oct‑2022,Stockholm,Hard,R32,27,61,(7)Runed.Thiago Monteiro[BRA],7-5 6-2,,1.85,5.9%,0.0%,70.6%,86.1%,66.7%,0/0,1:20,57.5%,36.4%,9.1%,22.2%,63.2%,3/5,106,3,0,51,36,15,5
26‑Sep‑2022,Sofia,Hard,F,31,95,Marc Andrea Huesler[SUI]d.(5)Rune,6-4 7-6(8),(ch),0.94,15.3%,2.8%,61.1%,77.3%,57.1%,3/4,1:41,48.0%,28.7%,8.8%,24.0%,36.7%,0/4,152,11,2,72,44,28,7
26‑Sep‑2022,Sofia,Hard,SF,31,10,(5)Runed.(1)Jannik Sinner[ITA],5-7 6-4 5-2 RET,(ch),0.93,6.9%,4.9%,64.7%,75.8%,41.7%,5/6,2:29,50.5%,33.8%,13.8%,27.8%,46.2%,3/4,182,7,5,102,66,36,11
26‑Sep‑2022,Sofia,Hard,QF,31,71,(5)Runed.Ilya Ivashka[BLR],6-2 5-7 6-4,,1.32,4.8%,3.6%,67.9%,68.4%,70.4%,2/4,2:21,53.4%,41.0%,2.9%,35.4%,50.0%,4/14,189,4,3,84,57,27,3
26‑Sep‑2022,Sofia,Hard,R16,31,45,(5)Runed.Lorenzo Sonego[ITA],6-7(1) 6-4 6-3,,1.54,6.0%,1.2%,62.7%,84.6%,71.0%,1/1,2:17,54.3%,31.5%,8.7%,20.3%,57.1%,2/4,175,5,1,83,52,31,8
26‑Sep‑2022,Sofia,Hard,R32,31,109,(5)Runed.Tim Van Rijthoven[NED],7-6(2) 7-6(6),,1.64,10.1%,5.8%,68.1%,83.0%,68.2%,0/1,1:44,54.9%,35.7%,10.7%,17.4%,57.9%,1/1,153,7,4,69,47,22,9
19‑Sep‑2022,Metz,Hard,QF,31,44,(7)Alexander Bublik[KAZ]d.(4)Rune,6-3 5-7 6-4,,0.97,3.5%,7.1%,60.0%,66.7%,58.8%,1/5,1:58,48.6%,35.4%,15.6%,20.3%,59.5%,3/5,181,3,6,85,51,34,15
19‑Sep‑2022,Metz,Hard,R16,31,61,(4)Runed.Benjamin Bonzi[FRA],6-4 4-1 RET,,1.95,7.9%,2.6%,71.1%,81.5%,63.6%,0/0,1:01,58.9%,46.2%,3.8%,37.9%,56.5%,3/8,90,3,1,38,27,11,2
29‑Aug‑2022,US Open,Hard,R32,33,9,(7)Cameron Norrie[GBR]d.(28)Rune,7-5 6-4 6-1,(ch),0.66,4.0%,8.1%,56.6%,57.1%,44.2%,11/18,2:12,42.4%,31.8%,8.2%,23.3%,52.0%,2/8,184,4,8,99,56,43,7
29‑Aug‑2022,US Open,Hard,R64,33,48,(28)Runed.John Isner[USA],W/O,,,,,,,,,,,,,,,,,,,,,,
29‑Aug‑2022,US Open,Hard,R128,33,108,(28)Runed.Peter Gojowczyk[GER],6-2 6-4 7-6(5),,1.22,6.4%,11.0%,49.5%,66.7%,65.5%,6/6,2:32,53.7%,41.3%,8.3%,36.0%,45.8%,3/14,218,7,12,109,54,55,9
15‑Aug‑2022,Cincinnati Masters,Hard,R64,29,11,(9)Cameron Norrie[GBR]d.Rune,7-6(5) 4-6 6-4,,0.96,11.9%,8.9%,57.4%,74.1%,41.9%,6/10,2:32,49.3%,38.0%,5.0%,25.0%,61.1%,4/5,201,12,9,101,58,43,5
