Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
85,Botic Van De Zandschulp[NED],19,3-16,15.8%,59.6%,61.0%,83,5.5%,87,5.8%,14.7%,60.9%,70.0%,43.4%,50.9%,72.2%,6.7,2.7,85,Botic Van De Zandschulp[NED],19,35.3%,36.7%,9.0%,3.0%,26.7%,49.4%,15.9%,6.5,2.3,26.0,24.9,85,Botic Van De Zandschulp[NED],19,35.2%,37,105,0.45,2.1,5.5,0.76,1.9,51.9%,68,131,0.58,2.7,6.9,1.29,3.3,85,Botic Van De Zandschulp[NED],19,0.87,3016,47.5%,5,0-5,0.0%,10.2%,49,12-37,24.5%,459,201-258,43.8%,2:01,47.1,45.9
86,Raphael Collignon[BEL],1,0-1,0.0%,61.1%,58.1%,12,11.1%,3,2.8%,7.5%,63.0%,66.2%,52.5%,56.8%,86.7%,7.2,2.8,86,Raphael Collignon[BEL],1,30.3%,35.1%,13.5%,0.0%,18.8%,60.0%,7.1%,6.4,1.9,43.0,43.0,86,Raphael Collignon[BEL],1,20.0%,1,5,0.36,1.7,5.0,0.33,1.0,71.4%,5,7,0.47,2.3,7.0,0.67,2.0,86,Raphael Collignon[BEL],1,0.78,197,47.2%,1,0-1,0.0%,33.3%,3,1-2,33.3%,29,14-15,48.3%,1:59,39.7,36.2
87,Jan Lennard Struff[GER],22,8-14,36.4%,64.7%,63.7%,226,11.6%,98,5.0%,12.0%,58.2%,75.5%,49.6%,56.4%,80.1%,6.5,2.3,87,Jan Lennard Struff[GER],22,33.5%,35.1%,11.6%,3.8%,23.5%,48.9%,13.7%,6.4,2.2,19.0,22.6,87,Jan Lennard Struff[GER],22,29.9%,41,137,0.46,2.2,6.2,0.66,1.9,63.0%,102,162,0.54,2.6,7.4,0.97,2.7,87,Jan Lennard Struff[GER],22,0.95,3876,49.2%,12,6-6,50.0%,19.4%,62,27-35,43.5%,601,283-318,47.1%,1:39,35.3,33.8
88,Adam Walton[AUS],4,0-4,0.0%,55.4%,53.3%,21,8.8%,9,3.8%,10.1%,62.9%,63.6%,41.6%,46.3%,66.7%,6.2,2.7,88,Adam Walton[AUS],4,34.7%,36.6%,9.4%,2.4%,29.1%,44.8%,9.8%,6.0,2.1,17.5,16.8,88,Adam Walton[AUS],4,21.1%,4,19,0.46,2.4,4.8,0.50,1.0,51.9%,14,27,0.69,3.4,6.8,1.63,3.3,88,Adam Walton[AUS],4,0.78,485,44.9%,1,0-1,0.0%,12.5%,8,0-8,0.0%,80,30-50,37.5%,1:28,43.8,43.3
89,Kamil Majchrzak[POL],2,1-1,50.0%,66.2%,64.3%,9,6.5%,1,0.7%,2.0%,64.7%,75.6%,49.0%,50.0%,82.6%,6.0,2.0,89,Kamil Majchrzak[POL],2,37.7%,39.9%,10.1%,3.1%,28.2%,55.4%,21.7%,6.9,2.6,39.0,39.0,89,Kamil Majchrzak[POL],2,38.5%,5,13,0.57,3.3,6.5,1.25,2.5,69.2%,9,13,0.57,3.3,6.5,1.00,2.0,89,Kamil Majchrzak[POL],2,1.12,298,51.0%,1,0-1,0.0%,25.0%,4,2-2,50.0%,46,24-22,52.2%,1:42,50.8,40.9
90,James Duckworth[AUS],8,2-6,25.0%,62.2%,62.1%,53,6.9%,31,4.0%,9.3%,56.4%,71.8%,49.9%,54.9%,82.3%,6.8,2.6,90,James Duckworth[AUS],8,30.6%,32.8%,15.5%,4.3%,19.7%,48.1%,10.9%,6.4,1.9,11.5,20.5,90,James Duckworth[AUS],8,27.3%,12,44,0.40,2.0,5.5,0.55,1.5,63.6%,35,55,0.49,2.5,6.9,0.91,2.5,90,James Duckworth[AUS],8,0.81,1467,47.2%,7,2-5,28.6%,31.8%,22,7-15,31.8%,223,105-118,47.1%,1:59,43.4,39.0
91,Cameron Norrie[GBR],10,4-6,40.0%,62.6%,61.3%,70,7.2%,23,2.4%,6.8%,65.4%,70.6%,47.5%,51.0%,78.9%,6.9,2.6,91,Cameron Norrie[GBR],10,29.9%,32.0%,14.0%,3.6%,19.9%,47.2%,14.1%,5.9,1.8,27.0,24.3,91,Cameron Norrie[GBR],10,45.5%,20,44,0.31,1.6,4.4,0.71,2.0,64.3%,54,84,0.59,3.0,8.4,1.07,3.0,91,Cameron Norrie[GBR],10,0.80,1808,47.5%,8,5-3,62.5%,28.6%,28,11-17,39.3%,284,132-152,46.5%,2:06,44.9,41.7
92,Vit Kopriva[CZE],3,1-2,33.3%,53.5%,54.5%,9,3.5%,12,4.7%,11.4%,59.0%,60.3%,43.8%,49.5%,61.8%,7.5,3.5,92,Vit Kopriva[CZE],3,31.4%,32.0%,9.3%,3.6%,21.7%,50.8%,16.7%,5.4,1.7,34.0,24.7,92,Vit Kopriva[CZE],3,40.0%,6,15,0.42,1.9,5.0,0.75,2.0,61.8%,21,34,1.00,4.3,11.3,1.63,4.3,92,Vit Kopriva[CZE],3,0.68,450,44.0%,0,0-0,-,0.0%,8,2-6,25.0%,70,27-43,38.6%,1:57,44.0,46.9
93,Jesper De Jong[NED],7,3-4,42.9%,60.0%,59.1%,44,7.2%,21,3.4%,7.9%,56.4%,69.2%,48.1%,52.2%,70.7%,6.6,2.7,93,Jesper De Jong[NED],7,36.2%,36.4%,7.5%,3.9%,29.8%,45.8%,20.9%,6.2,2.2,23.0,22.4,93,Jesper De Jong[NED],7,52.8%,19,36,0.40,1.9,5.1,1.00,2.7,57.1%,36,63,0.68,3.3,9.0,1.42,3.9,93,Jesper De Jong[NED],7,0.90,1171,48.6%,4,2-2,50.0%,21.1%,19,8-11,42.1%,183,84-99,45.9%,1:09,25.6,24.9
94,Reilly Opelka[USA],17,5-12,29.4%,67.1%,62.6%,278,20.2%,68,4.9%,14.2%,65.2%,77.8%,46.9%,54.6%,86.0%,6.4,2.1,94,Reilly Opelka[USA],17,26.4%,25.9%,8.4%,3.7%,19.7%,38.6%,6.6%,6.0,1.6,25.0,23.8,94,Reilly Opelka[USA],17,26.4%,14,53,0.25,1.3,3.1,0.33,0.8,66.7%,60,90,0.42,2.1,5.3,0.71,1.8,94,Reilly Opelka[USA],17,0.80,2642,47.6%,15,6-9,40.0%,35.7%,42,15-27,35.7%,427,199-228,46.6%,1:44,42.2,40.3
95,Luca Nardi[ITA],6,2-4,33.3%,56.3%,57.7%,20,5.1%,24,6.1%,17.4%,65.0%,66.0%,38.4%,46.5%,64.4%,6.7,2.9,95,Luca Nardi[ITA],6,32.6%,33.2%,6.2%,2.1%,26.5%,43.4%,16.9%,5.8,1.9,31.5,31.7,95,Luca Nardi[ITA],6,47.6%,10,21,0.36,1.6,3.5,0.77,1.7,54.3%,25,46,0.78,3.5,7.7,1.62,3.5,95,Luca Nardi[ITA],6,0.75,735,45.3%,0,0-0,-,0.0%,13,4-9,30.8%,118,48-70,40.7%,1:26,39.8,42.2
96,Mackenzie Mcdonald[USA],7,1-6,14.3%,54.8%,55.5%,16,2.5%,20,3.2%,8.8%,63.8%,58.6%,48.2%,52.9%,61.7%,6.7,3.0,96,Mackenzie Mcdonald[USA],7,37.6%,38.0%,8.1%,4.2%,33.3%,43.1%,25.3%,6.0,2.2,26.0,27.6,96,Mackenzie Mcdonald[USA],7,51.1%,24,47,0.49,2.2,6.7,1.14,3.4,48.6%,34,70,0.74,3.3,10.0,1.71,5.1,96,Mackenzie Mcdonald[USA],7,0.83,1196,46.7%,2,0-2,0.0%,9.5%,21,6-15,28.6%,189,82-107,43.4%,1:42,34.1,36.0
97,Alexander Shevchenko[KAZ],15,4-11,26.7%,57.4%,58.1%,59,4.6%,58,4.5%,11.4%,60.1%,63.5%,48.0%,54.2%,68.1%,7.0,3.0,97,Alexander Shevchenko[KAZ],15,35.4%,35.8%,7.1%,3.4%,28.4%,45.9%,19.1%,6.3,2.2,24.0,25.1,97,Alexander Shevchenko[KAZ],15,37.5%,36,96,0.51,2.5,6.4,0.92,2.4,59.7%,86,144,0.79,3.7,9.6,1.49,3.9,97,Alexander Shevchenko[KAZ],15,0.83,2462,46.8%,9,4-5,44.4%,23.1%,39,13-26,33.3%,370,160-210,43.2%,1:50,42.3,40.2
98,Pablo Carreno Busta[ESP],13,3-10,23.1%,61.8%,62.3%,48,4.1%,38,3.3%,8.8%,62.9%,69.0%,49.7%,54.4%,75.0%,6.5,2.5,98,Pablo Carreno Busta[ESP],13,31.8%,34.0%,11.8%,2.7%,24.9%,43.2%,14.8%,6.2,2.0,20.0,24.8,98,Pablo Carreno Busta[ESP],13,35.5%,27,76,0.42,2.1,5.8,0.73,2.1,55.9%,57,102,0.57,2.8,7.8,1.22,3.5,98,Pablo Carreno Busta[ESP],13,0.83,2303,47.0%,9,4-5,44.4%,24.3%,37,13-24,35.1%,363,162-201,44.6%,1:55,40.3,38.8
99,Mariano Navone[ARG],22,5-17,22.7%,59.6%,60.0%,57,3.6%,49,3.1%,9.3%,66.6%,63.1%,52.6%,58.0%,70.9%,6.5,2.6,99,Mariano Navone[ARG],22,37.1%,36.9%,5.2%,3.3%,33.0%,44.8%,19.3%,6.6,2.4,31.0,26.3,99,Mariano Navone[ARG],22,36.6%,48,131,0.53,2.4,6.0,0.89,2.2,55.6%,89,160,0.66,3.0,7.3,1.31,3.2,99,Mariano Navone[ARG],22,0.92,3214,48.1%,6,2-4,33.3%,11.1%,54,17-37,31.5%,493,221-272,44.8%,1:32,37.4,37.7
100,Nishesh Basavareddy[USA],6,3-3,50.0%,63.1%,63.1%,35,6.7%,20,3.8%,10.1%,62.0%,71.8%,49.0%,54.5%,80.0%,6.5,2.4,100,Nishesh Basavareddy[USA],6,34.9%,36.3%,12.2%,4.8%,25.0%,50.8%,19.5%,6.1,2.1,36.5,32.3,100,Nishesh Basavareddy[USA],6,37.2%,16,43,0.52,2.2,7.2,0.80,2.7,68.0%,34,50,0.63,2.5,8.3,0.80,2.7,100,Nishesh Basavareddy[USA],6,0.95,1022,49.3%,3,0-3,0.0%,15.0%,20,9-11,45.0%,162,80-82,49.4%,2:02,36.5,42.8
