Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
85,Botic Van De Zandschulp[NED],7,3-4,42.9%,59.4%,61.7%,38,6.0%,47,7.4%,17.5%,57.5%,72.7%,41.4%,50.2%,69.9%,6.1,2.5,85,Botic Van De Zandschulp[NED],7,37.4%,36.1%,6.2%,5.6%,27.2%,51.7%,23.3%,6.3,2.3,25.0,58.0,85,Botic Van De Zandschulp[NED],7,37.5%,24,64,0.62,2.9,9.1,1.09,3.4,53.0%,35,66,0.64,3.0,9.4,1.41,4.4,85,Botic Van De Zandschulp[NED],7,0.92,1278,48.3%,1,0-1,0.0%,4.5%,22,9-13,40.9%,206,96-110,46.6%,1:60,38.0,39.3
87,Jan Lennard Struff[GER],8,4-4,50.0%,63.4%,63.6%,103,11.4%,62,6.8%,15.5%,55.8%,73.9%,50.1%,59.3%,76.0%,6.2,2.3,87,Jan Lennard Struff[GER],8,38.1%,39.3%,9.9%,4.4%,28.6%,54.1%,22.4%,6.6,2.5,30.5,48.8,87,Jan Lennard Struff[GER],8,36.4%,32,88,0.62,2.8,11.0,1.03,4.0,52.7%,39,74,0.51,2.4,9.3,1.13,4.4,87,Jan Lennard Struff[GER],8,1.04,1851,50.5%,6,4-2,66.7%,19.4%,31,17-14,54.8%,289,143-146,49.5%,1:42,26.2,26.3
88,Adam Walton[AUS],5,1-4,20.0%,66.4%,65.7%,36,5.7%,12,1.9%,5.5%,65.6%,70.5%,58.5%,62.0%,84.0%,6.3,2.1,88,Adam Walton[AUS],5,34.0%,36.5%,11.7%,2.9%,25.2%,50.0%,15.4%,6.4,2.2,74.0,82.8,88,Adam Walton[AUS],5,40.0%,16,40,0.38,2.0,8.0,0.80,3.2,61.9%,26,42,0.42,2.1,8.4,0.80,3.2,88,Adam Walton[AUS],5,1.01,1295,49.8%,4,1-3,25.0%,20.0%,20,8-12,40.0%,204,100-104,49.0%,2:35,38.7,35.9
89,Kamil Majchrzak[POL],1,0-1,0.0%,62.5%,62.2%,4,4.5%,2,2.3%,7.7%,70.5%,69.4%,46.2%,50.0%,71.4%,6.3,2.4,89,Kamil Majchrzak[POL],1,30.2%,31.6%,7.0%,1.2%,25.8%,41.7%,0.0%,5.7,1.7,182.0,182.0,89,Kamil Majchrzak[POL],1,0.0%,0,5,0.33,1.7,5.0,0.00,0.0,55.6%,5,9,0.64,3.0,9.0,1.33,4.0,89,Kamil Majchrzak[POL],1,0.81,174,46.6%,0,0-0,-,0.0%,3,0-3,0.0%,29,10-19,34.5%,2:03,41.0,42.4
90,James Duckworth[AUS],4,1-3,25.0%,59.8%,59.1%,30,6.4%,15,3.2%,7.5%,57.4%,67.8%,49.0%,53.0%,80.3%,7.1,2.9,90,James Duckworth[AUS],4,33.1%,34.2%,11.0%,4.0%,22.3%,46.4%,15.9%,6.3,2.1,44.0,100.3,90,James Duckworth[AUS],4,47.6%,10,21,0.33,1.6,5.3,0.77,2.5,71.1%,32,45,0.68,3.5,11.3,1.00,3.3,90,James Duckworth[AUS],4,0.82,869,47.5%,3,0-3,0.0%,23.1%,13,4-9,30.8%,129,63-66,48.8%,2:32,46.7,41.9
91,Cameron Norrie[GBR],5,2-3,40.0%,64.6%,63.9%,38,6.3%,15,2.5%,7.5%,66.9%,72.2%,49.3%,53.2%,79.3%,6.6,2.3,91,Cameron Norrie[GBR],5,34.2%,35.8%,12.5%,4.5%,23.5%,55.7%,17.2%,6.3,2.1,34.0,37.8,91,Cameron Norrie[GBR],5,48.5%,16,33,0.35,1.8,6.6,0.89,3.2,62.0%,31,50,0.54,2.8,10.0,1.06,3.8,91,Cameron Norrie[GBR],5,0.97,1189,49.7%,5,3-2,60.0%,27.8%,18,9-9,50.0%,185,89-96,48.1%,2:04,34.3,31.2
92,Vit Kopriva[CZE],1,0-1,0.0%,47.9%,48.3%,4,4.2%,5,5.2%,11.6%,55.2%,54.7%,39.5%,44.7%,45.5%,8.7,4.5,92,Vit Kopriva[CZE],1,17.2%,17.4%,17.2%,3.4%,10.3%,31.6%,0.0%,4.8,0.8,2.0,2.0,92,Vit Kopriva[CZE],1,-,0,0,0.00,0.0,0.0,0.00,0.0,60.0%,9,15,1.36,5.0,15.0,2.00,6.0,92,Vit Kopriva[CZE],1,0.33,154,36.4%,0,0-0,-,0.0%,3,0-3,0.0%,23,5-18,21.7%,1:58,39.3,46.0
93,Jesper De Jong[NED],2,1-1,50.0%,57.6%,58.3%,13,4.7%,13,4.7%,10.1%,53.6%,65.1%,48.8%,54.3%,65.1%,6.5,2.7,93,Jesper De Jong[NED],2,40.2%,39.0%,3.4%,4.2%,34.0%,49.1%,32.6%,6.1,2.4,21.0,21.0,93,Jesper De Jong[NED],2,63.6%,14,22,0.51,2.4,11.0,1.56,7.0,48.3%,14,29,0.67,3.2,14.5,1.67,7.5,93,Jesper De Jong[NED],2,0.95,539,49.2%,1,0-1,0.0%,11.1%,9,4-5,44.4%,86,42-44,48.8%,0:00,0.0,0.0
94,Reilly Opelka[USA],3,1-2,33.3%,65.4%,61.0%,101,21.6%,31,6.6%,19.7%,66.5%,79.1%,38.2%,47.6%,87.7%,7.2,2.5,94,Reilly Opelka[USA],3,31.1%,30.0%,6.2%,4.2%,24.5%,41.4%,12.1%,6.1,1.9,25.0,94.0,94,Reilly Opelka[USA],3,38.1%,8,21,0.32,1.6,7.0,0.62,2.7,72.4%,21,29,0.45,2.2,9.7,0.62,2.7,94,Reilly Opelka[USA],3,0.90,870,49.5%,5,2-3,40.0%,38.5%,13,6-7,46.2%,131,65-66,49.6%,3:10,43.8,39.3
95,Luca Nardi[ITA],4,0-4,0.0%,55.2%,57.5%,23,5.4%,34,7.9%,18.0%,55.9%,66.7%,40.7%,49.7%,61.8%,6.3,2.8,95,Luca Nardi[ITA],4,34.5%,33.7%,8.0%,5.3%,23.3%,51.4%,17.1%,6.4,2.2,76.5,68.5,95,Luca Nardi[ITA],4,34.3%,12,35,0.50,2.5,8.8,0.86,3.0,40.9%,18,44,0.65,3.1,11.0,1.86,6.5,95,Luca Nardi[ITA],4,0.77,878,44.6%,4,1-3,25.0%,28.6%,14,2-12,14.3%,138,54-84,39.1%,2:18,39.4,37.7
96,Mackenzie Mcdonald[USA],3,0-3,0.0%,59.0%,58.9%,18,4.9%,12,3.2%,9.2%,64.7%,63.3%,51.1%,56.3%,66.7%,6.2,2.5,96,Mackenzie Mcdonald[USA],3,37.6%,38.1%,8.9%,4.7%,31.9%,46.6%,23.3%,6.4,2.4,25.0,37.7,96,Mackenzie Mcdonald[USA],3,42.4%,14,33,0.55,2.5,11.0,1.08,4.7,44.4%,16,36,0.60,2.8,12.0,1.54,6.7,96,Mackenzie Mcdonald[USA],3,0.92,754,48.1%,2,0-2,0.0%,15.4%,13,4-9,30.8%,120,54-66,45.0%,2:03,28.3,29.3
97,Alexander Shevchenko[KAZ],6,2-4,33.3%,55.6%,55.4%,39,5.6%,29,4.2%,9.5%,55.8%,60.1%,50.0%,55.2%,63.1%,6.7,3.0,97,Alexander Shevchenko[KAZ],6,38.7%,38.9%,4.4%,2.5%,31.9%,50.4%,25.5%,6.2,2.4,49.5,47.2,97,Alexander Shevchenko[KAZ],6,44.3%,27,61,0.58,2.5,10.2,1.13,4.5,56.3%,49,87,0.84,3.6,14.5,1.58,6.3,97,Alexander Shevchenko[KAZ],6,0.87,1344,47.4%,2,1-1,50.0%,8.3%,24,9-15,37.5%,209,92-117,44.0%,1:37,24.3,26.0
98,Pablo Carreno Busta[ESP],4,1-3,25.0%,58.1%,58.8%,10,2.5%,12,3.0%,8.6%,64.9%,66.9%,41.7%,45.7%,65.6%,6.2,2.6,98,Pablo Carreno Busta[ESP],4,32.3%,34.3%,9.9%,2.1%,25.6%,43.7%,17.2%,6.0,1.9,61.0,66.0,98,Pablo Carreno Busta[ESP],4,32.4%,11,34,0.53,2.4,8.5,0.79,2.8,46.3%,19,41,0.64,2.9,10.3,1.57,5.5,98,Pablo Carreno Busta[ESP],4,0.77,780,45.4%,1,1-0,100.0%,7.1%,14,5-9,35.7%,128,53-75,41.4%,1:43,29.4,31.6
99,Mariano Navone[ARG],6,2-4,33.3%,55.9%,55.7%,29,4.1%,20,2.8%,8.6%,67.4%,59.2%,49.1%,53.8%,66.0%,6.9,3.0,99,Mariano Navone[ARG],6,42.0%,41.6%,4.5%,3.8%,37.8%,50.4%,31.1%,6.7,2.8,71.5,238.0,99,Mariano Navone[ARG],6,42.3%,33,78,0.74,3.3,13.0,1.38,5.5,55.7%,44,79,0.77,3.3,13.2,1.46,5.8,99,Mariano Navone[ARG],6,0.95,1422,48.9%,1,0-1,0.0%,4.2%,24,10-14,41.7%,209,101-108,48.3%,1:57,29.1,29.5
100,Nishesh Basavareddy[USA],1,0-1,0.0%,59.7%,62.4%,4,3.1%,8,6.2%,13.8%,55.0%,71.8%,44.8%,52.0%,77.8%,7.2,2.9,100,Nishesh Basavareddy[USA],1,27.4%,31.6%,21.7%,3.8%,22.2%,38.2%,5.3%,5.6,1.5,7.0,7.0,100,Nishesh Basavareddy[USA],1,33.3%,1,3,0.16,0.8,3.0,0.25,1.0,63.6%,7,11,0.61,2.8,11.0,1.00,4.0,100,Nishesh Basavareddy[USA],1,0.68,235,45.1%,0,0-0,-,0.0%,4,1-3,25.0%,37,15-22,40.5%,2:59,44.8,45.7
