Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
45,Marcos Giron[USA],9,5-4,55.6%,61.6%,60.9%,49,5.8%,21,2.5%,6.1%,58.9%,70.4%,49.1%,52.3%,81.7%,7.3,2.8,Marcos Giron[USA],9,34.7%,35.0%,7.2%,3.5%,27.2%,45.0%,14.7%,6.5,2.3,29.0,41.9,Marcos Giron[USA],9,35.4%,17,48,0.41,2.0,5.3,0.71,1.9,72.0%,54,75,0.65,3.1,8.3,0.88,2.3,Marcos Giron[USA],9,0.90,1594,48.9%,6,5-1,83.3%,25.0%,24,13-11,54.2%,231,111-120,48.1%,2:04,46.6,42.1
46,Luciano Darderi[ITA],5,2-3,40.0%,65.8%,63.6%,24,8.7%,4,1.5%,4.0%,63.3%,72.4%,54.5%,56.7%,80.4%,6.0,2.0,Luciano Darderi[ITA],5,31.8%,33.8%,11.7%,3.0%,20.5%,45.8%,15.6%,5.9,1.9,52.0,58.2,Luciano Darderi[ITA],5,35.0%,7,20,0.44,2.0,4.0,0.70,1.4,59.1%,13,22,0.48,2.2,4.4,0.90,1.8,Luciano Darderi[ITA],5,0.93,539,49.2%,0,0-0,-,0.0%,10,4-6,40.0%,91,44-47,48.4%,1:15,37.7,42.0
47,Miomir Kecmanovic[SRB],5,1-4,20.0%,64.9%,64.6%,24,5.4%,11,2.5%,6.0%,59.1%,73.8%,52.2%,55.6%,85.1%,6.6,2.3,Miomir Kecmanovic[SRB],5,34.1%,34.9%,8.6%,3.3%,25.7%,48.2%,10.4%,6.7,2.3,43.0,37.6,Miomir Kecmanovic[SRB],5,24.1%,7,29,0.43,2.2,5.8,0.54,1.4,74.4%,29,39,0.58,3.0,7.8,0.77,2.0,Miomir Kecmanovic[SRB],5,0.97,897,49.4%,3,1-2,33.3%,23.1%,13,5-8,38.5%,134,64-70,47.8%,2:05,48.1,41.8
48,David Goffin[BEL],6,3-3,50.0%,58.7%,58.1%,27,6.3%,15,3.5%,7.4%,53.1%,69.9%,46.0%,49.7%,68.6%,6.2,2.5,David Goffin[BEL],6,39.6%,40.2%,6.6%,3.3%,30.5%,55.8%,28.4%,6.1,2.4,34.5,33.0,David Goffin[BEL],6,56.8%,21,37,0.50,2.3,6.2,1.31,3.5,50.0%,22,44,0.63,2.8,7.3,1.38,3.7,David Goffin[BEL],6,0.96,886,48.9%,1,1-0,100.0%,6.3%,16,8-8,50.0%,144,69-75,47.9%,1:49,40.8,44.2
49,Pedro Martinez[ESP],5,1-4,20.0%,59.1%,60.9%,5,1.3%,14,3.8%,12.3%,69.4%,64.7%,46.5%,53.0%,70.9%,6.8,2.8,Pedro Martinez[ESP],5,31.8%,34.4%,13.8%,3.4%,21.4%,50.8%,12.1%,6.1,1.9,54.0,53.8,Pedro Martinez[ESP],5,25.0%,7,28,0.48,2.3,5.6,0.58,1.4,61.9%,26,42,0.76,3.5,8.4,1.33,3.2,Pedro Martinez[ESP],5,0.78,727,45.8%,1,1-0,100.0%,8.3%,12,3-9,25.0%,113,46-67,40.7%,1:51,46.3,45.8
50,Zizou Bergs[BEL],6,3-3,50.0%,60.6%,59.5%,35,8.0%,16,3.6%,9.1%,59.9%,70.3%,46.0%,50.6%,76.2%,7.0,2.7,Zizou Bergs[BEL],6,33.1%,34.2%,7.5%,2.3%,29.1%,40.0%,12.7%,6.3,2.1,36.0,53.8,Zizou Bergs[BEL],6,36.4%,8,22,0.35,1.8,3.7,0.67,1.3,66.7%,30,45,0.71,3.8,7.5,1.25,2.5,Zizou Bergs[BEL],6,0.84,838,47.5%,3,2-1,66.7%,25.0%,12,6-6,50.0%,126,56-70,44.4%,1:45,52.4,45.0
51,Tomas Martin Etcheverry[ARG],6,2-4,33.3%,58.4%,57.2%,28,5.9%,11,2.3%,6.4%,63.7%,65.0%,46.8%,50.0%,72.5%,6.8,2.8,Tomas Martin Etcheverry[ARG],6,36.3%,37.1%,6.7%,2.7%,30.5%,45.2%,20.6%,6.6,2.4,59.0,55.5,Tomas Martin Etcheverry[ARG],6,33.3%,14,42,0.62,3.0,7.0,1.00,2.3,70.3%,45,64,0.93,4.6,10.7,1.36,3.2,Tomas Martin Etcheverry[ARG],6,0.87,920,47.6%,4,0-4,0.0%,28.6%,14,4-10,28.6%,137,64-73,46.7%,2:04,53.0,48.4
52,Quentin Halys[FRA],5,2-3,40.0%,66.8%,64.9%,47,14.1%,16,4.8%,11.4%,58.1%,79.9%,48.6%,54.8%,82.1%,6.0,2.0,Quentin Halys[FRA],5,33.3%,34.5%,7.9%,2.4%,29.5%,39.8%,17.0%,6.2,2.1,46.0,54.6,Quentin Halys[FRA],5,39.1%,9,23,0.43,2.1,4.6,0.82,1.8,61.5%,16,26,0.46,2.4,5.2,0.91,2.0,Quentin Halys[FRA],5,1.00,664,50.2%,1,0-1,0.0%,9.1%,11,5-6,45.5%,109,55-54,50.5%,1:30,41.1,40.8
53,Nicolas Jarry[CHI],3,1-2,33.3%,62.4%,61.6%,13,7.3%,6,3.4%,8.3%,59.6%,70.8%,50.0%,54.5%,77.8%,6.6,2.5,Nicolas Jarry[CHI],3,37.7%,37.0%,5.2%,4.2%,30.8%,46.4%,17.9%,6.8,2.6,18.0,33.7,Nicolas Jarry[CHI],3,23.8%,5,21,0.75,3.5,7.0,0.83,1.7,64.7%,11,17,0.63,2.8,5.7,1.00,2.0,Nicolas Jarry[CHI],3,1.00,369,49.6%,0,0-0,-,0.0%,6,2-4,33.3%,55,26-29,47.3%,1:33,46.5,45.4
54,Gabriel Diallo[CAN],9,6-3,66.7%,65.0%,63.7%,53,8.2%,17,2.6%,8.3%,68.3%,72.8%,48.3%,52.7%,82.5%,6.3,2.2,Gabriel Diallo[CAN],9,34.4%,34.4%,7.2%,3.8%,24.7%,51.1%,19.2%,6.2,2.1,44.0,43.6,Gabriel Diallo[CAN],9,33.9%,19,56,0.57,2.5,6.2,0.86,2.1,60.9%,28,46,0.45,2.1,5.1,0.82,2.0,Gabriel Diallo[CAN],9,0.98,1256,50.2%,2,2-0,100.0%,9.1%,22,13-9,59.1%,202,104-98,51.5%,1:45,43.1,45.3
55,Zhizhen Zhang[CHN],1,0-1,0.0%,67.7%,65.1%,11,11.5%,2,2.1%,6.3%,66.7%,76.6%,50.0%,53.3%,85.7%,6.9,2.2,Zhizhen Zhang[CHN],1,35.0%,36.4%,9.0%,3.0%,30.4%,45.2%,14.3%,7.1,2.5,88.0,88.0,Zhizhen Zhang[CHN],1,25.0%,2,8,0.57,2.7,8.0,0.67,2.0,77.8%,7,9,0.64,3.0,9.0,0.67,2.0,Zhizhen Zhang[CHN],1,1.08,196,51.0%,1,0-1,0.0%,33.3%,3,1-2,33.3%,28,14-14,50.0%,2:48,56.0,51.4
56,Roberto Bautista Agut[ESP],6,2-4,33.3%,57.9%,58.0%,9,2.2%,7,1.7%,4.8%,65.1%,64.0%,46.6%,48.9%,68.2%,6.3,2.7,Roberto Bautista Agut[ESP],6,37.5%,41.7%,12.4%,1.6%,27.8%,56.7%,23.1%,5.8,2.2,42.0,38.5,Roberto Bautista Agut[ESP],6,50.0%,15,30,0.46,2.0,5.0,1.00,2.5,54.3%,25,46,0.70,3.1,7.7,1.40,3.5,Roberto Bautista Agut[ESP],6,0.89,797,48.2%,1,0-1,0.0%,6.7%,15,6-9,40.0%,131,60-71,45.8%,1:44,41.5,46.9
57,Jacob Fearnley[GBR],6,3-3,50.0%,61.0%,60.3%,42,9.1%,22,4.8%,12.1%,60.6%,68.6%,49.5%,56.3%,76.8%,6.7,2.6,Jacob Fearnley[GBR],6,36.2%,37.0%,7.9%,3.4%,27.2%,50.8%,18.6%,6.7,2.4,41.5,42.2,Jacob Fearnley[GBR],6,38.2%,13,34,0.49,2.3,5.7,0.87,2.2,50.0%,16,32,0.46,2.1,5.3,1.07,2.7,Jacob Fearnley[GBR],6,0.93,931,48.5%,3,2-1,66.7%,20.0%,15,7-8,46.7%,139,66-73,47.5%,1:50,43.9,42.5
58,Benjamin Bonzi[FRA],5,2-3,40.0%,67.3%,66.4%,19,4.8%,4,1.0%,3.2%,68.1%,70.0%,61.6%,63.6%,87.1%,6.3,2.1,Benjamin Bonzi[FRA],5,38.1%,39.3%,7.0%,2.6%,27.4%,51.5%,23.3%,6.4,2.5,83.0,232.2,Benjamin Bonzi[FRA],5,40.0%,14,35,0.58,2.9,7.0,1.17,2.8,65.2%,15,23,0.37,1.9,4.6,0.67,1.6,Benjamin Bonzi[FRA],5,1.17,778,52.8%,1,0-1,0.0%,8.3%,12,7-5,58.3%,122,68-54,55.7%,1:53,47.1,43.6
59,Roberto Carballes Baena[ESP],3,1-2,33.3%,61.0%,60.5%,14,5.3%,7,2.7%,6.8%,61.0%,68.3%,49.5%,53.1%,75.0%,6.6,2.6,Roberto Carballes Baena[ESP],3,37.7%,39.7%,10.1%,3.3%,32.8%,47.3%,19.5%,6.7,2.5,75.0,61.7,Roberto Carballes Baena[ESP],3,32.0%,8,25,0.61,2.8,8.3,0.89,2.7,56.5%,13,23,0.57,2.6,7.7,1.11,3.3,Roberto Carballes Baena[ESP],3,0.97,540,49.1%,1,1-0,100.0%,11.1%,9,4-5,44.4%,81,38-43,46.9%,2:17,45.8,45.8
60,Camilo Ugo Carabelli[ARG],5,2-3,40.0%,61.0%,61.3%,16,4.1%,12,3.1%,8.5%,63.6%,69.1%,46.8%,51.2%,75.0%,6.5,2.5,Camilo Ugo Carabelli[ARG],5,33.1%,34.9%,9.2%,2.1%,29.9%,41.1%,16.4%,6.2,2.1,39.0,56.0,Camilo Ugo Carabelli[ARG],5,37.0%,10,27,0.44,2.3,5.4,0.83,2.0,51.6%,16,31,0.52,2.6,6.2,1.25,3.0,Camilo Ugo Carabelli[ARG],5,0.85,768,47.1%,3,1-2,33.3%,25.0%,12,4-8,33.3%,121,55-66,45.5%,1:53,47.2,44.2
61,Fabian Marozsan[HUN],5,1-4,20.0%,60.0%,59.4%,23,6.6%,12,3.4%,10.0%,65.7%,66.1%,48.3%,53.7%,76.9%,6.7,2.7,Fabian Marozsan[HUN],5,34.8%,35.4%,10.4%,4.7%,26.2%,47.3%,15.7%,6.2,2.2,41.0,39.4,Fabian Marozsan[HUN],5,27.6%,8,29,0.57,2.6,5.8,0.73,1.6,67.6%,25,37,0.71,3.4,7.4,1.09,2.4,Fabian Marozsan[HUN],5,0.87,666,48.0%,1,0-1,0.0%,9.1%,11,4-7,36.4%,103,48-55,46.6%,1:25,38.8,38.5
62,Kei Nishikori[JPN],4,2-2,50.0%,60.3%,61.6%,7,2.4%,11,3.7%,10.3%,64.0%,66.3%,49.5%,55.2%,72.3%,6.3,2.5,Kei Nishikori[JPN],4,37.0%,37.9%,8.5%,3.8%,29.6%,48.8%,20.4%,6.5,2.4,44.0,47.5,Kei Nishikori[JPN],4,38.5%,10,26,0.53,2.6,6.5,1.00,2.5,55.2%,16,29,0.62,2.9,7.3,1.30,3.3,Kei Nishikori[JPN],4,0.93,616,48.2%,1,1-0,100.0%,10.0%,10,4-6,40.0%,96,44-52,45.8%,1:52,44.8,43.6
63,Francisco Comesana[ARG],4,2-2,50.0%,64.5%,60.0%,43,14.8%,7,2.4%,6.8%,64.5%,72.2%,50.5%,54.2%,81.4%,6.7,2.4,Francisco Comesana[ARG],4,37.4%,36.4%,2.9%,3.2%,32.0%,52.4%,20.9%,7.2,2.7,34.5,131.0,Francisco Comesana[ARG],4,36.0%,9,25,0.58,3.1,6.3,1.13,2.3,65.2%,15,23,0.53,2.9,5.8,1.00,2.0,Francisco Comesana[ARG],4,1.05,600,50.5%,3,1-2,33.3%,37.5%,8,4-4,50.0%,86,44-42,51.2%,1:44,52.0,41.6
64,Laslo Djere[SRB],1,1-0,100.0%,80.4%,78.9%,7,15.2%,1,2.2%,8.3%,73.9%,82.4%,75.0%,81.8%,88.9%,5.1,1.0,Laslo Djere[SRB],1,50.0%,43.1%,0.0%,12.1%,40.7%,58.1%,50.0%,7.3,3.6,61.0,61.0,Laslo Djere[SRB],1,50.0%,4,8,1.00,4.0,8.0,2.00,4.0,75.0%,3,4,0.44,2.0,4.0,0.50,1.0,Laslo Djere[SRB],1,2.56,104,63.5%,0,0-0,-,0.0%,2,2-0,100.0%,17,12-5,70.6%,1:07,33.5,38.7
65,Joao Fonseca[BRA],7,4-3,57.1%,65.0%,64.2%,29,5.8%,10,2.0%,5.6%,64.4%,72.2%,52.0%,55.0%,82.7%,6.2,2.2,Joao Fonseca[BRA],7,38.4%,38.6%,5.9%,3.5%,31.5%,48.9%,22.9%,6.9,2.7,20.0,45.4,Joao Fonseca[BRA],7,30.2%,19,63,0.76,3.7,9.0,1.12,2.7,48.1%,13,27,0.33,1.6,3.9,0.82,2.0,Joao Fonseca[BRA],7,1.10,1078,50.8%,3,0-3,0.0%,17.6%,17,9-8,52.9%,164,86-78,52.4%,1:48,44.6,42.2
66,Jaume Munar[ESP],5,2-3,40.0%,63.7%,63.3%,23,5.8%,11,2.8%,7.6%,63.9%,70.6%,51.4%,55.6%,80.6%,6.0,2.2,Jaume Munar[ESP],5,39.5%,39.2%,5.5%,4.0%,31.8%,54.2%,24.2%,6.8,2.7,55.0,51.8,Jaume Munar[ESP],5,34.8%,16,46,0.70,3.5,9.2,1.23,3.2,45.8%,11,24,0.36,1.8,4.8,1.00,2.6,Jaume Munar[ESP],5,1.09,850,50.8%,3,1-2,33.3%,23.1%,13,7-6,53.8%,133,70-63,52.6%,2:11,50.4,46.2
68,Mattia Bellucci[ITA],2,0-2,0.0%,58.6%,58.2%,10,6.2%,6,3.7%,8.8%,58.0%,69.1%,44.1%,48.4%,75.0%,6.8,2.8,Mattia Bellucci[ITA],2,30.4%,29.9%,1.4%,1.4%,31.6%,28.3%,8.3%,6.2,1.9,89.0,89.0,Mattia Bellucci[ITA],2,16.7%,2,12,0.50,2.4,6.0,0.40,1.0,60.0%,9,15,0.63,3.0,7.5,1.20,3.0,Mattia Bellucci[ITA],2,0.74,310,45.2%,1,0-1,0.0%,20.0%,5,1-4,20.0%,48,20-28,41.7%,2:03,49.2,47.6
69,Damir Dzumhur[BIH],5,3-2,60.0%,58.8%,60.8%,4,1.0%,16,4.0%,11.5%,65.5%,61.4%,54.0%,61.0%,71.7%,6.7,2.8,Damir Dzumhur[BIH],5,40.7%,40.5%,3.8%,2.9%,37.4%,45.7%,29.0%,7.2,2.9,44.0,42.0,Damir Dzumhur[BIH],5,43.9%,18,41,0.66,3.2,8.2,1.38,3.6,62.2%,28,45,0.75,3.5,9.0,1.31,3.4,Damir Dzumhur[BIH],5,0.99,848,49.3%,3,1-2,33.3%,23.1%,13,6-7,46.2%,122,61-61,50.0%,2:07,48.8,44.9
70,Learner Tien[USA],3,0-3,0.0%,61.5%,62.2%,16,5.5%,13,4.5%,10.2%,56.0%,67.5%,53.9%,60.0%,76.9%,7.5,2.9,Learner Tien[USA],3,34.8%,35.6%,7.5%,3.0%,28.3%,45.5%,12.5%,6.7,2.3,60.0,56.0,Learner Tien[USA],3,35.7%,5,14,0.35,1.8,4.7,0.63,1.7,65.4%,17,26,0.67,3.3,8.7,1.13,3.0,Learner Tien[USA],3,0.90,558,48.7%,2,1-1,50.0%,25.0%,8,2-6,25.0%,79,35-44,44.3%,2:08,48.1,41.4
71,Daniel Altmaier[GER],5,2-3,40.0%,58.2%,56.2%,23,6.9%,6,1.8%,4.5%,60.3%,70.3%,39.8%,41.7%,65.4%,6.4,2.7,Daniel Altmaier[GER],5,36.0%,35.1%,4.4%,3.8%,27.9%,48.0%,22.6%,6.0,2.2,57.0,85.0,Daniel Altmaier[GER],5,35.3%,12,34,0.64,3.1,6.8,1.09,2.4,53.8%,21,39,0.75,3.5,7.8,1.64,3.6,Daniel Altmaier[GER],5,0.86,652,47.4%,1,1-0,100.0%,9.1%,11,4-7,36.4%,105,46-59,43.8%,1:42,46.2,46.7
72,Hamad Medjedovic[SRB],2,0-2,0.0%,59.7%,56.0%,22,10.2%,3,1.4%,3.6%,61.1%,62.9%,54.8%,56.8%,69.7%,6.5,2.6,Hamad Medjedovic[SRB],2,39.1%,40.8%,6.1%,1.3%,32.7%,53.5%,21.9%,7.2,2.8,68.5,68.5,Hamad Medjedovic[SRB],2,21.2%,7,33,1.03,5.5,16.5,1.17,3.5,54.5%,12,22,0.67,3.7,11.0,1.67,5.0,Hamad Medjedovic[SRB],2,0.97,446,49.1%,1,1-0,100.0%,16.7%,6,2-4,33.3%,65,30-35,46.2%,2:52,57.2,46.1
73,Bu Yunchaokete[CHN],6,2-4,33.3%,61.5%,60.3%,23,5.5%,7,1.7%,3.8%,56.2%,71.9%,48.1%,50.0%,78.1%,6.5,2.5,Bu Yunchaokete[CHN],6,33.4%,33.2%,5.8%,3.2%,22.7%,50.3%,15.6%,5.9,2.0,42.0,47.2,Bu Yunchaokete[CHN],6,41.7%,10,24,0.38,1.8,4.0,0.77,1.7,57.6%,19,33,0.52,2.5,5.5,1.08,2.3,Bu Yunchaokete[CHN],6,0.87,798,48.1%,1,0-1,0.0%,7.7%,13,5-8,38.5%,128,60-68,46.9%,1:44,48.2,47.1
74,Yoshihito Nishioka[JPN],1,0-1,0.0%,55.3%,58.1%,1,2.1%,3,6.4%,15.0%,57.4%,66.7%,40.0%,47.1%,57.1%,6.7,3.0,Yoshihito Nishioka[JPN],1,35.6%,34.1%,4.4%,4.4%,36.4%,34.8%,14.3%,6.4,2.3,88.0,88.0,Yoshihito Nishioka[JPN],1,50.0%,1,2,0.29,1.0,2.0,0.50,1.0,40.0%,2,5,0.71,2.5,5.0,1.50,3.0,Yoshihito Nishioka[JPN],1,0.80,92,45.7%,0,0-0,-,0.0%,2,0-2,0.0%,14,5-9,35.7%,1:01,30.5,39.8
75,Arthur Rinderknech[FRA],4,1-3,25.0%,62.0%,58.9%,27,9.5%,4,1.4%,4.3%,67.6%,69.3%,46.7%,48.9%,76.2%,6.8,2.6,Arthur Rinderknech[FRA],4,34.9%,34.7%,4.4%,2.7%,27.8%,49.0%,13.6%,6.8,2.4,46.0,45.0,Arthur Rinderknech[FRA],4,27.3%,6,22,0.50,2.4,5.5,0.67,1.5,52.4%,11,21,0.50,2.3,5.3,1.11,2.5,Arthur Rinderknech[FRA],4,0.92,582,48.1%,2,1-1,50.0%,22.2%,9,3-6,33.3%,86,38-48,44.2%,1:40,44.4,41.2
76,Alexander Bublik[KAZ],7,4-3,57.1%,66.1%,65.5%,78,14.5%,36,6.7%,16.1%,58.5%,77.7%,49.8%,59.4%,84.5%,6.4,2.2,Alexander Bublik[KAZ],7,30.8%,33.0%,11.7%,2.5%,25.2%,41.9%,11.8%,6.0,1.9,26.0,70.4,Alexander Bublik[KAZ],7,26.3%,10,38,0.45,2.2,5.4,0.59,1.4,74.0%,37,50,0.60,2.9,7.1,0.76,1.9,Alexander Bublik[KAZ],7,0.91,1050,48.9%,3,3-0,100.0%,17.6%,17,10-7,58.8%,169,81-88,47.9%,1:33,38.2,37.1
77,Roman Safiullin[RUS],6,3-3,50.0%,64.5%,64.9%,30,6.3%,19,4.0%,11.7%,65.5%,73.5%,47.2%,53.5%,80.3%,6.2,2.2,Roman Safiullin[RUS],6,34.5%,37.7%,13.7%,3.2%,23.5%,56.3%,19.5%,6.1,2.1,65.0,138.3,Roman Safiullin[RUS],6,46.9%,15,32,0.42,2.1,5.3,1.00,2.5,58.3%,21,36,0.47,2.4,6.0,1.00,2.5,Roman Safiullin[RUS],6,0.97,946,49.5%,2,0-2,0.0%,13.3%,15,7-8,46.7%,153,76-77,49.7%,1:55,45.9,43.6
78,Hugo Gaston[FRA],5,2-3,40.0%,63.1%,63.5%,15,4.8%,11,3.5%,6.9%,49.4%,77.4%,49.1%,52.7%,81.6%,6.4,2.4,Hugo Gaston[FRA],5,34.9%,37.2%,10.0%,2.2%,25.4%,50.0%,15.7%,6.3,2.2,60.0,66.6,Hugo Gaston[FRA],5,38.1%,8,21,0.41,1.9,4.2,0.73,1.6,67.9%,19,28,0.57,2.5,5.6,0.82,1.8,Hugo Gaston[FRA],5,0.94,635,48.8%,0,0-0,-,0.0%,11,5-6,45.5%,100,48-52,48.0%,1:25,38.8,40.3
79,Aleksandar Vukic[AUS],3,0-3,0.0%,60.6%,59.7%,24,8.6%,12,4.3%,10.7%,59.9%,72.5%,42.9%,48.0%,73.8%,6.6,2.6,Aleksandar Vukic[AUS],3,34.4%,35.7%,8.8%,2.8%,27.3%,45.8%,19.0%,6.0,2.0,64.0,78.7,Aleksandar Vukic[AUS],3,47.1%,8,17,0.40,1.9,5.7,0.89,2.7,59.3%,16,27,0.64,3.0,9.0,1.22,3.7,Aleksandar Vukic[AUS],3,0.87,529,48.2%,1,0-1,0.0%,11.1%,9,3-6,33.3%,84,39-45,46.4%,2:00,40.1,40.9
80,Aleksandar Kovacevic[USA],3,0-3,0.0%,63.7%,62.7%,18,7.6%,7,3.0%,6.9%,57.0%,74.1%,50.0%,53.7%,77.5%,5.9,2.2,Aleksandar Kovacevic[USA],3,36.3%,35.8%,7.9%,5.1%,26.6%,51.3%,10.0%,7.3,2.7,48.0,69.7,Aleksandar Kovacevic[USA],3,11.8%,4,34,0.85,4.3,11.3,0.50,1.3,57.1%,12,21,0.53,2.6,7.0,1.13,3.0,Aleksandar Kovacevic[USA],3,1.00,529,48.6%,0,0-0,-,0.0%,8,2-6,25.0%,80,35-45,43.8%,2:09,48.3,43.8
81,Christopher Oconnell[AUS],5,2-3,40.0%,61.0%,60.4%,25,7.2%,13,3.8%,9.9%,62.1%,67.4%,50.4%,55.9%,75.9%,6.4,2.5,Christopher Oconnell[AUS],5,36.7%,37.8%,6.7%,2.3%,29.8%,48.8%,20.4%,6.4,2.3,52.0,39.4,Christopher Oconnell[AUS],5,42.3%,11,26,0.48,2.2,5.2,0.92,2.2,64.9%,24,37,0.69,3.1,7.4,1.08,2.6,Christopher Oconnell[AUS],5,0.94,689,48.9%,2,0-2,0.0%,16.7%,12,5-7,41.7%,108,52-56,48.1%,1:42,42.7,44.6
82,Rinky Hijikata[AUS],5,2-3,40.0%,58.5%,58.0%,13,3.6%,6,1.7%,5.0%,66.7%,64.7%,46.2%,48.7%,72.2%,6.6,2.7,Rinky Hijikata[AUS],5,36.1%,39.1%,12.5%,3.1%,30.1%,47.6%,21.4%,6.4,2.3,73.0,62.4,Rinky Hijikata[AUS],5,48.0%,12,25,0.45,2.3,5.0,1.09,2.4,62.5%,25,40,0.74,3.6,8.0,1.36,3.0,Rinky Hijikata[AUS],5,0.87,717,47.3%,1,0-1,0.0%,9.1%,11,4-7,36.4%,110,51-59,46.4%,1:41,46.1,42.4
83,Corentin Moutet[FRA],6,2-4,33.3%,58.4%,58.0%,17,3.6%,9,1.9%,5.3%,63.7%,61.0%,53.8%,56.8%,70.4%,6.6,2.8,Corentin Moutet[FRA],6,37.4%,37.1%,3.4%,2.5%,30.7%,49.4%,20.5%,6.5,2.4,42.0,75.2,Corentin Moutet[FRA],6,38.5%,15,39,0.53,2.6,6.5,1.00,2.5,58.0%,29,50,0.70,3.3,8.3,1.40,3.5,Corentin Moutet[FRA],6,0.90,944,47.9%,1,1-0,100.0%,6.7%,15,6-9,40.0%,144,65-79,45.1%,2:09,51.5,49.1
84,Borna Coric[CRO],1,0-1,0.0%,62.3%,62.2%,5,4.7%,3,2.8%,9.4%,69.8%,73.0%,37.5%,41.4%,81.3%,6.6,2.5,Borna Coric[CRO],1,35.1%,37.5%,13.4%,4.1%,26.5%,43.8%,12.5%,6.1,2.1,44.0,44.0,Borna Coric[CRO],1,25.0%,2,8,0.50,2.7,8.0,0.67,2.0,50.0%,3,6,0.38,2.0,6.0,1.00,3.0,Borna Coric[CRO],1,0.93,203,49.3%,0,0-0,-,0.0%,3,1-2,33.3%,32,15-17,46.9%,2:47,55.7,49.4
85,Botic Van De Zandschulp[NED],4,2-2,50.0%,61.1%,62.0%,16,5.8%,14,5.1%,13.6%,62.5%,68.0%,49.5%,57.3%,73.8%,6.5,2.5,Botic Van De Zandschulp[NED],4,41.3%,41.8%,4.8%,2.6%,33.5%,52.3%,29.3%,6.6,2.7,52.5,302.8,Botic Van De Zandschulp[NED],4,52.2%,12,23,0.56,2.3,5.8,1.20,3.0,52.2%,12,23,0.55,2.3,5.8,1.10,2.8,Botic Van De Zandschulp[NED],4,1.06,544,51.3%,1,1-0,100.0%,10.0%,10,5-5,50.0%,83,43-40,51.8%,1:42,40.7,44.9
87,Jan Lennard Struff[GER],5,1-4,20.0%,60.2%,57.7%,31,9.2%,8,2.4%,5.5%,56.7%,72.8%,43.8%,46.4%,70.4%,6.2,2.5,Jan Lennard Struff[GER],5,33.7%,34.5%,8.9%,3.5%,21.6%,53.0%,14.5%,6.3,2.1,42.0,88.4,Jan Lennard Struff[GER],5,28.6%,8,28,0.51,2.3,5.6,0.67,1.6,54.3%,19,35,0.65,2.9,7.0,1.33,3.2,Jan Lennard Struff[GER],5,0.85,684,46.8%,1,0-1,0.0%,8.3%,12,3-9,25.0%,109,46-63,42.2%,1:30,37.7,39.6
88,Adam Walton[AUS],5,3-2,60.0%,63.0%,60.1%,28,8.7%,3,0.9%,2.9%,68.0%,69.9%,48.5%,50.0%,79.2%,6.1,2.2,Adam Walton[AUS],5,40.2%,43.2%,8.7%,1.4%,36.2%,47.3%,21.4%,6.4,2.6,61.0,133.8,Adam Walton[AUS],5,32.4%,12,37,0.66,3.4,7.4,1.09,2.4,60.7%,17,28,0.53,2.5,5.6,1.00,2.2,Adam Walton[AUS],5,1.09,680,51.0%,1,1-0,100.0%,9.1%,11,6-5,54.5%,109,54-55,49.5%,1:35,43.3,42.0
89,Kamil Majchrzak[POL],1,0-1,0.0%,64.3%,64.4%,7,7.1%,4,4.1%,10.5%,61.2%,75.0%,47.4%,52.9%,81.3%,6.1,2.2,Kamil Majchrzak[POL],1,29.8%,29.1%,10.6%,5.3%,25.8%,39.3%,12.5%,5.9,1.8,78.0,78.0,Kamil Majchrzak[POL],1,66.7%,2,3,0.19,1.0,3.0,0.67,2.0,70.0%,7,10,0.63,3.3,10.0,1.00,3.0,Kamil Majchrzak[POL],1,0.83,192,47.4%,0,0-0,-,0.0%,3,1-2,33.3%,32,15-17,46.9%,2:10,43.3,40.6
91,Cameron Norrie[GBR],7,4-3,57.1%,61.2%,62.1%,29,5.0%,26,4.5%,12.0%,62.8%,69.2%,47.7%,54.2%,79.1%,6.7,2.6,Cameron Norrie[GBR],7,38.8%,39.3%,9.0%,5.1%,30.2%,51.6%,24.7%,6.2,2.4,67.0,60.6,Cameron Norrie[GBR],7,42.0%,21,50,0.59,2.8,7.1,1.17,3.0,71.4%,45,63,0.73,3.5,9.0,1.00,2.6,Cameron Norrie[GBR],7,1.00,1111,50.5%,1,0-1,0.0%,5.6%,18,9-9,50.0%,171,89-82,52.0%,1:52,43.6,42.4
