Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
44,Lorenzo Sonego[ITA],4,1-3,25.0%,62.5%,59.2%,36,10.4%,5,1.4%,4.7%,69.5%,72.2%,40.6%,42.6%,74.5%,6.3,2.4,Lorenzo Sonego[ITA],4,37.3%,35.6%,3.2%,4.3%,29.1%,52.9%,18.9%,6.5,2.4,106.0,96.2,Lorenzo Sonego[ITA],4,37.0%,10,27,0.51,2.3,6.8,0.83,2.5,63.2%,24,38,0.69,3.2,9.5,1.17,3.5,Lorenzo Sonego[ITA],4,1.00,693,49.9%,1,0-1,0.0%,8.3%,12,5-7,41.7%,108,51-57,47.2%,2:22,47.3,49.2
45,Marcos Giron[USA],3,2-1,66.7%,67.0%,66.5%,7,3.8%,2,1.1%,2.4%,54.9%,77.0%,54.9%,56.3%,83.9%,5.9,1.9,Marcos Giron[USA],3,41.0%,40.5%,10.0%,7.6%,29.6%,57.6%,30.3%,6.4,2.6,39.5,59.8,Marcos Giron[USA],3,38.5%,10,26,0.79,3.7,8.7,1.43,3.3,37.5%,3,8,0.26,1.1,2.7,0.71,1.7,Marcos Giron[USA],3,1.24,392,53.1%,0,0-0,-,0.0%,7,5-2,71.4%,64,36-28,56.3%,1:30,38.4,41.2
46,Luciano Darderi[ITA],3,2-1,66.7%,62.5%,62.1%,11,4.4%,5,2.0%,4.8%,58.6%,72.8%,48.1%,50.5%,73.8%,6.0,2.2,Luciano Darderi[ITA],3,36.9%,37.2%,4.8%,2.4%,24.7%,53.2%,19.0%,6.9,2.5,48.0,52.7,Luciano Darderi[ITA],3,29.6%,8,27,0.64,3.0,9.0,0.89,2.7,47.6%,10,21,0.50,2.3,7.0,1.22,3.7,Luciano Darderi[ITA],3,0.99,541,48.8%,2,2-0,100.0%,22.2%,9,5-4,55.6%,84,39-45,46.4%,2:10,43.2,43.1
47,Miomir Kecmanovic[SRB],3,1-2,33.3%,62.9%,62.9%,12,3.9%,7,2.3%,5.5%,58.7%,73.6%,47.7%,50.4%,81.4%,7.2,2.7,Miomir Kecmanovic[SRB],3,38.2%,40.5%,9.7%,2.8%,26.1%,57.1%,27.9%,6.7,2.6,63.5,60.3,Miomir Kecmanovic[SRB],3,42.9%,12,28,0.65,3.5,9.3,1.50,4.0,63.6%,14,22,0.51,2.8,7.3,1.00,2.7,Miomir Kecmanovic[SRB],3,1.03,598,51.0%,4,1-3,25.0%,50.0%,8,4-4,50.0%,86,47-39,54.7%,2:30,56.3,45.2
48,David Goffin[BEL],2,2-0,100.0%,65.1%,66.7%,3,2.1%,5,3.4%,7.9%,56.8%,68.7%,60.3%,65.5%,78.3%,6.3,2.2,David Goffin[BEL],2,41.2%,40.4%,3.9%,3.9%,37.2%,47.5%,30.4%,6.7,2.7,42.0,42.0,David Goffin[BEL],2,43.8%,7,16,0.70,3.2,8.0,1.40,3.5,61.5%,8,13,0.57,2.6,6.5,1.00,2.5,David Goffin[BEL],2,1.18,299,52.8%,1,1-0,100.0%,20.0%,5,4-1,80.0%,46,25-21,54.3%,1:60,47.8,48.0
49,Pedro Martinez[ESP],6,3-3,50.0%,59.9%,62.0%,7,2.0%,16,4.5%,17.8%,74.4%,64.5%,46.7%,56.8%,71.4%,6.3,2.5,Pedro Martinez[ESP],6,40.1%,42.2%,10.1%,3.6%,33.8%,50.0%,26.3%,6.3,2.5,76.5,121.3,Pedro Martinez[ESP],6,39.5%,15,38,0.67,2.9,6.3,1.15,2.5,59.0%,23,39,0.70,3.0,6.5,1.23,2.7,Pedro Martinez[ESP],6,1.00,709,49.9%,0,0-0,-,0.0%,13,6-7,46.2%,113,55-58,48.7%,1:31,42.0,46.2
50,Zizou Bergs[BEL],6,3-3,50.0%,64.8%,64.6%,33,8.9%,17,4.6%,11.4%,59.6%,75.5%,49.0%,55.3%,78.3%,6.2,2.2,Zizou Bergs[BEL],6,39.1%,38.6%,5.5%,4.2%,31.3%,50.6%,31.0%,6.6,2.6,59.0,130.5,Zizou Bergs[BEL],6,46.2%,18,39,0.67,3.0,6.5,1.38,3.0,50.0%,13,26,0.43,2.0,4.3,1.00,2.2,Zizou Bergs[BEL],6,1.11,753,51.7%,3,0-3,0.0%,23.1%,13,6-7,46.2%,118,65-53,55.1%,1:29,41.2,42.7
51,Tomas Martin Etcheverry[ARG],3,1-2,33.3%,67.9%,65.2%,24,10.1%,3,1.3%,3.7%,65.8%,78.2%,48.1%,50.0%,86.8%,6.2,2.0,Tomas Martin Etcheverry[ARG],3,33.6%,36.4%,11.9%,2.5%,27.6%,44.3%,18.4%,6.4,2.2,77.0,94.7,Tomas Martin Etcheverry[ARG],3,33.3%,7,21,0.55,3.0,7.0,1.00,2.3,66.7%,10,15,0.39,2.1,5.0,0.71,1.7,Tomas Martin Etcheverry[ARG],3,1.05,481,50.5%,2,0-2,0.0%,28.6%,7,3-4,42.9%,76,40-36,52.6%,2:15,57.9,50.5
52,Quentin Halys[FRA],1,1-0,100.0%,71.2%,67.3%,15,20.5%,3,4.1%,9.1%,54.8%,90.0%,48.5%,53.3%,90.9%,6.6,1.9,Quentin Halys[FRA],1,31.9%,29.5%,5.8%,5.8%,20.4%,60.0%,18.2%,6.3,2.0,53.0,53.0,Quentin Halys[FRA],1,40.0%,2,5,0.45,2.5,5.0,1.00,2.0,83.3%,5,6,0.55,3.0,6.0,0.50,1.0,Quentin Halys[FRA],1,1.11,142,52.1%,1,1-0,100.0%,50.0%,2,2-0,100.0%,22,12-10,54.5%,1:39,49.5,41.8
53,Nicolas Jarry[CHI],3,1-2,33.3%,70.4%,69.5%,23,9.1%,7,2.8%,8.0%,65.6%,76.5%,58.6%,63.7%,86.0%,5.9,1.7,Nicolas Jarry[CHI],3,36.9%,36.9%,7.2%,4.1%,29.1%,49.5%,19.0%,7.0,2.6,86.0,82.7,Nicolas Jarry[CHI],3,34.8%,8,23,0.55,2.9,7.7,1.00,2.7,50.0%,6,12,0.28,1.5,4.0,0.75,2.0,Nicolas Jarry[CHI],3,1.24,546,52.4%,4,1-3,25.0%,50.0%,8,4-4,50.0%,85,45-40,52.9%,2:26,54.8,48.1
54,Gabriel Diallo[CAN],3,1-2,33.3%,65.5%,64.2%,18,7.2%,5,2.0%,7.7%,73.9%,67.4%,60.0%,65.0%,80.5%,6.1,2.1,Gabriel Diallo[CAN],3,29.4%,28.2%,8.9%,5.1%,21.4%,46.1%,12.5%,5.9,1.7,17.0,23.0,Gabriel Diallo[CAN],3,33.3%,5,15,0.38,1.9,5.0,0.63,1.7,52.9%,9,17,0.41,2.1,5.7,1.00,2.7,Gabriel Diallo[CAN],3,0.85,484,47.9%,2,1-1,50.0%,25.0%,8,3-5,37.5%,81,38-43,46.9%,2:01,45.5,45.1
55,Zhizhen Zhang[CHN],1,1-0,100.0%,72.6%,73.8%,10,10.5%,5,5.3%,13.9%,62.1%,76.3%,66.7%,77.4%,100.0%,5.9,1.6,Zhizhen Zhang[CHN],1,31.6%,34.6%,14.7%,3.2%,15.4%,51.2%,13.3%,6.3,2.0,20.0,20.0,Zhizhen Zhang[CHN],1,20.0%,2,10,0.67,3.3,10.0,0.67,2.0,100.0%,3,3,0.19,1.0,3.0,0.00,0.0,Zhizhen Zhang[CHN],1,1.15,190,52.1%,1,0-1,0.0%,33.3%,3,2-1,66.7%,31,18-13,58.1%,2:08,42.7,40.4
56,Roberto Bautista Agut[ESP],2,0-2,0.0%,66.0%,66.9%,4,2.7%,4,2.7%,8.0%,66.7%,72.0%,54.0%,58.7%,80.0%,6.0,2.0,Roberto Bautista Agut[ESP],2,30.5%,33.6%,13.2%,2.0%,22.0%,43.3%,12.0%,6.0,1.8,70.5,70.5,Roberto Bautista Agut[ESP],2,33.3%,3,9,0.36,1.8,4.5,0.60,1.5,44.4%,4,9,0.36,1.8,4.5,1.00,2.5,Roberto Bautista Agut[ESP],2,0.90,301,48.2%,1,0-1,0.0%,20.0%,5,1-4,20.0%,50,23-27,46.0%,1:55,46.0,45.8
57,Jacob Fearnley[GBR],1,0-1,0.0%,50.0%,55.3%,0,0.0%,4,9.5%,16.0%,40.5%,58.8%,44.0%,52.4%,42.9%,6.0,3.0,Jacob Fearnley[GBR],1,26.7%,24.4%,4.4%,4.4%,13.0%,40.9%,0.0%,5.6,1.5,7.0,7.0,Jacob Fearnley[GBR],1,0.0%,0,2,0.25,1.0,2.0,0.00,0.0,42.9%,3,7,1.00,3.5,7.0,2.00,4.0,Jacob Fearnley[GBR],1,0.53,87,37.9%,0,0-0,-,0.0%,2,0-2,0.0%,15,3-12,20.0%,1:02,31.0,42.8
58,Benjamin Bonzi[FRA],2,1-1,50.0%,57.0%,56.9%,7,6.1%,5,4.4%,10.9%,59.6%,60.3%,52.2%,58.5%,64.7%,6.7,2.9,Benjamin Bonzi[FRA],2,41.6%,47.7%,13.9%,1.0%,32.3%,56.4%,33.3%,5.6,2.3,107.0,107.0,Benjamin Bonzi[FRA],2,66.7%,6,9,0.50,2.3,4.5,1.50,3.0,64.7%,11,17,1.00,4.3,8.5,1.50,3.0,Benjamin Bonzi[FRA],2,0.97,215,49.8%,0,0-0,-,0.0%,4,2-2,50.0%,35,17-18,48.6%,1:15,37.5,41.9
59,Roberto Carballes Baena[ESP],2,2-0,100.0%,67.7%,66.7%,4,3.1%,0,0.0%,0.0%,75.6%,69.8%,61.3%,61.3%,90.0%,6.4,2.1,Roberto Carballes Baena[ESP],2,41.4%,43.0%,9.5%,4.3%,30.9%,56.3%,35.0%,5.8,2.4,83.0,83.0,Roberto Carballes Baena[ESP],2,63.6%,7,11,0.55,2.8,5.5,1.75,3.5,66.7%,4,6,0.30,1.5,3.0,0.50,1.0,Roberto Carballes Baena[ESP],2,1.28,243,55.1%,0,0-0,-,0.0%,4,4-0,100.0%,40,25-15,62.5%,1:26,42.8,42.2
60,Camilo Ugo Carabelli[ARG],3,2-1,66.7%,60.6%,62.1%,7,3.6%,9,4.7%,14.5%,67.9%,73.3%,33.9%,39.6%,72.7%,5.8,2.3,Camilo Ugo Carabelli[ARG],3,38.5%,38.4%,4.7%,3.0%,34.2%,46.8%,23.5%,6.9,2.6,108.0,145.7,Camilo Ugo Carabelli[ARG],3,34.8%,8,23,0.68,3.3,7.7,1.14,2.7,43.8%,7,16,0.48,2.3,5.3,1.29,3.0,Camilo Ugo Carabelli[ARG],3,0.98,427,48.5%,1,1-0,100.0%,14.3%,7,4-3,57.1%,67,32-35,47.8%,1:53,48.3,47.5
61,Fabian Marozsan[HUN],4,2-2,50.0%,61.9%,61.3%,17,5.7%,8,2.7%,7.5%,64.2%,68.8%,49.5%,53.5%,80.4%,6.5,2.5,Fabian Marozsan[HUN],4,32.8%,35.6%,11.2%,1.9%,26.9%,42.6%,19.6%,5.8,1.9,15.5,16.0,Fabian Marozsan[HUN],4,45.0%,9,20,0.43,2.2,5.0,1.00,2.3,65.4%,17,26,0.57,2.9,6.5,1.00,2.3,Fabian Marozsan[HUN],4,0.86,567,48.1%,2,0-2,0.0%,22.2%,9,4-5,44.4%,92,46-46,50.0%,1:32,41.0,39.0
62,Kei Nishikori[JPN],2,1-1,50.0%,62.7%,62.6%,2,1.8%,1,0.9%,3.2%,71.8%,65.8%,54.8%,56.7%,73.7%,5.8,2.2,Kei Nishikori[JPN],2,36.6%,36.1%,8.0%,5.4%,29.7%,50.0%,21.1%,5.9,2.2,68.0,68.0,Kei Nishikori[JPN],2,57.1%,4,7,0.37,1.8,3.5,1.00,2.0,58.3%,7,12,0.63,3.0,6.0,1.25,2.5,Kei Nishikori[JPN],2,0.98,222,49.5%,0,0-0,-,0.0%,4,2-2,50.0%,38,18-20,47.4%,1:17,38.3,41.4
63,Francisco Comesana[ARG],3,2-1,66.7%,64.8%,63.0%,28,8.6%,7,2.1%,5.5%,60.9%,70.9%,55.5%,58.7%,83.7%,6.7,2.3,Francisco Comesana[ARG],3,31.5%,31.6%,4.2%,1.7%,28.9%,36.3%,16.7%,6.0,1.9,47.0,43.3,Francisco Comesana[ARG],3,66.7%,8,12,0.25,1.3,4.0,0.89,2.7,65.2%,15,23,0.47,2.6,7.7,0.89,2.7,Francisco Comesana[ARG],3,0.90,616,49.2%,4,2-2,50.0%,44.4%,9,5-4,55.6%,97,49-48,50.5%,2:39,53.1,46.6
64,Laslo Djere[SRB],3,2-1,66.7%,65.0%,63.8%,22,12.0%,9,4.9%,13.8%,64.5%,73.7%,49.2%,57.1%,80.6%,5.9,2.1,Laslo Djere[SRB],3,40.5%,40.3%,3.8%,2.9%,31.9%,58.0%,22.6%,6.8,2.7,27.0,21.7,Laslo Djere[SRB],3,31.8%,7,22,0.71,3.1,7.3,1.00,2.3,60.0%,9,15,0.48,2.1,5.0,0.86,2.0,Laslo Djere[SRB],3,1.16,393,51.9%,1,1-0,100.0%,14.3%,7,4-3,57.1%,62,32-30,51.6%,1:35,40.9,43.7
65,Joao Fonseca[BRA],1,1-0,100.0%,60.0%,61.0%,1,1.3%,2,2.5%,6.3%,60.0%,68.8%,46.9%,50.0%,76.9%,6.2,2.5,Joao Fonseca[BRA],1,41.4%,44.2%,9.2%,2.3%,29.6%,60.6%,30.8%,6.7,2.8,115.0,115.0,Joao Fonseca[BRA],1,57.1%,4,7,0.54,2.3,7.0,1.33,4.0,50.0%,3,6,0.46,2.0,6.0,1.00,3.0,Joao Fonseca[BRA],1,1.03,167,50.3%,0,0-0,-,0.0%,3,2-1,66.7%,26,14-12,53.8%,2:12,44.0,47.4
66,Jaume Munar[ESP],4,2-2,50.0%,65.5%,66.2%,8,2.7%,7,2.4%,7.4%,67.9%,72.4%,51.1%,55.2%,82.6%,6.4,2.2,Jaume Munar[ESP],4,35.7%,35.1%,6.2%,4.3%,24.8%,50.5%,20.5%,5.9,2.1,31.5,45.8,Jaume Munar[ESP],4,60.0%,9,15,0.34,1.7,3.8,1.00,2.3,65.2%,15,23,0.50,2.6,5.8,0.89,2.0,Jaume Munar[ESP],4,1.03,551,51.5%,1,1-0,100.0%,11.1%,9,5-4,55.6%,90,47-43,52.2%,1:47,47.4,46.5
67,Juncheng Shang[CHN],1,1-0,100.0%,68.5%,65.1%,9,16.7%,2,3.7%,14.3%,74.1%,80.0%,35.7%,41.7%,100.0%,6.8,2.1,Juncheng Shang[CHN],1,49.0%,47.4%,10.2%,12.2%,30.3%,87.5%,50.0%,6.1,3.0,43.0,43.0,Juncheng Shang[CHN],1,57.1%,4,7,0.88,3.5,7.0,2.00,4.0,100.0%,6,6,0.75,3.0,6.0,0.00,0.0,Juncheng Shang[CHN],1,1.56,103,59.2%,0,0-0,-,0.0%,2,2-0,100.0%,16,12-4,75.0%,1:17,38.5,44.9
68,Mattia Bellucci[ITA],3,2-1,66.7%,67.9%,65.2%,21,8.3%,1,0.4%,1.1%,63.5%,71.3%,62.0%,62.6%,92.1%,6.6,2.1,Mattia Bellucci[ITA],3,33.0%,32.0%,8.8%,5.7%,19.9%,52.7%,19.4%,6.3,2.1,102.0,92.7,Mattia Bellucci[ITA],3,41.2%,7,17,0.47,2.4,5.7,1.00,2.3,78.6%,11,14,0.37,2.0,4.7,0.43,1.0,Mattia Bellucci[ITA],3,1.03,479,51.4%,2,0-2,0.0%,28.6%,7,4-3,57.1%,74,42-32,56.8%,2:01,51.9,45.5
69,Damir Dzumhur[BIH],3,2-1,66.7%,59.0%,60.3%,3,1.1%,8,2.9%,8.2%,64.5%,59.7%,57.7%,62.9%,73.7%,7.2,2.9,Damir Dzumhur[BIH],3,40.9%,40.1%,1.6%,2.4%,36.5%,50.0%,26.3%,6.5,2.7,91.0,132.0,Damir Dzumhur[BIH],3,45.5%,10,22,0.58,2.8,7.3,1.25,3.3,58.3%,14,24,0.63,3.0,8.0,1.25,3.3,Damir Dzumhur[BIH],3,1.00,520,50.4%,0,0-0,-,0.0%,8,4-4,50.0%,76,38-38,50.0%,2:18,51.8,47.8
70,Learner Tien[USA],3,1-2,33.3%,61.7%,62.8%,11,4.1%,11,4.1%,11.8%,65.4%,69.9%,46.2%,52.4%,79.1%,6.3,2.4,Learner Tien[USA],3,33.0%,39.3%,18.3%,1.5%,20.1%,59.6%,18.6%,6.3,2.1,38.0,31.7,Learner Tien[USA],3,33.3%,8,24,0.56,2.7,8.0,0.89,2.7,59.1%,13,22,0.51,2.4,7.3,1.00,3.0,Learner Tien[USA],3,0.86,542,47.2%,2,0-2,0.0%,22.2%,9,4-5,44.4%,86,42-44,48.8%,2:14,44.7,44.5
71,Daniel Altmaier[GER],5,2-3,40.0%,57.9%,54.9%,25,7.7%,3,0.9%,2.2%,58.5%,64.6%,48.5%,49.6%,67.3%,6.6,2.8,Daniel Altmaier[GER],5,38.1%,37.7%,4.4%,3.3%,31.2%,48.6%,20.8%,6.8,2.6,19.0,29.6,Daniel Altmaier[GER],5,29.7%,11,37,0.70,3.4,7.4,1.00,2.2,51.5%,17,33,0.67,3.0,6.6,1.45,3.2,Daniel Altmaier[GER],5,0.91,685,47.4%,1,0-1,0.0%,9.1%,11,4-7,36.4%,102,44-58,43.1%,1:39,45.1,43.4
72,Hamad Medjedovic[SRB],2,1-1,50.0%,60.4%,59.7%,7,4.9%,3,2.1%,6.1%,66.0%,66.3%,49.0%,52.2%,76.2%,6.9,2.7,Hamad Medjedovic[SRB],2,44.0%,43.2%,5.7%,5.7%,37.7%,51.6%,30.0%,7.1,3.1,21.0,18.0,Hamad Medjedovic[SRB],2,30.0%,6,20,1.00,5.0,10.0,1.50,3.0,66.7%,10,15,0.71,3.8,7.5,1.25,2.5,Hamad Medjedovic[SRB],2,1.11,285,52.3%,0,0-0,-,0.0%,4,2-2,50.0%,41,22-19,53.7%,1:40,50.0,42.1
73,Bu Yunchaokete[CHN],2,1-1,50.0%,68.5%,64.2%,15,13.5%,1,0.9%,2.7%,66.7%,75.7%,54.1%,55.6%,88.2%,6.5,2.1,Bu Yunchaokete[CHN],2,36.1%,41.1%,18.0%,4.1%,22.2%,56.0%,27.8%,6.8,2.4,90.5,90.5,Bu Yunchaokete[CHN],2,33.3%,5,15,0.83,3.8,7.5,1.25,2.5,75.0%,6,8,0.47,2.0,4.0,0.50,1.0,Bu Yunchaokete[CHN],2,1.14,233,51.5%,1,0-1,0.0%,25.0%,4,2-2,50.0%,35,20-15,57.1%,1:20,40.0,41.2
74,Yoshihito Nishioka[JPN],2,1-1,50.0%,63.3%,63.0%,10,5.0%,5,2.5%,8.3%,69.8%,67.6%,53.3%,58.2%,79.3%,6.9,2.5,Yoshihito Nishioka[JPN],2,29.3%,32.0%,17.7%,4.3%,17.8%,47.6%,13.8%,5.7,1.7,28.0,34.0,Yoshihito Nishioka[JPN],2,50.0%,4,8,0.28,1.3,4.0,0.67,2.0,70.0%,14,20,0.69,3.3,10.0,1.00,3.0,Yoshihito Nishioka[JPN],2,0.80,363,47.9%,1,1-0,100.0%,16.7%,6,3-3,50.0%,58,27-31,46.6%,2:12,44.0,43.6
75,Arthur Rinderknech[FRA],2,0-2,0.0%,53.3%,51.1%,21,12.6%,13,7.8%,18.8%,58.7%,70.4%,29.0%,35.7%,63.2%,8.8,4.1,Arthur Rinderknech[FRA],2,32.0%,33.9%,10.2%,2.3%,26.6%,40.8%,10.5%,6.7,2.2,119.5,119.5,Arthur Rinderknech[FRA],2,33.3%,2,6,0.32,1.5,3.0,0.50,1.0,61.1%,11,18,0.95,4.5,9.0,1.75,3.5,Arthur Rinderknech[FRA],2,0.69,295,44.1%,2,0-2,0.0%,50.0%,4,0-4,0.0%,38,14-24,36.8%,1:48,54.0,43.9
76,Alexander Bublik[KAZ],3,1-2,33.3%,63.1%,61.4%,24,13.4%,10,5.6%,14.5%,61.5%,73.6%,46.4%,54.2%,78.6%,6.4,2.4,Alexander Bublik[KAZ],3,31.4%,33.8%,11.8%,2.4%,24.5%,41.8%,17.2%,5.8,1.8,23.0,52.7,Alexander Bublik[KAZ],3,45.5%,5,11,0.38,1.8,3.7,0.83,1.7,50.0%,6,12,0.43,2.0,4.0,1.00,2.0,Alexander Bublik[KAZ],3,0.85,348,47.7%,1,0-1,0.0%,16.7%,6,2-4,33.3%,57,27-30,47.4%,1:13,36.5,37.8
78,Hugo Gaston[FRA],1,0-1,0.0%,58.1%,58.0%,3,3.2%,2,2.2%,4.0%,46.2%,72.1%,46.0%,47.9%,66.7%,7.8,3.3,Hugo Gaston[FRA],1,38.9%,38.6%,1.4%,1.4%,30.2%,51.7%,23.1%,5.5,2.2,57.0,57.0,Hugo Gaston[FRA],1,100.0%,3,3,0.23,1.0,3.0,1.00,3.0,71.4%,10,14,1.17,4.7,14.0,1.33,4.0,Hugo Gaston[FRA],1,0.93,165,49.7%,0,0-0,-,0.0%,3,1-2,33.3%,25,11-14,44.0%,1:51,37.0,40.4
79,Aleksandar Vukic[AUS],1,0-1,0.0%,62.2%,63.1%,5,6.8%,4,5.4%,13.3%,59.5%,70.5%,50.0%,57.7%,80.0%,7.4,2.8,Aleksandar Vukic[AUS],1,17.0%,20.0%,22.6%,1.9%,6.1%,35.0%,0.0%,5.3,0.9,10.0,10.0,Aleksandar Vukic[AUS],1,-,0,0,0.00,0.0,0.0,0.00,0.0,80.0%,8,10,1.00,5.0,10.0,1.00,2.0,Aleksandar Vukic[AUS],1,0.45,127,43.3%,1,0-1,0.0%,50.0%,2,0-2,0.0%,20,8-12,40.0%,1:23,41.5,39.2
80,Aleksandar Kovacevic[USA],2,2-0,100.0%,76.0%,75.7%,17,13.6%,5,4.0%,10.0%,60.0%,89.3%,56.0%,62.2%,100.0%,6.0,1.4,Aleksandar Kovacevic[USA],2,35.5%,36.2%,12.1%,5.7%,25.9%,50.0%,19.0%,6.7,2.4,213.0,213.0,Aleksandar Kovacevic[USA],2,40.0%,4,10,0.48,2.5,5.0,1.00,2.0,100.0%,3,3,0.14,0.8,1.5,0.00,0.0,Aleksandar Kovacevic[USA],2,1.48,266,54.5%,1,1-0,100.0%,25.0%,4,4-0,100.0%,42,25-17,59.5%,1:32,46.0,41.5
81,Christopher Oconnell[AUS],4,1-3,25.0%,56.9%,54.7%,27,8.7%,10,3.2%,8.5%,62.1%,64.2%,44.9%,49.1%,72.7%,7.1,3.0,Christopher Oconnell[AUS],4,27.9%,29.1%,10.0%,2.4%,21.0%,39.4%,9.3%,5.8,1.6,42.5,39.8,Christopher Oconnell[AUS],4,40.0%,4,10,0.23,1.1,2.5,0.44,1.0,64.7%,22,34,0.77,3.8,8.5,1.33,3.0,Christopher Oconnell[AUS],4,0.65,562,44.0%,3,1-2,33.3%,33.3%,9,2-7,22.2%,87,36-51,41.4%,1:45,46.4,44.6
82,Rinky Hijikata[AUS],2,1-1,50.0%,66.0%,67.6%,7,4.5%,7,4.5%,10.8%,58.3%,70.3%,60.0%,67.2%,84.0%,6.2,2.1,Rinky Hijikata[AUS],2,29.2%,33.6%,18.8%,2.8%,24.0%,40.9%,15.4%,5.5,1.6,31.0,31.0,Rinky Hijikata[AUS],2,57.1%,4,7,0.27,1.4,3.5,0.80,2.0,66.7%,8,12,0.48,2.4,6.0,0.80,2.0,Rinky Hijikata[AUS],2,0.86,300,48.3%,2,1-1,50.0%,40.0%,5,2-3,40.0%,51,25-26,49.0%,1:44,41.6,41.6
83,Corentin Moutet[FRA],1,0-1,0.0%,54.3%,56.8%,0,0.0%,2,4.3%,14.3%,69.6%,59.4%,42.9%,50.0%,62.5%,5.8,2.6,Corentin Moutet[FRA],1,28.1%,26.4%,3.5%,3.5%,25.6%,33.3%,0.0%,6.3,1.8,16.0,16.0,Corentin Moutet[FRA],1,0.0%,0,4,0.44,2.0,4.0,0.00,0.0,25.0%,1,4,0.50,2.0,4.0,1.50,3.0,Corentin Moutet[FRA],1,0.61,103,39.8%,0,0-0,-,0.0%,2,0-2,0.0%,17,5-12,29.4%,1:29,44.5,51.8
85,Botic Van De Zandschulp[NED],2,0-2,0.0%,58.7%,61.2%,5,3.5%,9,6.3%,13.4%,53.1%,65.8%,50.7%,58.6%,76.2%,6.8,2.8,Botic Van De Zandschulp[NED],2,27.9%,26.5%,5.4%,3.9%,21.6%,36.4%,5.0%,6.5,1.8,11.5,11.5,Botic Van De Zandschulp[NED],2,20.0%,1,5,0.25,1.3,2.5,0.25,0.5,37.5%,3,8,0.38,2.0,4.0,1.25,2.5,Botic Van De Zandschulp[NED],2,0.68,272,44.1%,1,0-1,0.0%,25.0%,4,0-4,0.0%,41,17-24,41.5%,1:45,52.3,46.1
86,Raphael Collignon[BEL],1,0-1,0.0%,61.1%,58.1%,12,11.1%,3,2.8%,7.5%,63.0%,66.2%,52.5%,56.8%,86.7%,7.2,2.8,Raphael Collignon[BEL],1,30.3%,35.1%,13.5%,0.0%,18.8%,60.0%,7.1%,6.4,1.9,43.0,43.0,Raphael Collignon[BEL],1,20.0%,1,5,0.36,1.7,5.0,0.33,1.0,71.4%,5,7,0.47,2.3,7.0,0.67,2.0,Raphael Collignon[BEL],1,0.78,197,47.2%,1,0-1,0.0%,33.3%,3,1-2,33.3%,29,14-15,48.3%,1:59,39.7,36.2
87,Jan Lennard Struff[GER],2,1-1,50.0%,63.2%,60.0%,21,13.8%,6,3.9%,9.2%,57.2%,73.6%,49.2%,54.2%,76.0%,6.1,2.2,Jan Lennard Struff[GER],2,36.7%,40.0%,15.8%,5.1%,25.4%,59.3%,19.2%,6.8,2.5,127.0,127.0,Jan Lennard Struff[GER],2,35.7%,5,14,0.54,2.8,7.0,1.00,2.5,33.3%,3,9,0.36,1.8,4.5,1.20,3.0,Jan Lennard Struff[GER],2,1.00,329,48.9%,1,0-1,0.0%,20.0%,5,2-3,40.0%,51,24-27,47.1%,1:51,44.4,40.5
88,Adam Walton[AUS],2,0-2,0.0%,55.9%,54.7%,7,5.5%,3,2.4%,6.8%,65.4%,59.0%,50.0%,53.7%,71.4%,6.0,2.7,Adam Walton[AUS],2,34.5%,36.0%,7.3%,1.8%,34.3%,35.0%,4.8%,5.2,1.8,10.5,10.5,Adam Walton[AUS],2,20.0%,1,5,0.24,1.3,2.5,0.25,0.5,64.7%,11,17,0.81,4.3,8.5,1.50,3.0,Adam Walton[AUS],2,0.78,237,46.0%,0,0-0,-,0.0%,4,0-4,0.0%,42,16-26,38.1%,1:32,46.0,46.6
89,Kamil Majchrzak[POL],1,1-0,100.0%,77.4%,77.6%,3,5.7%,1,1.9%,5.0%,62.3%,78.8%,75.0%,78.9%,90.0%,5.3,1.2,Kamil Majchrzak[POL],1,43.9%,41.2%,3.5%,7.0%,35.7%,51.7%,33.3%,6.3,2.8,98.0,98.0,Kamil Majchrzak[POL],1,37.5%,3,8,0.89,4.0,8.0,1.50,3.0,0.0%,0,1,0.10,0.5,1.0,0.50,1.0,Kamil Majchrzak[POL],1,1.94,110,60.0%,1,1-0,100.0%,50.0%,2,2-0,100.0%,19,12-7,63.2%,1:28,44.0,48.0
