Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
44,Lorenzo Sonego[ITA],4,1-3,25.0%,63.4%,62.3%,30,8.2%,12,3.3%,9.7%,66.1%,73.6%,43.5%,48.2%,83.3%,6.8,2.5,Lorenzo Sonego[ITA],4,31.2%,31.8%,6.7%,2.2%,25.7%,41.7%,14.5%,5.7,1.8,29.0,43.5,Lorenzo Sonego[ITA],4,47.1%,8,17,0.31,1.4,4.3,0.67,2.0,70.0%,21,30,0.56,2.5,7.5,0.75,2.3,Lorenzo Sonego[ITA],4,0.85,680,48.5%,2,0-2,0.0%,16.7%,12,4-8,33.3%,109,53-56,48.6%,2:13,44.4,47.0
45,Marcos Giron[USA],4,3-1,75.0%,61.7%,61.4%,20,4.2%,10,2.1%,5.2%,59.6%,69.1%,50.8%,53.6%,79.1%,7.1,2.7,Marcos Giron[USA],4,36.3%,37.3%,8.5%,3.4%,28.0%,50.7%,19.7%,6.2,2.3,30.0,25.8,Marcos Giron[USA],4,56.5%,13,23,0.35,1.8,5.8,1.00,3.3,67.4%,29,43,0.64,3.3,10.8,1.08,3.5,Marcos Giron[USA],4,0.95,889,49.9%,4,3-1,75.0%,30.8%,13,8-5,61.5%,133,66-67,49.6%,2:47,51.2,44.9
46,Luciano Darderi[ITA],2,0-2,0.0%,60.6%,58.4%,11,8.7%,3,2.4%,6.1%,61.4%,65.4%,53.1%,56.5%,77.8%,7.1,2.8,Luciano Darderi[ITA],2,23.1%,27.4%,18.3%,1.0%,16.2%,36.1%,0.0%,5.8,1.3,53.0,53.0,Luciano Darderi[ITA],2,0.0%,0,3,0.17,0.8,1.5,0.00,0.0,69.2%,9,13,0.72,3.3,6.5,1.00,2.0,Luciano Darderi[ITA],2,0.59,231,43.7%,0,0-0,-,0.0%,4,0-4,0.0%,36,14-22,38.9%,1:20,39.8,41.3
47,Miomir Kecmanovic[SRB],3,1-2,33.3%,66.8%,65.8%,16,5.8%,4,1.4%,3.4%,57.8%,71.9%,59.8%,61.9%,86.4%,6.3,2.1,Miomir Kecmanovic[SRB],3,36.2%,38.2%,10.3%,3.1%,26.9%,52.9%,20.0%,6.4,2.3,17.0,13.3,Miomir Kecmanovic[SRB],3,32.1%,9,28,0.62,3.1,9.3,1.00,3.0,68.4%,13,19,0.43,2.1,6.3,0.67,2.0,Miomir Kecmanovic[SRB],3,1.09,567,51.1%,1,0-1,0.0%,11.1%,9,5-4,55.6%,89,47-42,52.8%,2:09,43.0,41.0
48,David Goffin[BEL],2,1-1,50.0%,59.3%,59.6%,5,3.4%,4,2.8%,5.9%,53.1%,64.9%,52.9%,56.3%,73.9%,6.3,2.6,David Goffin[BEL],2,34.3%,33.9%,7.0%,4.2%,28.3%,45.1%,16.7%,6.0,2.0,6.5,6.5,David Goffin[BEL],2,40.0%,4,10,0.42,2.0,5.0,0.80,2.0,62.5%,10,16,0.70,3.2,8.0,1.20,3.0,David Goffin[BEL],2,0.84,288,46.9%,0,0-0,-,0.0%,5,2-3,40.0%,47,21-26,44.7%,1:46,42.4,44.2
49,Pedro Martinez[ESP],2,1-1,50.0%,55.8%,57.9%,0,0.0%,5,3.6%,13.2%,72.5%,62.0%,39.5%,45.5%,66.7%,5.8,2.5,Pedro Martinez[ESP],2,33.8%,34.5%,9.4%,3.8%,23.4%,54.7%,12.0%,6.4,2.2,21.5,21.5,Pedro Martinez[ESP],2,17.6%,3,17,0.68,2.8,8.5,0.50,1.5,50.0%,8,16,0.67,2.7,8.0,1.33,4.0,Pedro Martinez[ESP],2,0.76,298,44.0%,0,0-0,-,0.0%,6,2-4,33.3%,49,19-30,38.8%,2:04,41.2,49.7
50,Zizou Bergs[BEL],2,1-1,50.0%,60.4%,61.5%,8,5.0%,8,5.0%,12.7%,60.4%,72.9%,41.3%,47.3%,78.3%,6.9,2.7,Zizou Bergs[BEL],2,31.1%,33.1%,8.6%,1.3%,24.7%,42.6%,8.7%,6.6,2.0,18.0,18.0,Zizou Bergs[BEL],2,28.6%,2,7,0.30,1.8,3.5,0.50,1.0,64.3%,9,14,0.61,3.5,7.0,1.25,2.5,Zizou Bergs[BEL],2,0.79,310,46.1%,1,0-1,0.0%,25.0%,4,2-2,50.0%,46,20-26,43.5%,1:55,57.3,44.3
51,Tomas Martin Etcheverry[ARG],3,1-2,33.3%,60.9%,58.9%,22,7.3%,5,1.7%,4.6%,64.2%,66.5%,50.9%,53.4%,74.0%,6.0,2.4,Tomas Martin Etcheverry[ARG],3,38.4%,39.0%,3.6%,1.3%,34.0%,45.3%,26.5%,6.2,2.4,46.0,44.0,Tomas Martin Etcheverry[ARG],3,48.1%,13,27,0.55,2.7,9.0,1.30,4.3,61.8%,21,34,0.68,3.4,11.3,1.30,4.3,Tomas Martin Etcheverry[ARG],3,0.98,607,49.6%,1,0-1,0.0%,10.0%,10,4-6,40.0%,99,50-49,50.5%,2:44,49.3,48.7
52,Quentin Halys[FRA],3,0-3,0.0%,65.9%,62.7%,43,15.4%,11,3.9%,10.4%,62.0%,76.3%,49.1%,54.7%,83.0%,5.9,2.0,Quentin Halys[FRA],3,29.5%,29.1%,8.0%,3.8%,23.5%,39.4%,6.5%,6.3,1.8,16.0,13.3,Quentin Halys[FRA],3,25.0%,3,12,0.26,1.3,4.0,0.33,1.0,55.6%,10,18,0.38,2.0,6.0,0.89,2.7,Quentin Halys[FRA],3,0.87,567,47.4%,2,0-2,0.0%,22.2%,9,2-7,22.2%,93,42-51,45.2%,2:09,42.9,40.8
53,Nicolas Jarry[CHI],2,0-2,0.0%,57.3%,56.9%,9,6.9%,6,4.6%,12.8%,64.1%,64.3%,44.7%,51.2%,66.7%,7.3,3.1,Nicolas Jarry[CHI],2,35.3%,32.5%,3.6%,5.8%,27.1%,43.5%,10.0%,7.0,2.5,17.0,17.0,Nicolas Jarry[CHI],2,14.3%,2,14,0.70,3.5,7.0,0.50,1.0,64.7%,11,17,0.94,4.3,8.5,1.50,3.0,Nicolas Jarry[CHI],2,0.82,270,45.9%,0,0-0,-,0.0%,4,0-4,0.0%,38,14-24,36.8%,1:42,50.8,45.1
54,Gabriel Diallo[CAN],4,1-3,25.0%,63.3%,61.9%,33,9.9%,13,3.9%,11.3%,65.4%,72.4%,46.1%,52.0%,78.8%,6.4,2.3,Gabriel Diallo[CAN],4,29.3%,29.4%,6.1%,2.4%,20.1%,44.2%,9.8%,5.8,1.7,20.0,37.0,Gabriel Diallo[CAN],4,29.4%,5,17,0.33,1.5,4.3,0.45,1.3,52.2%,12,23,0.44,2.1,5.8,1.00,2.8,Gabriel Diallo[CAN],4,0.80,629,47.2%,1,0-1,0.0%,9.1%,11,4-7,36.4%,103,46-57,44.7%,1:55,41.9,44.0
56,Roberto Bautista Agut[ESP],2,1-1,50.0%,59.6%,59.8%,4,3.7%,3,2.8%,8.1%,66.1%,68.1%,43.2%,47.1%,70.6%,6.4,2.6,Roberto Bautista Agut[ESP],2,38.9%,43.4%,11.6%,1.1%,34.4%,47.1%,23.5%,5.6,2.2,16.5,16.5,Roberto Bautista Agut[ESP],2,50.0%,4,8,0.47,2.0,4.0,1.00,2.0,61.5%,8,13,0.76,3.3,6.5,1.25,2.5,Roberto Bautista Agut[ESP],2,0.96,204,50.0%,0,0-0,-,0.0%,4,2-2,50.0%,34,16-18,47.1%,1:18,39.0,45.9
57,Jacob Fearnley[GBR],3,2-1,66.7%,62.5%,63.0%,22,8.9%,15,6.0%,16.1%,62.5%,71.0%,48.4%,57.7%,77.5%,6.2,2.3,Jacob Fearnley[GBR],3,36.9%,36.5%,7.5%,5.0%,28.5%,51.1%,25.0%,6.0,2.2,20.0,33.3,Jacob Fearnley[GBR],3,45.5%,10,22,0.55,2.4,7.3,1.11,3.3,50.0%,9,18,0.45,2.0,6.0,1.00,3.0,Jacob Fearnley[GBR],3,0.98,489,49.9%,0,0-0,-,0.0%,9,5-4,55.6%,80,41-39,51.2%,1:58,39.4,43.6
58,Benjamin Bonzi[FRA],2,2-0,100.0%,70.7%,70.1%,8,4.9%,2,1.2%,3.7%,67.1%,73.6%,64.8%,67.3%,90.0%,5.5,1.6,Benjamin Bonzi[FRA],2,34.0%,35.4%,7.4%,1.9%,28.4%,43.3%,27.6%,5.6,1.9,66.0,66.0,Benjamin Bonzi[FRA],2,53.3%,8,15,0.52,2.5,7.5,1.33,4.0,72.7%,8,11,0.37,1.8,5.5,0.50,1.5,Benjamin Bonzi[FRA],2,1.16,326,52.5%,0,0-0,-,0.0%,6,5-1,83.3%,59,35-24,59.3%,1:49,36.2,39.9
59,Roberto Carballes Baena[ESP],2,1-1,50.0%,69.9%,67.8%,15,9.2%,2,1.2%,3.1%,60.7%,77.8%,57.8%,59.7%,89.7%,5.6,1.7,Roberto Carballes Baena[ESP],2,39.2%,41.4%,9.4%,2.8%,31.6%,52.6%,20.0%,7.1,2.8,60.5,60.5,Roberto Carballes Baena[ESP],2,27.3%,6,22,0.73,3.7,11.0,1.00,3.0,40.0%,2,5,0.17,0.8,2.5,0.50,1.5,Roberto Carballes Baena[ESP],2,1.30,375,52.5%,0,0-0,-,0.0%,6,4-2,66.7%,59,32-27,54.2%,2:37,52.2,50.1
60,Camilo Ugo Carabelli[ARG],2,1-1,50.0%,64.6%,65.1%,3,1.7%,3,1.7%,5.0%,65.7%,70.4%,53.3%,56.1%,88.9%,6.5,2.3,Camilo Ugo Carabelli[ARG],2,31.4%,33.1%,7.5%,1.3%,28.7%,38.6%,11.5%,6.1,1.9,36.0,36.0,Camilo Ugo Carabelli[ARG],2,50.0%,3,6,0.23,1.2,3.0,0.60,1.5,66.7%,6,9,0.33,1.8,4.5,0.60,1.5,Camilo Ugo Carabelli[ARG],2,0.89,334,48.8%,1,0-1,0.0%,20.0%,5,2-3,40.0%,53,27-26,50.9%,2:02,48.8,43.8
61,Fabian Marozsan[HUN],3,1-2,33.3%,61.1%,61.1%,19,6.6%,12,4.2%,10.4%,60.1%,67.6%,51.3%,57.3%,78.0%,7.0,2.7,Fabian Marozsan[HUN],3,33.6%,33.8%,13.2%,6.4%,21.4%,49.1%,17.1%,6.1,2.0,30.0,30.0,Fabian Marozsan[HUN],3,29.2%,7,24,0.59,2.7,8.0,0.78,2.3,76.9%,30,39,0.95,4.3,13.0,1.00,3.0,Fabian Marozsan[HUN],3,0.86,538,48.3%,1,0-1,0.0%,11.1%,9,4-5,44.4%,82,39-43,47.6%,1:54,37.9,38.0
62,Kei Nishikori[JPN],3,0-3,0.0%,49.8%,51.2%,1,0.5%,7,3.2%,9.1%,64.5%,53.6%,42.9%,47.1%,47.1%,6.4,3.2,Kei Nishikori[JPN],3,33.9%,35.2%,8.5%,2.7%,23.0%,51.8%,16.7%,6.2,2.1,19.0,20.0,Kei Nishikori[JPN],3,50.0%,6,12,0.33,1.5,4.0,0.75,2.0,37.9%,11,29,0.85,3.6,9.7,2.25,6.0,Kei Nishikori[JPN],3,0.68,441,41.7%,1,1-0,100.0%,12.5%,8,1-7,12.5%,70,22-48,31.4%,1:44,39.1,42.6
63,Francisco Comesana[ARG],1,1-0,100.0%,60.5%,55.9%,11,13.6%,2,2.5%,5.7%,56.8%,69.6%,48.6%,51.5%,72.7%,7.4,2.9,Francisco Comesana[ARG],1,42.3%,40.0%,2.8%,5.6%,32.7%,63.6%,36.4%,6.5,2.7,14.0,14.0,Francisco Comesana[ARG],1,57.1%,4,7,0.64,3.5,7.0,2.00,4.0,57.1%,4,7,0.64,3.5,7.0,1.50,3.0,Francisco Comesana[ARG],1,1.07,152,52.0%,1,1-0,100.0%,50.0%,2,2-0,100.0%,22,12-10,54.5%,1:45,52.5,41.4
64,Laslo Djere[SRB],0,0-0,-,-,-,0,-,0,-,-,-,-,-,-,-,-,-,Laslo Djere[SRB],0,-,-,-,-,-,-,-,-,-,10.0,10.0,Laslo Djere[SRB],0,-,0,0,-,-,-,-,-,-,0,0,-,-,-,-,-,Laslo Djere[SRB],0,-,0,-,0,0-0,-,-,0,0-0,-,0,0-0,-,NaN:NaN,-,-
65,Joao Fonseca[BRA],4,1-3,25.0%,64.8%,64.6%,18,5.6%,9,2.8%,7.6%,62.9%,73.3%,50.4%,54.5%,78.8%,6.2,2.2,Joao Fonseca[BRA],4,33.8%,34.7%,9.0%,3.4%,23.7%,52.0%,11.3%,6.7,2.3,17.0,25.3,Joao Fonseca[BRA],4,20.7%,6,29,0.55,2.6,7.3,0.55,1.5,47.6%,10,21,0.40,1.9,5.3,1.00,2.8,Joao Fonseca[BRA],4,0.96,676,48.5%,3,1-2,33.3%,27.3%,11,4-7,36.4%,105,47-58,44.8%,2:02,44.4,43.3
66,Jaume Munar[ESP],1,1-0,100.0%,73.6%,73.6%,0,0.0%,0,0.0%,0.0%,58.5%,77.4%,68.2%,68.2%,100.0%,5.9,1.6,Jaume Munar[ESP],1,45.3%,41.7%,1.9%,7.5%,38.7%,54.5%,37.5%,6.6,3.0,8.0,8.0,Jaume Munar[ESP],1,27.3%,3,11,1.38,5.5,11.0,1.50,3.0,100.0%,2,2,0.22,1.0,2.0,0.00,0.0,Jaume Munar[ESP],1,1.71,106,59.4%,0,0-0,-,0.0%,2,2-0,100.0%,17,12-5,70.6%,1:18,39.0,44.2
69,Damir Dzumhur[BIH],2,1-1,50.0%,57.1%,59.3%,3,1.9%,8,5.0%,13.6%,63.4%,59.8%,52.5%,60.8%,65.2%,7.0,3.0,Damir Dzumhur[BIH],2,42.7%,41.9%,2.9%,3.5%,40.7%,46.0%,43.5%,7.4,3.2,25.0,25.0,Damir Dzumhur[BIH],2,58.8%,10,17,0.74,3.4,8.5,2.00,5.0,63.6%,14,22,0.96,4.4,11.0,1.60,4.0,Damir Dzumhur[BIH],2,1.00,332,49.7%,2,0-2,0.0%,40.0%,5,2-3,40.0%,46,25-21,54.3%,1:54,45.4,41.0
70,Learner Tien[USA],1,1-0,100.0%,55.7%,55.3%,7,3.5%,4,2.0%,6.8%,70.6%,60.6%,44.1%,47.3%,61.5%,7.7,3.4,Learner Tien[USA],1,41.4%,43.6%,11.8%,5.3%,29.5%,56.8%,34.6%,6.5,2.7,5.0,5.0,Learner Tien[USA],1,60.0%,9,15,0.58,3.0,15.0,1.80,9.0,58.3%,14,24,0.92,4.8,24.0,2.00,10.0,Learner Tien[USA],1,0.94,370,49.2%,3,2-1,66.7%,60.0%,5,3-2,60.0%,52,25-27,48.1%,4:48,57.6,46.7
71,Daniel Altmaier[GER],2,1-1,50.0%,59.6%,57.8%,10,5.6%,2,1.1%,2.7%,59.0%,69.5%,45.2%,46.5%,70.4%,6.6,2.7,Daniel Altmaier[GER],2,36.1%,35.2%,9.5%,6.5%,25.2%,54.8%,25.9%,6.3,2.3,30.0,30.0,Daniel Altmaier[GER],2,50.0%,7,14,0.52,2.8,7.0,1.40,3.5,57.9%,11,19,0.70,3.8,9.5,1.60,4.0,Daniel Altmaier[GER],2,0.89,347,48.1%,2,1-1,50.0%,40.0%,5,2-3,40.0%,54,26-28,48.1%,2:09,51.6,44.6
73,Bu Yunchaokete[CHN],3,0-3,0.0%,57.9%,57.3%,10,4.4%,5,2.2%,4.9%,54.8%,69.6%,43.7%,45.9%,69.7%,6.9,2.9,Bu Yunchaokete[CHN],3,30.0%,30.7%,4.7%,1.1%,21.3%,45.6%,8.8%,5.6,1.7,11.0,11.0,Bu Yunchaokete[CHN],3,75.0%,3,4,0.12,0.6,1.3,0.43,1.0,60.0%,15,25,0.76,3.6,8.3,1.43,3.3,Bu Yunchaokete[CHN],3,0.71,418,45.2%,0,0-0,-,0.0%,7,1-6,14.3%,67,26-41,38.8%,1:53,48.6,48.8
74,Yoshihito Nishioka[JPN],1,0-1,0.0%,49.2%,50.9%,1,1.6%,3,4.9%,10.7%,54.1%,57.6%,39.3%,44.0%,45.5%,5.5,2.8,Yoshihito Nishioka[JPN],1,18.3%,18.6%,23.3%,5.0%,11.1%,29.2%,0.0%,5.0,0.9,3.0,3.0,Yoshihito Nishioka[JPN],1,-,0,0,0.00,0.0,0.0,0.00,0.0,40.0%,4,10,0.91,3.3,10.0,2.00,6.0,Yoshihito Nishioka[JPN],1,0.36,121,33.9%,0,0-0,-,0.0%,3,0-3,0.0%,23,5-18,21.7%,1:21,27.0,40.2
75,Arthur Rinderknech[FRA],1,0-1,0.0%,64.6%,63.0%,2,4.2%,0,0.0%,0.0%,66.7%,71.9%,50.0%,50.0%,66.7%,5.3,1.9,Arthur Rinderknech[FRA],1,27.8%,26.0%,3.7%,3.7%,24.3%,35.3%,10.0%,5.4,1.5,15.0,15.0,Arthur Rinderknech[FRA],1,50.0%,1,2,0.20,1.0,2.0,0.50,1.0,0.0%,0,3,0.33,1.5,3.0,1.50,3.0,Arthur Rinderknech[FRA],1,0.78,102,45.1%,0,0-0,-,0.0%,2,0-2,0.0%,19,7-12,36.8%,1:13,36.5,42.9
76,Alexander Bublik[KAZ],2,1-1,50.0%,66.7%,66.9%,29,15.3%,15,7.9%,18.5%,57.1%,79.6%,49.4%,60.6%,89.3%,6.8,2.3,Alexander Bublik[KAZ],2,31.5%,33.3%,13.0%,3.8%,24.1%,43.1%,10.7%,6.6,2.1,19.5,19.5,Alexander Bublik[KAZ],2,27.3%,3,11,0.39,2.2,5.5,0.60,1.5,83.3%,15,18,0.64,3.6,9.0,0.60,1.5,Alexander Bublik[KAZ],2,0.95,373,49.3%,1,1-0,100.0%,20.0%,5,3-2,60.0%,56,28-28,50.0%,2:00,48.0,38.6
77,Roman Safiullin[RUS],2,1-1,50.0%,62.7%,64.7%,9,4.7%,11,5.7%,14.5%,60.6%,72.6%,47.4%,55.4%,78.1%,6.0,2.3,Roman Safiullin[RUS],2,38.2%,40.3%,11.4%,4.1%,27.3%,56.8%,24.2%,6.7,2.5,21.0,21.0,Roman Safiullin[RUS],2,40.0%,8,20,0.61,3.3,10.0,1.33,4.0,50.0%,7,14,0.44,2.3,7.0,1.17,3.5,Roman Safiullin[RUS],2,1.02,413,49.6%,1,0-1,0.0%,16.7%,6,3-3,50.0%,65,33-32,50.8%,2:38,52.7,45.9
78,Hugo Gaston[FRA],3,0-3,0.0%,59.3%,59.7%,7,3.3%,6,2.9%,6.4%,55.0%,72.2%,43.6%,46.6%,73.3%,7.0,2.8,Hugo Gaston[FRA],3,29.3%,32.5%,15.2%,2.6%,16.9%,49.3%,6.3%,6.0,1.8,29.0,27.0,Hugo Gaston[FRA],3,22.2%,2,9,0.28,1.3,3.0,0.29,0.7,61.9%,13,21,0.70,3.0,7.0,1.14,2.7,Hugo Gaston[FRA],3,0.72,400,45.0%,0,0-0,-,0.0%,7,1-6,14.3%,62,24-38,38.7%,1:28,37.6,39.5
79,Aleksandar Vukic[AUS],1,1-0,100.0%,66.0%,64.1%,17,11.3%,5,3.3%,8.9%,62.7%,70.2%,58.9%,64.7%,83.3%,6.3,2.1,Aleksandar Vukic[AUS],1,31.3%,34.9%,16.0%,3.1%,24.7%,42.0%,16.7%,5.5,1.7,22.0,22.0,Aleksandar Vukic[AUS],1,66.7%,4,6,0.25,1.2,6.0,0.80,4.0,71.4%,10,14,0.58,2.8,14.0,0.80,4.0,Aleksandar Vukic[AUS],1,0.92,281,49.8%,0,0-0,-,0.0%,5,3-2,60.0%,48,24-24,50.0%,3:17,39.4,42.1
81,Christopher Oconnell[AUS],2,0-2,0.0%,56.8%,57.0%,6,5.4%,5,4.5%,10.4%,56.8%,69.8%,39.6%,44.2%,66.7%,6.2,2.7,Christopher Oconnell[AUS],2,30.8%,33.7%,10.3%,0.9%,22.5%,43.5%,5.3%,6.2,1.9,16.5,16.5,Christopher Oconnell[AUS],2,20.0%,1,5,0.26,1.3,2.5,0.25,0.5,45.5%,5,11,0.61,2.8,5.5,1.50,3.0,Christopher Oconnell[AUS],2,0.71,228,43.4%,1,0-1,0.0%,25.0%,4,0-4,0.0%,37,13-24,35.1%,1:25,42.3,44.5
82,Rinky Hijikata[AUS],2,0-2,0.0%,56.3%,54.6%,6,4.8%,1,0.8%,2.3%,65.9%,63.9%,41.9%,42.9%,66.7%,7.0,3.1,Rinky Hijikata[AUS],2,25.8%,31.3%,19.2%,0.8%,19.5%,39.5%,0.0%,6.3,1.6,19.0,19.0,Rinky Hijikata[AUS],2,0.0%,0,5,0.26,1.3,2.5,0.00,0.0,57.1%,8,14,0.78,3.5,7.0,1.50,3.0,Rinky Hijikata[AUS],2,0.59,246,41.5%,1,0-1,0.0%,25.0%,4,0-4,0.0%,37,12-25,32.4%,1:26,42.8,41.7
83,Corentin Moutet[FRA],4,1-3,25.0%,57.4%,56.6%,20,5.0%,10,2.5%,7.4%,66.3%,60.2%,51.9%,56.0%,69.5%,6.8,2.9,Corentin Moutet[FRA],4,37.2%,37.0%,3.7%,2.4%,31.2%,48.1%,21.3%,6.3,2.3,38.5,59.0,Corentin Moutet[FRA],4,40.6%,13,32,0.52,2.7,8.0,1.08,3.3,56.1%,23,41,0.69,3.4,10.3,1.50,4.5,Corentin Moutet[FRA],4,0.87,783,47.5%,1,1-0,100.0%,8.3%,12,5-7,41.7%,120,54-66,45.0%,2:39,52.8,48.6
85,Botic Van De Zandschulp[NED],1,1-0,100.0%,63.4%,64.9%,4,4.9%,4,4.9%,16.7%,70.7%,60.3%,70.8%,85.0%,83.3%,6.8,2.5,Botic Van De Zandschulp[NED],1,47.9%,45.7%,0.0%,4.1%,36.7%,70.8%,41.7%,6.1,2.9,7.0,7.0,Botic Van De Zandschulp[NED],1,62.5%,5,8,0.67,2.7,8.0,1.67,5.0,50.0%,2,4,0.33,1.3,4.0,0.67,2.0,Botic Van De Zandschulp[NED],1,1.31,155,56.1%,0,0-0,-,0.0%,3,2-1,66.7%,24,15-9,62.5%,2:01,40.3,46.8
87,Jan Lennard Struff[GER],2,0-2,0.0%,56.2%,54.5%,10,7.3%,4,2.9%,7.4%,60.6%,66.3%,40.7%,44.0%,61.9%,6.5,2.9,Jan Lennard Struff[GER],2,33.6%,35.0%,8.0%,2.2%,21.8%,54.0%,13.6%,6.2,2.1,136.5,136.5,Jan Lennard Struff[GER],2,42.9%,3,7,0.32,1.4,3.5,0.60,1.5,55.6%,10,18,0.86,3.6,9.0,1.60,4.0,Jan Lennard Struff[GER],2,0.77,274,44.9%,0,0-0,-,0.0%,5,1-4,20.0%,43,16-27,37.2%,1:28,35.2,38.5
88,Adam Walton[AUS],2,1-1,50.0%,61.1%,55.8%,16,14.2%,2,1.8%,4.7%,61.9%,70.0%,46.5%,48.8%,72.2%,6.3,2.4,Adam Walton[AUS],2,40.0%,41.5%,6.7%,2.2%,32.5%,51.9%,21.1%,7.1,2.8,44.5,44.5,Adam Walton[AUS],2,22.2%,4,18,0.95,4.5,9.0,1.00,2.0,44.4%,4,9,0.50,2.3,4.5,1.25,2.5,Adam Walton[AUS],2,1.03,248,49.6%,0,0-0,-,0.0%,4,2-2,50.0%,37,17-20,45.9%,1:24,42.0,40.6
89,Kamil Majchrzak[POL],1,0-1,0.0%,64.3%,64.4%,7,7.1%,4,4.1%,10.5%,61.2%,75.0%,47.4%,52.9%,81.3%,6.1,2.2,Kamil Majchrzak[POL],1,29.8%,29.1%,10.6%,5.3%,25.8%,39.3%,12.5%,5.9,1.8,78.0,78.0,Kamil Majchrzak[POL],1,66.7%,2,3,0.19,1.0,3.0,0.67,2.0,70.0%,7,10,0.63,3.3,10.0,1.00,3.0,Kamil Majchrzak[POL],1,0.83,192,47.4%,0,0-0,-,0.0%,3,1-2,33.3%,32,15-17,46.9%,2:10,43.3,40.6
90,James Duckworth[AUS],1,0-1,0.0%,56.8%,55.9%,6,5.4%,3,2.7%,6.8%,60.4%,61.2%,50.0%,53.7%,73.3%,7.4,3.2,James Duckworth[AUS],1,20.8%,22.7%,13.0%,1.3%,17.6%,26.9%,0.0%,5.1,1.1,57.0,57.0,James Duckworth[AUS],1,-,0,0,0.00,0.0,0.0,0.00,0.0,73.3%,11,15,1.00,5.0,15.0,1.33,4.0,James Duckworth[AUS],1,0.48,188,42.0%,0,0-0,-,0.0%,3,0-3,0.0%,30,11-19,36.7%,2:51,57.0,54.6
91,Cameron Norrie[GBR],2,2-0,100.0%,63.4%,63.0%,7,3.8%,3,1.6%,4.3%,61.7%,70.8%,51.4%,53.7%,85.2%,6.8,2.5,Cameron Norrie[GBR],2,36.5%,37.1%,8.2%,3.8%,31.4%,42.5%,25.0%,5.7,2.1,25.5,25.5,Cameron Norrie[GBR],2,53.8%,7,13,0.46,2.2,6.5,1.17,3.5,75.0%,12,16,0.59,2.7,8.0,0.67,2.0,Cameron Norrie[GBR],2,1.00,342,50.9%,0,0-0,-,0.0%,6,4-2,66.7%,55,30-25,54.5%,1:59,39.7,41.8
94,Reilly Opelka[USA],3,1-2,33.3%,70.7%,68.1%,78,22.0%,23,6.5%,20.0%,67.6%,82.1%,47.0%,58.7%,96.4%,6.5,1.9,Reilly Opelka[USA],3,25.2%,23.8%,7.1%,4.0%,16.8%,39.8%,3.6%,5.9,1.5,25.0,20.7,Reilly Opelka[USA],3,18.2%,2,11,0.20,1.1,3.7,0.20,0.7,81.8%,9,11,0.20,1.1,3.7,0.20,0.7,Reilly Opelka[USA],3,0.86,681,48.9%,6,2-4,33.3%,60.0%,10,4-6,40.0%,110,55-55,50.0%,2:25,43.4,38.2
96,Mackenzie Mcdonald[USA],1,0-1,0.0%,54.5%,54.7%,2,1.7%,2,1.7%,5.1%,67.8%,57.3%,48.7%,51.4%,66.7%,8.1,3.7,Mackenzie Mcdonald[USA],1,36.3%,35.6%,5.0%,3.8%,36.7%,35.5%,21.4%,5.7,2.1,26.0,26.0,Mackenzie Mcdonald[USA],1,75.0%,3,4,0.29,1.3,4.0,1.00,3.0,58.3%,7,12,0.80,4.0,12.0,1.67,5.0,Mackenzie Mcdonald[USA],1,0.80,201,47.3%,1,0-1,0.0%,33.3%,3,1-2,33.3%,29,13-16,44.8%,2:18,46.0,41.2
98,Pablo Carreno Busta[ESP],1,0-1,0.0%,71.6%,71.4%,3,2.8%,1,0.9%,2.9%,67.9%,79.7%,54.3%,55.9%,80.0%,5.5,1.6,Pablo Carreno Busta[ESP],1,20.7%,21.1%,15.3%,3.6%,14.7%,30.2%,0.0%,5.6,1.2,20.0,20.0,Pablo Carreno Busta[ESP],1,0.0%,0,6,0.30,1.5,6.0,0.00,0.0,20.0%,1,5,0.25,1.3,5.0,1.00,4.0,Pablo Carreno Busta[ESP],1,0.73,220,45.9%,1,1-0,100.0%,25.0%,4,1-3,25.0%,40,16-24,40.0%,2:36,39.0,42.5
99,Mariano Navone[ARG],3,0-3,0.0%,58.9%,60.0%,0,0.0%,4,1.9%,6.8%,71.8%,64.0%,45.8%,49.1%,67.6%,6.1,2.5,Mariano Navone[ARG],3,35.1%,34.5%,6.8%,4.5%,25.7%,52.6%,14.7%,6.5,2.3,13.0,19.7,Mariano Navone[ARG],3,27.8%,5,18,0.53,2.6,6.0,0.71,1.7,50.0%,11,22,0.65,3.1,7.3,1.57,3.7,Mariano Navone[ARG],3,0.85,431,46.6%,1,0-1,0.0%,14.3%,7,1-6,14.3%,68,28-40,41.2%,1:47,46.0,44.8
