Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
21,Jakub Mensik[CZE],11,7-4,63.6%,62.5%,60.9%,101,10.9%,40,4.3%,10.0%,56.8%,73.5%,48.1%,53.5%,79.3%,6.8,2.6,Jakub Mensik[CZE],11,37.3%,38.2%,7.3%,3.2%,29.0%,51.5%,24.8%,6.2,2.3,35.0,48.0,Jakub Mensik[CZE],11,41.8%,33,79,0.59,2.7,7.2,1.14,3.0,64.1%,50,78,0.58,2.7,7.1,0.97,2.5,Jakub Mensik[CZE],11,1.00,1748,50.6%,5,2-3,40.0%,17.2%,29,16-13,55.2%,268,140-128,52.2%,1:53,42.9,42.7
22,Ugo Humbert[FRA],21,13-8,61.9%,65.2%,64.4%,118,7.5%,45,2.8%,7.6%,62.8%,73.0%,52.0%,56.3%,85.4%,6.4,2.2,Ugo Humbert[FRA],21,37.3%,37.6%,7.0%,3.7%,28.6%,51.1%,24.5%,6.1,2.3,43.0,48.2,Ugo Humbert[FRA],21,45.4%,59,130,0.54,2.5,6.2,1.13,2.8,65.7%,69,105,0.43,2.0,5.0,0.69,1.7,Ugo Humbert[FRA],21,1.07,3059,51.7%,6,1-5,16.7%,11.5%,52,31-21,59.6%,487,269-218,55.2%,1:52,45.1,46.0
23,Sebastian Korda[USA],15,8-7,53.3%,63.8%,61.4%,99,9.2%,21,1.9%,4.8%,59.5%,72.2%,51.4%,54.0%,79.4%,6.3,2.3,Sebastian Korda[USA],15,34.9%,34.4%,6.5%,4.1%,26.0%,49.1%,18.9%,6.6,2.3,21.0,96.9,Sebastian Korda[USA],15,36.4%,32,88,0.52,2.5,5.9,0.91,2.1,62.8%,59,94,0.55,2.7,6.3,1.00,2.3,Sebastian Korda[USA],15,0.96,2184,49.1%,8,4-4,50.0%,22.9%,35,18-17,51.4%,339,167-172,49.3%,1:40,42.8,41.2
24,Karen Khachanov[RUS],24,15-9,62.5%,65.6%,63.9%,138,8.3%,33,2.0%,5.4%,63.6%,73.3%,52.1%,55.1%,81.6%,6.1,2.1,Karen Khachanov[RUS],24,37.4%,38.6%,9.1%,3.8%,28.1%,52.8%,21.9%,6.5,2.4,29.0,36.6,Karen Khachanov[RUS],24,43.5%,60,138,0.50,2.5,5.8,1.09,2.5,56.9%,66,116,0.43,2.1,4.8,0.91,2.1,Karen Khachanov[RUS],24,1.09,3447,51.1%,8,5-3,62.5%,14.5%,55,32-23,58.2%,546,282-264,51.6%,1:49,47.6,45.6
25,Alexei Popyrin[AUS],20,13-7,65.0%,65.0%,63.8%,140,9.6%,52,3.6%,9.4%,61.9%,74.6%,49.5%,54.7%,82.3%,6.6,2.3,Alexei Popyrin[AUS],20,35.9%,35.8%,8.1%,4.6%,28.6%,47.4%,19.5%,6.4,2.3,24.0,34.4,Alexei Popyrin[AUS],20,33.9%,43,127,0.58,2.9,6.4,0.98,2.2,67.2%,80,119,0.54,2.7,6.0,0.89,2.0,Alexei Popyrin[AUS],20,1.03,2861,50.7%,8,6-2,75.0%,18.2%,44,26-18,59.1%,440,224-216,50.9%,1:42,46.2,42.7
26,Alejandro Davidovich Fokina[ESP],13,5-8,38.5%,61.4%,62.0%,41,4.4%,34,3.7%,11.3%,67.4%,67.1%,49.5%,55.8%,74.1%,6.5,2.5,Alejandro Davidovich Fokina[ESP],13,37.3%,38.3%,8.5%,3.7%,30.3%,47.5%,23.6%,6.7,2.5,43.0,55.6,Alejandro Davidovich Fokina[ESP],13,42.3%,33,78,0.56,2.7,6.0,1.14,2.5,60.6%,57,94,0.66,3.2,7.2,1.28,2.8,Alejandro Davidovich Fokina[ESP],13,0.96,1855,49.3%,6,1-5,16.7%,20.7%,29,12-17,41.4%,283,139-144,49.1%,1:45,47.2,44.3
27,Felix Auger Aliassime[CAN],19,11-8,57.9%,65.6%,66.9%,113,9.9%,78,6.8%,17.5%,61.0%,75.6%,50.0%,60.6%,83.5%,6.1,2.1,Felix Auger Aliassime[CAN],19,36.7%,35.8%,4.2%,3.7%,32.9%,43.0%,22.5%,6.0,2.2,32.0,47.7,Felix Auger Aliassime[CAN],19,46.2%,42,91,0.49,2.3,4.8,1.05,2.2,64.4%,56,87,0.46,2.2,4.6,0.78,1.6,Felix Auger Aliassime[CAN],19,1.07,2268,51.3%,2,2-0,100.0%,5.0%,40,23-17,57.5%,375,199-176,53.1%,1:39,46.9,49.7
28,Denis Shapovalov[CAN],12,6-6,50.0%,64.2%,67.2%,72,7.8%,77,8.4%,21.4%,60.9%,75.6%,46.4%,59.0%,81.3%,6.4,2.3,Denis Shapovalov[CAN],12,37.9%,37.9%,5.5%,3.4%,31.6%,49.0%,20.1%,7.0,2.7,42.5,40.2,Denis Shapovalov[CAN],12,32.6%,29,89,0.62,3.2,7.4,1.04,2.4,59.7%,40,67,0.47,2.4,5.6,0.96,2.3,Denis Shapovalov[CAN],12,1.06,1931,50.4%,7,4-3,57.1%,25.0%,28,14-14,50.0%,288,146-142,50.7%,1:57,50.0,43.5
29,Brandon Nakashima[USA],13,5-8,38.5%,66.4%,64.1%,89,9.0%,15,1.5%,4.2%,63.5%,72.0%,56.5%,59.0%,85.5%,6.5,2.2,Brandon Nakashima[USA],13,30.7%,30.5%,9.1%,4.2%,23.8%,42.3%,11.5%,6.2,1.9,32.0,63.5,Brandon Nakashima[USA],13,32.1%,18,56,0.36,1.8,4.3,0.58,1.4,69.0%,49,71,0.47,2.3,5.5,0.71,1.7,Brandon Nakashima[USA],13,0.91,1955,48.7%,7,3-4,42.9%,22.6%,31,13-18,41.9%,308,148-160,48.1%,1:47,45.0,42.8
30,Matteo Berrettini[ITA],6,1-5,16.7%,64.0%,60.5%,50,10.7%,6,1.3%,3.6%,64.2%,70.4%,52.4%,54.3%,76.4%,6.5,2.3,Matteo Berrettini[ITA],6,29.9%,31.8%,8.8%,1.3%,24.7%,38.4%,12.0%,6.1,1.8,43.0,42.2,Matteo Berrettini[ITA],6,36.0%,9,25,0.33,1.7,4.2,0.60,1.5,66.0%,33,50,0.69,3.3,8.3,1.13,2.8,Matteo Berrettini[ITA],6,0.83,924,47.2%,3,2-1,66.7%,20.0%,15,5-10,33.3%,147,64-83,43.5%,1:60,47.9,46.6
