Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
44,Lorenzo Sonego[ITA],7,3-4,42.9%,66.1%,64.6%,78,9.5%,24,2.9%,9.3%,68.7%,71.2%,54.9%,60.5%,82.7%,6.2,2.1,Lorenzo Sonego[ITA],7,33.9%,33.8%,6.1%,3.2%,26.0%,46.6%,12.7%,6.6,2.2,32.0,36.9,Lorenzo Sonego[ITA],7,24.3%,17,70,0.52,2.6,10.0,0.63,2.4,54.9%,28,51,0.38,1.9,7.3,0.85,3.3,Lorenzo Sonego[ITA],7,1.00,1705,49.4%,5,4-1,80.0%,18.5%,27,13-14,48.1%,267,127-140,47.6%,2:11,34.1,32.4
45,Marcos Giron[USA],5,1-4,20.0%,59.4%,58.4%,35,5.8%,14,2.3%,5.6%,58.6%,68.9%,46.0%,48.7%,71.6%,6.4,2.6,Marcos Giron[USA],5,36.4%,36.8%,9.8%,5.0%,26.5%,48.0%,17.9%,6.4,2.3,55.0,150.6,Marcos Giron[USA],5,34.0%,17,50,0.53,2.5,10.0,0.85,3.4,56.5%,35,62,0.65,3.1,12.4,1.35,5.4,Marcos Giron[USA],5,0.90,1209,47.9%,2,0-2,0.0%,10.0%,20,7-13,35.0%,190,85-105,44.7%,2:10,32.6,32.3
46,Luciano Darderi[ITA],5,2-3,40.0%,62.7%,62.8%,51,7.7%,31,4.7%,11.7%,60.2%,70.8%,50.6%,57.3%,78.2%,6.6,2.5,Luciano Darderi[ITA],5,35.3%,35.6%,6.0%,2.8%,30.7%,45.6%,17.3%,6.8,2.4,25.0,65.0,Luciano Darderi[ITA],5,25.4%,17,67,0.68,3.4,13.4,0.85,3.4,62.1%,36,58,0.57,2.9,11.6,1.10,4.4,Luciano Darderi[ITA],5,0.95,1333,49.0%,5,3-2,60.0%,25.0%,20,9-11,45.0%,199,96-103,48.2%,2:10,32.6,29.3
47,Miomir Kecmanovic[SRB],11,7-4,63.6%,63.1%,62.7%,76,6.0%,36,2.8%,7.4%,61.4%,71.0%,50.6%,54.6%,74.9%,6.1,2.3,Miomir Kecmanovic[SRB],11,37.7%,39.1%,9.0%,3.5%,29.3%,52.1%,21.1%,6.6,2.5,25.0,36.9,Miomir Kecmanovic[SRB],11,35.5%,43,121,0.59,2.7,11.0,0.96,3.9,50.0%,52,104,0.50,2.3,9.5,1.16,4.7,Miomir Kecmanovic[SRB],11,1.02,2602,50.1%,5,5-0,100.0%,11.1%,45,23-22,51.1%,411,198-213,48.2%,2:23,35.0,36.3
48,David Goffin[BEL],7,3-4,42.9%,60.5%,61.2%,59,7.0%,47,5.6%,12.9%,57.1%,71.4%,46.0%,52.8%,70.8%,6.5,2.6,David Goffin[BEL],7,39.2%,40.4%,8.2%,3.6%,32.1%,49.4%,26.5%,6.5,2.5,39.0,33.0,David Goffin[BEL],7,38.5%,35,91,0.69,3.4,13.0,1.30,5.0,58.2%,53,91,0.70,3.4,13.0,1.41,5.4,David Goffin[BEL],7,0.99,1700,49.8%,6,2-4,33.3%,22.2%,27,12-15,44.4%,262,127-135,48.5%,1:59,30.9,29.5
49,Pedro Martinez[ESP],5,2-3,40.0%,59.1%,61.8%,20,3.5%,38,6.7%,19.6%,65.9%,67.2%,43.3%,53.8%,68.5%,6.2,2.5,Pedro Martinez[ESP],5,35.8%,37.2%,8.6%,2.9%,28.0%,48.6%,19.6%,6.0,2.2,28.0,70.0,Pedro Martinez[ESP],5,56.3%,18,32,0.35,1.6,6.4,0.90,3.6,50.0%,29,58,0.63,2.9,11.6,1.45,5.8,Pedro Martinez[ESP],5,0.87,1125,47.6%,2,1-1,50.0%,10.0%,20,7-13,35.0%,184,81-103,44.0%,1:41,25.3,27.0
50,Zizou Bergs[BEL],7,3-4,42.9%,63.5%,63.2%,72,7.9%,38,4.2%,10.9%,61.6%,71.9%,50.0%,56.1%,75.2%,6.4,2.3,Zizou Bergs[BEL],7,38.8%,39.0%,6.5%,3.8%,28.7%,53.3%,22.1%,6.9,2.7,31.0,47.3,Zizou Bergs[BEL],7,42.1%,32,76,0.52,2.5,10.9,1.07,4.6,59.3%,51,86,0.61,2.9,12.3,1.17,5.0,Zizou Bergs[BEL],7,1.06,1901,50.6%,6,4-2,66.7%,20.0%,30,14-16,46.7%,286,138-148,48.3%,2:11,30.7,29.0
51,Tomas Martin Etcheverry[ARG],11,7-4,63.6%,65.5%,63.4%,101,8.8%,21,1.8%,5.3%,65.7%,73.4%,50.4%,53.2%,81.6%,6.2,2.2,Tomas Martin Etcheverry[ARG],11,38.8%,39.8%,9.1%,4.3%,28.6%,56.2%,26.9%,6.5,2.5,47.0,43.7,Tomas Martin Etcheverry[ARG],11,37.0%,50,135,0.73,3.3,12.3,1.22,4.5,52.1%,37,71,0.38,1.7,6.5,0.83,3.1,Tomas Martin Etcheverry[ARG],11,1.12,2359,51.8%,2,0-2,0.0%,4.9%,41,24-17,58.5%,371,201-170,54.2%,2:02,32.9,34.3
52,Quentin Halys[FRA],6,3-3,50.0%,68.1%,65.1%,128,16.7%,33,4.3%,11.1%,61.2%,81.3%,47.3%,53.2%,87.4%,6.5,2.1,Quentin Halys[FRA],6,29.7%,30.7%,10.6%,3.4%,24.5%,39.0%,9.3%,5.8,1.7,44.0,69.5,Quentin Halys[FRA],6,37.9%,11,29,0.25,1.2,4.8,0.46,1.8,77.6%,52,67,0.56,2.8,11.2,0.63,2.5,Quentin Halys[FRA],6,0.93,1447,50.1%,5,4-1,80.0%,20.8%,24,12-12,50.0%,237,115-122,48.5%,2:29,37.2,37.0
53,Nicolas Jarry[CHI],4,0-4,0.0%,60.6%,59.7%,31,6.9%,14,3.1%,8.4%,63.0%,69.6%,45.2%,49.3%,70.8%,6.2,2.5,Nicolas Jarry[CHI],4,31.1%,32.0%,8.9%,2.8%,22.7%,42.7%,11.0%,5.8,1.8,93.5,96.8,Nicolas Jarry[CHI],4,38.1%,8,21,0.29,1.3,5.3,0.50,2.0,65.0%,39,60,0.83,3.8,15.0,1.31,5.3,Nicolas Jarry[CHI],4,0.79,874,46.2%,0,0-0,-,0.0%,16,4-12,25.0%,145,59-86,40.7%,2:13,33.1,36.4
54,Gabriel Diallo[CAN],4,2-2,50.0%,57.3%,55.0%,59,9.7%,23,3.8%,10.9%,65.2%,65.3%,42.2%,47.3%,75.0%,6.9,2.9,Gabriel Diallo[CAN],4,44.0%,43.7%,3.7%,3.4%,41.8%,47.8%,28.4%,7.0,3.1,54.0,118.0,Gabriel Diallo[CAN],4,42.4%,25,59,0.67,3.5,14.8,1.47,6.3,58.5%,31,53,0.60,3.1,13.3,1.29,5.5,Gabriel Diallo[CAN],4,1.03,1224,50.6%,4,1-3,25.0%,23.5%,17,9-8,52.9%,176,91-85,51.7%,2:35,36.4,30.3
55,Zhizhen Zhang[CHN],8,4-4,50.0%,64.4%,60.9%,98,11.7%,15,1.8%,4.7%,62.0%,73.7%,49.2%,51.6%,79.3%,6.2,2.2,Zhizhen Zhang[CHN],8,32.9%,34.5%,10.5%,3.1%,25.1%,45.1%,16.3%,6.2,2.0,45.0,67.8,Zhizhen Zhang[CHN],8,40.0%,22,55,0.41,2.0,6.9,0.79,2.8,49.1%,27,55,0.41,2.0,6.9,1.00,3.5,Zhizhen Zhang[CHN],8,0.92,1678,48.6%,6,3-3,50.0%,21.4%,28,14-14,50.0%,270,129-141,47.8%,1:25,24.3,24.3
56,Roberto Bautista Agut[ESP],8,4-4,50.0%,60.0%,60.7%,28,3.0%,29,3.1%,9.1%,66.0%,63.9%,52.5%,57.7%,75.4%,6.8,2.7,Roberto Bautista Agut[ESP],8,36.4%,37.6%,11.2%,4.8%,24.4%,55.7%,18.7%,6.4,2.3,59.0,53.6,Roberto Bautista Agut[ESP],8,35.6%,26,73,0.53,2.6,9.1,0.93,3.3,62.2%,56,90,0.65,3.2,11.3,1.21,4.3,Roberto Bautista Agut[ESP],8,0.91,1834,48.5%,6,4-2,66.7%,21.4%,28,13-15,46.4%,277,130-147,46.9%,2:24,41.2,37.8
57,Jacob Fearnley[GBR],2,1-1,50.0%,70.7%,70.9%,21,9.2%,9,3.9%,11.0%,64.2%,78.9%,56.1%,63.0%,89.5%,6.0,1.8,Jacob Fearnley[GBR],2,31.3%,32.2%,6.0%,1.6%,24.3%,46.8%,10.3%,6.5,2.0,95.0,95.0,Jacob Fearnley[GBR],2,25.0%,4,16,0.41,2.3,8.0,0.57,2.0,60.0%,6,10,0.26,1.4,5.0,0.57,2.0,Jacob Fearnley[GBR],2,1.07,481,50.1%,1,1-0,100.0%,14.3%,7,4-3,57.1%,77,38-39,49.4%,2:54,49.6,43.3
58,Benjamin Bonzi[FRA],1,0-1,0.0%,64.6%,65.0%,6,4.7%,4,3.1%,8.3%,62.2%,70.9%,54.2%,59.1%,76.2%,6.0,2.1,Benjamin Bonzi[FRA],1,37.6%,37.7%,4.7%,2.7%,30.3%,48.3%,19.0%,7.1,2.7,28.0,28.0,Benjamin Bonzi[FRA],1,57.1%,4,7,0.33,1.8,7.0,1.00,4.0,50.0%,5,10,0.48,2.5,10.0,1.25,5.0,Benjamin Bonzi[FRA],1,1.06,276,50.0%,2,0-2,0.0%,50.0%,4,1-3,25.0%,42,20-22,47.6%,3:34,53.5,46.5
59,Roberto Carballes Baena[ESP],6,2-4,33.3%,58.1%,57.9%,40,5.7%,27,3.8%,9.2%,58.4%,63.6%,50.3%,55.4%,70.9%,6.9,2.9,Roberto Carballes Baena[ESP],6,35.5%,36.7%,7.4%,2.4%,29.3%,46.1%,19.6%,6.2,2.2,81.5,90.2,Roberto Carballes Baena[ESP],6,32.8%,20,61,0.60,2.8,10.2,0.91,3.3,65.1%,56,86,0.83,3.9,14.3,1.36,5.0,Roberto Carballes Baena[ESP],6,0.85,1337,47.4%,2,0-2,0.0%,9.1%,22,7-15,31.8%,205,93-112,45.4%,2:00,32.8,32.4
60,Camilo Ugo Carabelli[ARG],1,0-1,0.0%,49.4%,53.5%,1,1.3%,7,8.9%,14.3%,38.0%,63.3%,40.8%,47.6%,46.2%,6.1,3.1,Camilo Ugo Carabelli[ARG],1,30.3%,32.8%,13.2%,2.6%,19.5%,42.9%,14.3%,5.4,1.6,12.0,12.0,Camilo Ugo Carabelli[ARG],1,50.0%,2,4,0.29,1.3,4.0,0.67,2.0,36.4%,4,11,0.85,3.7,11.0,2.33,7.0,Camilo Ugo Carabelli[ARG],1,0.60,155,40.0%,0,0-0,-,0.0%,3,0-3,0.0%,27,8-19,29.6%,1:51,37.0,43.0
61,Fabian Marozsan[HUN],8,4-4,50.0%,60.9%,60.7%,63,7.6%,38,4.6%,12.3%,62.6%,68.2%,48.7%,55.5%,72.3%,6.4,2.5,Fabian Marozsan[HUN],8,38.8%,40.4%,11.8%,5.3%,27.9%,53.4%,25.4%,6.3,2.5,21.0,51.7,Fabian Marozsan[HUN],8,40.2%,33,82,0.63,2.8,10.3,1.14,4.1,58.1%,50,86,0.66,3.0,10.8,1.24,4.5,Fabian Marozsan[HUN],8,0.99,1654,49.9%,3,2-1,66.7%,10.3%,29,14-15,48.3%,260,127-133,48.8%,1:48,29.7,31.2
62,Kei Nishikori[JPN],3,1-2,33.3%,54.8%,55.6%,6,1.3%,11,2.3%,8.0%,71.0%,54.7%,55.1%,59.8%,74.2%,7.7,3.5,Kei Nishikori[JPN],3,37.3%,41.4%,14.1%,3.0%,32.6%,48.3%,15.9%,6.4,2.4,76.0,85.7,Kei Nishikori[JPN],3,34.5%,10,29,0.46,2.4,9.7,0.83,3.3,60.0%,24,40,0.65,3.3,13.3,1.33,5.3,Kei Nishikori[JPN],3,0.83,881,46.8%,3,2-1,66.7%,25.0%,12,5-7,41.7%,125,56-69,44.8%,1:10,17.5,14.3
63,Francisco Comesana[ARG],6,4-2,66.7%,65.1%,64.1%,69,8.6%,27,3.3%,8.7%,61.5%,73.4%,51.8%,56.7%,83.5%,6.7,2.3,Francisco Comesana[ARG],6,34.2%,33.2%,6.1%,4.6%,26.8%,44.9%,14.9%,6.4,2.2,21.0,55.0,Francisco Comesana[ARG],6,40.9%,18,44,0.36,1.8,7.3,0.75,3.0,67.2%,41,61,0.50,2.5,10.2,0.83,3.3,Francisco Comesana[ARG],6,0.98,1576,50.0%,6,4-2,66.7%,25.0%,24,13-11,54.2%,242,119-123,49.2%,3:07,46.8,42.8
64,Laslo Djere[SRB],5,1-4,20.0%,59.5%,59.8%,46,6.0%,35,4.6%,11.8%,61.1%,68.2%,45.8%,51.9%,75.0%,7.1,2.9,Laslo Djere[SRB],5,36.0%,34.3%,6.8%,6.1%,23.6%,53.9%,21.4%,6.2,2.2,83.0,90.8,Laslo Djere[SRB],5,40.0%,24,60,0.54,2.6,12.0,1.04,4.8,61.4%,43,70,0.65,3.0,14.0,1.17,5.4,Laslo Djere[SRB],5,0.89,1452,48.3%,6,2-4,33.3%,26.1%,23,9-14,39.1%,220,105-115,47.7%,2:29,32.4,30.8
66,Jaume Munar[ESP],7,3-4,42.9%,61.2%,63.1%,40,5.4%,46,6.2%,15.9%,60.7%,71.4%,45.5%,54.1%,73.9%,6.2,2.4,Jaume Munar[ESP],7,40.6%,41.5%,6.1%,2.8%,35.0%,49.7%,26.5%,6.7,2.7,48.0,61.0,Jaume Munar[ESP],7,37.8%,31,82,0.70,3.2,11.7,1.19,4.4,62.2%,51,82,0.69,3.2,11.7,1.19,4.4,Jaume Munar[ESP],7,1.05,1525,50.6%,0,0-0,-,0.0%,26,12-14,46.2%,236,119-117,50.4%,1:56,31.3,32.0
67,Juncheng Shang[CHN],8,5-3,62.5%,64.2%,64.5%,56,5.8%,34,3.5%,8.9%,60.2%,72.6%,51.6%,56.6%,78.3%,6.3,2.3,Juncheng Shang[CHN],8,34.8%,35.0%,9.3%,4.6%,26.8%,47.3%,17.9%,6.0,2.1,34.5,48.4,Juncheng Shang[CHN],8,33.3%,27,81,0.54,2.5,10.1,0.82,3.4,64.5%,60,93,0.61,2.8,11.6,1.00,4.1,Juncheng Shang[CHN],8,0.97,1873,50.0%,3,3-0,100.0%,9.1%,33,19-14,57.6%,303,146-157,48.2%,2:52,41.6,44.0
68,Mattia Bellucci[ITA],4,1-3,25.0%,67.4%,66.9%,63,11.9%,27,5.1%,12.9%,60.4%,79.6%,48.8%,56.0%,85.4%,6.4,2.1,Mattia Bellucci[ITA],4,31.4%,33.2%,11.7%,3.2%,22.4%,43.9%,10.8%,6.1,1.9,56.5,75.8,Mattia Bellucci[ITA],4,34.6%,9,26,0.31,1.5,6.5,0.53,2.3,73.9%,34,46,0.56,2.7,11.5,0.71,3.0,Mattia Bellucci[ITA],4,0.96,1034,49.8%,2,2-0,100.0%,11.8%,17,8-9,47.1%,165,79-86,47.9%,2:08,30.0,29.6
70,Learner Tien[USA],1,0-1,0.0%,53.3%,55.0%,2,1.9%,5,4.7%,11.1%,57.9%,54.8%,51.1%,57.5%,58.8%,6.3,2.9,Learner Tien[USA],1,35.5%,35.9%,4.5%,1.8%,23.1%,53.3%,17.6%,6.5,2.3,24.0,24.0,Learner Tien[USA],1,42.9%,3,7,0.41,1.8,7.0,0.75,3.0,63.2%,12,19,1.12,4.8,19.0,1.75,7.0,Learner Tien[USA],1,0.76,217,44.2%,0,0-0,-,0.0%,4,1-3,25.0%,34,13-21,38.2%,2:35,38.8,42.9
71,Daniel Altmaier[GER],6,2-4,33.3%,63.6%,63.5%,55,6.6%,30,3.6%,9.3%,61.5%,74.8%,45.8%,50.5%,76.7%,6.3,2.3,Daniel Altmaier[GER],6,36.9%,35.9%,4.5%,4.1%,30.7%,46.5%,19.1%,6.7,2.5,44.0,80.0,Daniel Altmaier[GER],6,40.0%,26,65,0.48,2.4,10.8,0.96,4.3,55.7%,39,70,0.53,2.6,11.7,1.15,5.2,Daniel Altmaier[GER],6,1.01,1750,49.7%,8,4-4,50.0%,29.6%,27,11-16,40.7%,269,128-141,47.6%,2:19,30.8,28.5
72,Hamad Medjedovic[SRB],2,0-2,0.0%,57.2%,56.8%,21,8.0%,14,5.3%,13.7%,61.4%,69.1%,38.2%,44.3%,65.9%,6.4,2.8,Hamad Medjedovic[SRB],2,35.0%,35.5%,12.1%,5.8%,25.5%,47.3%,15.4%,6.6,2.3,52.0,52.0,Hamad Medjedovic[SRB],2,31.6%,6,19,0.49,2.1,9.5,0.67,3.0,61.1%,22,36,0.88,4.0,18.0,1.56,7.0,Hamad Medjedovic[SRB],2,0.82,521,46.3%,1,1-0,100.0%,11.1%,9,3-6,33.3%,80,33-47,41.3%,1:38,21.8,22.6
73,Bu Yunchaokete[CHN],1,0-1,0.0%,50.0%,44.3%,11,12.0%,2,2.2%,4.3%,50.0%,67.4%,32.6%,34.1%,57.1%,6.6,3.3,Bu Yunchaokete[CHN],1,26.6%,25.4%,17.7%,7.6%,11.9%,43.2%,14.3%,5.6,1.5,8.0,8.0,Bu Yunchaokete[CHN],1,66.7%,2,3,0.21,1.0,3.0,0.67,2.0,33.3%,3,9,0.64,3.0,9.0,2.00,6.0,Bu Yunchaokete[CHN],1,0.53,171,39.2%,1,0-1,0.0%,33.3%,3,0-3,0.0%,28,10-18,35.7%,2:14,44.7,47.0
74,Yoshihito Nishioka[JPN],5,1-4,20.0%,59.5%,59.6%,19,3.2%,14,2.4%,6.0%,60.5%,65.4%,50.4%,53.7%,74.7%,6.8,2.7,Yoshihito Nishioka[JPN],5,31.6%,33.0%,14.7%,5.1%,22.8%,46.5%,15.9%,6.0,1.9,50.0,38.2,Yoshihito Nishioka[JPN],5,38.9%,14,36,0.41,1.9,7.2,0.74,2.8,60.0%,33,55,0.63,2.9,11.0,1.16,4.4,Yoshihito Nishioka[JPN],5,0.78,1120,46.3%,3,1-2,33.3%,15.8%,19,6-13,31.6%,175,79-96,45.1%,2:08,33.7,34.3
75,Arthur Rinderknech[FRA],7,3-4,42.9%,65.1%,62.0%,122,13.1%,29,3.1%,8.2%,62.2%,74.8%,49.0%,53.4%,80.7%,6.2,2.2,Arthur Rinderknech[FRA],7,34.3%,35.3%,7.9%,2.9%,27.6%,46.0%,14.1%,6.8,2.3,65.0,102.1,Arthur Rinderknech[FRA],7,23.1%,21,91,0.61,2.9,13.0,0.68,3.0,59.7%,43,72,0.48,2.3,10.3,0.94,4.1,Arthur Rinderknech[FRA],7,0.98,1941,49.1%,5,4-1,80.0%,16.1%,31,16-15,51.6%,299,142-157,47.5%,2:38,35.6,34.1
76,Alexander Bublik[KAZ],7,3-4,42.9%,63.0%,60.6%,123,16.2%,50,6.6%,15.9%,58.6%,76.6%,43.6%,51.9%,77.2%,6.2,2.3,Alexander Bublik[KAZ],7,35.4%,34.6%,5.9%,4.5%,27.2%,49.0%,18.9%,6.2,2.2,78.0,78.7,Alexander Bublik[KAZ],7,35.9%,23,64,0.52,2.6,9.1,0.92,3.3,59.4%,41,69,0.56,2.8,9.9,1.12,4.0,Alexander Bublik[KAZ],7,0.96,1521,49.2%,3,1-2,33.3%,12.0%,25,11-14,44.0%,245,118-127,48.2%,1:53,31.6,31.1
77,Roman Safiullin[RUS],7,3-4,42.9%,64.9%,64.8%,53,5.9%,27,3.0%,8.2%,63.1%,71.4%,53.8%,58.6%,78.5%,6.0,2.1,Roman Safiullin[RUS],7,38.3%,38.4%,5.4%,3.3%,32.3%,48.4%,23.3%,6.5,2.5,34.0,296.1,Roman Safiullin[RUS],7,36.5%,35,96,0.64,3.2,13.7,1.17,5.0,59.0%,46,78,0.52,2.6,11.1,1.07,4.6,Roman Safiullin[RUS],7,1.09,1876,51.1%,4,2-2,50.0%,13.3%,30,15-15,50.0%,299,152-147,50.8%,2:31,35.3,33.9
78,Hugo Gaston[FRA],5,1-4,20.0%,56.4%,56.8%,16,3.2%,16,3.2%,7.7%,57.8%,61.4%,49.5%,53.6%,64.5%,6.5,2.8,Hugo Gaston[FRA],5,36.3%,37.5%,7.3%,2.4%,31.3%,46.3%,19.2%,6.3,2.3,63.0,51.2,Hugo Gaston[FRA],5,35.7%,15,42,0.54,2.5,8.4,0.88,3.0,51.8%,29,56,0.74,3.3,11.2,1.59,5.4,Hugo Gaston[FRA],5,0.83,984,46.3%,2,0-2,0.0%,11.8%,17,4-13,23.5%,154,64-90,41.6%,1:42,29.9,31.0
79,Aleksandar Vukic[AUS],5,1-4,20.0%,61.5%,58.8%,64,9.6%,15,2.2%,5.3%,57.7%,69.6%,50.4%,53.2%,76.0%,6.7,2.6,Aleksandar Vukic[AUS],5,32.1%,34.4%,12.8%,3.2%,22.1%,45.8%,14.9%,6.2,2.0,45.0,47.2,Aleksandar Vukic[AUS],5,36.6%,15,41,0.41,2.1,8.2,0.75,3.0,63.6%,42,66,0.66,3.3,13.2,1.20,4.8,Aleksandar Vukic[AUS],5,0.83,1291,47.3%,4,1-3,25.0%,20.0%,20,6-14,30.0%,201,91-110,45.3%,2:24,36.0,33.5
80,Aleksandar Kovacevic[USA],5,1-4,20.0%,61.8%,58.6%,81,14.0%,26,4.5%,10.7%,58.0%,73.7%,45.3%,50.7%,76.7%,6.4,2.5,Aleksandar Kovacevic[USA],5,29.7%,33.8%,18.3%,3.2%,20.2%,45.3%,12.0%,5.8,1.7,15.0,19.8,Aleksandar Kovacevic[USA],5,36.7%,11,30,0.33,1.6,6.0,0.58,2.2,61.1%,33,54,0.60,2.8,10.8,1.11,4.2,Aleksandar Kovacevic[USA],5,0.78,1113,46.4%,2,1-1,50.0%,10.5%,19,5-14,26.3%,182,80-102,44.0%,2:11,34.4,35.3
81,Christopher Oconnell[AUS],6,3-3,50.0%,61.3%,59.2%,63,9.1%,18,2.6%,6.0%,56.4%,73.7%,45.4%,48.2%,79.2%,6.5,2.5,Christopher Oconnell[AUS],6,33.1%,35.0%,15.2%,5.2%,24.8%,46.9%,15.9%,6.1,2.0,21.0,40.3,Christopher Oconnell[AUS],6,32.7%,17,52,0.49,2.3,8.7,0.74,2.8,59.3%,32,54,0.51,2.3,9.0,0.96,3.7,Christopher Oconnell[AUS],6,0.86,1343,47.7%,1,0-1,0.0%,4.3%,23,10-13,43.5%,213,101-112,47.4%,2:43,42.6,43.8
82,Rinky Hijikata[AUS],5,1-4,20.0%,59.0%,58.2%,49,7.5%,26,4.0%,9.8%,59.5%,69.9%,43.0%,47.7%,71.7%,7.1,2.9,Rinky Hijikata[AUS],5,34.2%,36.1%,11.3%,3.5%,25.8%,46.2%,16.0%,6.5,2.2,40.0,36.2,Rinky Hijikata[AUS],5,37.5%,15,40,0.43,2.1,8.0,0.79,3.0,66.2%,51,77,0.84,4.1,15.4,1.37,5.2,Rinky Hijikata[AUS],5,0.83,1262,47.1%,5,2-3,40.0%,26.3%,19,6-13,31.6%,186,81-105,43.5%,2:26,38.5,34.8
83,Corentin Moutet[FRA],5,3-2,60.0%,58.3%,58.3%,11,2.2%,8,1.6%,4.8%,66.2%,64.5%,46.1%,48.4%,67.9%,6.3,2.6,Corentin Moutet[FRA],5,41.7%,41.7%,3.4%,2.4%,35.8%,52.6%,33.3%,6.3,2.6,19.0,28.2,Corentin Moutet[FRA],5,48.1%,26,54,0.69,2.8,10.8,1.37,5.2,55.4%,31,56,0.72,2.9,11.2,1.32,5.0,Corentin Moutet[FRA],5,1.00,988,50.0%,1,0-1,0.0%,5.3%,19,10-9,52.6%,156,79-77,50.6%,0:27,7.0,8.1
84,Borna Coric[CRO],5,1-4,20.0%,63.0%,60.8%,50,9.7%,14,2.7%,7.1%,62.0%,68.8%,53.6%,57.7%,77.2%,6.5,2.4,Borna Coric[CRO],5,34.8%,35.1%,7.9%,3.8%,23.4%,50.4%,13.8%,6.8,2.4,42.0,71.4,Borna Coric[CRO],5,35.5%,11,31,0.39,1.9,6.2,0.69,2.2,63.3%,31,49,0.62,3.1,9.8,1.13,3.6,Borna Coric[CRO],5,0.94,1062,48.5%,5,1-4,20.0%,31.3%,16,4-12,25.0%,159,72-87,45.3%,1:60,37.4,33.8
85,Botic Van De Zandschulp[NED],7,3-4,42.9%,59.4%,60.9%,41,6.3%,42,6.5%,16.1%,59.7%,72.4%,40.2%,47.9%,70.2%,6.2,2.5,Botic Van De Zandschulp[NED],7,37.9%,36.4%,5.3%,5.3%,29.2%,49.6%,23.1%,6.2,2.3,25.0,57.4,Botic Van De Zandschulp[NED],7,36.9%,24,65,0.63,3.0,9.3,1.09,3.4,56.3%,40,71,0.68,3.2,10.1,1.41,4.4,Botic Van De Zandschulp[NED],7,0.93,1290,48.7%,1,0-1,0.0%,4.5%,22,9-13,40.9%,208,97-111,46.6%,2:01,38.6,39.5
87,Jan Lennard Struff[GER],9,5-4,55.6%,65.3%,65.1%,136,11.8%,69,6.0%,14.3%,58.0%,76.7%,49.6%,57.9%,82.1%,6.4,2.2,Jan Lennard Struff[GER],9,38.3%,39.2%,9.2%,4.5%,28.4%,54.2%,22.7%,6.7,2.6,43.0,55.3,Jan Lennard Struff[GER],9,38.1%,40,105,0.60,2.8,11.7,1.08,4.4,61.0%,50,82,0.46,2.2,9.1,0.86,3.6,Jan Lennard Struff[GER],9,1.11,2319,51.7%,10,5-5,50.0%,27.0%,37,21-16,56.8%,355,187-168,52.7%,2:02,29.7,28.4
88,Adam Walton[AUS],5,1-4,20.0%,63.8%,63.3%,26,4.6%,11,1.9%,5.6%,65.0%,69.0%,54.0%,57.2%,78.4%,6.4,2.3,Adam Walton[AUS],5,35.5%,38.0%,10.3%,2.3%,27.9%,49.8%,17.4%,6.7,2.4,72.0,76.2,Adam Walton[AUS],5,35.6%,16,45,0.49,2.5,9.0,0.89,3.2,62.0%,31,50,0.57,2.8,10.0,1.06,3.8,Adam Walton[AUS],5,0.98,1180,49.1%,4,1-3,25.0%,22.2%,18,6-12,33.3%,180,85-95,47.2%,2:22,39.6,36.2
90,James Duckworth[AUS],3,0-3,0.0%,59.7%,58.3%,35,7.8%,14,3.1%,7.4%,57.7%,70.2%,45.5%,49.1%,77.4%,7.2,2.9,James Duckworth[AUS],3,31.5%,31.4%,10.1%,4.8%,17.3%,46.0%,11.9%,6.4,2.0,31.0,39.7,James Duckworth[AUS],3,41.2%,7,17,0.29,1.4,5.7,0.58,2.3,66.7%,28,42,0.68,3.5,14.0,1.17,4.7,James Duckworth[AUS],3,0.78,825,46.8%,4,1-3,25.0%,33.3%,12,3-9,25.0%,121,55-66,45.5%,3:04,46.0,40.1
91,Cameron Norrie[GBR],8,5-3,62.5%,67.0%,66.3%,68,6.8%,25,2.5%,7.3%,65.5%,74.2%,53.4%,57.5%,86.2%,6.2,2.1,Cameron Norrie[GBR],8,35.9%,37.3%,10.7%,4.1%,26.1%,54.0%,21.5%,6.3,2.3,42.0,48.3,Cameron Norrie[GBR],8,50.0%,34,68,0.43,2.2,8.5,1.10,4.3,68.1%,47,69,0.43,2.2,8.6,0.71,2.8,Cameron Norrie[GBR],8,1.09,1985,51.4%,7,2-5,28.6%,22.6%,31,19-12,61.3%,317,171-146,53.9%,2:33,39.4,36.9
