Surface,Local,Visitante,W_OR_L,1_M,1_M W%,1_SPW,1_SPW-InP,1_Ace%,1_DF%,1_DF/2s,1_1stIn,1_1st%,1_2nd%,1_2%-InP,1_Hld%,1_RPW,1_vAce%,1_vDF%,1_v1st%,1_v2nd%,1_Brk%,1_BPConv%,1_BPChnc,1_BP/G,1_BP/S,1_BP/M,1_Bks/S,1_Bks/M,1_BPSvd%,1_BPvs/G,1_BPvs/S,1_BPvs/M,1_Bkn/S,1_Bkn/M,1_TPW%,1_TB W%,1_TB/S,1_S W%,1_G W%,2_M,2_M W%,2_SPW,2_SPW-InP,2_Ace%,2_DF%,2_DF/2s,2_1stIn,2_1st%,2_2nd%,2_2%-InP,2_Hld%,2_RPW,2_vAce%,2_vDF%,2_v1st%,2_v2nd%,2_Brk%,2_BPConv%,2_BPChnc,2_BP/G,2_BP/S,2_BP/M,2_Bks/S,2_Bks/M,2_BPSvd%,2_BPvs/G,2_BPvs/S,2_BPvs/M,2_Bkn/S,2_Bkn/M,2_TPW%,2_TB W%,2_TB/S,2_S W%,2_G W%
Hard,Daniel Altmaier,Francisco Comesana,1,-0.5018392720324794,-0.4882977880946649,-0.2597598944467393,-0.627005438284806,0.291959122469293,-0.2484849272873273,-0.2274410765245551,0.1393584204590089,-0.0165666881473389,-0.7202445599938604,-0.9131991343927032,-0.1409255747493155,-0.675294226355047,-1.1321158517688112,-0.2046752053963706,-0.1774770627740234,-1.341154671115451,-0.8965696247229065,-0.7809604958180224,-0.7902534870095367,-0.8993342516851188,-0.8837546140948768,-1.2007945645253384,-1.1566021138352054,-1.4964523142968476,0.0845963814347353,0.2595030874700931,0.4459691981089961,-0.0436692145017297,0.2186937676212604,-0.0745977370491717,-0.580096595899198,0.7261671305627752,0.5267898300271299,-0.5330918862591192,-0.7147529393929195,-1.632691045884121,-0.0096092695827102,-0.6324588734355379,-0.294705982234508,-0.6014357922867425,0.6507320680657668,0.3864266054801048,-0.9723417063844372,0.2357567159428888,-1.275927397991244,-1.15846965610968,-0.7736526450523591,-0.3251416645413196,-0.1981202740595422,3.3390511086636554,-0.8176878438738416,-0.6845286375594383,-0.54919801840024,0.2463903018768665,-1.4384987088754642,-1.0830991452183003,-1.0910809335152394,0.0287197148593658,-0.6787797686278692,0.1851456325293488,-1.301414051015328,0.0280543878346048,0.068610645862922,1.373790534898689,0.8029185468380571,1.9035743972011725,-0.5404078861590339,2.471176380826856,-1.6910885915251448,-0.2863977600220385,-0.850050340922363
Hard,Roberto Bautista Agut,Denis Shapovalov,0,0.1012816740217294,0.1055183487935828,-0.6037897212056302,-0.2614760366294782,-1.33717278090936,-0.505404068816783,-0.2028863692443687,1.5361098618776945,-1.1267896661443386,-0.2403366544506641,-0.3981310387870524,-0.4098345796281098,0.0750326918172276,2.197781425281627,0.7039725674395338,-0.6042842501739022,1.0362844158977016,-0.1323520908130401,0.1353253507747162,-0.1926524231018847,-0.2561571243189816,-0.26177565583379,-0.5860374248329863,-0.0706422383639865,-0.4874935462011296,0.1583203406076112,0.722400486741069,1.0120070264781065,0.5233146852584374,0.4936230754879886,0.1891585475175411,-0.1832094984975339,1.03298194379602,-0.6783001793712158,0.1576516672047068,-0.2895325345860982,0.553622383562386,0.2630614055190365,0.8583370425196561,1.7323206996723062,0.922590827002965,2.513395844154319,2.399912602455389,-0.402239077233952,1.4469090555759794,-0.1393034111784122,1.490451978433665,0.9505286215234376,0.4752070481757748,-1.4569838787981222,0.1587839037379907,0.9606754369589852,-0.0505448810225972,0.3261784295328793,-0.0868045514295842,0.6277829358221798,0.7545497901135194,1.1895085801087468,0.4897875696286305,0.8415640570318376,0.3533054272119685,0.2910234671187876,-1.1291891103428362,-1.0634650108752992,-1.319382988962106,-0.8810234638456513,-1.1296228753160218,0.7693195352664576,-0.7264092508383693,-0.1783160265357318,0.5030234439366195,0.8121748778679416
Hard,Zizou Bergs,Fabian Marozsan,0,-0.2002787990053749,0.3842483722309233,0.1989465412317819,0.3034330386560284,0.0817485542914021,0.2011235703892197,0.1163248253980546,-0.4877544716065248,0.1600596947158205,0.4163794268189729,0.533896943737456,0.175437960402207,0.125054486362046,-1.335158368662131,-0.0229456508291896,0.1544840829814378,-0.0052603269842514,-0.2018264120775731,-0.5171812369504164,-0.0204622860437477,0.2032551095139738,0.3602033024272976,0.7203214970132625,-0.1140806333828353,0.1851456325293488,-0.1513202879184672,-0.3576934448912091,-0.3087479063831519,-0.0436692145017297,-0.1593340306954905,0.0572804052341846,0.0946114696836286,0.0741856524421295,-1.4603266748318442,0.3550069681943717,-0.0769223321826869,0.553622383562386,0.0812809554512053,-0.689797177895353,-0.5273156014697166,-0.8116463604646335,-0.1200253565225994,0.0917701181178682,0.9660072327272092,-0.8996986024631363,-0.5939530059035456,-0.5943474561606337,-0.757834468294783,0.375163459086138,0.2079647597270969,0.4313782355887616,0.1544840829814378,0.5834388755142438,0.4373373435561327,0.3852214907545535,0.556881114680594,0.4789024498137461,0.5675296218476602,0.3360982847055423,0.7546872669941399,0.6896250165772074,-0.7706015449706239,0.3366526540152551,0.6346484742320323,0.381568710318396,0.8372847103213982,0.7166711166509662,-0.0641433692770369,-0.0840157356312622,-0.3577975172971874,-0.0232573587024858,-0.1155787326196708
Hard,Matteo Berrettini,Cameron Norrie,1,-0.5018392720324794,0.4690792489292445,0.7436604336000227,-0.0953263086043291,1.0802487531363831,-1.2119317080227854,-1.1605199531716377,0.8804918383546396,0.9674945878045494,-0.4929197626312937,-1.1829967082813777,0.9188922680082852,-0.375163459086138,-1.0508988450114831,-1.022458200948685,0.0833495517481246,-1.0468050698662033,-0.2296161405833868,0.0936759941114099,-0.5978056867680894,-0.4399220178521638,-0.26177565583379,-0.432348139909898,-0.0706422383639865,-0.3193337515185098,0.8365807649980669,-0.6662917110718599,-0.4974271825061881,-0.7523990892019389,-0.8466573003623103,-0.9977447330326652,0.2136775989041278,0.0741856524421295,0.1037263160894127,0.7414944326324654,0.4062826732796112,-0.5772293902892555,0.6629783956682644,0.4856380635308577,0.5028127122862036,-0.3649489030866156,-0.8265529957286023,-0.7430899294084691,0.6809559181519699,-0.1174960497834273,1.0730955080886098,0.6565322045959443,0.649983263129491,0.0250108972724092,0.7358753036497273,-0.2955399826799612,0.2730416350369596,-0.1184717120801159,0.2011246512567196,-0.2811682158583464,-0.1521370967352642,0.6626673433469283,0.9821822606883844,1.642457206551791,0.5809336869187448,1.1941044006250667,0.3205130507879379,-0.6662917110718599,-0.4974271825061881,0.0272037729682915,-0.5029956655289004,-0.2064758793325275,0.4121211476049599,-1.2153953594288534,0.5267898300271299,0.3385606931118987,0.6188928756830224
Hard,Benjamin Bonzi,David Goffin,1,-1.1803503363434644,-0.0096092695827102,0.055600780082244,-0.2282460910244484,-0.1810146559309614,-1.019242351875694,-0.9395275876499602,0.4244097350342515,-0.2941224326465868,0.340604494364784,-0.2019146214134738,-0.4414709331432603,0.2250980754516842,-0.4417712943315252,-0.7498638690979138,0.8658293953145677,-0.5486749754444009,0.0343862802218399,-0.0451551947662778,-1.0232166136176044,0.2032551095139738,0.7748559412680218,0.2592536422439979,0.4940568968810472,0.1851456325293488,0.4384713854645375,1.0309987529217202,1.5780448548472166,1.1611715724886258,0.734186219871375,0.4529148320842539,0.0549227599434622,0.414558335872761,1.0652343023114967,0.0260814665449303,-0.2702043343676062,-0.0494985624918227,0.5963255639767263,-1.2058419180336897,-1.125454622360253,-0.6802647553534517,0.2011235703892197,0.0917701181178682,-0.4877544716065248,-1.0763249853262955,-0.8212778032661122,-0.8150909257059127,-1.105834356961458,0.8503705072619128,-0.1575117706808783,-0.3864047599635517,0.628714291203524,0.6513657065717625,1.0765010991898398,0.1214422318869474,0.4859792935390082,1.7652567045460203,2.0188138577901964,1.7961464914748786,1.6668935623899637,1.6985837846729257,-0.3872369572716697,1.108148319466883,1.2006863026011434,1.1611715724886258,1.0778478547047854,1.1123055435010354,-0.0641433692770369,0.0741856524421295,-1.075723480343011,0.2809987303232474,0.0583750693467565
Hard,Nuno Borges,Jordan Thompson,1,0.2520619105352816,-0.3246953830336175,-0.5177822645159075,-0.4940856558646868,-0.2335672979754338,0.2653533557715836,0.1408795326782407,-0.4307442086914763,-0.3698194538736551,-0.4171448301771048,-0.3736039866153547,-0.7894708218099352,0.3501525618137301,-0.522988301088853,0.7039725674395338,-0.2486115940073366,1.0362844158977016,-0.0211931767897871,-0.3089344536338847,0.3644333144391468,0.2951375562805649,0.5675296218476602,0.5666322120901743,0.1465497367302569,0.1851456325293488,-0.9770286306546744,0.2595030874700931,0.4459691981089961,0.4524416977884167,0.8372847103213982,0.8485492589343225,-0.1832094984975339,0.2132111146884438,0.1934670614701403,-0.2946208975632746,-0.5407991374264921,1.3829136843869232,0.8144621040581237,0.4282997590710425,-0.1285562542093589,0.3182354434915291,-1.404621064169877,-1.479731147814061,-0.7728057861817674,0.3619184179880027,0.7447374674537913,-0.1038064127266804,0.1912561371597849,0.4251852536309564,-1.0102903416328195,0.7039725674395338,0.628714291203524,0.0173819500349214,0.2567041082683459,0.1214422318869474,1.316543484054728,0.387020003047156,0.5675296218476602,0.4129429271670861,0.537495291899896,0.3533054272119685,0.143575548773036,-0.1262447452557207,-0.1200686302601149,-0.1854151894417717,-0.1593340306954905,-0.2064758793325275,0.4914985670852927,1.2726810166344928,-0.3449774108142266,0.9224034585396572,0.2903134719686596
Hard,Roberto Carballes Baena,Alejandro Tabilo,1,-0.2756689172621511,-0.2822799446844566,-0.3744365033663696,-0.0953263086043291,-0.9167516445535784,-0.1842551419049634,-0.1783316619641819,0.0538430260864361,-0.5464458367368146,-0.0382701679061604,-0.1528605170700757,-0.4889254634159904,0.3501525618137301,-0.766639321360836,-0.3864047599635517,0.1307725725703334,0.5155120444567252,-0.0628777695485067,-0.5865968313892596,-0.1723947599185745,0.5707848965803372,0.5675296218476602,0.4129429271670861,0.016234551673711,-0.1511739568358908,-0.3577473736025194,0.3366526540152551,0.4459691981089961,0.381568710318396,0.5279892389713297,0.4529148320842539,-0.0244546595368705,0.0741856524421295,-0.8193213506837882,-0.3439597228106908,-0.3088607348045901,0.2520619105352816,-0.1126181912878145,0.313623150151409,-0.0288664173942695,0.7912092218917836,0.0084342142421283,0.0917701181178682,0.3388943406616787,0.5890094816692077,-0.4929197626312937,-0.4717121953021453,0.3019833744628161,-0.2000871781792736,1.2231773441936935,0.7948373447231237,-0.3197461252406497,0.1985201661883046,-0.3268801903537336,-0.0173889569907403,0.0099242087312176,-0.4399220178521638,-0.26177565583379,-0.3555034974483543,-0.2878342134582305,-0.3193337515185098,-0.0186171614072907,-0.4348430114363719,-0.3087479063831519,-0.327161164381813,-0.2280663576621726,-0.2064758793325275,0.0946114696836286,-0.4579462892592796,0.4370490846464019,-0.0890424590323741,-0.0189377315272111
Hard,Flavio Cobolli,Jacob Fearnley,0,0.8551828565894904,0.5660288222987545,-0.8331429390448909,-0.627005438284806,-0.5226068292200334,0.458042711918675,-0.0064487110028774,-2.2550726219730257,-0.1931930710104984,-0.4171448301771048,-0.4717121953021453,-0.6154708774765978,0.0,-0.6042053078461809,0.6131077901559427,-0.3197461252406497,0.2438047202266504,0.1038606014863733,0.4407539663056286,0.729071251738731,-0.1642746775523905,-0.0544493364134274,0.1824089997824541,0.2334265267679544,0.5214652218945883,0.2762786752842124,1.108148319466883,1.2006863026011434,1.5155365098387303,0.5623554024546706,0.7166711166509662,-0.4213417569385346,1.061745832536637,-0.5244589015756821,0.1494285296634708,-0.3281889350230809,-1.7834712823976733,-0.0096092695827102,-2.180593093850547,-1.2251444591753424,-1.4685543860205417,2.320706488007228,1.6387166767696109,-1.9415161759402588,-1.4548100914616375,-1.6800603710802515,-0.864145030049308,-1.469652422385707,0.7003051236274576,0.0049222428337773,-0.5681343145307327,0.7472718432590458,0.8777884767634914,1.3821881127537858,0.6490007496221604,-1.5499158563836706,1.6733742577794293,2.2261401772105587,0.5666322120901743,2.492223067748089,1.025944605942447,0.2025547161113366,2.1882422510991613,3.464837616077585,1.5155365098387303,2.0057342687549924,0.8485492589343225,-0.6991627251196995,0.0741856524421295,3.7318164507674094,0.0260814665449303,0.1550160704392161
Hard,Pablo Carreno Busta,Kamil Majchrzak,1,-0.8787898633163599,0.4206044622444902,-0.5464514167458151,-0.2282460910244484,-0.8116463604646335,0.2011235703892197,0.2145436545188003,-0.1171877626587094,-0.9501632832811818,0.315346183546721,0.4848428393940607,-0.7420162915372068,0.6502833290826392,0.3703987732417526,-0.8407286463815037,0.4864452287368977,0.2211624432074775,1.1042908276956531,1.634702190653743,-0.8408976449678123,0.387020003047156,0.152876983006935,-0.201814212525266,1.4931399823145683,1.025944605942447,-1.2276900918424525,0.0280543878346048,-0.1200686302601149,-0.4689071393218549,0.5967215659380117,0.3210366898008975,0.2533663086442942,-0.7264092508383693,-0.3449774108142266,0.1494285296634708,0.3096416721871515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hard,Flavio Cobolli,Sebastian Baez,1,0.8551828565894904,0.5660288222987545,-0.8331429390448909,-0.627005438284806,-0.5226068292200334,0.458042711918675,-0.0064487110028774,-2.2550726219730257,-0.1931930710104984,-0.4171448301771048,-0.4717121953021453,-0.6154708774765978,0.0,-0.6042053078461809,0.6131077901559427,-0.3197461252406497,0.2438047202266504,0.1038606014863733,0.4407539663056286,0.729071251738731,-0.1642746775523905,-0.0544493364134274,0.1824089997824541,0.2334265267679544,0.5214652218945883,0.2762786752842124,1.108148319466883,1.2006863026011434,1.5155365098387303,0.5623554024546706,0.7166711166509662,-0.4213417569385346,1.061745832536637,-0.5244589015756821,0.1494285296634708,-0.3281889350230809,-0.5018392720324794,-1.4456748251185751,-2.065916484930917,-1.9562032624859944,-1.6787649541984326,-0.6980934249638744,-0.1783316619641819,2.533789462891044,-2.9939828564120243,-0.6444696275396701,-0.790563873534215,-2.213106729991785,0.125054486362046,0.4516157799990799,0.2496486810215812,-0.1774770627740234,-0.0052603269842514,-0.1740366835717601,-0.4477656425115725,-0.476259707668228,0.2032551095139738,-0.0544493364134274,0.0287197148593658,-0.2878342134582305,-0.3193337515185098,-0.844325504143498,2.0339431180088354,1.9554034070932904,1.9407744346588556,1.9713681052716512,1.9035743972011725,-1.2548046614820292,1.2726810166344928,-1.626988059110339,-1.3965213280889024,-1.5265373485695803
Hard,Francisco Cerundolo,Alexander Bublik,1,0.2520619105352816,-0.1126181912878145,-0.6037897212056302,-0.1285562542093589,-0.943027965575815,0.458042711918675,0.337317190919732,-0.5447647345215734,-0.697839879190954,-0.0382701679061604,0.1659911611619911,-0.2991073423250769,0.1000435890896381,-0.6854223146035081,-0.2955399826799612,-0.0826310211296059,0.3796583823416877,0.1594400584979996,0.607351392958854,0.0909548614644585,-0.1642746775523905,-0.0544493364134274,-0.1249695700637223,0.4506185018621984,0.3533054272119685,-0.0628515369110162,0.3366526540152551,0.6346484742320323,0.5233146852584374,0.4248907485213065,0.3210366898008975,-0.2228982082377026,-0.0504578654338763,0.6549908948567412,-0.0314804962437219,-0.0382659317457031,0.4028421470488338,0.0873403037867997,-0.5177822645159075,-0.2614760366294782,1.3167356423365104,3.0914639125955943,2.7191237970978124,-0.8583211805543403,0.81610054535041,-1.9073851684428167,-0.42265809095875,-0.3940164028705319,0.0750326918172276,-0.9290733348754916,-0.6589990918143233,0.628714291203524,-0.8430245766936473,-0.00729831253688,0.3713383718667847,0.0909548614644585,-0.2561571243189816,-0.26177565583379,-0.432348139909898,-0.0272038433451377,-0.1511739568358908,-0.2692786225950684,0.3366526540152551,0.4459691981089961,0.239822735378354,0.3905245850379655,0.3210366898008975,-0.1832094984975339,-0.3237148084697348,-0.703940392337138,-0.1877201095272065,-0.1928915334936385
Hard,Francisco Cerundolo,Alex De Minaur,0,0.2520619105352816,-0.1126181912878145,-0.6037897212056302,-0.1285562542093589,-0.943027965575815,0.458042711918675,0.337317190919732,-0.5447647345215734,-0.697839879190954,-0.0382701679061604,0.1659911611619911,-0.2991073423250769,0.1000435890896381,-0.6854223146035081,-0.2955399826799612,-0.0826310211296059,0.3796583823416877,0.1594400584979996,0.607351392958854,0.0909548614644585,-0.1642746775523905,-0.0544493364134274,-0.1249695700637223,0.4506185018621984,0.3533054272119685,-0.0628515369110162,0.3366526540152551,0.6346484742320323,0.5233146852584374,0.4248907485213065,0.3210366898008975,-0.2228982082377026,-0.0504578654338763,0.6549908948567412,-0.0314804962437219,-0.0382659317457031,1.4583038026436994,1.0023019024615494,0.0842699323121516,0.3366629842610545,-0.496330508197797,-0.0557955711402355,-0.4484334420462325,-2.28357775343055,0.1600596947158205,0.8962873323621663,0.681059256767642,0.2703470209476656,1.1505012745308218,-0.9290733348754916,-0.2046752053963706,0.7235603328479415,1.2853494631086035,1.0487113706840263,0.9683124840408422,1.6913102529459672,0.8464322368801105,0.7748559412680218,0.8740107819363507,1.5365783773334172,1.6985837846729257,-0.1660650797530423,-0.5119925779815343,-0.6861064586292251,-0.5397801267918763,-0.3655310115955363,-0.3383540216158839,0.8090082450066239,0.7261671305627752,-1.4859668877977663,1.0704199342819058,0.8508312783049233
Hard,Francisco Cerundolo,Fabian Marozsan,1,0.2520619105352816,-0.1126181912878145,-0.6037897212056302,-0.1285562542093589,-0.943027965575815,0.458042711918675,0.337317190919732,-0.5447647345215734,-0.697839879190954,-0.0382701679061604,0.1659911611619911,-0.2991073423250769,0.1000435890896381,-0.6854223146035081,-0.2955399826799612,-0.0826310211296059,0.3796583823416877,0.1594400584979996,0.607351392958854,0.0909548614644585,-0.1642746775523905,-0.0544493364134274,-0.1249695700637223,0.4506185018621984,0.3533054272119685,-0.0628515369110162,0.3366526540152551,0.6346484742320323,0.5233146852584374,0.4248907485213065,0.3210366898008975,-0.2228982082377026,-0.0504578654338763,0.6549908948567412,-0.0314804962437219,-0.0382659317457031,0.553622383562386,0.0812809554512053,-0.689797177895353,-0.5273156014697166,-0.8116463604646335,-0.1200253565225994,0.0917701181178682,0.9660072327272092,-0.8996986024631363,-0.5939530059035456,-0.5943474561606337,-0.757834468294783,0.375163459086138,0.2079647597270969,0.4313782355887616,0.1544840829814378,0.5834388755142438,0.4373373435561327,0.3852214907545535,0.556881114680594,0.4789024498137461,0.5675296218476602,0.3360982847055423,0.7546872669941399,0.6896250165772074,-0.7706015449706239,0.3366526540152551,0.6346484742320323,0.381568710318396,0.8372847103213982,0.7166711166509662,-0.0641433692770369,-0.0840157356312622,-0.3577975172971874,-0.0232573587024858,-0.1155787326196708
Hard,Flavio Cobolli,Tomas Martin Etcheverry,0,0.8551828565894904,0.5660288222987545,-0.8331429390448909,-0.627005438284806,-0.5226068292200334,0.458042711918675,-0.0064487110028774,-2.2550726219730257,-0.1931930710104984,-0.4171448301771048,-0.4717121953021453,-0.6154708774765978,0.0,-0.6042053078461809,0.6131077901559427,-0.3197461252406497,0.2438047202266504,0.1038606014863733,0.4407539663056286,0.729071251738731,-0.1642746775523905,-0.0544493364134274,0.1824089997824541,0.2334265267679544,0.5214652218945883,0.2762786752842124,1.108148319466883,1.2006863026011434,1.5155365098387303,0.5623554024546706,0.7166711166509662,-0.4213417569385346,1.061745832536637,-0.5244589015756821,0.1494285296634708,-0.3281889350230809,0.0258915557649533,-0.239864506335296,0.055600780082244,-0.3611658734445676,0.1605775173581112,-0.95501256649333,-0.8167540512490283,0.8519867068971154,0.1852920351248432,-0.7202445599938604,-1.232050812624773,0.3652560814931206,-0.250108972724092,0.0861392495911057,0.0679191264544008,-0.8413993542849459,0.538154321475898,-0.3129853261008265,-0.5032981180626469,0.1821143457893546,-0.0723922307857994,0.3602033024272976,0.6434768545517181,-0.0706422383639865,0.1851456325293488,0.3500026344570882,-0.2033943118008835,0.068610645862922,0.3106957228483747,-0.1593340306954905,-0.0745977370491717,-0.1038320790172033,-0.165513420396343,0.9883136634137308,0.0260814665449303,-0.0189377315272111
Hard,Corentin Moutet,Grigor Dimitrov,1,-1.1049602180866882,-1.385081341762631,-1.893901571551471,-1.65713375204073,-1.705041275220669,-0.3769444980520552,-0.2765504910849276,0.7094610496094941,-2.009921580460136,-1.477993884535748,-1.722591856058726,-2.0865613159311764,0.3001307672689104,-1.7412434024487695,-0.2955399826799612,0.9369639265478809,-0.5260326984252279,0.270598972521253,0.024260399672566,-0.9523147924760186,0.4789024498137461,0.7748559412680218,0.2592536422439979,0.6678104769564424,0.1851456325293488,-1.2129453000078771,1.493896152192696,1.7667241309702535,1.2320445599586465,2.1431989226883563,1.6398181126344604,-1.0960498225213635,-0.525062029654052,1.270356006038875,-1.552760941372387,-1.1593015444182335,1.5336939209004754,1.438574982624344,1.460389239347712,1.865240482092429,0.7123802588250742,0.6507320680657668,0.6565283855621551,-0.0886826312011851,1.9263235233474152,0.2143129402744691,0.6565322045959443,1.0770740355840465,0.2751198699965012,0.2891817664844248,-0.2046752053963706,0.0596380413370189,0.5834388755142438,0.0760708729805599,-0.3228175725216535,1.6406660949876917,0.4789024498137461,0.5675296218476602,0.7203214970132625,0.2334265267679544,0.3533054272119685,0.7038776384868904,-1.0520395437976735,-1.0634650108752992,-0.9650180516120014,-1.0528542812623565,-0.9977447330326652,1.007451793707456,1.3206208312021874,-0.0116546422572371,1.3993454359313473,0.7735184774309578
Hard,Luciano Darderi,Pedro Martinez,0,-0.8787898633163599,-2.172796625389899,-1.2631802224935045,-1.490984024015581,-0.2335672979754338,0.2011235703892197,-0.0801128328434366,-1.3714135467897737,-0.8744662620541107,-0.8465361140841752,-0.9622532387360986,-1.0425616499311534,-1.2255339663480491,2.157172921902964,0.3405134583051717,-1.2444950312737195,-0.8203822996744743,-1.2995206880572,-1.502882677981999,-1.0637319399842249,-1.1749815919848916,-1.0910809335152394,-1.4313284919099705,-1.721301249080239,-2.0009316983447065,-0.8885598796472252,0.6452509201959062,1.0120070264781065,0.381568710318396,1.2496786721214903,0.7166711166509662,-1.6120030491435249,0.3426486140212191,0.924213130998925,-2.284620182542393,-1.5651937490065642,-0.8033997450595838,-1.4214374317761975,-1.635879201482303,-1.125454622360253,-1.021856928642524,1.2930299218894052,1.5650525549290517,0.6524507866944456,-1.908992218824045,-0.97282766817449,-0.1038064127266804,-1.817652311052382,0.0250108972724092,1.3450028543296857,-0.0229456508291896,-0.6991302918183198,0.9909998618593558,-0.0906674980543205,0.3435721340912479,-0.8712841397427776,-0.3480395710855727,-0.26177565583379,-0.66288206729453,-0.0272038433451377,-0.3193337515185098,-1.8912057243983345,0.722400486741069,0.8233277503550693,0.4524416977884167,1.799537287854946,1.507939970351104,-1.0563611127811972,-0.7264092508383693,-0.5372790080586436,-1.5692072164548592,-1.1979579448552176
Hard,Alejandro Davidovich Fokina,Felix Auger Aliassime,1,0.4782322653056099,-0.0096092695827102,-0.3170981989065545,-0.1950161454194185,-0.6014357922867425,-0.3127147126696912,-0.0310034182830638,1.2795636787599791,-0.8744662620541107,0.1890546294564062,0.1659911611619911,-0.1092892212341615,0.3501525618137301,0.2891817664844248,0.1587839037379907,0.0833495517481246,0.2890892742649962,0.3261784295328793,0.4268708474178598,0.4657216303556979,0.2032551095139738,0.5675296218476602,0.3360982847055423,0.7546872669941399,0.6896250165772074,0.0403620059310098,0.1823535209249304,0.4459691981089961,0.3106957228483747,0.2530599311046014,0.1891585475175411,0.0549227599434622,-0.7264092508383693,0.2062871679531018,0.0260814665449303,0.174344270657708,0.3274520287920577,-0.0096092695827102,0.2276156934616895,0.5360426578912371,0.7386565798473105,1.5499490634188609,1.589607262209238,-0.0886826312011851,0.3114537371699571,0.0375047645480284,1.0980191436865023,0.317801551220394,0.2000871781792736,-0.7260308179821726,0.4313782355887616,0.4864452287368977,-0.1863985431376345,-0.0211931767897871,0.1492084696624842,0.1618566826060444,-0.0723922307857994,-0.0544493364134274,-0.1249695700637223,0.1465497367302569,0.0169858378467289,-0.1513202879184672,-0.5119925779815343,-0.4974271825061881,-0.5397801267918763,-0.2624325211455136,-0.3383540216158839,0.2136775989041278,-0.7264092508383693,-0.6270197534393712,0.0836434293335825,0.1936724708762
Hard,Alex De Minaur,Botic Van De Zandschulp,1,1.4583038026436994,1.0023019024615494,0.0842699323121516,0.3366629842610545,-0.496330508197797,-0.0557955711402355,-0.4484334420462325,-2.28357775343055,0.1600596947158205,0.8962873323621663,0.681059256767642,0.2703470209476656,1.1505012745308218,-0.9290733348754916,-0.2046752053963706,0.7235603328479415,1.2853494631086035,1.0487113706840263,0.9683124840408422,1.6913102529459672,0.8464322368801105,0.7748559412680218,0.8740107819363507,1.5365783773334172,1.6985837846729257,-0.1660650797530423,-0.5119925779815343,-0.6861064586292251,-0.5397801267918763,-0.3655310115955363,-0.3383540216158839,0.8090082450066239,0.7261671305627752,-1.4859668877977663,1.0704199342819058,0.8508312783049233,0.3274520287920577,-0.6155441031421468,-0.6324588734355379,-0.3279359278395378,-0.6539884343312152,0.5222724973010394,0.7056378001225279,0.595440523779397,-0.5212134963277946,-0.97282766817449,-0.643401560504029,-0.5680163472038712,-0.175076280906863,-0.2387287774382055,-0.0229456508291896,-0.4145921668850672,0.3117315512841691,-0.3129853261008265,0.0936759941114099,-0.050848780818713,-0.5318044646187544,-0.26177565583379,-0.66288206729453,-0.1140806333828353,-0.4874935462011296,-0.5199400837828462,0.3366526540152551,0.6346484742320323,0.1689497479083328,0.7685523833547161,0.4529148320842539,-0.5404078861590339,-0.2230411978775767,0.257567593884946,-0.6811083620013683,-0.6181119383004599
Hard,Nishesh Basavareddy,Novak Djokovic,0,-1.708081164140897,-1.0215204416269696,-0.345767351136462,-0.3943958190495974,-0.0233567297975429,0.2653533557715836,0.3127624836395459,0.2533789462891059,0.1348273543068005,-1.2506690871731825,-1.15846965610968,-0.1092892212341615,-0.1500653836344538,0.898309317164383,0.6131077901559427,-1.1022259688070934,0.8777884767634914,0.6874449001084528,1.2737410995717546,-1.4992716984253949,0.1113726627473827,-1.713059891776326,0.0287197148593658,-0.7656565586655667,1.025944605942447,1.5885651485614,1.87964398491851,-0.3087479063831519,1.8699014471888349,-1.1559527717123796,-0.0745977370491717,-0.4213417569385346,-1.364008784588706,2.6677476126816377,-0.6564389493776597,0.3289698724056434,-0.3510590355189272,1.577939994343014,1.2597051737383622,1.5661709716471572,0.2394064804248203,0.0726639996244923,0.042660703557495,-0.2027031570312822,1.0936562898496631,1.1993870621789249,1.2942355610600835,1.140346742614351,1.025446788168776,0.167356256348433,-0.4772695372471422,0.5338682495591065,1.6702681724345427,0.812498678384613,-0.0729214325418154,0.1618566826060444,1.5814918110128382,1.3968348995291096,1.8729911339364225,0.9718792420883828,1.5304239899903056,0.4974505528028398,-1.2834882434331618,-1.4408235631213728,-1.177637014022064,-1.2590512621624024,-0.9977447330326652,1.5234050203296192,0.7261671305627752,-0.3321573043312655,1.6707089747921355,1.3340362837672215
