Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
44,Lorenzo Sonego[ITA],17,9-8,52.9%,67.4%,66.7%,89,7.7%,33,2.8%,9.0%,68.6%,75.9%,48.8%,53.6%,84.3%,6.1,2.0,Lorenzo Sonego[ITA],17,32.5%,32.4%,4.4%,2.3%,26.2%,44.2%,15.0%,6.2,2.0,90.0,142.6,Lorenzo Sonego[ITA],17,40.8%,29,71,0.37,1.9,4.2,0.76,1.7,63.0%,51,81,0.42,2.1,4.8,0.79,1.8,Lorenzo Sonego[ITA],17,1.00,2354,49.7%,8,5-3,62.5%,21.1%,38,19-19,50.0%,384,190-194,49.5%,1:49,48.9,47.3
45,Marcos Giron[USA],14,9-5,64.3%,67.1%,66.4%,56,6.1%,18,2.0%,5.0%,60.7%,76.8%,52.1%,54.8%,84.7%,6.1,2.0,Marcos Giron[USA],14,36.3%,37.2%,8.9%,3.8%,28.8%,48.2%,20.1%,6.4,2.3,64.0,66.9,Marcos Giron[USA],14,40.0%,30,75,0.50,2.5,5.4,1.00,2.1,60.3%,35,58,0.39,1.9,4.1,0.77,1.6,Marcos Giron[USA],14,1.10,1869,51.4%,7,6-1,85.7%,23.3%,30,20-10,66.7%,299,157-142,52.5%,1:31,42.6,41.0
46,Luciano Darderi[ITA],18,9-9,50.0%,62.7%,61.5%,105,8.0%,40,3.1%,7.2%,57.8%,72.3%,49.5%,53.4%,78.5%,6.6,2.4,Luciano Darderi[ITA],18,35.5%,36.8%,10.5%,4.1%,27.1%,50.3%,21.8%,6.2,2.2,91.5,99.3,Luciano Darderi[ITA],18,42.6%,43,101,0.51,2.5,5.6,1.05,2.4,59.0%,62,105,0.53,2.6,5.8,1.05,2.4,Luciano Darderi[ITA],18,0.95,2536,49.6%,11,6-5,54.5%,26.8%,41,19-22,46.3%,397,200-197,50.4%,1:44,45.7,44.3
47,Miomir Kecmanovic[SRB],21,9-12,42.9%,64.4%,63.8%,86,5.6%,36,2.3%,6.4%,63.4%,72.2%,50.7%,54.2%,79.7%,6.2,2.2,Miomir Kecmanovic[SRB],21,35.7%,36.6%,8.4%,3.4%,26.0%,50.9%,19.1%,6.6,2.4,57.0,64.7,Miomir Kecmanovic[SRB],21,36.2%,47,130,0.53,2.5,6.2,0.92,2.2,54.1%,59,109,0.44,2.1,5.2,0.98,2.4,Miomir Kecmanovic[SRB],21,1.00,3165,49.6%,12,4-8,33.3%,23.5%,51,22-29,43.1%,492,243-249,49.4%,1:47,44.0,42.6
48,David Goffin[BEL],12,6-6,50.0%,59.7%,59.5%,58,6.0%,35,3.6%,8.8%,58.6%,68.9%,46.8%,51.2%,71.9%,6.6,2.7,David Goffin[BEL],12,39.3%,40.0%,8.2%,4.3%,31.0%,51.5%,26.2%,6.4,2.5,54.0,75.5,David Goffin[BEL],12,41.8%,38,91,0.63,2.9,7.6,1.23,3.2,52.9%,46,87,0.60,2.8,7.3,1.32,3.4,David Goffin[BEL],12,0.98,1894,49.7%,3,0-3,0.0%,9.7%,31,14-17,45.2%,291,143-148,49.1%,1:55,44.4,43.6
49,Pedro Martinez[ESP],12,6-6,50.0%,58.6%,61.4%,20,2.5%,49,6.1%,20.2%,69.6%,65.4%,43.2%,54.1%,69.4%,6.6,2.7,Pedro Martinez[ESP],12,41.5%,43.0%,9.7%,4.6%,28.3%,62.1%,31.7%,6.6,2.7,56.0,99.0,Pedro Martinez[ESP],12,42.2%,38,90,0.75,3.5,7.5,1.46,3.2,57.5%,50,87,0.72,3.3,7.3,1.42,3.1,Pedro Martinez[ESP],12,1.00,1586,50.1%,4,2-2,50.0%,15.4%,26,13-13,50.0%,241,122-119,50.6%,1:43,47.7,46.9
50,Zizou Bergs[BEL],10,5-5,50.0%,66.8%,66.5%,57,7.5%,25,3.3%,9.0%,63.4%,73.1%,56.0%,61.5%,84.8%,6.1,2.0,Zizou Bergs[BEL],10,35.2%,34.9%,5.4%,3.3%,26.3%,48.8%,17.1%,6.3,2.2,57.0,71.9,Zizou Bergs[BEL],10,33.3%,22,66,0.51,2.6,6.6,0.88,2.2,64.2%,34,53,0.42,2.1,5.3,0.76,1.9,Zizou Bergs[BEL],10,1.06,1572,50.4%,3,1-2,33.3%,12.0%,25,13-12,52.0%,254,128-126,50.4%,1:39,39.4,37.6
51,Tomas Martin Etcheverry[ARG],22,5-17,22.7%,61.9%,60.0%,163,8.8%,50,2.7%,7.8%,65.4%,71.2%,44.4%,48.2%,75.5%,6.5,2.5,Tomas Martin Etcheverry[ARG],22,34.6%,35.6%,8.1%,2.9%,27.2%,48.2%,16.3%,6.5,2.2,56.0,67.0,Tomas Martin Etcheverry[ARG],22,35.1%,47,134,0.47,2.3,6.1,0.81,2.1,57.1%,93,163,0.57,2.8,7.4,1.21,3.2,Tomas Martin Etcheverry[ARG],22,0.91,3713,48.2%,14,5-9,35.7%,24.1%,58,20-38,34.5%,574,263-311,45.8%,2:02,46.2,43.3
52,Quentin Halys[FRA],6,3-3,50.0%,67.9%,65.6%,71,15.0%,21,4.4%,10.0%,55.4%,80.9%,51.7%,57.4%,87.7%,6.5,2.1,Quentin Halys[FRA],6,32.9%,33.5%,8.2%,3.2%,28.5%,39.3%,15.3%,6.1,2.0,65.0,171.0,Quentin Halys[FRA],6,39.3%,11,28,0.39,1.9,4.7,0.73,1.8,69.0%,20,29,0.40,1.9,4.8,0.60,1.5,Quentin Halys[FRA],6,1.02,914,51.0%,5,3-2,60.0%,33.3%,15,8-7,53.3%,145,75-70,51.7%,1:38,39.3,38.7
53,Nicolas Jarry[CHI],8,3-5,37.5%,66.5%,64.1%,71,11.8%,17,2.8%,8.1%,65.2%,76.3%,48.1%,52.3%,81.4%,5.9,2.0,Nicolas Jarry[CHI],8,31.5%,32.3%,7.9%,2.7%,26.9%,40.4%,12.6%,6.1,1.9,66.0,90.4,Nicolas Jarry[CHI],8,31.0%,13,42,0.41,2.0,5.3,0.62,1.6,52.5%,21,40,0.39,1.9,5.0,0.90,2.4,Nicolas Jarry[CHI],8,0.94,1234,48.6%,4,1-3,25.0%,19.0%,21,8-13,38.1%,205,96-109,46.8%,2:04,47.1,48.1
54,Gabriel Diallo[CAN],4,1-3,25.0%,58.0%,56.3%,36,9.2%,16,4.1%,12.6%,67.7%,66.9%,39.4%,45.0%,75.5%,7.4,3.1,Gabriel Diallo[CAN],4,34.7%,34.4%,4.9%,3.0%,30.3%,42.4%,17.0%,6.9,2.4,59.0,62.0,Gabriel Diallo[CAN],4,28.1%,9,32,0.60,3.2,8.0,0.90,2.3,62.9%,22,35,0.66,3.5,8.8,1.30,3.3,Gabriel Diallo[CAN],4,0.83,759,46.8%,5,2-3,40.0%,50.0%,10,3-7,30.0%,106,49-57,46.2%,2:19,55.7,44.0
55,Zhizhen Zhang[CHN],16,6-10,37.5%,65.2%,63.0%,128,10.8%,34,2.9%,8.0%,64.2%,73.0%,51.3%,55.8%,82.3%,6.2,2.1,Zhizhen Zhang[CHN],16,33.5%,35.4%,11.2%,3.2%,27.0%,44.7%,14.6%,6.4,2.2,52.5,56.5,Zhizhen Zhang[CHN],16,30.1%,28,93,0.48,2.3,5.8,0.70,1.8,48.5%,32,66,0.34,1.7,4.1,0.85,2.1,Zhizhen Zhang[CHN],16,0.96,2414,49.0%,9,3-6,33.3%,22.5%,40,16-24,40.0%,384,186-198,48.4%,1:36,38.2,38.0
56,Roberto Bautista Agut[ESP],14,10-4,71.4%,65.5%,65.0%,53,5.2%,22,2.2%,7.1%,69.6%,71.0%,52.7%,56.7%,84.3%,6.4,2.2,Roberto Bautista Agut[ESP],14,38.6%,40.0%,10.4%,4.6%,24.7%,57.2%,26.1%,6.4,2.5,81.5,88.9,Roberto Bautista Agut[ESP],14,50.6%,40,79,0.52,2.4,5.6,1.21,2.9,71.3%,62,87,0.55,2.6,6.2,0.76,1.8,Roberto Bautista Agut[ESP],14,1.12,1994,52.4%,5,3-2,60.0%,15.2%,33,21-12,63.6%,312,174-138,55.8%,1:47,45.2,44.9
57,Jacob Fearnley[GBR],2,1-1,50.0%,63.7%,66.4%,6,4.1%,9,6.2%,14.1%,56.2%,70.7%,54.7%,63.6%,81.0%,7.0,2.5,Jacob Fearnley[GBR],2,35.9%,37.0%,9.0%,3.4%,28.7%,49.0%,23.8%,6.9,2.5,105.0,105.0,Jacob Fearnley[GBR],2,35.7%,5,14,0.67,3.5,7.0,1.25,2.5,50.0%,4,8,0.38,2.0,4.0,1.00,2.0,Jacob Fearnley[GBR],2,0.99,291,49.8%,2,1-1,50.0%,50.0%,4,2-2,50.0%,42,22-20,52.4%,1:44,52.0,42.9
58,Benjamin Bonzi[FRA],6,1-5,16.7%,58.7%,56.9%,32,7.5%,11,2.6%,6.7%,61.3%,68.2%,43.6%,46.8%,66.2%,6.6,2.7,Benjamin Bonzi[FRA],6,34.2%,35.1%,7.9%,2.8%,29.7%,42.9%,15.4%,6.7,2.3,74.0,77.8,Benjamin Bonzi[FRA],6,29.4%,10,34,0.52,2.6,5.7,0.77,1.7,55.1%,27,49,0.75,3.8,8.2,1.69,3.7,Benjamin Bonzi[FRA],6,0.83,859,46.3%,3,2-1,66.7%,23.1%,13,3-10,23.1%,130,53-77,40.8%,1:43,47.6,43.2
59,Roberto Carballes Baena[ESP],17,10-7,58.8%,63.8%,63.6%,54,4.2%,27,2.1%,6.1%,65.7%,69.2%,53.5%,57.0%,79.2%,6.5,2.4,Roberto Carballes Baena[ESP],17,39.5%,39.8%,5.6%,3.2%,31.6%,52.5%,24.2%,6.9,2.7,81.0,114.9,Roberto Carballes Baena[ESP],17,36.1%,48,133,0.67,3.2,7.8,1.17,2.8,55.4%,51,92,0.47,2.2,5.4,1.00,2.4,Roberto Carballes Baena[ESP],17,1.09,2642,51.3%,9,6-3,66.7%,22.0%,41,23-18,56.1%,395,204-191,51.6%,2:07,52.7,49.0
60,Camilo Ugo Carabelli[ARG],4,2-2,50.0%,58.1%,58.5%,8,2.3%,8,2.3%,5.7%,60.3%,69.0%,41.4%,43.9%,73.3%,7.8,3.3,Camilo Ugo Carabelli[ARG],4,38.6%,37.9%,3.9%,3.5%,29.3%,49.6%,26.7%,5.8,2.2,137.5,177.5,Camilo Ugo Carabelli[ARG],4,70.6%,12,17,0.38,1.9,4.3,1.33,3.0,76.9%,40,52,1.16,5.8,13.0,1.33,3.0,Camilo Ugo Carabelli[ARG],4,0.92,612,49.8%,2,1-1,50.0%,22.2%,9,5-4,55.6%,90,45-45,50.0%,2:02,54.3,47.9
61,Fabian Marozsan[HUN],21,10-11,47.6%,62.5%,62.2%,100,6.1%,51,3.1%,8.6%,64.1%,68.6%,51.7%,56.6%,76.8%,6.6,2.5,Fabian Marozsan[HUN],21,35.0%,36.7%,10.7%,3.5%,26.7%,49.2%,19.9%,6.2,2.2,61.0,69.9,Fabian Marozsan[HUN],21,39.7%,50,126,0.50,2.4,6.0,0.96,2.4,57.7%,79,137,0.55,2.6,6.5,1.12,2.8,Fabian Marozsan[HUN],21,0.93,3208,49.1%,12,6-6,50.0%,23.1%,52,24-28,46.2%,501,242-259,48.3%,1:39,40.0,38.9
62,Kei Nishikori[JPN],4,2-2,50.0%,64.0%,63.0%,18,6.5%,6,2.2%,6.2%,65.1%,72.4%,48.5%,51.6%,82.6%,6.0,2.2,Kei Nishikori[JPN],4,32.7%,34.6%,12.5%,3.7%,19.8%,55.0%,17.4%,5.9,1.9,42.5,117.3,Kei Nishikori[JPN],4,38.1%,8,21,0.46,2.3,5.3,0.89,2.0,57.9%,11,19,0.41,2.1,4.8,0.89,2.0,Kei Nishikori[JPN],4,0.91,550,48.5%,1,0-1,0.0%,11.1%,9,4-5,44.4%,92,46-46,50.0%,1:40,44.6,43.7
63,Francisco Comesana[ARG],6,0-6,0.0%,58.8%,58.7%,19,3.7%,13,2.6%,6.6%,61.1%,65.8%,47.7%,51.1%,68.4%,6.7,2.8,Francisco Comesana[ARG],6,32.2%,31.8%,4.1%,2.6%,29.1%,38.0%,10.1%,6.4,2.1,29.0,53.3,Francisco Comesana[ARG],6,25.8%,8,31,0.39,1.8,5.2,0.47,1.3,57.1%,32,56,0.74,3.3,9.3,1.41,4.0,Francisco Comesana[ARG],6,0.78,1016,45.5%,3,1-2,33.3%,17.6%,17,3-14,17.6%,155,60-95,38.7%,2:10,45.7,45.9
64,Laslo Djere[SRB],8,6-2,75.0%,66.3%,64.6%,50,8.8%,12,2.1%,5.8%,63.5%,74.3%,52.4%,55.6%,84.3%,6.4,2.2,Laslo Djere[SRB],8,40.2%,41.3%,5.9%,2.3%,31.1%,56.4%,29.9%,6.5,2.6,103.5,223.4,Laslo Djere[SRB],8,48.1%,26,54,0.62,2.8,6.8,1.37,3.3,72.5%,37,51,0.57,2.7,6.4,0.74,1.8,Laslo Djere[SRB],8,1.19,1132,53.4%,4,3-1,75.0%,21.1%,19,14-5,73.7%,176,101-75,57.4%,1:45,44.4,44.7
65,Joao Fonseca[BRA],5,2-3,40.0%,62.2%,62.3%,24,6.0%,15,3.8%,9.9%,61.7%,68.2%,52.6%,58.4%,80.7%,7.0,2.6,Joao Fonseca[BRA],5,35.3%,35.6%,4.3%,1.9%,32.0%,43.5%,17.5%,6.6,2.3,88.0,92.6,Joao Fonseca[BRA],5,29.4%,10,34,0.60,3.1,6.8,0.91,2.0,57.7%,15,26,0.46,2.4,5.2,1.00,2.2,Joao Fonseca[BRA],5,0.93,771,49.2%,3,2-1,66.7%,27.3%,11,5-6,45.5%,114,56-58,49.1%,1:55,52.5,44.9
66,Jaume Munar[ESP],11,4-7,36.4%,61.3%,62.4%,35,4.5%,35,4.5%,14.1%,68.0%,68.9%,45.0%,52.3%,75.6%,6.5,2.5,Jaume Munar[ESP],11,40.4%,40.8%,4.7%,2.5%,34.9%,48.9%,26.1%,6.7,2.7,54.0,67.4,Jaume Munar[ESP],11,39.7%,31,78,0.66,3.1,7.1,1.24,2.8,54.0%,34,63,0.53,2.5,5.7,1.16,2.6,Jaume Munar[ESP],11,1.04,1571,50.7%,4,1-3,25.0%,16.0%,25,11-14,44.0%,238,121-117,50.8%,1:52,49.4,47.1
67,Juncheng Shang[CHN],12,5-7,41.7%,61.1%,61.1%,50,5.2%,32,3.4%,9.1%,63.1%,69.1%,47.4%,52.2%,72.2%,6.6,2.6,Juncheng Shang[CHN],12,37.4%,38.7%,9.4%,3.7%,29.1%,52.1%,22.4%,6.4,2.4,63.5,104.2,Juncheng Shang[CHN],12,37.1%,33,89,0.61,2.8,7.4,1.03,2.8,61.9%,65,105,0.73,3.3,8.8,1.25,3.3,Juncheng Shang[CHN],12,0.96,1890,49.3%,6,4-2,66.7%,18.8%,32,16-16,50.0%,291,137-154,47.1%,1:55,43.3,43.9
68,Mattia Bellucci[ITA],4,2-2,50.0%,63.4%,57.3%,37,17.4%,5,2.3%,7.2%,67.6%,68.1%,53.6%,57.8%,75.7%,5.8,2.1,Mattia Bellucci[ITA],4,36.0%,39.1%,11.1%,2.0%,32.4%,43.4%,23.1%,6.5,2.3,60.0,63.8,Mattia Bellucci[ITA],4,36.0%,9,25,0.64,2.8,6.3,1.00,2.3,50.0%,9,18,0.49,2.0,4.5,1.00,2.3,Mattia Bellucci[ITA],4,0.98,466,48.5%,1,0-1,0.0%,11.1%,9,4-5,44.4%,76,37-39,48.7%,1:26,38.2,44.3
69,Damir Dzumhur[BIH],2,0-2,0.0%,56.7%,58.4%,2,1.3%,6,3.8%,10.3%,63.1%,65.7%,41.4%,46.2%,68.0%,6.3,2.7,Damir Dzumhur[BIH],2,35.9%,36.5%,7.2%,3.3%,28.2%,45.6%,24.0%,6.1,2.2,97.5,97.5,Damir Dzumhur[BIH],2,60.0%,6,10,0.40,2.0,5.0,1.20,3.0,38.5%,5,13,0.52,2.6,6.5,1.60,4.0,Damir Dzumhur[BIH],2,0.83,310,46.5%,1,0-1,0.0%,20.0%,5,1-4,20.0%,50,23-27,46.0%,1:56,46.2,44.7
70,Learner Tien[USA],1,1-0,100.0%,61.9%,60.6%,3,3.1%,0,0.0%,0.0%,72.2%,62.9%,59.3%,59.3%,75.0%,6.1,2.3,Learner Tien[USA],1,45.1%,43.6%,4.4%,6.2%,33.8%,66.7%,37.5%,7.1,3.2,49.0,49.0,Learner Tien[USA],1,42.9%,6,14,0.88,4.7,14.0,2.00,6.0,55.6%,5,9,0.56,3.0,9.0,1.33,4.0,Learner Tien[USA],1,1.18,210,52.9%,2,1-1,50.0%,66.7%,3,2-1,66.7%,32,18-14,56.3%,2:09,43.0,36.9
71,Daniel Altmaier[GER],14,5-9,35.7%,62.2%,61.0%,84,7.7%,31,2.8%,7.2%,60.9%,68.7%,52.2%,56.3%,79.0%,6.6,2.5,Daniel Altmaier[GER],14,33.8%,33.4%,4.5%,2.8%,28.6%,41.7%,16.3%,6.2,2.1,61.0,123.3,Daniel Altmaier[GER],14,42.2%,27,64,0.39,1.9,4.6,0.82,1.9,60.2%,53,88,0.53,2.7,6.3,1.06,2.5,Daniel Altmaier[GER],14,0.89,2120,48.5%,10,6-4,60.0%,30.3%,33,14-19,42.4%,333,159-174,47.7%,1:58,50.0,46.7
72,Hamad Medjedovic[SRB],5,3-2,60.0%,69.2%,68.0%,53,11.0%,16,3.3%,10.7%,69.2%,75.8%,54.4%,60.9%,89.7%,6.2,1.9,Hamad Medjedovic[SRB],5,36.7%,38.3%,9.6%,3.4%,29.9%,48.0%,16.9%,6.9,2.5,42.0,89.2,Hamad Medjedovic[SRB],5,34.2%,13,38,0.49,2.5,7.6,0.87,2.6,69.2%,18,26,0.33,1.7,5.2,0.53,1.6,Hamad Medjedovic[SRB],5,1.19,1013,52.2%,4,1-3,25.0%,26.7%,15,8-7,53.3%,155,83-72,53.5%,2:22,47.3,42.0
73,Bu Yunchaokete[CHN],3,3-0,100.0%,70.5%,67.6%,25,11.9%,3,1.4%,3.6%,60.0%,74.6%,64.3%,66.7%,86.5%,5.7,1.7,Bu Yunchaokete[CHN],3,40.0%,42.0%,7.7%,2.1%,34.5%,47.9%,30.6%,6.5,2.6,55.0,62.0,Bu Yunchaokete[CHN],3,40.7%,11,27,0.75,3.9,9.0,1.57,3.7,58.3%,7,12,0.32,1.7,4.0,0.71,1.7,Bu Yunchaokete[CHN],3,1.35,445,54.4%,2,1-1,50.0%,28.6%,7,6-1,85.7%,73,43-30,58.9%,1:55,49.3,46.5
74,Yoshihito Nishioka[JPN],10,8-2,80.0%,67.4%,67.4%,21,2.9%,10,1.4%,3.8%,63.4%,72.6%,58.5%,60.8%,86.1%,6.3,2.1,Yoshihito Nishioka[JPN],10,41.0%,43.7%,11.3%,4.1%,30.7%,56.8%,28.2%,7.0,2.9,87.0,102.2,Yoshihito Nishioka[JPN],10,36.7%,33,90,0.77,3.6,9.0,1.32,3.3,65.2%,30,46,0.40,1.8,4.6,0.64,1.6,Yoshihito Nishioka[JPN],10,1.26,1539,53.5%,5,4-1,80.0%,20.0%,25,18-7,72.0%,232,132-100,56.9%,1:54,45.5,44.3
75,Arthur Rinderknech[FRA],15,11-4,73.3%,66.1%,63.5%,128,12.9%,33,3.3%,9.4%,64.7%,76.9%,46.2%,50.9%,83.5%,6.3,2.1,Arthur Rinderknech[FRA],15,37.7%,37.0%,6.2%,4.8%,30.1%,47.6%,25.5%,6.3,2.4,73.0,91.4,Arthur Rinderknech[FRA],15,43.6%,41,94,0.58,2.9,6.3,1.28,2.7,62.3%,43,69,0.44,2.2,4.6,0.81,1.7,Arthur Rinderknech[FRA],15,1.11,2013,51.7%,6,4-2,66.7%,18.8%,32,20-12,62.5%,319,173-146,54.2%,1:41,47.4,45.2
76,Alexander Bublik[KAZ],10,5-5,50.0%,62.8%,64.2%,98,12.8%,71,9.3%,22.5%,58.9%,77.4%,41.9%,54.1%,76.7%,6.6,2.5,Alexander Bublik[KAZ],10,34.8%,35.2%,6.1%,2.7%,27.4%,46.5%,16.2%,6.6,2.3,31.5,62.5,Alexander Bublik[KAZ],10,40.4%,19,47,0.40,1.9,4.7,0.76,1.9,64.0%,48,75,0.65,3.0,7.5,1.08,2.7,Alexander Bublik[KAZ],10,0.94,1534,48.8%,4,3-1,75.0%,16.0%,25,12-13,48.0%,233,108-125,46.4%,1:39,39.7,38.8
77,Roman Safiullin[RUS],16,7-9,43.8%,64.7%,63.1%,127,9.6%,40,3.0%,7.6%,60.0%,74.8%,49.6%,53.7%,81.0%,6.3,2.2,Roman Safiullin[RUS],16,35.5%,36.6%,7.6%,2.7%,30.3%,44.6%,19.4%,6.4,2.3,43.5,54.4,Roman Safiullin[RUS],16,38.0%,41,108,0.51,2.5,6.8,0.95,2.6,64.3%,72,112,0.53,2.6,7.0,0.93,2.5,Roman Safiullin[RUS],16,1.01,2679,49.9%,6,2-4,33.3%,14.0%,43,21-22,48.8%,422,212-210,50.2%,1:59,44.1,42.5
78,Hugo Gaston[FRA],11,6-5,54.5%,60.1%,60.2%,34,3.5%,24,2.5%,5.5%,55.2%,66.0%,52.8%,55.8%,70.3%,6.7,2.7,Hugo Gaston[FRA],11,36.8%,37.9%,9.7%,4.2%,31.2%,46.3%,20.3%,6.5,2.4,120.0,131.8,Hugo Gaston[FRA],11,36.7%,29,79,0.55,2.7,7.2,1.00,2.6,57.8%,59,102,0.70,3.5,9.3,1.48,3.9,Hugo Gaston[FRA],11,0.92,1908,48.7%,7,6-1,85.7%,24.1%,29,14-15,48.3%,288,131-157,45.5%,2:02,46.4,42.4
79,Aleksandar Vukic[AUS],16,9-7,56.3%,64.9%,60.6%,149,13.7%,20,1.8%,4.5%,59.1%,75.5%,49.5%,51.9%,80.8%,6.5,2.3,Aleksandar Vukic[AUS],16,36.4%,36.8%,8.1%,4.1%,25.7%,52.2%,20.4%,6.4,2.3,88.5,124.9,Aleksandar Vukic[AUS],16,47.9%,34,71,0.43,2.0,4.4,0.97,2.1,63.2%,55,87,0.52,2.5,5.4,0.91,2.0,Aleksandar Vukic[AUS],16,1.04,2154,50.8%,7,6-1,85.7%,20.0%,35,19-16,54.3%,334,169-165,50.6%,1:38,44.6,43.5
80,Aleksandar Kovacevic[USA],13,6-7,46.2%,68.5%,67.6%,114,11.1%,40,3.9%,9.7%,59.7%,79.1%,52.9%,58.6%,89.3%,6.5,2.0,Aleksandar Kovacevic[USA],13,31.5%,33.1%,10.8%,3.0%,23.7%,43.8%,11.9%,6.2,1.9,139.0,215.5,Aleksandar Kovacevic[USA],13,38.8%,19,49,0.31,1.6,3.8,0.61,1.5,75.4%,52,69,0.43,2.2,5.3,0.55,1.3,Aleksandar Kovacevic[USA],13,1.00,2010,50.4%,10,4-6,40.0%,32.3%,31,15-16,48.4%,318,161-157,50.6%,1:55,48.2,44.6
81,Christopher Oconnell[AUS],14,7-7,50.0%,63.9%,61.9%,100,9.9%,29,2.9%,7.2%,60.0%,73.3%,49.8%,53.6%,82.1%,6.7,2.4,Christopher Oconnell[AUS],14,33.1%,36.0%,12.9%,2.7%,24.5%,49.7%,15.1%,6.2,2.0,58.5,70.8,Christopher Oconnell[AUS],14,40.4%,23,57,0.38,1.8,4.1,0.74,1.6,66.3%,53,80,0.53,2.6,5.7,0.87,1.9,Christopher Oconnell[AUS],14,0.92,1948,49.1%,6,4-2,66.7%,19.4%,31,16-15,51.6%,303,147-156,48.5%,1:44,47.1,45.0
82,Rinky Hijikata[AUS],14,9-5,64.3%,60.6%,61.0%,53,5.0%,41,3.9%,9.5%,59.3%,69.2%,48.0%,53.1%,73.5%,6.6,2.6,Rinky Hijikata[AUS],14,39.1%,40.0%,7.1%,3.3%,30.5%,53.4%,25.3%,6.6,2.6,59.5,78.3,Rinky Hijikata[AUS],14,35.6%,42,118,0.71,3.4,8.4,1.20,3.0,60.2%,65,108,0.67,3.1,7.7,1.23,3.1,Rinky Hijikata[AUS],14,0.99,2154,49.7%,7,6-1,85.7%,20.0%,35,20-15,57.1%,328,161-167,49.1%,1:52,44.9,43.7
83,Corentin Moutet[FRA],9,4-5,44.4%,61.1%,61.1%,19,3.0%,12,1.9%,6.0%,67.9%,65.0%,52.7%,56.1%,70.0%,6.3,2.4,Corentin Moutet[FRA],9,40.8%,40.4%,3.8%,3.3%,36.5%,50.0%,29.1%,6.7,2.7,62.5,68.8,Corentin Moutet[FRA],9,41.1%,30,73,0.71,3.3,8.1,1.36,3.3,54.5%,36,66,0.66,3.0,7.3,1.36,3.3,Corentin Moutet[FRA],9,1.05,1320,50.5%,2,0-2,0.0%,9.1%,22,10-12,45.5%,203,100-103,49.3%,1:41,41.1,41.1
84,Borna Coric[CRO],9,2-7,22.2%,61.8%,61.2%,55,8.0%,28,4.1%,10.0%,59.2%,75.3%,42.3%,47.0%,78.0%,6.8,2.6,Borna Coric[CRO],9,33.5%,35.3%,11.4%,3.5%,25.6%,44.9%,13.0%,6.7,2.2,53.0,53.4,Borna Coric[CRO],9,31.0%,13,42,0.42,2.1,4.7,0.65,1.4,65.1%,41,63,0.63,3.2,7.0,1.10,2.4,Borna Coric[CRO],9,0.88,1350,47.9%,5,1-4,20.0%,25.0%,20,6-14,30.0%,200,91-109,45.5%,1:56,52.0,46.2
85,Botic Van De Zandschulp[NED],13,7-6,53.8%,59.7%,60.4%,56,5.8%,48,5.0%,12.4%,60.0%,70.3%,43.8%,50.0%,72.0%,6.8,2.7,Botic Van De Zandschulp[NED],13,40.6%,41.1%,7.3%,4.2%,30.4%,55.5%,25.2%,6.7,2.7,47.0,79.1,Botic Van De Zandschulp[NED],13,35.3%,36,102,0.71,3.3,7.8,1.16,2.8,61.9%,65,105,0.73,3.4,8.1,1.29,3.1,Botic Van De Zandschulp[NED],13,1.01,1931,50.2%,3,2-1,66.7%,9.7%,31,15-16,48.4%,286,139-147,48.6%,1:49,45.7,44.0
86,Raphael Collignon[BEL],1,0-1,0.0%,35.9%,50.0%,1,2.6%,12,30.8%,54.5%,43.6%,58.8%,18.2%,40.0%,28.6%,5.6,3.6,Raphael Collignon[BEL],1,28.3%,31.6%,15.2%,2.2%,14.7%,66.7%,0.0%,6.6,1.9,93.0,93.0,Raphael Collignon[BEL],1,0.0%,0,2,0.29,1.0,2.0,0.00,0.0,16.7%,1,6,0.86,3.0,6.0,2.50,5.0,Raphael Collignon[BEL],1,0.44,85,31.8%,0,0-0,-,0.0%,2,0-2,0.0%,14,2-12,14.3%,1:02,31.0,43.8
87,Jan Lennard Struff[GER],16,8-8,50.0%,67.2%,66.8%,155,11.4%,69,5.1%,12.1%,58.3%,77.2%,53.3%,60.6%,82.9%,6.3,2.1,Jan Lennard Struff[GER],16,34.3%,35.4%,10.2%,4.0%,24.5%,48.2%,12.0%,7.0,2.4,24.0,70.1,Jan Lennard Struff[GER],16,28.6%,26,91,0.42,2.2,5.7,0.62,1.6,57.0%,49,86,0.40,2.0,5.4,0.88,2.3,Jan Lennard Struff[GER],16,1.05,2878,49.9%,15,10-5,66.7%,35.7%,42,20-22,47.6%,433,205-228,47.3%,1:47,40.7,35.7
