Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Player_dup,M_dup,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Player_dup,M_dup,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Player_dup,M_dup,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
78,Hugo Gaston[FRA],24,12-12,50.0%,59.9%,60.0%,71,3.5%,49,2.4%,5.7%,57.0%,66.5%,51.2%,54.3%,71.5%,6.6,2.7,Hugo Gaston[FRA],24,37.0%,37.7%,7.8%,3.5%,30.9%,47.4%,22.1%,6.4,2.4,74.0,85.3,Hugo Gaston[FRA],24,38.1%,67,176,0.58,2.8,7.3,1.08,2.8,57.4%,116,202,0.67,3.3,8.4,1.39,3.6,Hugo Gaston[FRA],24,0.92,3943,48.6%,11,9-2,81.8%,17.7%,62,29-33,46.8%,605,283-322,46.8%,1:57,45.1,42.5
79,Aleksandar Vukic[AUS],42,21-21,50.0%,64.6%,61.5%,359,11.5%,68,2.2%,5.4%,59.7%,74.6%,49.9%,52.7%,80.2%,6.5,2.3,Aleksandar Vukic[AUS],42,34.0%,34.6%,9.1%,3.9%,24.9%,48.9%,16.3%,6.3,2.1,63.5,96.0,Aleksandar Vukic[AUS],42,36.6%,79,216,0.45,2.2,5.1,0.80,1.9,61.7%,153,248,0.52,2.5,5.9,0.96,2.3,Aleksandar Vukic[AUS],42,0.96,6167,49.4%,24,18-6,75.0%,24.2%,99,50-49,50.5%,963,463-500,48.1%,1:44,44.0,42.4
80,Aleksandar Kovacevic[USA],27,9-18,33.3%,65.8%,64.3%,247,11.5%,88,4.1%,10.1%,59.5%,76.5%,50.0%,55.6%,84.2%,6.4,2.2,Aleksandar Kovacevic[USA],27,32.3%,33.5%,10.3%,3.4%,25.7%,42.6%,12.7%,6.3,2.0,66.0,137.4,Aleksandar Kovacevic[USA],27,31.4%,43,137,0.41,2.1,5.1,0.65,1.6,68.6%,116,169,0.50,2.6,6.3,0.80,2.0,Aleksandar Kovacevic[USA],27,0.94,4292,49.1%,18,5-13,27.8%,27.3%,66,25-41,37.9%,673,325-348,48.3%,1:58,48.2,44.5
81,Christopher Oconnell[AUS],33,14-19,42.4%,64.5%,62.4%,230,10.1%,60,2.6%,6.6%,59.9%,73.7%,50.8%,54.3%,81.7%,6.6,2.4,Christopher Oconnell[AUS],33,33.9%,35.5%,10.1%,3.1%,25.6%,48.3%,15.8%,6.4,2.2,49.0,71.9,Christopher Oconnell[AUS],33,35.5%,55,155,0.44,2.2,4.7,0.77,1.7,65.4%,119,182,0.53,2.6,5.5,0.89,1.9,Christopher Oconnell[AUS],33,0.95,4507,49.4%,15,8-7,53.3%,21.1%,71,33-38,46.5%,694,337-357,48.6%,1:43,47.8,45.2
82,Rinky Hijikata[AUS],32,14-18,43.8%,59.7%,60.1%,106,4.6%,86,3.7%,9.0%,58.6%,67.8%,48.2%,53.0%,71.6%,6.5,2.6,Rinky Hijikata[AUS],32,36.7%,38.0%,8.9%,3.3%,29.0%,49.5%,19.9%,6.4,2.3,57.5,64.8,Rinky Hijikata[AUS],32,36.1%,73,202,0.55,2.7,6.3,0.96,2.3,58.6%,143,244,0.69,3.2,7.6,1.33,3.2,Rinky Hijikata[AUS],32,0.91,4657,48.1%,13,10-3,76.9%,17.1%,76,32-44,42.1%,723,328-395,45.4%,1:45,44.1,43.2
83,Corentin Moutet[FRA],25,10-15,40.0%,60.4%,60.8%,43,2.1%,42,2.1%,6.3%,67.5%,65.9%,48.9%,52.2%,72.4%,6.7,2.7,Corentin Moutet[FRA],25,38.3%,37.8%,3.9%,3.1%,34.5%,46.3%,24.3%,6.8,2.6,57.0,67.8,Corentin Moutet[FRA],25,38.5%,75,195,0.63,3.1,7.8,1.19,3.0,59.2%,122,206,0.68,3.3,8.2,1.33,3.4,Corentin Moutet[FRA],25,0.97,4135,49.2%,15,7-8,46.7%,23.8%,63,27-36,42.9%,613,295-318,48.1%,2:02,48.4,44.2
84,Borna Coric[CRO],26,11-15,42.3%,64.3%,63.1%,158,8.3%,57,3.0%,7.7%,61.2%,72.7%,50.9%,55.2%,81.7%,6.6,2.3,Borna Coric[CRO],26,35.4%,36.1%,9.5%,4.2%,27.5%,47.4%,18.3%,6.5,2.3,42.5,53.1,Borna Coric[CRO],26,37.3%,53,142,0.49,2.4,5.5,0.88,2.0,64.9%,98,151,0.52,2.5,5.8,0.88,2.0,Borna Coric[CRO],26,0.99,3783,49.9%,12,4-8,33.3%,20.0%,60,28-32,46.7%,579,289-290,49.9%,1:52,48.5,46.1
85,Botic Van De Zandschulp[NED],37,15-22,40.5%,61.4%,61.8%,171,6.1%,124,4.4%,12.1%,63.4%,69.9%,46.6%,53.0%,75.5%,6.7,2.6,Botic Van De Zandschulp[NED],37,36.4%,37.1%,7.3%,3.3%,27.8%,50.9%,19.5%,6.5,2.4,68.0,86.6,Botic Van De Zandschulp[NED],37,38.3%,82,214,0.51,2.5,5.8,0.96,2.2,60.9%,159,261,0.63,3.1,7.1,1.20,2.8,Botic Van De Zandschulp[NED],37,0.94,5554,49.0%,20,8-12,40.0%,23.5%,85,35-50,41.2%,837,396-441,47.3%,1:53,49.2,45.2
86,Raphael Collignon[BEL],3,0-3,0.0%,63.7%,70.2%,10,4.9%,23,11.3%,33.3%,66.2%,72.6%,46.4%,69.6%,73.5%,6.0,2.2,Raphael Collignon[BEL],3,28.8%,29.6%,7.3%,1.8%,23.3%,43.3%,2.9%,6.4,1.9,93.0,106.3,Raphael Collignon[BEL],3,12.5%,1,8,0.24,1.1,2.7,0.14,0.3,62.5%,15,24,0.71,3.4,8.0,1.29,3.0,Raphael Collignon[BEL],3,0.79,423,45.6%,2,1-1,50.0%,28.6%,7,1-6,14.3%,68,26-42,38.2%,1:37,41.7,41.4
87,Jan Lennard Struff[GER],42,25-17,59.5%,66.8%,66.1%,364,10.8%,149,4.4%,10.6%,58.3%,77.4%,52.0%,58.2%,85.4%,6.5,2.1,Jan Lennard Struff[GER],42,36.0%,37.4%,10.4%,4.0%,27.8%,48.7%,16.9%,6.8,2.4,34.0,62.6,Jan Lennard Struff[GER],42,31.1%,88,283,0.54,2.8,6.7,0.87,2.1,68.5%,165,241,0.46,2.4,5.7,0.75,1.8,Jan Lennard Struff[GER],42,1.09,6901,51.0%,33,22-11,66.7%,32.7%,101,59-42,58.4%,1041,531-510,51.0%,1:47,44.4,39.0
88,Adam Walton[AUS],9,2-7,22.2%,65.8%,64.8%,49,8.5%,18,3.1%,8.7%,64.4%,75.3%,48.5%,53.2%,83.0%,6.2,2.1,Adam Walton[AUS],9,29.0%,30.7%,14.1%,3.9%,21.3%,42.5%,9.4%,5.9,1.7,95.0,110.0,Adam Walton[AUS],9,26.5%,9,34,0.35,1.8,3.8,0.47,1.0,64.4%,29,45,0.48,2.4,5.0,0.84,1.8,Adam Walton[AUS],9,0.85,1147,47.6%,4,0-4,0.0%,21.1%,19,5-14,26.3%,190,87-103,45.8%,1:36,45.4,45.1
89,Kamil Majchrzak[POL],2,1-1,50.0%,70.5%,71.4%,1,2.3%,1,2.3%,6.7%,65.9%,75.9%,60.0%,64.3%,100.0%,6.3,1.9,Kamil Majchrzak[POL],2,63.6%,63.0%,6.1%,12.1%,57.9%,71.4%,71.4%,4.7,3.0,906.5,906.5,Kamil Majchrzak[POL],2,83.3%,5,6,0.86,1.5,3.0,1.25,2.5,100.0%,8,8,1.14,2.0,4.0,0.00,0.0,Kamil Majchrzak[POL],2,2.15,77,67.5%,1,0-1,0.0%,25.0%,4,2-2,50.0%,14,12-2,85.7%,0:25,12.3,38.2
90,James Duckworth[AUS],21,9-12,42.9%,66.9%,65.4%,148,9.8%,44,2.9%,7.4%,60.7%,74.7%,54.8%,59.2%,85.3%,6.3,2.1,James Duckworth[AUS],21,30.4%,34.3%,17.3%,3.1%,21.3%,47.0%,10.5%,6.2,1.9,53.0,87.7,James Duckworth[AUS],21,30.1%,25,83,0.35,1.7,4.0,0.52,1.2,67.6%,73,108,0.45,2.3,5.1,0.73,1.7,James Duckworth[AUS],21,0.92,2968,48.9%,11,8-3,72.7%,22.9%,48,22-26,45.8%,475,228-247,48.0%,1:35,41.4,40.2
91,Cameron Norrie[GBR],31,16-15,51.6%,64.3%,63.9%,141,6.0%,65,2.8%,7.7%,63.7%,71.9%,50.9%,55.1%,80.3%,6.5,2.3,Cameron Norrie[GBR],31,36.2%,38.5%,10.0%,2.5%,30.0%,47.6%,22.2%,6.5,2.3,68.0,81.9,Cameron Norrie[GBR],31,36.6%,79,216,0.61,3.0,7.0,1.08,2.5,63.2%,122,193,0.54,2.6,6.2,0.97,2.3,Cameron Norrie[GBR],31,1.01,4628,50.3%,20,6-14,30.0%,27.4%,73,34-39,46.6%,716,368-348,51.4%,1:53,47.8,45.3
92,Vit Kopriva[CZE],5,0-5,0.0%,55.8%,56.7%,13,4.1%,15,4.7%,12.7%,62.8%,65.3%,39.8%,45.6%,60.4%,6.0,2.6,Vit Kopriva[CZE],5,34.0%,35.5%,8.1%,2.1%,24.9%,52.7%,19.6%,6.0,2.0,60.0,74.2,Vit Kopriva[CZE],5,47.8%,11,23,0.41,2.1,4.6,1.00,2.2,38.2%,13,34,0.64,3.1,6.8,1.91,4.2,Vit Kopriva[CZE],5,0.77,652,44.6%,2,0-2,0.0%,18.2%,11,1-10,9.1%,109,43-66,39.4%,1:38,44.6,45.2
93,Jesper De Jong[NED],3,0-3,0.0%,62.8%,61.3%,19,9.2%,7,3.4%,7.4%,54.6%,77.0%,45.7%,49.4%,80.0%,6.9,2.6,Jesper De Jong[NED],3,23.4%,23.7%,17.7%,5.1%,15.5%,36.9%,0.0%,5.8,1.4,72.0,128.3,Jesper De Jong[NED],3,0.0%,0,1,0.03,0.2,0.3,0.00,0.0,68.4%,13,19,0.63,3.2,6.3,1.00,2.0,Jesper De Jong[NED],3,0.63,382,44.8%,2,0-2,0.0%,33.3%,6,0-6,0.0%,60,24-36,40.0%,1:33,46.5,43.8
94,Reilly Opelka[USA],14,7-7,50.0%,70.5%,64.9%,259,23.2%,43,3.9%,10.4%,63.1%,80.8%,52.9%,59.1%,87.6%,6.0,1.8,Reilly Opelka[USA],14,28.0%,27.5%,7.5%,3.5%,20.7%,42.3%,9.0%,6.1,1.7,71.5,71.3,Reilly Opelka[USA],14,27.1%,16,59,0.33,1.6,4.2,0.44,1.1,68.5%,50,73,0.39,2.0,5.2,0.64,1.6,Reilly Opelka[USA],14,0.95,2196,49.6%,10,4-6,40.0%,27.8%,36,16-20,44.4%,364,179-185,49.2%,1:51,43.3,42.6
95,Luca Nardi[ITA],13,4-9,30.8%,58.7%,60.4%,29,2.9%,48,4.8%,13.4%,63.9%,66.1%,45.5%,52.6%,71.6%,6.7,2.8,Luca Nardi[ITA],13,34.6%,34.5%,5.9%,3.2%,25.1%,51.0%,17.0%,6.2,2.2,50.0,60.4,Luca Nardi[ITA],13,37.3%,25,67,0.46,2.2,5.2,0.81,1.9,61.8%,68,110,0.74,3.5,8.5,1.35,3.2,Luca Nardi[ITA],13,0.84,1909,47.1%,3,1-2,33.3%,9.7%,31,11-20,35.5%,295,131-164,44.4%,1:49,45.7,44.6
96,Mackenzie Mcdonald[USA],14,5-9,35.7%,59.8%,60.4%,46,4.7%,40,4.1%,11.9%,65.2%,66.5%,47.2%,53.5%,71.0%,6.3,2.5,Mackenzie Mcdonald[USA],14,38.3%,38.9%,9.4%,5.0%,28.1%,53.5%,25.0%,6.2,2.4,86.0,158.2,Mackenzie Mcdonald[USA],14,47.1%,40,85,0.53,2.6,6.1,1.21,2.9,49.4%,44,89,0.57,2.7,6.4,1.36,3.2,Mackenzie Mcdonald[USA],14,0.95,1961,48.9%,4,1-3,25.0%,12.1%,33,13-20,39.4%,315,150-165,47.6%,1:41,42.8,43.3
97,Alexander Shevchenko[KAZ],43,19-24,44.2%,61.5%,60.5%,226,6.9%,94,2.9%,7.4%,61.0%,69.7%,48.7%,52.6%,75.4%,6.5,2.5,Alexander Shevchenko[KAZ],43,36.0%,36.8%,7.1%,2.9%,27.9%,49.9%,18.7%,6.4,2.3,56.0,78.4,Alexander Shevchenko[KAZ],43,40.2%,94,234,0.47,2.2,5.4,0.90,2.2,56.8%,162,285,0.57,2.7,6.6,1.17,2.9,Alexander Shevchenko[KAZ],43,0.94,6442,48.9%,20,14-6,70.0%,19.0%,105,47-58,44.8%,1002,471-531,47.0%,1:40,40.8,39.9
98,Pablo Carreno Busta[ESP],14,8-6,57.1%,64.3%,64.4%,57,5.6%,34,3.4%,9.3%,63.9%,70.2%,53.7%,59.2%,80.0%,6.5,2.3,Pablo Carreno Busta[ESP],14,38.1%,40.2%,9.3%,2.6%,30.0%,49.3%,27.9%,6.2,2.4,56.0,84.9,Pablo Carreno Busta[ESP],14,50.0%,43,86,0.56,2.6,6.1,1.30,3.1,60.3%,47,78,0.50,2.4,5.6,0.94,2.2,Pablo Carreno Busta[ESP],14,1.06,1964,51.5%,8,2-6,25.0%,24.2%,33,18-15,54.5%,309,167-142,54.0%,1:42,43.2,43.5
99,Mariano Navone[ARG],37,16-21,43.2%,58.4%,58.8%,80,3.0%,76,2.9%,8.4%,66.0%,63.6%,48.2%,52.7%,68.4%,6.6,2.7,Mariano Navone[ARG],37,39.9%,39.7%,3.9%,3.0%,33.9%,50.4%,27.6%,6.5,2.6,65.0,93.6,Mariano Navone[ARG],37,43.0%,113,263,0.64,3.1,7.1,1.31,3.1,56.9%,169,297,0.73,3.5,8.0,1.49,3.5,Mariano Navone[ARG],37,0.96,5343,49.1%,9,4-5,44.4%,10.5%,86,38-48,44.2%,815,390-425,47.9%,1:47,46.1,44.5
