Rk,Player,M,M W-L,M W%,SPW,SPW-InP,Aces,Ace%,DFs,DF%,DF/2s,1stIn,1st%,2nd%,2%-InP,Hld%,Pts/SG,PtsL/SG,Rk,Player,M,RPW,RPW-InP,vAce%,vDF%,v1st%,v2nd%,Brk%,Pts/RG,PtsW/RG,MdOppRk,MnOppRk,Rk,Player,M,BPConv%,BPConv,BPChnc,BP/G,BP/S,BP/M,Bks/S,Bks/M,BPSvd%,BPSaved,BPvs,BPvs/G,BPvs/S,BPvs/M,Bkn/S,Bkn/M,Rk,Player,M,DR,Points,TPW%,TBs,TB W-L,TB W%,TB/S,Sets,Set W-L,S W%,Gms,Game W-L,G W%,Time/Mt,Min/Set,Sec/Pt
88,Adam Walton[AUS],4,2-2,50.0%,66.0%,66.1%,17,4.8%,9,2.5%,7.2%,64.6%,70.2%,58.4%,62.9%,82.1%,6.3,2.1,88,Adam Walton[AUS],4,36.1%,36.8%,8.2%,3.6%,30.5%,47.5%,22.0%,6.2,2.2,108.5,144.5,88,Adam Walton[AUS],4,52.0%,13,25,0.42,2.1,6.3,1.08,3.3,58.3%,14,24,0.43,2.0,6.0,0.83,2.5,88,Adam Walton[AUS],4,1.06,719,50.8%,2,1-1,50.0%,16.7%,12,7-5,58.3%,115,59-56,51.3%,2:12,44.0,44.1
90,James Duckworth[AUS],6,3-3,50.0%,65.0%,63.6%,44,7.9%,13,2.3%,5.7%,58.8%,72.7%,53.9%,57.2%,91.0%,7.1,2.5,90,James Duckworth[AUS],6,30.2%,33.6%,20.9%,5.4%,16.8%,52.5%,9.3%,6.5,1.9,54.5,80.5,90,James Duckworth[AUS],6,26.9%,7,26,0.35,1.9,4.3,0.50,1.2,80.6%,29,36,0.46,2.6,6.0,0.50,1.2,90,James Duckworth[AUS],6,0.86,1038,48.7%,6,2-4,33.3%,42.9%,14,6-8,42.9%,153,78-75,51.0%,1:49,46.6,37.7
91,Cameron Norrie[GBR],5,2-3,40.0%,69.9%,69.4%,39,8.0%,14,2.9%,9.7%,70.3%,76.2%,54.9%,60.8%,86.7%,6.5,1.9,91,Cameron Norrie[GBR],5,30.9%,33.8%,17.6%,4.6%,22.5%,49.0%,14.1%,6.4,2.0,67.0,74.6,91,Cameron Norrie[GBR],5,42.3%,11,26,0.33,1.9,5.2,0.79,2.2,58.3%,14,24,0.32,1.7,4.8,0.71,2.0,91,Cameron Norrie[GBR],5,1.03,984,50.1%,6,3-3,50.0%,42.9%,14,7-7,50.0%,153,76-77,49.7%,2:14,48.0,41.0
92,Vit Kopriva[CZE],1,0-1,0.0%,47.9%,48.3%,4,4.2%,5,5.2%,11.6%,55.2%,54.7%,39.5%,44.7%,45.5%,8.7,4.5,92,Vit Kopriva[CZE],1,17.2%,17.4%,17.2%,3.4%,10.3%,31.6%,0.0%,4.8,0.8,2.0,2.0,92,Vit Kopriva[CZE],1,-,0,0,0.00,0.0,0.0,0.00,0.0,60.0%,9,15,1.36,5.0,15.0,2.00,6.0,92,Vit Kopriva[CZE],1,0.33,154,36.4%,0,0-0,-,0.0%,3,0-3,0.0%,23,5-18,21.7%,1:58,39.3,46.0
94,Reilly Opelka[USA],4,3-1,75.0%,68.2%,62.5%,70,24.5%,16,5.6%,13.9%,59.8%,82.5%,47.0%,54.5%,80.4%,5.6,1.8,94,Reilly Opelka[USA],4,32.4%,31.2%,3.9%,3.5%,24.0%,45.1%,12.5%,5.9,1.9,77.5,69.8,94,Reilly Opelka[USA],4,30.0%,6,20,0.42,1.8,5.0,0.55,1.5,44.4%,8,18,0.35,1.6,4.5,0.91,2.5,94,Reilly Opelka[USA],4,1.02,570,50.4%,1,1-0,100.0%,9.1%,11,6-5,54.5%,99,47-52,47.5%,1:42,36.9,42.7
95,Luca Nardi[ITA],4,1-3,25.0%,56.4%,57.6%,15,4.3%,18,5.2%,14.4%,64.2%,65.6%,40.0%,46.7%,68.0%,7.0,3.0,95,Luca Nardi[ITA],4,34.4%,34.2%,5.7%,3.3%,23.6%,53.7%,19.6%,5.9,2.0,53.0,60.3,95,Luca Nardi[ITA],4,50.0%,10,20,0.39,2.0,5.0,1.00,2.5,66.0%,31,47,0.94,4.7,11.8,1.60,4.0,95,Luca Nardi[ITA],4,0.79,648,46.3%,0,0-0,-,0.0%,10,3-7,30.0%,101,44-57,43.6%,1:56,46.5,43.1
96,Mackenzie Mcdonald[USA],6,3-3,50.0%,64.9%,64.9%,31,5.6%,17,3.1%,8.9%,65.6%,71.8%,51.6%,56.6%,80.0%,6.1,2.2,96,Mackenzie Mcdonald[USA],6,38.2%,38.5%,10.8%,6.3%,28.5%,53.5%,23.9%,6.4,2.5,93.0,264.3,96,Mackenzie Mcdonald[USA],6,43.1%,22,51,0.55,2.8,8.5,1.22,3.7,52.6%,20,38,0.42,2.1,6.3,1.00,3.0,96,Mackenzie Mcdonald[USA],6,1.09,1144,51.0%,4,1-3,25.0%,22.2%,18,9-9,50.0%,182,94-88,51.6%,2:10,43.3,40.9
97,Alexander Shevchenko[KAZ],3,1-2,33.3%,60.3%,58.9%,23,7.6%,9,3.0%,7.6%,60.9%,69.0%,46.6%,50.5%,72.1%,7.0,2.8,97,Alexander Shevchenko[KAZ],3,31.3%,32.4%,7.9%,2.2%,22.8%,46.9%,13.0%,6.0,1.9,24.0,43.3,97,Alexander Shevchenko[KAZ],3,28.6%,6,21,0.46,2.3,7.0,0.67,2.0,57.1%,16,28,0.65,3.1,9.3,1.33,4.0,97,Alexander Shevchenko[KAZ],3,0.79,580,46.4%,3,2-1,66.7%,33.3%,9,4-5,44.4%,89,37-52,41.6%,2:03,40.9,38.1
98,Pablo Carreno Busta[ESP],1,0-1,0.0%,66.9%,67.0%,2,1.7%,1,0.8%,3.4%,75.4%,73.0%,48.3%,50.0%,88.2%,6.9,2.3,98,Pablo Carreno Busta[ESP],1,31.5%,33.3%,7.4%,0.9%,26.2%,38.3%,17.6%,6.4,2.0,65.0,65.0,98,Pablo Carreno Busta[ESP],1,42.9%,3,7,0.41,2.3,7.0,1.00,3.0,71.4%,5,7,0.41,2.3,7.0,0.67,2.0,98,Pablo Carreno Busta[ESP],1,0.95,226,50.0%,2,0-2,0.0%,66.7%,3,1-2,33.3%,34,18-16,52.9%,2:48,56.0,44.6
99,Mariano Navone[ARG],3,0-3,0.0%,56.0%,54.5%,14,6.4%,6,2.8%,7.1%,61.5%,64.9%,41.7%,44.9%,66.7%,6.6,2.9,99,Mariano Navone[ARG],3,22.1%,21.3%,9.3%,3.5%,18.5%,31.3%,5.9%,5.1,1.1,54.0,148.0,99,Mariano Navone[ARG],3,40.0%,2,5,0.15,0.7,1.7,0.29,0.7,57.7%,15,26,0.79,3.7,8.7,1.57,3.7,99,Mariano Navone[ARG],3,0.50,390,41.0%,1,0-1,0.0%,14.3%,7,0-7,0.0%,67,24-43,35.8%,1:27,37.3,40.2
